GEO_ID,B19326_001E,B19326_001M,B19326_002E,B19326_002M,B19326_003E,B19326_003M,B19326_004E,B19326_004M,B19326_005E,B19326_005M,B19326_006E,B19326_006M,B19326_007E,B19326_007M,NAME,B19326_001MA,B19326_001EA,B19326_002MA,B19326_002EA,B19326_003EA,B19326_003MA,B19326_004EA,B19326_004MA,B19326_005EA,B19326_005MA,B19326_006EA,B19326_006MA,B19326_007MA,B19326_007EA,state
0400000US30,27191,509,32439,978,47409,1587,20559,779,22178,487,37132,948,13541,633,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31436,270,39221,893,51129,407,17488,640,25231,424,40272,513,13587,411,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30446,260,35259,470,46560,915,20050,575,25500,366,39129,913,14919,399,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34060,909,42202,673,60633,745,20648,586,27675,843,47823,1578,16179,461,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,36331,219,45772,482,66293,685,20544,330,28969,502,52330,421,15876,204,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,24856,558,29932,900,45222,1114,16165,511,20600,468,36431,883,12413,299,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,31750,119,38503,498,57031,443,17944,286,26540,206,50222,221,14314,133,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,27494,260,32702,547,47390,537,17182,230,22816,268,40082,316,13345,177,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33648,944,41223,676,52422,1304,19596,1305,26927,795,41712,736,14355,624,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28831,261,35828,259,51769,228,18110,294,22905,246,40623,242,13490,164,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,26288,254,32170,317,47796,898,16470,313,21391,274,36279,363,12385,146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,29841,465,36160,464,51902,548,20047,497,23924,402,42640,767,15030,266,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30285,143,37330,230,53742,482,19188,295,23858,214,43250,544,13858,146,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30402,540,38884,1868,56494,1485,18849,967,23996,1102,47550,1901,13274,570,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26086,220,31869,362,46939,644,17330,349,21348,259,35914,436,12837,257,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30245,359,36869,701,47718,1408,17067,776,23708,777,36679,940,13467,681,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26670,233,32116,257,46270,524,16801,271,21881,230,37687,571,12463,131,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,29868,234,35757,183,50422,212,16392,189,23389,238,40993,223,12093,93,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,29910,417,39766,752,54069,1281,17080,533,21233,332,38314,1084,11906,179,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,29800,925,34033,1501,50667,654,17774,893,25766,741,43222,1438,15567,636,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,34155,456,42163,303,60375,375,19194,435,26887,283,46880,411,14084,247,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,34652,441,43304,827,62013,462,21832,337,26769,281,49304,795,15548,249,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,23840,561,30305,706,49655,1355,17397,535,19563,531,36165,921,12112,197,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31126,204,38762,521,52027,321,19609,421,25026,262,41601,267,14363,221,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,31213,584,38962,1933,54580,2121,22289,1258,25128,1105,41338,1473,13601,883,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,12663,203,14432,274,23522,671,9699,231,11229,204,24481,502,8044,160,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
