GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001MA,C17003_001EA,C17003_002MA,C17003_002EA,C17003_003EA,C17003_003MA,C17003_004EA,C17003_004MA,C17003_005EA,C17003_005MA,C17003_006MA,C17003_006EA,C17003_007MA,C17003_007EA,C17003_008MA,C17003_008EA,C17003_009EA,C17003_009MA,C17003_010EA,C17003_010MA,C17003_011MA,C17003_011EA,state
0400000US30,712995,2335,71841,5184,10212,1530,26326,2571,24324,3310,10979,1617,641154,5503,38381,2729,171790,5774,208919,6468,222064,6483,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1237844,3103,99737,5889,22673,2994,33170,2624,31547,2899,12347,1647,1138107,6634,82218,4763,289745,6567,382047,7815,384097,8015,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2038683,2503,216594,10802,52229,6704,76517,5219,59050,3877,28798,3087,1822089,11280,214318,9082,507425,12979,617787,11878,482559,12069,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,943052,2010,60413,4191,10491,1767,23013,2698,15982,2015,10927,1655,882639,4550,53156,3861,237927,7283,250476,7277,341080,7605,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6150228,2984,514439,15473,139962,8327,181771,8143,109109,6562,83597,5899,5635789,16158,466382,10838,1476130,18008,1310215,16908,2383062,22372,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1368888,3306,220565,9260,61547,4287,69092,5178,64270,4126,25656,2944,1148323,9918,124364,6969,295380,8601,379574,8105,349005,9490,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13621501,5401,1593114,28610,490620,14933,520040,14551,339755,11043,242699,11053,12028387,29668,1303048,19328,3031101,26187,2977449,24084,4716789,30734,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6885801,8345,799515,17649,231315,10161,260177,9153,223753,8832,84270,5442,6086286,19328,591486,14695,1503805,19935,1895567,20683,2095428,21307,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,486273,1947,37871,2890,6612,1171,12854,1452,11730,1739,6675,1392,448402,3161,26330,2718,114459,4505,163064,5402,144549,5152,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7831806,4787,860109,17549,201196,6691,347263,9395,227126,8872,84524,5756,6971697,18108,536833,12968,2251934,17546,2050599,21286,2132331,21925,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2527319,3637,315894,8483,79000,4369,122886,5611,88530,4278,25478,2110,2211425,8994,215123,7482,656817,10773,708638,9014,630847,9844,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2868283,4085,314194,12024,60993,4809,92366,6244,109787,6266,51048,4152,2554089,13439,195984,7981,569728,13065,864337,14047,924040,12005,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8784095,4772,894324,17558,192510,7681,402411,12226,193243,8285,106160,5245,7889771,17641,607845,12999,2643127,17262,1942086,19753,2696713,18450,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,724931,1770,67415,5298,18716,2553,23929,3503,15630,2345,9140,1635,657516,5630,63286,5039,192836,6519,165416,7177,235978,6106,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3389205,5661,414184,11942,116270,5543,151868,8642,103969,6123,42077,4324,2975021,12821,302039,9673,842616,14765,912902,15148,917464,14328,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,562095,1675,55436,3586,12542,1607,19176,1901,17890,2080,5828,1209,506659,3898,31838,2920,152017,5831,168054,5221,154750,5501,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4513881,6191,544265,14554,150624,8269,215545,8890,126382,6331,51714,4109,3969616,15448,384082,10574,1241640,19276,1146861,14712,1197033,18349,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17804306,10752,2004011,29299,705604,21494,606584,16943,470377,14067,221446,8738,15800295,30358,2164413,27689,3812560,41964,4699008,39230,5124314,36868,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1808358,3037,134274,8237,23097,3298,38669,4065,45200,3586,27308,3119,1674084,8513,117623,6342,362981,11145,591464,10083,602016,10855,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434144,1464,40805,3882,6991,1540,16026,2691,8823,1045,8965,1633,393339,4006,24009,2230,109453,4417,101223,3810,158654,5497,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5679719,8115,471890,15065,126722,8505,152467,7557,124350,6842,68351,4694,5207829,15944,441616,10484,1204812,16605,1401053,17329,2160348,22047,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5046795,4728,454307,13267,96257,5509,127250,7800,157082,8154,73718,4845,4592488,14359,339026,9493,982040,14637,1539952,19156,1731470,18907,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1253574,3149,197238,8789,52184,4539,90677,5767,41128,4049,13249,2189,1056336,9084,106371,6468,424114,7553,282756,8518,243095,7332,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3897285,3498,333862,8861,65781,4535,131309,4987,92683,4075,44089,3482,3563423,9626,224557,8390,1054969,12263,1130331,12580,1153566,14851,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,381564,2163,34733,3536,6207,1408,12624,2370,10895,1741,5007,1388,346831,4145,20010,2345,99681,5651,125309,4742,101831,4781,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2322501,3929,927958,21492,337053,11180,309301,10321,184893,9297,96711,6739,1394543,21279,212112,9271,337305,12027,340454,11608,504672,15285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
