GEO_ID,B19082_001E,B19082_001M,B19082_002E,B19082_002M,B19082_003E,B19082_003M,B19082_004E,B19082_004M,B19082_005E,B19082_005M,B19082_006E,B19082_006M,NAME,B19082_001EA,B19082_001MA,B19082_002EA,B19082_002MA,B19082_003MA,B19082_003EA,B19082_004MA,B19082_004EA,B19082_005EA,B19082_005MA,B19082_006EA,B19082_006MA,state
0400000US44,3.02,0.16,8.31,0.27,15.03,0.36,23.58,0.41,50.06,0.94,21.87,1.09,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3.14,0.08,8.48,0.12,14.41,0.17,22.71,0.22,51.26,0.49,23.21,0.63,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,3.70,0.17,9.17,0.33,15.37,0.42,23.36,0.56,48.39,1.28,21.44,1.67,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3.24,0.08,8.54,0.11,14.26,0.16,22.24,0.23,51.72,0.49,24.24,0.63,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3.19,0.04,8.50,0.06,14.34,0.07,22.75,0.10,51.22,0.19,22.88,0.25,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,4.20,0.14,10.21,0.18,15.87,0.20,23.17,0.26,46.55,0.65,20.02,0.76,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,3.69,0.18,9.10,0.33,15.14,0.37,23.05,0.45,49.01,1.01,21.42,1.15,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3.23,0.07,8.81,0.09,14.73,0.12,22.98,0.17,50.25,0.36,21.67,0.43,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3.45,0.08,9.19,0.10,15.06,0.13,23.04,0.15,49.27,0.36,21.41,0.42,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,3.21,0.11,8.38,0.17,14.75,0.27,23.66,0.34,49.99,0.70,20.94,0.82,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3.77,0.06,9.33,0.10,15.31,0.11,23.16,0.17,48.42,0.34,21.29,0.44,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,3.76,0.26,9.66,0.36,15.95,0.49,23.93,0.70,46.70,1.46,19.99,1.96,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1.57,0.11,6.67,0.19,12.55,0.28,22.11,0.49,57.10,0.92,27.24,1.32,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
