GEO_ID,B27009_001E,B27009_001M,B27009_002E,B27009_002M,B27009_003E,B27009_003M,B27009_004E,B27009_004M,B27009_005E,B27009_005M,B27009_006E,B27009_006M,B27009_007E,B27009_007M,B27009_008E,B27009_008M,B27009_009E,B27009_009M,B27009_010E,B27009_010M,B27009_011E,B27009_011M,B27009_012E,B27009_012M,B27009_013E,B27009_013M,B27009_014E,B27009_014M,B27009_015E,B27009_015M,B27009_016E,B27009_016M,B27009_017E,B27009_017M,B27009_018E,B27009_018M,B27009_019E,B27009_019M,B27009_020E,B27009_020M,B27009_021E,B27009_021M,B27009_022E,B27009_022M,B27009_023E,B27009_023M,B27009_024E,B27009_024M,B27009_025E,B27009_025M,B27009_026E,B27009_026M,B27009_027E,B27009_027M,B27009_028E,B27009_028M,B27009_029E,B27009_029M,B27009_030E,B27009_030M,B27009_031E,B27009_031M,B27009_032E,B27009_032M,B27009_033E,B27009_033M,B27009_034E,B27009_034M,B27009_035E,B27009_035M,B27009_036E,B27009_036M,B27009_037E,B27009_037M,B27009_038E,B27009_038M,B27009_039E,B27009_039M,B27009_040E,B27009_040M,B27009_041E,B27009_041M,B27009_042E,B27009_042M,B27009_043E,B27009_043M,B27009_044E,B27009_044M,B27009_045E,B27009_045M,B27009_046E,B27009_046M,B27009_047E,B27009_047M,B27009_048E,B27009_048M,B27009_049E,B27009_049M,B27009_050E,B27009_050M,B27009_051E,B27009_051M,B27009_052E,B27009_052M,B27009_053E,B27009_053M,B27009_054E,B27009_054M,B27009_055E,B27009_055M,B27009_056E,B27009_056M,B27009_057E,B27009_057M,NAME,B27009_001EA,B27009_001MA,B27009_002EA,B27009_002MA,B27009_003MA,B27009_003EA,B27009_004MA,B27009_004EA,B27009_005MA,B27009_005EA,B27009_006EA,B27009_006MA,B27009_007EA,B27009_007MA,B27009_008MA,B27009_008EA,B27009_009MA,B27009_009EA,B27009_010MA,B27009_010EA,B27009_011EA,B27009_011MA,B27009_012EA,B27009_012MA,B27009_013EA,B27009_013MA,B27009_014MA,B27009_014EA,B27009_015MA,B27009_015EA,B27009_016MA,B27009_016EA,B27009_017EA,B27009_017MA,B27009_018EA,B27009_018MA,B27009_019MA,B27009_019EA,B27009_020MA,B27009_020EA,B27009_021MA,B27009_021EA,B27009_022EA,B27009_022MA,B27009_023EA,B27009_023MA,B27009_024EA,B27009_024MA,B27009_025MA,B27009_025EA,B27009_026MA,B27009_026EA,B27009_027MA,B27009_027EA,B27009_028EA,B27009_028MA,B27009_029EA,B27009_029MA,B27009_030MA,B27009_030EA,B27009_031MA,B27009_031EA,B27009_032MA,B27009_032EA,B27009_033EA,B27009_033MA,B27009_034EA,B27009_034MA,B27009_035EA,B27009_035MA,B27009_036MA,B27009_036EA,B27009_037MA,B27009_037EA,B27009_038MA,B27009_038EA,B27009_039EA,B27009_039MA,B27009_040EA,B27009_040MA,B27009_041MA,B27009_041EA,B27009_042MA,B27009_042EA,B27009_043MA,B27009_043EA,B27009_044MA,B27009_044EA,B27009_045EA,B27009_045MA,B27009_046EA,B27009_046MA,B27009_047MA,B27009_047EA,B27009_048MA,B27009_048EA,B27009_049EA,B27009_049MA,B27009_050EA,B27009_050MA,B27009_051EA,B27009_051MA,B27009_052MA,B27009_052EA,B27009_053MA,B27009_053EA,B27009_054EA,B27009_054MA,B27009_055MA,B27009_055EA,B27009_056EA,B27009_056MA,B27009_057EA,B27009_057MA,state
0400000US16,1695273,1260,846431,2702,71135,2358,0,201,71135,2358,171873,3155,705,528,171168,3181,79923,3084,987,909,78936,3010,94976,3567,2565,852,92411,3576,106065,2445,4084,1145,101981,2679,96548,1913,5181,1323,91367,2095,103542,1711,6295,1257,97247,1824,77519,1058,15560,1891,61959,2207,44850,717,11036,1394,33814,1568,848842,2797,66844,2512,66,103,66778,2496,161887,3069,639,568,161248,3137,73770,2740,0,201,73770,2740,96334,2591,454,385,95880,2582,106152,1867,966,491,105186,1890,99416,1592,1498,580,97918,1596,108270,1224,1143,535,107127,1316,81553,1240,1230,422,80323,1319,54616,1082,1067,467,53549,1229,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,466542,5424,132,158,466410,5432,1100968,7080,1175,563,1099793,7162,589816,5768,2615,921,587201,5880,779210,5416,11677,1792,767533,5606,799750,3053,14072,1777,785678,3733,814976,2805,15060,1966,799916,3249,796675,2149,24795,2020,771880,2712,513903,2469,65433,3145,448470,3965,311184,2175,51248,2512,259936,3276,6447102,4671,443475,5052,172,196,443303,5061,1058433,6700,655,402,1057778,6806,587016,6657,283,196,586733,6660,779285,5445,1913,515,777372,5443,823766,3111,3142,845,820624,3285,845124,2379,4252,1066,840872,2623,853616,2677,4382,918,849234,2686,592051,2363,5299,926,586752,2217,464336,2236,3694,721,460642,2277,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,259054,3770,197,310,258857,3782,602478,6035,563,375,601915,5988,323518,4534,1382,679,322136,4580,372855,4855,7889,1559,364966,4899,392687,3316,9738,1833,382949,3550,418333,3183,13085,1876,405248,3570,416231,2535,21427,2043,394804,3178,276714,1762,46447,2996,230267,3350,161402,1729,30757,1913,130645,2580,3345162,5188,246181,4117,0,197,246181,4117,562704,6079,444,288,562260,6056,317999,5526,575,445,317424,5634,385170,4670,2138,756,383032,4738,410853,3075,2668,881,408185,3296,428409,2712,2667,958,425742,2767,444299,2188,4060,1025,440239,2284,314470,2086,3979,983,310491,2235,235077,1982,2822,776,232255,2082,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,120390,3062,59,96,120331,3069,276912,3573,156,163,276756,3610,154862,3647,638,478,154224,3782,178619,3686,4003,1046,174616,3773,187106,2437,3794,760,183312,2484,188171,2096,5544,1187,182627,2398,206126,1609,7196,1065,198930,2056,137427,1266,24690,1765,112737,1878,87735,1135,19724,1623,68011,2011,1564831,3550,118580,3369,35,61,118545,3362,260047,3756,461,340,259586,3718,152161,3448,93,92,152068,3431,171979,3394,494,278,171485,3409,183609,2413,299,167,183310,2401,192382,2323,1681,606,190701,2428,210752,1571,1312,440,209440,1591,149029,1111,2341,648,146688,1316,126292,1403,1932,483,124360,1422,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,118940,3310,8,16,118932,3309,268076,3760,427,352,267649,3768,142119,3772,929,445,141190,3744,167596,3840,5840,1286,161756,3932,171722,2141,5712,1285,166010,2576,168753,2454,7689,1489,161064,2694,180816,1724,9836,1455,170980,1995,120774,1196,21879,1799,98895,2052,72928,1209,15074,1321,57854,1747,1443730,3964,117904,3591,143,136,117761,3607,250521,4454,612,431,249909,4404,137577,3454,479,406,137098,3501,165429,3096,805,505,164624,3082,175975,2439,1344,581,174631,2519,170778,1928,1118,431,169660,1954,191056,1443,1873,622,189183,1433,131265,1701,2083,604,129182,1876,103225,1485,1349,413,101876,1544,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,173585,3667,733,647,172852,3630,379838,5265,498,359,379340,5221,206944,4677,1455,811,205489,4716,243946,3451,7142,1518,236804,3875,262742,2575,5689,1149,257053,2870,282263,2266,10674,1419,271589,2647,283668,1791,17419,1928,266249,2236,194844,1372,40437,2981,154407,3343,110791,1406,24621,2220,86170,2412,2232319,3960,156614,4068,295,318,156319,4181,368805,4806,621,479,368184,4792,197587,3519,658,615,196929,3585,249702,3410,2166,698,247536,3373,277790,2603,1502,480,276288,2609,294482,1904,2680,882,291802,1999,308040,2038,3832,1096,304208,2398,223340,1510,4803,882,218537,1828,155959,1535,4059,1113,151900,1758,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,181981,4632,185,306,181796,4587,420198,5940,232,237,419966,5973,218928,5131,1236,605,217692,5121,266303,5026,7380,1962,258923,5477,273887,3690,6650,1383,267237,3845,270533,3758,10457,1714,260076,4198,280578,1936,14091,1913,266487,2832,192623,2507,27280,2527,165343,3577,103974,2192,19188,1809,84786,2465,2371253,5656,178038,4475,0,214,178038,4475,394983,5309,411,362,394572,5267,221152,5138,764,695,220388,5054,294784,5245,1560,627,293224,5238,294854,4115,2216,1097,292638,4234,294651,3299,3521,1140,291130,3320,314291,1964,2578,589,311713,2010,221223,1898,2900,875,218323,2013,157277,2050,1543,675,155734,2163,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,39475,1445,11,19,39464,1446,99442,2182,255,274,99187,2231,54440,1824,808,511,53632,1909,70529,1554,2422,859,68107,1725,72764,1348,2579,943,70185,1651,89688,1121,4479,862,85209,1352,100623,737,5862,815,94761,1077,76102,869,14257,1550,61845,1652,43197,807,11587,1344,31610,1510,675389,1856,37209,1679,0,175,37209,1679,95620,2209,275,244,95345,2202,51177,2107,200,162,50977,2096,71079,1588,307,199,70772,1601,77148,943,401,268,76747,984,93873,956,552,297,93321,1026,108690,920,1239,489,107451,1093,81107,828,1168,458,79939,917,59486,850,936,427,58550,970,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,217746,3287,118,191,217628,3286,508282,5076,392,410,507890,5228,265347,4836,1464,773,263883,4999,353833,3383,6587,1248,347246,3593,362960,3055,6677,1322,356283,3002,397791,2600,14259,2151,383532,3363,379016,1651,18466,1895,360550,2382,238070,1407,29552,2693,208518,2861,143286,1500,22477,1775,120809,2465,3091540,3956,215011,3888,143,173,214868,3867,478501,4484,375,237,478126,4475,267639,4603,268,331,267371,4604,376012,3759,1759,623,374253,3762,394657,2299,2692,783,391965,2519,436585,2054,4244,1091,432341,2293,426037,1451,3606,923,422431,1728,287324,1301,3180,786,284144,1572,209774,1626,2396,643,207378,1747,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,221230,3199,86,140,221144,3191,533368,4487,400,305,532968,4510,344997,3929,1048,558,343949,3916,422772,4516,6955,1959,415817,4376,404192,2576,6590,1490,397602,2771,452589,1823,7491,1563,445098,2416,442717,1216,11151,1871,431566,1910,289400,1407,30681,2443,258719,2534,177616,1460,27854,2469,149762,2724,3496741,3066,211539,3708,0,210,211539,3708,512824,4980,0,210,512824,4980,340477,4602,529,426,339948,4619,437861,3762,920,566,436941,3829,425342,2005,1072,466,424270,2090,483851,1698,1972,854,481879,1928,480445,1483,1623,616,478822,1613,338262,1543,3484,1042,334778,1835,266140,1915,3895,1144,262245,2270,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,350413,4137,246,215,350167,4122,831426,6094,498,277,830928,6078,487511,5841,1974,585,485537,5872,552598,5410,9770,1183,542828,5610,559729,2771,10315,1678,549414,3245,645228,3090,17829,1543,627399,3194,673212,2001,28388,1975,644824,2522,456771,1630,64592,3164,392179,3445,273864,1721,39802,1960,234062,2317,5022404,4066,331411,3712,244,166,331167,3678,799442,4851,665,290,798777,4880,464161,5678,1174,663,462987,5754,559476,5184,2095,703,557381,5078,582270,2513,2543,585,579727,2666,670991,2596,4339,1201,666652,2897,718684,1852,4866,804,713818,1889,512686,1866,6394,965,506292,2191,383283,1972,4684,980,378599,2240,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,219046,3512,84,122,218962,3512,482676,4456,520,331,482156,4422,250548,4351,1499,757,249049,4366,344049,3866,8332,1609,335717,4003,351915,2625,5480,1149,346435,2897,351726,2264,9540,1361,342186,2629,368816,1949,17107,1664,351709,2353,235179,1337,46890,2098,188289,2400,142610,1501,36476,1957,106134,2229,2772634,3819,206574,3429,93,96,206481,3432,464692,3838,405,241,464287,3861,239665,4000,483,219,239182,3966,337044,3349,1460,558,335584,3446,344101,2363,1100,364,343001,2415,352215,1864,1232,388,350983,1910,376986,1491,3593,896,373393,1619,252870,1298,4289,780,248581,1453,198487,1660,3014,660,195473,1751,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,110093,3707,116,179,109977,3711,284158,5420,1006,704,283152,5457,143366,4810,854,516,142512,4759,144347,5982,2637,975,141710,5958,166603,4804,5397,1444,161206,4781,175853,3886,7333,1400,168520,4128,178253,1806,12705,1874,165548,2473,124691,2324,22815,2279,101876,2559,70853,2015,14922,1527,55931,2235,1522591,5669,105830,3544,829,569,105001,3530,263375,4701,976,699,262399,4674,146493,4844,381,311,146112,4950,164642,4794,1292,772,163350,4865,198847,3658,1448,679,197399,3774,188634,3204,1282,477,187352,3334,198827,1842,2771,740,196056,1989,150184,2155,2824,702,147360,2116,105759,1416,1760,538,103999,1443,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,229658,4381,171,219,229487,4387,520213,5690,949,512,519264,5691,279587,5691,2254,1459,277333,5633,351654,4606,8521,1491,343133,4664,351640,3722,9195,1461,342445,3847,371004,3624,14040,2046,356964,4012,390440,2236,23659,2262,366781,3003,266979,2094,52000,3207,214979,3667,165203,1683,32050,2228,133153,2762,3073948,5070,216645,4391,88,126,216557,4386,498209,5586,1089,640,497120,5407,270317,4424,481,334,269836,4438,368575,4130,2247,758,366328,4124,364271,2856,1705,598,362566,2876,391448,2861,4027,1166,387421,3044,422630,2443,4117,984,418513,2557,307443,1931,4891,922,302552,2160,234410,1903,5485,1192,228925,2341,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,38349,1571,71,119,38278,1571,82679,1834,120,126,82559,1816,52602,1771,614,587,51988,1711,57602,1610,2686,828,54916,1648,61212,1294,2244,730,58968,1351,61159,1375,3345,809,57814,1603,73805,1052,5176,1087,68629,1320,56707,639,14133,1530,42574,1611,32749,937,9244,1006,23505,1142,519381,2172,34991,1408,116,192,34875,1404,84745,1950,359,390,84386,2032,44221,2042,117,209,44104,2057,59482,1852,545,326,58937,1833,61707,1539,841,451,60866,1526,60999,1412,436,249,60563,1446,77713,944,960,483,76753,1034,56167,792,1235,554,54932,1061,39356,693,776,371,38580,723,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,82661,2457,43,56,82618,2464,174282,2768,137,152,174145,2786,93309,2407,448,401,92861,2335,113724,2811,2764,783,110960,2987,118646,2191,2967,753,115679,2201,112078,1633,3749,800,108329,1775,118884,1106,5401,898,113483,1416,80363,1016,15896,1353,64467,1673,48939,913,12634,1107,36305,1394,948567,2827,76032,1952,80,133,75952,1956,167029,2547,232,311,166797,2540,90524,2529,180,177,90344,2555,113523,2861,1122,528,112401,2862,113448,1397,673,332,112775,1432,111499,1571,985,349,110514,1620,123517,911,1343,494,122174,1071,86203,841,1359,375,84844,874,66792,907,1579,462,65213,989,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,112548,3123,374,514,112174,3165,255420,3781,384,364,255036,3842,132121,3318,1378,876,130743,3411,190191,2824,5199,1351,184992,2842,193747,1946,4864,1186,188883,2268,197908,1484,6665,1292,191243,2097,180377,963,12162,1569,168215,1687,137509,1258,25869,2088,111640,2378,77949,776,15713,1245,62236,1379,1484466,2711,106934,2637,519,572,106415,2625,243934,2953,568,505,243366,3022,123620,2960,284,236,123336,2968,189633,3755,948,426,188685,3663,198534,1729,1863,596,196671,1882,194431,1418,1742,708,192689,1528,188354,1040,3072,955,185282,1506,147484,850,2576,749,144908,1090,91542,721,1483,539,90059,867,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,41812,1685,0,192,41812,1685,100442,2518,23,39,100419,2517,61387,2270,896,584,60491,2254,73944,2065,1658,608,72286,2265,74022,1390,1337,586,72685,1398,96121,1082,2582,678,93539,1112,102301,991,4194,1115,98107,1534,68294,700,11220,1354,57074,1470,36637,649,7391,1121,29246,1256,670056,2278,36527,1585,0,192,36527,1585,97196,2125,194,198,97002,2137,60267,2079,32,53,60235,2083,71826,2136,308,210,71518,2147,76140,1541,517,397,75623,1526,98683,1320,227,174,98456,1333,106969,991,1121,462,105848,1164,72515,867,518,209,71997,884,49933,846,780,395,49153,898,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,316624,4189,89,149,316535,4204,751024,5802,275,200,750749,5800,398381,6229,1040,587,397341,6371,511165,4953,4263,1099,506902,5161,563486,2726,4903,1180,558583,3016,612048,2563,5098,1137,606950,2633,580244,1807,10073,1622,570171,2517,361658,1769,31276,2449,330382,2584,232739,2061,27834,2065,204905,2644,4575063,2882,306322,3865,0,206,306322,3865,719699,4983,70,116,719629,4989,382716,5452,115,215,382601,5455,515259,4599,486,276,514773,4580,584160,2034,1319,660,582841,2034,656102,1686,1303,582,654799,1872,627801,1134,2772,744,625029,1478,429944,1836,3155,691,426789,1967,353060,2008,2386,718,350674,1907,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,77363,3310,179,246,77184,3293,186720,4082,49,81,186671,4096,100257,4266,1020,914,99237,3969,117410,3189,3063,903,114347,3181,119344,2805,2864,1053,116480,2958,116873,3429,7331,1486,109542,3637,132659,1597,9956,1880,122703,2223,98092,1469,18283,2094,79809,2361,59048,1219,13590,1622,45458,1960,1046535,3992,73028,2824,0,201,73028,2824,185709,3748,215,246,185494,3770,95666,2903,553,558,95113,2919,118098,3093,1094,531,117004,3149,123653,2518,1293,670,122360,2615,119478,2465,2049,800,117429,2268,143202,1110,1880,668,141322,1090,112183,1591,2788,828,109395,1785,75518,1425,2098,755,73420,1525,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,705327,6134,592,570,704735,6079,1541722,7049,1411,637,1540311,7055,944685,8363,3524,1020,941161,8230,1273010,8256,13201,1669,1259809,8390,1190149,3574,15019,2032,1175130,4088,1270676,3548,19757,1899,1250919,4308,1231775,2467,30645,2601,1201130,3564,803469,2204,76882,3300,726587,3840,515375,1999,71203,3859,444172,3895,10131878,5438,671361,5642,628,488,670733,5610,1484734,7745,1546,957,1483188,7883,951526,8861,855,455,950671,8929,1306425,7147,3305,1215,1303120,7322,1253205,3230,2900,1332,1250305,3607,1365438,3102,4737,1131,1360701,3237,1351501,2168,6301,1540,1345200,2745,958355,2671,6439,1045,951916,2532,789333,2843,5629,1145,783704,3109,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
