GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001EA,C17013_001MA,C17013_002MA,C17013_002EA,C17013_003MA,C17013_003EA,C17013_004EA,C17013_004MA,C17013_005EA,C17013_005MA,C17013_006EA,C17013_006MA,C17013_007MA,C17013_007EA,C17013_008MA,C17013_008EA,C17013_009EA,C17013_009MA,C17013_010EA,C17013_010MA,C17013_011EA,C17013_011MA,state
0400000US44,251811,6010,19788,2832,7022,1402,9634,2067,2497,872,635,461,232023,5765,107580,4751,99436,5449,23097,2391,1910,724,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,53547,3677,63242,4025,20643,2723,3654,915,1112174,13649,588012,11053,420360,8355,92943,4424,10859,1926,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6865,1322,7422,1296,1953,489,1670,553,195492,3969,105252,3783,67131,3474,20431,1773,2678,670,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,75533,4301,77105,4245,30057,3343,4222,943,1520571,15258,788886,12998,580272,11481,134647,4988,16766,2241,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,243928,8820,309235,8424,164757,6584,40283,4168,5937858,23931,2532498,21083,2515509,21134,771032,16041,118819,5497,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,15586,1506,19230,2401,11069,1753,2561,834,674729,7721,262070,6538,245955,6711,136891,5396,29813,2465,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,5194,1070,4411,1009,1122,489,95,110,142826,3435,81099,2898,52306,2535,8413,1191,1008,540,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,58179,3558,62448,4853,24082,2904,4293,1181,1942235,14619,925773,12425,793690,11668,195584,6134,27188,2954,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,51469,3881,51334,3804,21812,2389,5823,1561,1703355,15636,829294,12713,674217,11302,173528,6555,26316,2574,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,29014,2795,28557,3017,6430,1169,1091,548,396450,6881,219020,5706,146578,6153,28667,2415,2185,774,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,45032,3129,40586,3226,15628,1706,3699,1005,1373430,10305,735930,9321,497643,7208,125218,4824,14639,1468,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,4201,1077,4349,1289,2020,751,433,343,134716,3730,70867,3193,47736,3170,13772,1613,2341,663,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,146814,6018,152538,6799,27450,2660,2766,965,476005,11944,234138,8665,210619,8983,28818,2595,2430,867,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
