GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001MA,B16010_001EA,B16010_002EA,B16010_002MA,B16010_003EA,B16010_003MA,B16010_004EA,B16010_004MA,B16010_005EA,B16010_005MA,B16010_006MA,B16010_006EA,B16010_007EA,B16010_007MA,B16010_008EA,B16010_008MA,B16010_009EA,B16010_009MA,B16010_010EA,B16010_010MA,B16010_011MA,B16010_011EA,B16010_012MA,B16010_012EA,B16010_013EA,B16010_013MA,B16010_014EA,B16010_014MA,B16010_015EA,B16010_015MA,B16010_016EA,B16010_016MA,B16010_017MA,B16010_017EA,B16010_018EA,B16010_018MA,B16010_019EA,B16010_019MA,B16010_020EA,B16010_020MA,B16010_021EA,B16010_021MA,B16010_022MA,B16010_022EA,B16010_023MA,B16010_023EA,B16010_024EA,B16010_024MA,B16010_025EA,B16010_025MA,B16010_026EA,B16010_026MA,B16010_027EA,B16010_027MA,B16010_028MA,B16010_028EA,B16010_029EA,B16010_029MA,B16010_030EA,B16010_030MA,B16010_031EA,B16010_031MA,B16010_032EA,B16010_032MA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035EA,B16010_035MA,B16010_036EA,B16010_036MA,B16010_037EA,B16010_037MA,B16010_038MA,B16010_038EA,B16010_039MA,B16010_039EA,B16010_040EA,B16010_040MA,B16010_041EA,B16010_041MA,B16010_042EA,B16010_042MA,B16010_043MA,B16010_043EA,B16010_044MA,B16010_044EA,B16010_045MA,B16010_045EA,B16010_046EA,B16010_046MA,B16010_047EA,B16010_047MA,B16010_048MA,B16010_048EA,B16010_049MA,B16010_049EA,B16010_050MA,B16010_050EA,B16010_051EA,B16010_051MA,B16010_052EA,B16010_052MA,B16010_053MA,B16010_053EA,state
0400000US13,6896026,7876,893436,18273,399734,12898,238047,10691,134246,7960,8876,1997,13329,2235,5236,1683,493702,12940,411389,11553,57832,3937,9974,2475,11427,2020,3080,1241,1936501,27688,1112016,23071,967029,21316,91154,6369,18822,3177,25326,3827,9685,2222,824485,17637,760292,16129,34061,3246,13767,2625,12127,2142,4238,1192,1934611,23119,1316957,20303,1194887,20654,61504,4212,29909,2966,20117,2784,10540,1923,617654,12240,571079,11668,21133,2969,10534,1835,9155,2007,5753,2027,2131478,23197,1618310,21777,1383059,21072,63477,4517,74945,5615,69146,5324,27683,3968,513168,10330,440731,9651,18552,2609,27338,2718,21479,2805,5068,1502,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,997744,1487,77131,4858,31655,3228,10379,1708,1985,903,190,190,18735,2969,366,303,45476,3192,18926,1986,399,326,672,417,25359,2428,120,157,280494,7677,167907,6982,119098,6007,2731,886,890,437,43625,3924,1563,769,112587,4809,82511,4373,1002,581,688,424,27949,2570,437,253,311439,7793,216907,7112,160024,6358,6037,1504,1752,813,46867,3603,2227,1013,94532,4987,73529,4364,2203,811,701,417,17230,2378,869,568,328680,8309,235489,6791,178181,6065,6295,1668,5004,1439,45211,4303,798,410,93191,4727,73841,4312,1367,539,1254,447,16379,1907,350,319,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1111788,2996,101739,6065,48556,4176,26147,2983,20653,2419,436,392,888,539,432,422,53183,3869,39702,3236,11801,1810,300,252,614,420,766,470,313029,8707,179235,6609,160855,6220,13814,2563,1501,820,1359,775,1706,952,133794,6125,125996,5743,4636,1288,945,494,1394,593,823,527,399362,9222,249113,7597,229487,7165,14637,2346,2612,1070,1519,756,858,488,150249,5814,142649,5400,3944,953,1331,421,1537,964,788,425,297658,8401,207446,6756,193453,6824,6764,1611,3593,1192,3124,794,512,386,90212,3610,84522,3749,1761,575,2123,848,1401,599,405,329,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8707057,4107,949880,14248,437085,11964,162025,6243,237112,9842,20592,2687,12392,2224,4964,1209,512795,9786,303131,7233,151475,5513,34942,3346,15332,2189,7915,1714,2272174,23786,1297232,21075,953332,15682,238507,9098,70477,5235,22020,2613,12896,2349,974942,15331,825417,12870,75214,4989,49451,4395,16242,2526,8618,2041,2487198,25802,1704243,21129,1403397,17725,176586,7305,79329,5155,30635,2822,14296,2479,782955,14487,689658,13131,39217,3271,35806,3116,12487,1714,5787,1509,2997805,23230,2298431,21096,1828019,19630,121918,6555,194630,8160,123475,5339,30389,3461,699374,12154,550878,10150,25074,2852,67235,4447,45670,3748,10517,1912,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4435317,5484,504862,13397,216767,8555,150049,6760,46708,3906,11171,1542,6916,1780,1923,1294,288095,9464,245253,8469,22919,2342,13707,1696,4379,1520,1837,1136,1450767,16869,811271,13074,763042,12806,32302,3001,8349,1754,4900,1435,2678,1161,639496,12161,610559,11762,17043,2386,7079,1519,3437,1233,1378,724,1290230,17957,899505,15269,854149,15570,25056,2850,10323,1760,6756,1797,3221,1128,390725,9061,372838,8797,9385,1780,4753,1223,2608,780,1141,565,1189458,16756,905683,15352,827209,14106,23657,3012,25017,2696,24069,2951,5731,1484,283775,8421,258572,8004,5585,1446,10041,1989,7264,1310,2313,757,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2093909,4112,165605,5829,79418,4127,45738,2872,22538,2443,3402,1095,6438,1380,1302,787,86187,3826,72785,3742,7119,1209,3394,1021,2532,907,357,323,639230,9342,364536,8165,339223,7826,14592,2203,3145,1009,5288,1301,2288,1016,274694,5692,264652,5622,4688,1009,2821,857,2006,687,527,459,683254,10298,495519,8974,474118,8643,8654,1446,4286,1000,5109,1554,3352,1404,187735,5754,180257,5541,1813,555,2645,673,1915,746,1105,724,605820,10089,467717,8980,436572,8748,7163,1246,12241,2589,9270,1875,2471,864,138103,5041,127751,4899,1862,698,3871,1015,3557,802,1062,575,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1904528,4714,171263,6105,87016,4650,43599,3414,36682,2569,2209,692,3603,929,923,411,84247,4025,64577,3732,14621,1774,2266,770,2460,1016,323,262,490769,9256,277779,7002,241436,5941,26413,2411,2128,703,6307,1536,1495,886,212990,6734,200517,6411,7097,1164,2316,789,2659,1089,401,322,599754,10133,416692,8731,382690,7979,20723,2477,4147,1133,6268,1595,2864,1101,183062,5583,172644,5360,5082,982,2793,786,1887,756,656,359,642742,8738,484185,8259,443049,8136,13175,2093,12660,2079,11013,1706,4288,1382,158557,5242,146078,4542,2743,661,4125,1061,4654,1105,957,560,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3018953,4219,412486,10500,124248,6318,103449,5829,13901,2013,3897,1082,2361,977,640,427,288238,7726,274941,7504,4954,1016,4923,1422,1641,659,1779,885,997060,13324,525156,10049,495877,10346,14549,2419,7713,2151,4379,1196,2638,1058,471904,10535,459665,9659,5067,1488,4115,1363,2040,637,1017,503,885855,14872,583142,11776,557376,11087,11530,1681,6318,1336,4474,1185,3444,1202,302713,9301,292972,9136,4611,1155,2365,994,1932,578,833,447,723552,14286,545079,12564,507716,11536,13310,1817,12355,1989,9230,1776,2468,796,178473,5509,167361,5125,2524,824,4476,954,2793,879,1319,940,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3120277,5335,463819,13119,170952,7005,138570,6479,23482,2871,4384,1188,4234,1071,282,253,292867,9434,251524,9354,14138,2065,19322,2176,6953,1507,930,727,1061526,16630,585844,13267,543342,12818,22100,3140,13651,1997,5887,1458,864,487,475682,12392,441620,12134,8329,1671,21921,2508,3267,983,545,305,852407,15236,565077,12760,527402,12284,19970,2613,11734,2069,4284,1176,1687,994,287330,9247,268388,9262,6846,1404,9722,1618,1845,638,529,305,742525,14163,555044,11815,510332,11906,15420,2313,14923,2359,10776,1779,3593,1776,187481,7473,170074,6861,4753,1240,8676,1752,3475,1022,503,452,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,971740,1752,74787,4420,24537,2502,22116,2433,674,345,930,349,422,236,395,314,50250,3502,43641,3180,235,213,5193,1074,502,317,679,338,300716,8414,173073,6040,166330,5680,897,488,4724,1017,701,335,421,347,127643,5303,118491,4957,900,519,7379,1302,607,392,266,228,284630,6494,192837,6110,183379,5461,1471,721,6627,1356,700,321,660,374,91793,4148,86607,3991,647,365,4146,946,199,122,194,147,311607,7617,220039,6516,206465,6504,1371,444,9130,1710,2294,758,779,487,91568,4816,84866,4584,989,467,4205,1050,1190,485,318,250,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
