GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001MA,B17015_001EA,B17015_002MA,B17015_002EA,B17015_003MA,B17015_003EA,B17015_004MA,B17015_004EA,B17015_005EA,B17015_005MA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010MA,B17015_010EA,B17015_011EA,B17015_011MA,B17015_012EA,B17015_012MA,B17015_013MA,B17015_013EA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016EA,B17015_016MA,B17015_017EA,B17015_017MA,B17015_018EA,B17015_018MA,B17015_019MA,B17015_019EA,B17015_020MA,B17015_020EA,B17015_021EA,B17015_021MA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026EA,B17015_026MA,B17015_027EA,B17015_027MA,B17015_028EA,B17015_028MA,B17015_029MA,B17015_029EA,B17015_030MA,B17015_030EA,B17015_031EA,B17015_031MA,B17015_032EA,B17015_032MA,B17015_033EA,B17015_033MA,B17015_034MA,B17015_034EA,B17015_035MA,B17015_035EA,B17015_036MA,B17015_036EA,B17015_037MA,B17015_037EA,B17015_038EA,B17015_038MA,B17015_039MA,B17015_039EA,B17015_040MA,B17015_040EA,B17015_041MA,B17015_041EA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044MA,B17015_044EA,B17015_045MA,B17015_045EA,B17015_046MA,B17015_046EA,B17015_047MA,B17015_047EA,state
0400000US27,1388742,11141,80450,4362,29638,2573,7309,1102,1459,524,5850,988,22329,2383,3992,1034,18337,2048,50812,3642,10039,1507,1536,557,450,353,1086,458,8503,1368,1170,598,7333,1292,40773,3517,3758,968,1060,414,2698,763,37015,3354,11395,1688,25620,2759,1308292,10634,1077009,9459,301657,4577,17009,1553,284648,4435,775352,9433,22127,2234,753225,9490,231283,6393,79277,4001,14036,1513,1979,596,12057,1312,65241,3659,3366,712,61875,3503,152006,5336,33138,2219,5722,892,27416,2023,118868,4723,13026,1714,105842,4140,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,8415,1450,1592,619,6823,1222,21618,2815,4187,1273,17431,2438,76888,4418,11038,2219,2539,752,681,356,1858,693,8499,2145,1536,780,6963,1917,65850,4236,12077,1967,2977,849,9100,1843,53773,3864,11510,1967,42263,3350,609530,9658,452651,10313,153125,5396,11296,1530,141829,5085,299526,8761,14550,2212,284976,8423,156879,6252,43843,3364,12586,1621,2696,987,9890,1213,31257,3325,2475,838,28782,3355,113036,5603,34877,2664,8085,1296,26792,2344,78159,5128,10480,1799,67679,5051,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,15320,1866,2117,773,13203,1750,33115,3008,4266,1005,28849,2796,92499,5258,16348,2706,4104,1135,768,560,3336,1032,12244,2327,1436,449,10808,2268,76151,4523,12097,1532,2548,761,9549,1427,64054,4292,11568,1957,52486,4300,1386326,14329,1089827,12582,355742,6139,21480,2296,334262,5863,734085,10916,22173,2094,711912,10687,296499,8893,93570,4856,21068,1833,3885,975,17183,1844,72502,4544,4070,1091,68432,4352,202929,7124,55334,3398,11340,1819,43994,2981,147595,6554,13177,1759,134418,6382,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,2032,734,400,264,1632,643,7980,1650,816,424,7164,1488,10316,1674,2448,712,181,123,15,27,166,125,2267,700,201,162,2066,671,7868,1455,1296,544,497,341,799,411,6572,1409,1704,631,4868,1095,242398,5204,203106,5915,68890,2594,3159,724,65731,2627,134216,5131,3650,807,130566,5170,39292,3369,14671,1962,3267,955,648,354,2619,775,11404,1748,545,366,10859,1685,24621,2524,8109,1553,1386,474,6723,1453,16512,1948,921,401,15591,1858,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,12905,1622,2853,773,313,220,2540,727,10052,1329,902,373,9150,1233,22223,2517,3942,1022,368,242,56,98,312,228,3574,999,359,262,3215,1002,18281,2258,1067,447,280,199,787,386,17214,2251,3030,880,14184,1953,449861,6887,371440,6236,103298,2837,5598,1138,97700,2792,268142,5657,6418,1199,261724,5721,78421,3938,29528,2499,4833,1048,1281,515,3552,781,24695,2133,1051,481,23644,2103,48893,3315,10554,1235,1715,528,8839,1126,38339,3043,3306,834,35033,2714,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23584,2297,6253,1274,551,486,5702,1101,17331,2006,1892,731,15439,1844,39933,3464,7771,1560,1501,654,21,35,1480,654,6270,1373,1436,764,4834,1278,32162,3106,3320,813,754,523,2566,639,28842,3000,5962,1526,22880,2623,636932,10213,467544,9445,148564,4590,8600,1323,139964,4600,318980,7440,7860,1064,311120,7374,169388,6597,59104,3984,13146,1509,1500,498,11646,1454,45958,3724,2676,872,43282,3667,110284,5457,30178,2658,4047,853,26131,2469,80106,4406,6047,1056,74059,4285,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,5864,1356,1440,596,204,181,1236,569,4424,1240,704,396,3720,1140,11098,1690,2684,937,500,329,87,106,413,314,2184,868,257,220,1927,821,8414,1490,1911,865,564,473,1347,600,6503,1028,1919,698,4584,996,329251,5091,269661,5453,86433,3009,4580,911,81853,2968,183228,5190,6603,1423,176625,5224,59590,4293,23192,2415,5298,1148,721,351,4577,1128,17894,2305,703,369,17191,2289,36398,3293,10737,1711,1743,650,8994,1588,25661,2595,2425,816,23236,2524,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,61272,4022,16751,2143,2560,693,14191,1991,44521,3327,4127,1327,40394,3130,101855,5470,16655,2488,3637,1203,1020,702,2617,939,13018,2281,996,472,12022,2145,85200,5304,11497,1835,2802,849,8695,1662,73703,4905,15862,2091,57841,4599,2072104,16546,1592857,16490,446319,8707,27542,2572,418777,8378,1146538,14973,33853,2817,1112685,14830,479247,10989,146373,6051,39139,3608,5244,1070,33895,3207,107234,4994,3908,986,103326,4744,332874,8521,94400,3985,15953,2083,78447,3656,238474,7513,18586,2682,219888,7666,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,27618,3200,8735,1480,1933,736,6802,1200,18883,2409,3103,882,15780,2210,45011,3566,10511,1701,1419,529,301,179,1118,513,9092,1671,1295,533,7797,1547,34500,3030,5376,1212,1280,651,4096,974,29124,2966,6570,1580,22554,2632,406463,8204,301970,7615,108848,3972,7961,1272,100887,3887,193122,5714,7375,1143,185747,5632,104493,4400,36095,3789,9221,1607,1619,606,7602,1628,26874,3212,1824,793,25050,3049,68398,3676,20946,1925,4425,1068,16521,1715,47452,3117,4702,967,42750,3012,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,174369,6526,44236,3590,9504,1804,34732,3136,130133,4544,21928,1942,108205,4993,307579,8013,48166,3748,8334,1545,1834,799,6500,1268,39832,3410,9012,1688,30820,2931,259413,7426,33610,3252,9746,1572,23864,2785,225803,6935,73330,5224,152473,6473,4138060,21829,3036100,22077,912194,10981,64294,3493,847900,10173,2123906,18246,70397,4291,2053509,18204,1101960,15982,324749,10041,83896,3977,11810,1283,72086,3854,240853,8391,15841,2329,225012,8350,777211,13172,230469,6378,45797,3474,184672,5495,546742,12258,55859,4224,490883,12013,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,275466,8835,99685,5368,25585,2445,3610,914,21975,2156,74100,4438,7732,1446,66368,4207,175781,7525,32371,3429,8251,1532,1496,679,6755,1396,24120,2864,1995,681,22125,2803,143410,6855,19472,2217,3475,904,15997,1820,123938,6915,20340,2643,103598,5839,2314714,18204,1807974,19448,580958,8784,34991,2628,545967,8707,1227016,16495,32286,2926,1194730,16528,506740,12655,146479,6480,34996,3115,6823,1348,28173,2773,111483,5851,5101,1379,106382,5805,360261,10365,106717,4707,17097,2262,89620,4657,253544,9550,20178,2280,233366,9607,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4474,987,1278,474,111,104,1167,464,3196,847,258,173,2938,819,7170,1195,1353,539,97,115,6,10,91,114,1256,519,91,72,1165,514,5817,1235,266,248,109,163,157,148,5551,1235,825,432,4726,1256,178573,4250,148340,4315,38452,2123,1433,394,37019,2185,109888,3796,3229,1088,106659,3601,30233,2652,12562,1904,1574,523,218,134,1356,509,10988,1738,480,347,10508,1767,17671,1970,3599,748,374,280,3225,680,14072,1762,1098,511,12974,1672,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,84403,4433,22555,2124,4166,986,18389,2165,61848,4001,11783,1874,50065,3939,205552,7465,34224,3519,7647,1378,2171,760,5476,1316,26577,3198,5045,1323,21532,2934,171328,6918,21469,2106,6499,1149,14970,1860,149859,6817,38643,3303,111216,5334,2661215,14383,2052398,13834,643152,7455,42528,2311,600624,7529,1409246,13375,50793,3463,1358453,13614,608817,10884,194691,5833,47660,3113,7854,1391,39806,2847,147031,5448,10076,1483,136955,5548,414126,9031,118508,5241,24799,2519,93709,4547,295618,7374,35383,3208,260235,7046,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41009,2763,10891,1277,2044,595,8847,1156,30118,2395,3745,704,26373,2221,70534,3679,12787,1399,2728,778,748,558,1980,496,10059,1294,1411,470,8648,1252,57747,3318,8805,1147,1873,497,6932,987,48942,3010,8986,1262,39956,2894,852601,8054,664575,7010,205362,3999,13072,1436,192290,3946,459213,6676,15505,1557,443708,6813,188026,6170,62158,3707,15301,1597,3285,815,12016,1384,46857,3307,2499,607,44358,3223,125868,4536,37689,2553,7879,1028,29810,2082,88179,3911,6908,1208,81271,3873,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,37730,3450,9426,1490,1500,607,7926,1328,28304,2822,4391,1388,23913,2425,51741,4103,9979,1452,1679,667,374,303,1305,593,8300,1486,1826,718,6474,1422,41762,3726,5893,1464,2218,896,3675,1066,35869,3432,9390,1873,26479,2807,921504,11352,743028,10349,246033,5855,15610,1563,230423,5744,496995,9029,19415,2135,477580,8605,178476,7824,62004,4848,13617,1760,2703,822,10914,1528,48387,4148,2703,978,45684,4006,116472,6191,33758,2822,5936,1110,27822,2517,82714,5250,9310,1912,73404,5157,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,82646,4292,25126,2027,5104,1022,20022,1815,57520,3953,9479,1516,48041,3387,173142,7355,26909,2519,6573,1161,998,483,5575,1045,20336,2260,3370,847,16966,2153,146233,6455,21390,1976,7695,1379,13695,1557,124843,6477,35504,3792,89339,5898,2921501,13989,2294440,14374,753356,8936,45188,3231,708168,8519,1541084,12620,51124,2963,1489960,12423,627061,12237,202288,7414,56008,2857,7652,1299,48356,2897,146280,6750,9319,1519,136961,6588,424773,9801,137422,5391,21797,2312,115625,4790,287351,7955,32037,2961,255314,8172,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,5889,1440,1826,621,447,354,1379,588,4063,1249,864,623,3199,1021,13899,2266,1715,705,274,203,33,60,241,193,1441,666,838,556,603,335,12184,2219,1747,798,889,610,858,513,10437,2134,3449,1131,6988,1940,232023,5765,180163,5343,51777,2600,3867,1067,47910,2523,128386,4501,7632,1749,120754,4189,51860,3702,14627,1971,3671,833,534,432,3137,857,10956,1832,1107,661,9849,1830,37233,3343,9292,1443,3360,1077,5932,1114,27941,2999,4129,1230,23812,2923,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,43723,3418,13727,1805,1445,539,12282,1697,29996,2979,2560,776,27436,2767,97363,5275,13632,2326,3322,1014,234,222,3088,998,10310,2099,1544,637,8766,2006,83731,4952,14040,2178,2876,872,11164,2020,69691,4762,9197,1666,60494,4532,1112174,13649,857984,12381,314687,6352,16467,1872,298220,6317,543297,10764,17599,1982,525698,10572,254190,7912,65578,4231,19106,2455,3475,906,15631,2142,46472,3518,2210,626,44262,3491,188612,5998,61090,3707,8111,1595,52979,3386,127522,5642,9773,1862,117749,6368,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6233,1041,1856,563,265,166,1591,541,4377,931,403,195,3974,892,11677,1435,2175,652,433,281,140,159,293,236,1742,616,667,441,1075,430,9502,1392,1225,481,340,274,885,423,8277,1317,2240,746,6037,1235,195492,3969,161418,4142,48609,2490,2262,531,46347,2559,112809,3512,2577,777,110232,3472,34074,2561,13201,1594,2380,678,364,276,2016,617,10821,1494,634,476,10187,1461,20873,1995,4664,1178,884,491,3780,929,16209,1676,1421,542,14788,1636,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,66027,4015,19874,2147,3172,1023,16702,1820,46153,3837,7432,1294,38721,3395,120890,5384,19478,2815,4654,1225,561,354,4093,1203,14824,2388,2370,859,12454,2456,101412,5274,15664,1882,5143,1277,10521,1444,85748,4905,18077,2097,67671,4747,1520571,15258,1189357,14265,395609,6365,22707,2040,372902,6174,793748,11893,26739,2485,767009,12023,331214,8473,100854,5463,24234,2329,3040,816,21194,2125,76620,5293,4155,888,72465,5326,230360,7330,72909,3700,13659,1612,59250,3558,157451,5902,14369,1964,143082,5822,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,307838,8875,70319,4471,11111,1618,59208,4179,237519,8420,19120,2440,218399,8634,450365,13209,71086,4773,11892,1959,1587,579,10305,1838,59194,4377,5584,1258,53610,4354,379279,12618,45086,3717,12440,2087,32646,3300,334193,11676,38033,3668,296160,10695,5937858,23931,4571171,28742,1131373,13142,75585,4273,1055788,12535,3439798,26236,96474,4850,3343324,25658,1366687,19255,423592,11609,89736,4916,14658,1994,75078,4676,333856,10534,15581,2791,318275,9992,943095,14656,241304,7599,49110,3278,192194,6702,701791,14119,52354,3973,649437,13456,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,25343,2429,4478,1000,621,384,3857,945,20865,2093,1138,389,19727,2057,23103,2354,3561,1018,128,152,0,192,128,152,3433,964,345,345,3088,879,19542,2151,2353,625,581,387,1772,583,17189,1994,2766,907,14423,1844,674729,7721,566865,7492,128101,3770,8850,1205,119251,3672,438764,6726,12684,1576,426080,6652,107864,5684,39418,4156,7283,1255,1131,437,6152,1229,32135,3930,1045,623,31090,3699,68446,3769,17856,2025,2894,775,14962,1716,50590,3436,4361,1017,46229,3431,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,4253,1009,777,280,85,88,692,282,3476,948,417,333,3059,889,6569,1128,1232,536,376,251,0,157,376,251,856,487,48,60,808,484,5337,1013,1233,494,490,423,743,387,4104,827,1302,494,2802,693,142826,3435,115522,3111,39195,1655,2352,665,36843,1738,76327,2832,3176,775,73151,2723,27304,2437,9147,1255,2445,651,345,220,2100,643,6702,1177,283,237,6419,1130,18157,2077,5428,1182,881,539,4547,1019,12729,1806,1596,651,11133,1676,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,53169,4473,15730,1966,2137,627,13593,1896,37439,3690,4790,1193,32649,3438,95833,5755,13584,2160,2714,916,1066,633,1648,614,10870,1935,2561,827,8309,1574,82249,5072,13792,1944,4962,1534,8830,1495,68457,4474,14437,2376,54020,3818,1942235,14619,1534917,15510,432280,7507,23410,2239,408870,7644,1102637,12809,26481,2390,1076156,12964,407318,9889,122800,6034,30606,2759,3417,959,27189,2437,92194,5835,3655,972,88539,5896,284518,7620,84253,3929,13542,1594,70711,3822,200265,6613,18163,2100,182102,6515,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,50635,3879,13375,1855,2252,781,11123,1607,37260,3382,6349,1537,30911,3066,79803,5649,16925,2634,2410,1034,302,234,2108,982,14515,2489,2291,874,12224,2284,62878,4927,6253,1243,2507,837,3746,884,56625,4646,12725,2129,43900,3549,1703355,15636,1367901,13925,388390,7163,26335,2020,362055,7148,979511,11778,34436,2884,945075,11508,335454,8898,119021,5852,26577,2052,4465,1012,22112,1999,92444,5529,4688,1214,87756,5602,216433,7219,62101,3581,12052,1567,50049,3181,154332,6165,14240,2159,140092,6006,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,25883,2699,9259,1399,1761,599,7498,1249,16624,2091,3793,779,12831,1908,39209,3161,8747,1721,2838,1004,450,378,2388,910,5909,1337,1529,637,4380,1121,30462,2876,5778,1338,1544,701,4234,1180,24684,2610,5408,1127,19276,2297,396450,6881,320649,6535,132117,3445,7316,1268,124801,3579,188532,5190,8025,1358,180507,4943,75801,4140,28363,2570,9276,1444,2237,713,7039,1263,19087,2183,1971,812,17116,2137,47438,3461,20949,2054,4662,1021,16287,2003,26489,2751,3122,995,23367,2477,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
