GEO_ID,B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,NAME,B13002_001MA,B13002_001EA,B13002_002MA,B13002_002EA,B13002_003MA,B13002_003EA,B13002_004EA,B13002_004MA,B13002_005EA,B13002_005MA,B13002_006MA,B13002_006EA,B13002_007EA,B13002_007MA,B13002_008MA,B13002_008EA,B13002_009EA,B13002_009MA,B13002_010EA,B13002_010MA,B13002_011MA,B13002_011EA,B13002_012MA,B13002_012EA,B13002_013MA,B13002_013EA,B13002_014EA,B13002_014MA,B13002_015EA,B13002_015MA,B13002_016EA,B13002_016MA,B13002_017MA,B13002_017EA,B13002_018EA,B13002_018MA,B13002_019EA,B13002_019MA,state
0400000US40,908348,3198,59955,3174,38035,2723,628,309,29431,2281,7976,1429,21920,2383,2330,777,16479,1933,3111,983,848393,4456,390378,6631,2591,661,146222,4589,241565,4623,458015,6268,127251,2758,204550,4876,126214,3918,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966206,3833,48087,3511,33208,2676,535,317,23095,2406,9578,1677,14879,2529,820,441,12269,2172,1790,781,918119,4807,401996,8163,1094,512,127120,5687,273782,6410,516123,9889,120904,2941,251869,6438,143350,6498,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2888159,5110,143272,6371,96185,4535,1024,647,67947,3879,27214,2204,47087,3931,3633,917,37354,3392,6100,1250,2744887,7806,1115100,11571,3683,887,323997,8818,787420,9469,1629787,12045,392205,3561,811112,10047,426470,8880,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255137,2060,11713,1776,8203,1597,0,217,5561,1185,2642,923,3510,1117,245,214,2958,1068,307,322,243424,2755,88465,3741,217,190,25134,2266,63114,2930,154959,3779,39109,1337,76306,3171,39544,2582,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1166121,5040,66875,5092,37708,3408,225,231,27450,2911,10033,1677,29167,3402,3304,1013,22185,2894,3678,1244,1099246,6157,449351,9784,2356,856,141727,5770,305268,7042,649895,9885,158721,4117,297859,6716,193315,6913,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186271,2404,12915,1866,8848,1240,16,34,6233,1118,2599,755,4067,1315,278,246,3531,1256,258,174,173356,2831,79946,2547,40,38,29032,2024,50874,2083,93410,3118,26225,1456,44771,2658,22414,2163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1582664,5391,76574,5313,46672,4095,560,322,36526,3818,9586,1436,29902,3024,3549,1099,23109,2741,3244,1045,1506090,7696,667185,11583,3261,934,227434,7086,436490,8305,838905,10148,209723,4311,384103,7508,245079,6421,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6994872,10815,395121,11292,270131,9913,2289,920,198063,8606,69779,4706,124990,6785,11352,1912,99638,6250,14000,2307,6599751,14191,3010833,25283,17614,2510,993411,16997,1999808,18258,3588918,25570,957152,7599,1698509,18674,933257,18623,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,775337,2776,51456,3999,44193,3220,234,187,33452,2664,10507,1767,7263,1650,462,404,5598,1355,1203,591,723881,4529,368963,6474,2750,916,145504,4823,220709,5036,354918,8046,115368,2533,163625,5274,75925,4805,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,138607,1280,5096,1240,3543,1010,0,157,2526,845,1017,565,1553,571,213,263,931,502,409,285,133511,1668,54937,2557,84,81,15762,1336,39091,1943,78574,2629,19186,939,40002,1896,19386,1653,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2034362,6532,100976,5328,71924,3887,395,316,47766,3366,23763,2293,29052,3096,1800,782,23679,2588,3573,1273,1933386,8118,866900,11810,3612,1161,267972,6769,595316,9090,1066486,12360,266047,5587,522283,7993,278156,8250,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1748909,4828,97643,4476,70071,4019,349,337,50657,3827,19065,1878,27572,3582,2671,1032,21357,3036,3544,1151,1651266,6642,766766,10158,3033,977,254339,6963,509394,8025,884500,12096,212001,3519,438030,7365,234469,8109,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,395793,3222,18881,2154,10808,1567,179,218,8203,1224,2426,835,8073,1638,837,560,6264,1342,972,470,376912,3750,167800,5441,731,445,48806,3396,118263,3769,209112,5726,54720,2988,94641,3549,59751,3975,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1302943,4033,67283,3481,46219,3032,98,124,34399,2909,11722,1370,21064,2408,1464,547,16277,1986,3323,912,1235660,5376,521853,7608,1411,456,158867,4630,361575,6450,713807,8676,184733,2604,342927,4888,186147,6256,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,125353,2285,7002,1432,4982,1209,18,29,3833,956,1131,601,2020,906,603,662,1291,534,126,158,118351,2796,58124,3164,353,334,23249,2129,34522,2156,60227,3045,17153,1515,27209,2329,15865,2017,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,794095,4251,22160,3112,7551,1991,198,252,4861,1623,2492,818,14609,2278,1672,906,10923,2024,2014,811,771935,4989,219630,7739,1023,698,57530,4310,161077,6906,552305,9404,108928,5420,247343,5477,196034,6588,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
