GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002EA,C24050_002MA,C24050_003EA,C24050_003MA,C24050_004EA,C24050_004MA,C24050_005MA,C24050_005EA,C24050_006MA,C24050_006EA,C24050_007EA,C24050_007MA,C24050_008MA,C24050_008EA,C24050_009EA,C24050_009MA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012MA,C24050_012EA,C24050_013EA,C24050_013MA,C24050_014EA,C24050_014MA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017MA,C24050_017EA,C24050_018MA,C24050_018EA,C24050_019MA,C24050_019EA,C24050_020EA,C24050_020MA,C24050_021MA,C24050_021EA,C24050_022MA,C24050_022EA,C24050_023MA,C24050_023EA,C24050_024MA,C24050_024EA,C24050_025EA,C24050_025MA,C24050_026EA,C24050_026MA,C24050_027MA,C24050_027EA,C24050_028MA,C24050_028EA,C24050_029MA,C24050_029EA,C24050_030EA,C24050_030MA,C24050_031EA,C24050_031MA,C24050_032EA,C24050_032MA,C24050_033MA,C24050_033EA,C24050_034MA,C24050_034EA,C24050_035MA,C24050_035EA,C24050_036EA,C24050_036MA,C24050_037EA,C24050_037MA,C24050_038EA,C24050_038MA,C24050_039EA,C24050_039MA,C24050_040MA,C24050_040EA,C24050_041MA,C24050_041EA,C24050_042EA,C24050_042MA,C24050_043EA,C24050_043MA,C24050_044EA,C24050_044MA,C24050_045MA,C24050_045EA,C24050_046MA,C24050_046EA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050MA,C24050_050EA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056MA,C24050_056EA,C24050_057EA,C24050_057MA,C24050_058EA,C24050_058MA,C24050_059EA,C24050_059MA,C24050_060MA,C24050_060EA,C24050_061MA,C24050_061EA,C24050_062EA,C24050_062MA,C24050_063MA,C24050_063EA,C24050_064EA,C24050_064MA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067MA,C24050_067EA,C24050_068EA,C24050_068MA,C24050_069EA,C24050_069MA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072MA,C24050_072EA,C24050_073EA,C24050_073MA,C24050_074MA,C24050_074EA,C24050_075EA,C24050_075MA,C24050_076EA,C24050_076MA,C24050_077MA,C24050_077EA,C24050_078MA,C24050_078EA,C24050_079EA,C24050_079MA,C24050_080EA,C24050_080MA,C24050_081EA,C24050_081MA,C24050_082MA,C24050_082EA,C24050_083MA,C24050_083EA,C24050_084EA,C24050_084MA,state
0400000US40,1758402,13181,82593,4284,124524,5284,160583,5915,44128,3342,203894,6067,92681,3708,32182,2834,98992,4348,150903,6197,395318,7154,170437,5542,93092,4646,109075,4432,617100,8951,34014,2288,19481,2073,34300,2371,7806,1402,23065,2408,15540,1568,15950,2021,38538,2813,75202,4182,254930,6796,29720,2489,22939,2159,45615,3095,313672,6265,2049,537,1001,451,3017,585,399,169,9180,1659,1701,504,2738,1197,3526,862,31419,2330,89065,3798,109686,4138,32587,2874,27304,2388,403265,8220,8329,1490,6666,1157,19890,1931,22436,2257,137487,5199,20041,1630,8706,1555,51593,3238,30677,2530,39271,2591,23417,2300,12797,1519,21955,1947,196901,5140,26425,2376,89118,4379,12419,1654,3643,829,9223,1129,12782,1595,3977,792,3441,994,5649,1095,4132,693,2404,615,14323,1741,9365,1378,227464,7359,11776,1988,8258,1426,90957,4674,9844,1370,24939,2492,42617,2510,811,458,1894,607,7956,1243,7920,1059,5210,1080,10446,1332,4836,1044,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1992899,15346,65974,4714,125974,6894,228551,8795,55955,3796,232341,8801,90155,4766,35516,2885,111668,5531,215384,6968,456806,12056,190956,7911,92950,4864,90669,5095,774911,14783,16825,2120,28037,3084,80805,4709,11779,1784,29168,2862,15262,2336,20045,2384,51381,4366,123865,5318,292261,8990,35926,3249,27508,2484,42049,3078,354309,9764,4636,1677,324,353,2455,836,796,623,11323,1824,1991,767,1109,713,5359,1152,39125,3845,106339,5814,121472,6210,32018,3165,27362,3008,442502,10869,3081,832,8669,1434,28207,3213,27702,2554,150835,7373,21134,2328,10322,1795,48347,3275,37363,3318,49720,3748,26763,3039,13485,2055,16874,1823,184975,8503,36878,4241,84312,5208,15521,2278,4917,1519,7761,1475,6174,1123,2452,745,3441,1043,5148,1171,2169,728,717,340,12482,2118,3003,807,236202,7798,4554,1220,4632,1190,101563,5416,10761,1892,33254,3084,45594,3641,1588,705,3140,1044,9883,1961,6317,1282,6078,1780,7457,1597,1381,495,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6173143,22722,75446,4685,364421,8656,716057,13106,166981,6887,693173,13021,364128,10360,100469,4569,400028,9531,659803,11894,1592154,19602,504467,13190,292354,8795,243662,8618,2384092,18693,24275,2517,68760,4081,206463,7388,32180,2716,84274,3676,46433,3213,56077,3410,199375,7555,375716,8346,1027239,14993,88201,5063,72386,3894,102713,5423,1059494,16288,3099,765,2501,824,15591,2451,2203,726,31774,2773,8933,1487,1812,673,12096,1749,114519,6231,346691,10736,336379,10415,107331,6015,76565,4330,1402988,17654,4968,1267,24081,2236,99943,5008,83882,4487,462134,10773,82616,5181,28457,2382,174317,7434,119244,5128,172623,6578,59534,4042,39753,3201,51436,3167,500604,10166,34880,2596,248994,7528,44260,3380,7915,1242,28079,3227,30038,2718,9564,1476,8183,1299,14594,2210,15101,1913,4774,1057,47378,3262,6844,1244,825965,14178,8224,1436,20085,2058,349800,9984,40801,3198,86912,4456,196108,7067,4559,1210,6057,1493,35730,3164,30500,2902,15579,2265,25506,2874,6104,1159,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,537914,6855,2246,851,31115,2861,54666,4633,11807,1701,66473,4893,23151,2491,9311,2009,37237,3385,57151,4392,142929,5697,56794,4460,24297,2748,20737,2305,206707,5207,559,468,4346,997,17188,2197,3360,945,9249,1677,2484,835,4817,1230,18077,2008,29157,2206,91364,4692,11049,1890,5415,1016,9642,1419,106313,5707,410,290,364,440,1236,578,471,319,2645,959,277,286,375,463,1524,657,13398,2842,31039,3266,38861,3769,9011,1459,6702,1460,124932,6251,49,83,1649,603,7416,1464,5419,1227,46638,4326,6739,1484,2679,1263,15632,2191,9705,1683,16250,1997,5289,1083,4196,1188,3271,727,39610,3515,830,477,22071,2439,3571,1117,418,354,2428,1123,1725,759,738,435,936,574,1903,788,1119,780,320,248,3048,1001,503,375,60352,4343,398,358,2685,1011,25255,2931,2139,793,5513,1256,11926,1923,702,595,1068,633,2988,1150,3157,960,1275,570,2627,983,619,456,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2272475,16852,21586,2939,157371,7442,305473,9110,56586,4134,271288,8801,116430,5802,38430,3398,124692,6227,237425,7990,493496,11423,235579,8833,116855,7130,97264,5150,771984,12083,6678,1609,25822,2876,73207,4056,8203,1355,30370,3159,17255,2183,17535,1958,53494,4317,112689,5521,320357,8110,39472,3904,28100,2970,38802,3053,418114,13410,1209,532,1729,855,7186,1449,834,469,11942,2083,1995,635,1217,734,5012,1235,55475,4167,101583,6735,154190,7862,44288,4132,31454,2755,537711,11102,1467,677,11061,1538,31540,3154,29523,2883,190005,7853,26310,2538,13247,2229,61683,4110,45012,4211,58247,4774,33496,2887,16826,2307,19294,2367,210011,7853,9772,2230,111322,6420,21471,1827,3622,1044,9530,1988,9600,1986,4828,1154,2605,865,9172,2043,4570,1041,1667,596,16427,2413,5425,1472,334655,10408,2460,1098,7437,1398,172069,7740,14404,2215,29441,3625,61270,4442,1603,804,1898,687,15077,2163,8739,1668,6754,1269,11214,2037,2289,911,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,442470,5157,27657,2025,31608,2665,44053,3374,12582,1578,55712,3896,17989,2060,6329,1083,32018,2796,28080,2636,104879,4107,42914,3453,18703,1980,19946,2187,154845,5031,15458,1276,5115,1320,10017,1469,1929,632,5679,1229,2482,912,2550,590,13791,2134,12926,1745,63886,3394,6308,1205,5436,1064,9268,1421,79326,4084,787,350,229,189,483,266,95,104,3819,892,411,291,596,375,1225,491,4583,1023,26832,2225,30036,2860,5397,1112,4833,871,104042,4494,1782,490,1265,429,5995,1436,5470,1079,35569,3223,4218,902,2230,719,16434,1906,8095,1417,11279,1771,5051,1120,2380,674,4274,878,49147,2979,8996,1335,22852,2146,2267,589,747,280,3371,975,2410,849,641,298,392,231,1622,784,452,277,473,288,3706,902,1218,542,55110,3129,634,320,2147,532,25291,2765,4341,956,7274,1258,8468,1362,312,302,176,186,854,363,2430,628,1046,531,1784,537,353,186,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3130088,18518,33385,3172,205821,8723,409034,11260,84693,4897,360512,10690,207993,7044,53958,3681,179996,6973,295512,8939,710480,14349,316869,10083,146770,7334,125065,6630,1091409,18782,10907,1685,35726,3743,95489,4835,14962,2359,40661,3657,28505,2448,29402,2846,76686,5337,140814,6055,470660,12434,62984,4474,38241,3489,46372,3707,538913,12214,2259,750,2682,947,7936,1565,770,549,14108,1665,3851,919,964,464,7074,1320,64050,4848,138596,7075,198917,8406,52497,3909,45209,4176,737933,12726,1763,682,10438,2013,44767,3143,42651,3375,246387,9327,50923,4302,16350,2011,89306,5575,62877,4906,86045,5277,41814,3425,17946,2542,26666,3005,274219,9460,14517,2152,147533,6949,25952,2615,4485,1252,15935,2256,15854,1907,4974,1155,4170,1026,7049,1658,5525,1353,2316,820,22612,2980,3297,1009,487614,13346,3939,1656,9442,1545,234890,8803,21825,3025,43421,3815,108860,6367,2268,805,2760,1155,20722,2505,9654,1774,10838,1833,15474,2864,3521,1085,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13201891,38871,374042,13265,1145046,23608,1122565,23790,378164,12504,1510013,29127,775281,19968,229427,7508,880815,18486,1500132,22918,2846479,32448,1232846,25262,680544,20473,526537,14618,4804158,36895,146095,7652,191462,7921,364239,14090,73467,4411,177532,7911,133384,7291,120816,5948,405268,11331,798029,14539,1831195,26281,221389,9887,135038,8089,206244,8483,2298487,31411,8913,2016,6375,1889,21625,2821,4854,1337,64976,4994,16228,2956,9247,1890,35683,4403,291185,11269,623452,13807,770945,19709,262158,10753,182846,8970,3111652,35917,33469,3954,72838,5081,151022,6637,196115,9705,1036264,20472,169142,7369,71191,4932,401286,12012,292797,11088,314941,10585,189884,9127,89278,5320,93425,4865,1428606,25714,132692,7379,813455,19632,79812,5495,21532,2673,58050,5086,63783,4749,22242,3144,22594,3178,40933,3358,26974,2533,10606,2316,110816,7946,25117,2786,1558988,26872,52873,4710,60916,5532,505867,15981,82196,5935,173191,8619,392744,14348,5931,1391,15984,2527,77188,5786,49917,4995,40022,3876,83254,5910,18905,2992,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1505003,8816,24127,2704,107434,5811,155214,6837,38401,3317,166917,6011,75580,4497,33875,2966,104488,4863,192354,6739,336180,9946,133004,6327,68756,5311,68673,3751,588184,10194,9210,1616,21357,2699,45505,3502,6742,1349,24228,2571,11195,1486,19867,2309,50374,3377,105265,5369,225027,7192,24872,2792,14272,2082,30270,2305,229666,6667,1016,511,596,376,2321,709,600,442,6423,1207,1214,581,1431,531,1940,681,25962,3282,66192,4080,81545,4746,25671,2949,14755,1733,364550,8959,1210,462,7022,1342,16399,1995,21807,2172,108801,5366,20196,2610,9184,1561,48970,3444,49586,3516,35425,3236,20898,2585,9330,1754,15722,1960,137033,6388,9701,1648,73221,4607,9824,1687,2153,828,8475,1851,6384,1194,2420,842,1098,677,3641,905,2278,892,2234,633,11288,2246,4316,1006,185570,6402,2990,862,5238,1208,81165,4983,7099,1498,18990,2195,36591,3100,973,509,2106,743,7900,1623,7258,1448,3455,965,8195,1569,3610,1265,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,326155,4032,8692,1340,23349,1799,31041,2428,6182,1151,40121,2741,10449,1643,5649,962,13706,1823,31230,2515,90804,3713,33524,3026,14976,1836,16432,1852,133904,5146,2901,709,3118,789,10263,1640,511,235,4611,1017,1195,406,3539,790,5518,793,19128,1967,63811,3257,7721,1187,3427,849,8161,1248,56650,4012,52,66,90,78,518,332,45,49,2368,633,27,46,19,24,570,331,6054,1208,16123,1530,22015,2797,5382,1208,3387,913,67222,3212,322,190,1412,540,3762,769,3123,829,25631,2054,2794,798,1551,562,7205,1449,3721,698,9414,1322,2498,703,1835,598,3954,966,34182,2564,4987,1261,17592,1646,1364,521,95,103,2041,728,1026,590,140,89,333,274,991,539,796,314,811,378,3418,1004,588,292,34197,2655,430,254,1137,421,15134,1763,2408,795,5470,1198,5407,1212,400,275,80,102,1336,520,660,290,479,205,914,601,342,327,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4164930,19608,33582,3228,273625,8298,283598,8402,69050,4090,429601,12445,186930,6828,80434,4060,266556,7705,652826,12197,922712,15004,373411,11550,221591,8370,371014,8905,1835015,19592,11342,1754,55985,3764,85599,4438,13278,1717,43348,3278,27163,2232,50221,3117,136944,5287,436146,9072,609606,11208,78053,5457,70909,4099,216421,6836,710320,15135,1439,657,1843,660,5374,1046,1199,667,17766,2426,5710,1033,2111,827,9205,1966,95121,6022,184009,6811,226978,8645,79632,5185,79933,4682,886444,13624,3019,1160,19289,2147,31689,2974,36874,3145,302604,10400,41610,3798,18426,2059,108708,5043,88245,4379,100081,5104,51541,4075,29278,2603,55080,3661,340821,10363,15934,2353,184885,7868,25195,2749,4539,1385,18417,2145,15810,2260,7287,1451,6948,1481,12190,1761,7471,1281,4192,1139,27217,2831,10736,1945,392330,10912,1848,691,11623,2188,135741,6759,13160,2018,47466,4510,96637,5083,2389,862,4751,1081,21124,2575,21545,2738,12647,1667,14555,2235,8844,2122,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3599753,15471,84747,6021,249448,9842,351475,10733,105497,5187,422107,13572,186603,7607,76707,5041,189094,7013,466795,9473,785194,12612,332486,10504,167955,8276,181645,7448,1490699,16812,16896,2100,57359,3955,130401,5691,20390,2141,82880,5060,31145,2954,50094,3662,87733,4626,310936,7944,514290,11160,62144,4457,45609,3568,80822,4820,594638,12912,1913,710,2396,974,4787,1263,2931,1368,18177,2308,3317,929,2133,731,6567,1456,60206,4661,161281,7542,213535,7590,64343,4824,53052,3896,769751,14929,3654,1047,17191,2355,45387,3437,50065,3868,256202,10632,40653,3190,17548,2361,85068,4976,69553,4292,89590,4999,39732,3432,22066,2932,33042,3105,340644,10667,54068,4856,161150,7852,35323,3542,5909,1546,12672,1990,15297,2088,5122,1266,6343,1431,9258,1905,4989,921,3262,918,20481,2658,6770,1352,404021,10467,8216,1923,11352,1841,135577,6882,26202,3067,52176,3943,96191,5418,1810,709,3383,973,16842,1906,15044,1879,13813,2184,15456,2103,7959,1547,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,725200,10323,27209,2370,47520,3229,57645,4390,16802,2204,93282,4686,39942,3177,9537,1603,31352,2780,54025,3693,195210,5966,72040,5120,32618,2976,48018,3535,240792,7941,5192,1167,7779,1203,12974,1994,2253,783,9848,1782,4658,1112,3675,993,11738,1726,26031,2669,116139,4655,10459,1845,8081,1350,21965,2260,141751,5862,1229,802,301,249,1023,567,487,480,2624,837,450,360,204,214,1225,654,11456,1535,49676,3840,48115,4112,12627,1778,12334,1880,168862,6224,684,304,1767,625,5101,911,7165,1429,65760,3746,7746,1591,3552,997,16740,2158,12541,2232,22310,2143,10591,1918,4241,1092,10664,1576,79635,4049,15782,1856,34748,3157,4721,1219,1615,745,3033,1042,6207,1460,1693,616,1198,733,1453,594,2181,621,821,396,4482,1039,1701,653,94160,4941,4322,1184,2925,774,33826,3218,5282,1245,12017,2363,20881,2645,413,316,451,309,2544,930,4904,919,2054,823,3187,987,1354,594,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
