GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001EA,B27001A_001MA,B27001A_002MA,B27001A_002EA,B27001A_003MA,B27001A_003EA,B27001A_004EA,B27001A_004MA,B27001A_005EA,B27001A_005MA,B27001A_006EA,B27001A_006MA,B27001A_007MA,B27001A_007EA,B27001A_008MA,B27001A_008EA,B27001A_009MA,B27001A_009EA,B27001A_010EA,B27001A_010MA,B27001A_011EA,B27001A_011MA,B27001A_012MA,B27001A_012EA,B27001A_013MA,B27001A_013EA,B27001A_014EA,B27001A_014MA,B27001A_015EA,B27001A_015MA,B27001A_016EA,B27001A_016MA,B27001A_017EA,B27001A_017MA,B27001A_018EA,B27001A_018MA,B27001A_019MA,B27001A_019EA,B27001A_020MA,B27001A_020EA,B27001A_021EA,B27001A_021MA,B27001A_022EA,B27001A_022MA,B27001A_023EA,B27001A_023MA,B27001A_024EA,B27001A_024MA,B27001A_025MA,B27001A_025EA,B27001A_026MA,B27001A_026EA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US46,724050,3008,56098,1598,54202,1773,1896,681,116112,2664,110568,2999,5544,1569,63763,2100,57484,2360,6279,1378,82547,1772,71917,2029,10630,1667,84546,1061,76562,1764,7984,1496,86045,815,79375,1449,6670,1467,106585,699,99558,1649,7027,1442,75283,576,75073,623,210,227,53071,588,53045,584,26,34,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5152703,8789,340914,4049,327485,4548,13429,2530,813827,5482,780165,6761,33662,4063,443981,6946,380003,7345,63978,4966,592105,5266,492494,7334,99611,6487,636322,3999,550671,6480,85651,5819,705126,3226,615010,5388,90116,5022,712667,1823,645170,5009,67497,4744,548666,1425,546829,1573,1837,593,359095,1506,358384,1519,711,370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20618946,49724,1717433,15790,1591206,16538,126227,9053,3872391,24647,3389025,25661,483366,17846,1950510,18228,1378412,17260,572098,14380,2561437,20137,1847680,21186,713757,18751,2704058,14258,2006928,15641,697130,13703,2586494,11507,2063085,14934,523409,14448,2445048,9014,2093270,13256,351778,12067,1674823,7229,1646361,7341,28462,4264,1106752,5186,1092773,5729,13979,2418,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2637146,9141,244091,3931,231901,4016,12190,2205,562766,5617,525997,6044,36769,4093,284698,4478,257662,4824,27036,2846,336825,4117,294714,4910,42111,4102,357100,2372,320925,3708,36175,3411,272246,2134,247124,2906,25122,2516,268100,1803,253279,2623,14821,2076,187633,1464,186366,1439,1267,647,123687,931,123140,972,547,364,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,581819,1292,32515,969,31773,993,742,461,82778,1532,81532,1612,1246,606,57485,2006,53171,2129,4314,1296,60190,1433,53552,1572,6638,1321,65340,508,61766,895,3574,795,79653,503,73252,1395,6401,1396,92712,333,89303,866,3409,774,68534,362,68420,368,114,109,42612,319,42524,352,88,140,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5581886,16665,367464,5772,351456,5403,16008,2391,853409,7113,807620,7254,45789,4982,491921,6547,430404,7538,61517,4808,642041,7140,554267,7913,87774,5285,690885,6149,612191,7248,78694,6080,775157,4568,696655,6392,78502,5251,790211,3020,735183,4545,55028,3918,579103,2450,576687,2521,2416,922,391695,2151,389244,2710,2451,1508,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5506411,15169,365801,5388,358953,5325,6848,1379,811105,7714,790995,8287,20110,3148,455191,7942,417389,7915,37802,4441,694886,7894,631645,8009,63241,5176,698434,4699,639218,5627,59216,4810,729376,3872,682623,4782,46753,4075,795106,2741,754977,4358,40129,3661,586428,2103,584573,2135,1855,694,370084,2005,368567,1803,1517,737,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1663453,3930,104682,2243,102315,2401,2367,1122,249603,4030,242907,4227,6696,1556,141217,3694,125614,3786,15603,2033,168516,2807,149237,3847,19279,2804,201501,1693,180871,3288,20630,2719,220972,1393,204995,2444,15977,2089,247633,987,231079,2623,16554,2343,197368,948,196947,1022,421,337,131961,745,131961,745,0,200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4892216,10722,307942,3970,295972,3941,11970,1343,751792,6165,722673,6648,29119,3364,437708,5768,401616,5997,36092,3181,526753,4287,482208,4429,44545,2865,579848,2747,541667,3344,38181,2926,667395,2695,635052,3700,32343,2975,745542,1811,714911,2656,30631,2000,512761,1431,511208,1462,1553,646,362475,1316,361587,1400,888,410,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519911,3219,37955,1415,34707,1362,3248,1297,89610,2283,81335,2655,8275,1762,44638,2408,33812,2374,10826,2089,62359,2208,51425,2296,10934,2277,63449,1429,51954,2251,11495,2064,60587,1259,52601,1554,7986,1640,76389,1082,68192,2248,8197,2030,53041,1481,52946,1490,95,135,31883,1266,31883,1266,0,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2192849,25751,120403,5302,117731,5378,2672,1357,337884,9504,326005,9117,11879,3020,214095,7057,190577,6870,23518,3181,217940,8388,190746,8250,27194,3103,270425,9428,246557,9183,23868,3843,279915,7357,257390,7379,22525,3367,291744,5967,268440,5876,23304,3309,257007,5459,254954,5556,2053,758,203436,4896,201810,4832,1626,626,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
