GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001MA,B17010A_001EA,B17010A_002MA,B17010A_002EA,B17010A_003EA,B17010A_003MA,B17010A_004MA,B17010A_004EA,B17010A_005MA,B17010A_005EA,B17010A_006EA,B17010A_006MA,B17010A_007EA,B17010A_007MA,B17010A_008MA,B17010A_008EA,B17010A_009MA,B17010A_009EA,B17010A_010MA,B17010A_010EA,B17010A_011EA,B17010A_011MA,B17010A_012EA,B17010A_012MA,B17010A_013EA,B17010A_013MA,B17010A_014MA,B17010A_014EA,B17010A_015MA,B17010A_015EA,B17010A_016MA,B17010A_016EA,B17010A_017EA,B17010A_017MA,B17010A_018EA,B17010A_018MA,B17010A_019MA,B17010A_019EA,B17010A_020MA,B17010A_020EA,B17010A_021MA,B17010A_021EA,B17010A_022EA,B17010A_022MA,B17010A_023EA,B17010A_023MA,B17010A_024EA,B17010A_024MA,B17010A_025MA,B17010A_025EA,B17010A_026EA,B17010A_026MA,B17010A_027MA,B17010A_027EA,B17010A_028MA,B17010A_028EA,B17010A_029EA,B17010A_029MA,B17010A_030MA,B17010A_030EA,B17010A_031EA,B17010A_031MA,B17010A_032EA,B17010A_032MA,B17010A_033MA,B17010A_033EA,B17010A_034EA,B17010A_034MA,B17010A_035EA,B17010A_035MA,B17010A_036EA,B17010A_036MA,B17010A_037EA,B17010A_037MA,B17010A_038MA,B17010A_038EA,B17010A_039EA,B17010A_039MA,B17010A_040EA,B17010A_040MA,B17010A_041EA,B17010A_041MA,state
0400000US15,98502,3783,6677,1434,2463,702,914,389,374,312,462,268,78,109,1549,573,4214,1202,820,535,590,488,64,114,0,187,526,447,230,196,3394,1049,3358,1053,1412,622,625,625,1321,568,36,59,91825,3413,77498,3262,31426,2266,9282,1574,7498,1305,14646,1421,46072,2646,14327,1915,5899,1278,3404,1218,303,235,814,595,2287,942,2495,721,8428,1304,4877,1175,598,344,855,456,3424,1021,3551,688,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,384590,6997,30899,2780,14664,1789,7822,1422,1567,720,2658,873,3597,963,6842,1208,16235,2012,2451,834,2101,773,101,123,1070,634,930,506,350,292,13784,1778,12595,1702,2067,586,3501,1065,7027,1395,1189,630,353691,6788,298508,6110,124084,4334,24025,2114,27729,2408,72330,3814,174424,5373,55183,4392,21167,2949,11685,1915,1745,604,1499,776,8441,1614,9482,1848,34016,2697,19305,2159,2006,738,1844,723,15455,2156,14711,2025,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2321108,14655,150753,6889,65116,4549,34577,3183,5455,1276,11109,1733,18013,2339,30539,2675,85637,4557,16487,1856,11578,1630,3400,984,2072,573,6106,1383,4909,1153,69150,4284,59623,3836,11859,1887,15668,1714,32096,3000,9527,1308,2170355,15174,1782073,14008,697540,9078,129776,4448,126961,5289,440803,8242,1084533,11973,388282,7971,132549,5139,67792,4161,15613,2124,8768,1339,43411,3566,64757,4133,255733,6613,135177,5061,20095,2100,15551,2045,99531,4716,120556,5124,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1440645,10614,108075,5571,39584,2989,20532,2343,2397,602,7027,1376,11108,1648,19052,1951,68491,4840,12482,1818,8716,1424,2199,775,1459,705,5058,1192,3766,1008,56009,4119,49140,3877,9830,1525,14550,2515,24760,2717,6869,1384,1332570,11160,1082974,10557,414282,7450,70397,4142,83623,4236,260262,6994,668692,8093,249596,6868,89036,5018,51597,3663,11588,1800,5915,1123,34094,2997,37439,3210,160560,5129,90325,5132,13936,1695,12272,2073,64117,3908,70235,3624,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,738325,7439,41767,2784,17829,1940,8055,1328,1059,540,3161,768,3835,774,9774,1222,23938,2079,4489,1075,3726,992,555,347,1285,677,1886,583,763,325,19449,1837,17388,1741,5407,1139,3758,925,8223,1238,2061,683,696558,7339,583145,7225,222373,5548,41599,2790,45731,2495,135043,4509,360772,5524,113413,5092,42088,3545,27766,3214,5247,1198,4080,1119,18439,2338,14322,1612,71325,3537,45156,2719,6010,1161,6942,1307,32204,2330,26169,2638,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,645053,6685,43206,2493,17663,1577,10072,1334,1749,628,3968,927,4355,1017,7591,1179,25543,2355,4600,1142,3726,1002,1248,667,1046,553,1432,504,874,500,20943,2066,18616,2049,3478,795,5109,1063,10029,1290,2327,819,601847,6718,499381,6498,201614,5403,36291,2769,44210,2999,121113,4224,297767,6171,102466,4501,36195,2672,22065,2260,4612,1108,4450,1165,13003,1627,14130,1557,66271,3776,40831,3520,4955,1028,5236,1193,30640,3215,25440,1971,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1012455,10581,122015,5079,53925,3687,27770,2598,4119,1052,8129,1454,15522,1850,26155,2506,68090,3779,12634,1960,8880,1580,1894,617,1744,752,5242,1096,3754,1046,55456,3643,45277,3305,9868,1675,11572,1992,23837,2571,10179,1638,890440,11260,723826,10462,281180,7655,52460,3152,53621,3588,175099,5484,442646,7794,166614,6302,56045,3770,31139,3115,6379,1371,3541,980,21219,2405,24906,2441,110569,4606,59868,3697,8740,1546,7966,1304,43162,2966,50701,3061,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,739299,9321,61820,4746,23594,3066,12848,1968,1833,638,4342,1266,6673,1408,10746,1777,38226,3377,7668,1794,5968,1642,795,400,1174,665,3999,1329,1700,715,30558,2935,24965,2678,5297,1395,6076,1363,13592,2195,5593,1078,677479,9334,551089,8777,212732,6150,41396,3458,40827,3224,130509,5066,338357,6627,126390,6005,44554,3743,23182,2855,4730,1213,2798,1014,15654,2425,21372,2677,81836,4816,42920,3774,5483,1289,4978,1336,32459,2819,38916,3396,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,318954,6192,19028,2231,7946,1223,3310,867,743,438,868,395,1699,550,4636,984,11082,1820,2959,928,2454,861,537,363,446,295,1471,656,505,259,8123,1362,7450,1367,2094,703,1583,641,3773,818,673,348,299926,5672,249314,5861,79753,3369,17237,2214,12420,1371,50096,2591,169561,4415,50612,3609,17115,1842,10443,1527,2226,734,1687,754,6530,1282,6672,959,33497,2878,17924,2019,2283,723,1050,446,14591,1811,15573,1919,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,872761,7555,34024,2467,14750,1659,5841,1183,1266,509,2124,657,2451,702,8909,1328,19274,2234,4382,1165,2469,798,518,452,603,449,1348,594,1913,818,14892,2029,11720,1914,1959,614,3049,1047,6712,1451,3172,774,838737,7875,691233,7894,271291,5939,57334,3328,50030,3479,163927,4888,419942,6172,147504,5748,47174,3685,23004,2731,3310,935,1935,740,17759,2433,24170,2337,100330,4852,51101,3229,6405,1305,6003,1577,38693,2946,49229,3484,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1340695,13102,71797,3551,21224,2528,8246,1799,1437,812,2257,891,4552,1189,12978,1805,50573,3769,5681,1291,3636,1059,784,487,717,631,2135,969,2045,704,44892,3689,36882,3134,5762,1715,8854,1721,22266,2093,8010,1595,1268898,13082,1013234,12216,385130,8179,77693,4403,58787,3884,248650,6489,628104,10348,255664,9515,76905,5280,34706,3606,7853,1798,3289,1159,23564,3000,42199,3604,178759,7682,88563,4752,13358,2427,9706,1952,65499,4249,90196,5613,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2066713,12196,153653,5770,64308,3571,33553,2666,4580,1104,13170,1702,15803,1800,30755,2610,89345,4391,20401,2227,14924,2080,3507,913,3957,1082,7460,1347,5477,1109,68944,3921,57403,3516,13086,1741,14842,1703,29475,2667,11541,1480,1913060,11549,1566889,12397,564488,6686,101808,3644,101845,4256,360835,5944,1002401,10133,346171,7518,120723,4191,64961,3844,15516,1986,6962,1523,42483,2734,55762,3201,225448,7360,113144,5081,17035,1903,11207,1490,84902,4301,112304,5398,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1204405,9358,44889,3279,18590,2031,8592,1324,1523,700,3438,811,3631,754,9998,1334,26299,2330,5077,854,4000,780,669,398,489,282,2842,730,1077,422,21222,2075,17927,1980,4338,870,3862,1002,9727,1576,3295,683,1159516,9026,979777,8449,376541,5215,71514,3202,75368,3296,229659,4774,603236,7080,179739,5147,65200,3445,39143,2701,6714,1179,4684,806,27745,2421,26057,1883,114539,4324,68184,3505,9016,1547,8083,1345,51085,2821,46355,2630,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,446485,7288,35944,2991,16529,2281,8199,1721,1755,808,1907,891,4537,944,8330,1508,19415,2345,3235,1083,2600,928,657,429,651,487,1292,630,635,401,16180,2102,13954,1912,1911,759,3215,1014,8828,1625,2226,788,410541,7409,341620,7420,129861,4834,20318,2138,25961,2748,83582,4373,211759,5942,68921,4044,24229,2736,13310,2285,3122,891,1335,722,8853,1896,10919,1671,44692,3532,23140,2484,3506,1080,2259,745,17375,2231,21552,2424,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1303624,12776,100106,4820,40435,3372,18885,2151,2914,790,7725,1595,8246,1372,21550,2427,59671,4137,11727,2099,9077,1773,2687,1112,1284,552,5106,1271,2650,812,47944,3557,41543,3186,8010,1606,11165,1458,22368,2448,6401,1477,1203518,12418,985424,11313,372641,7721,70884,3636,77081,3980,224676,6304,612783,9130,218094,7478,75140,4109,41278,3283,9292,1708,5801,1424,26185,2490,33862,2781,142954,5640,80547,3975,10764,1648,9364,1477,60419,3337,62407,4030,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240894,4974,15203,2133,8288,1773,4324,1330,1288,843,1306,657,1730,764,3964,997,6915,1182,1484,497,934,405,290,276,275,236,369,232,550,389,5431,1091,4870,1043,1245,567,891,424,2734,709,561,284,225691,5062,191670,5756,66454,3515,13157,1681,13067,1727,40230,2580,125216,4541,34021,3118,13089,1828,7302,1645,1403,580,733,454,5166,1400,5787,1024,20932,2269,10738,1554,1872,716,1321,702,7545,1275,10194,1671,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
