GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002MA,B15001_002EA,B15001_003EA,B15001_003MA,B15001_004EA,B15001_004MA,B15001_005EA,B15001_005MA,B15001_006EA,B15001_006MA,B15001_007MA,B15001_007EA,B15001_008MA,B15001_008EA,B15001_009EA,B15001_009MA,B15001_010EA,B15001_010MA,B15001_011EA,B15001_011MA,B15001_012MA,B15001_012EA,B15001_013MA,B15001_013EA,B15001_014EA,B15001_014MA,B15001_015EA,B15001_015MA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019EA,B15001_019MA,B15001_020EA,B15001_020MA,B15001_021EA,B15001_021MA,B15001_022EA,B15001_022MA,B15001_023MA,B15001_023EA,B15001_024MA,B15001_024EA,B15001_025MA,B15001_025EA,B15001_026MA,B15001_026EA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029MA,B15001_029EA,B15001_030MA,B15001_030EA,B15001_031MA,B15001_031EA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034MA,B15001_034EA,B15001_035MA,B15001_035EA,B15001_036MA,B15001_036EA,B15001_037EA,B15001_037MA,B15001_038EA,B15001_038MA,B15001_039MA,B15001_039EA,B15001_040MA,B15001_040EA,B15001_041MA,B15001_041EA,B15001_042EA,B15001_042MA,B15001_043EA,B15001_043MA,B15001_044MA,B15001_044EA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047EA,B15001_047MA,B15001_048EA,B15001_048MA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051MA,B15001_051EA,B15001_052EA,B15001_052MA,B15001_053EA,B15001_053MA,B15001_054EA,B15001_054MA,B15001_055EA,B15001_055MA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060EA,B15001_060MA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063MA,B15001_063EA,B15001_064EA,B15001_064MA,B15001_065EA,B15001_065MA,B15001_066EA,B15001_066MA,B15001_067MA,B15001_067EA,B15001_068MA,B15001_068EA,B15001_069EA,B15001_069MA,B15001_070EA,B15001_070MA,B15001_071EA,B15001_071MA,B15001_072EA,B15001_072MA,B15001_073MA,B15001_073EA,B15001_074MA,B15001_074EA,B15001_075MA,B15001_075EA,B15001_076MA,B15001_076EA,B15001_077EA,B15001_077MA,B15001_078MA,B15001_078EA,B15001_079MA,B15001_079EA,B15001_080MA,B15001_080EA,B15001_081MA,B15001_081EA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US13,7914614,3201,3791307,3895,519243,5093,11661,2210,80369,6510,193321,7335,177082,6234,18862,2526,36220,3208,1728,771,701297,6230,26976,3361,67670,5171,211785,9406,150782,8318,47011,4342,140101,6243,56972,4047,670362,5958,33321,3263,64330,4771,194579,7853,126455,6160,47346,4218,130557,5960,73774,4383,1293706,6438,57252,4881,117184,5174,395078,11346,249214,8581,90636,5216,239579,8830,144763,6700,606699,2514,44498,3984,54991,3858,167459,6285,113568,5821,34186,2869,104019,4185,87978,4372,4123307,3654,499345,4742,5973,1445,58029,4320,156066,6998,200153,6291,23872,3034,51626,4256,3626,1113,720069,5778,18180,2483,48600,5267,157624,6707,171495,7120,67974,5191,170753,7446,85443,5593,713774,5250,27240,3240,43807,3923,150324,7235,138807,6210,74779,5416,162782,6044,116035,5073,1394968,5771,47085,3608,92192,5346,377419,10175,295348,8490,133184,6124,271618,6589,178122,6065,795151,2966,58473,4010,91637,4393,282233,6038,148378,5670,45448,3764,92202,4516,76780,4910,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1121541,403,558802,772,68746,1134,1055,699,4258,892,30181,2161,25429,2326,3128,831,4478,1153,217,193,106764,1263,1080,569,3067,786,34389,2809,27275,2367,13266,1791,21077,2382,6610,1350,92993,1262,1002,385,3574,945,25438,2220,20277,1914,11409,1711,20704,1782,10589,1444,176167,1118,4794,1159,9637,1463,51942,3224,37021,2931,17508,1646,35082,2206,20183,1721,114132,488,5995,1160,5236,1110,30174,2163,22529,1981,9460,1288,23662,1856,17076,2082,562739,662,55051,585,135,129,2571,727,20037,2142,22083,2214,4504,943,5106,1007,615,294,99300,962,1733,700,3020,941,25498,2214,21012,2251,12393,1843,27337,2314,8307,1403,88844,1164,1020,505,2753,1114,21227,2055,16610,1993,11014,1494,22414,2330,13806,2035,179926,1040,6633,1484,6640,1307,48605,2952,35803,2784,20359,2105,40729,2708,21157,1961,139618,712,12238,1733,8709,1274,43221,2478,23925,2155,11578,1376,25988,1882,13959,1526,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1273658,1346,634918,2339,86039,2091,821,461,12643,1762,33331,3341,31383,2981,3998,1276,3700,910,163,172,112096,2643,3036,958,7750,1915,36779,2841,30540,2902,10510,1907,18598,1987,4883,1164,109172,2344,4027,1155,7789,1410,31202,3021,23252,2522,10189,1880,20546,2321,12167,1927,203641,2521,6939,1395,13346,2057,59891,3599,50681,3212,20173,1983,34106,3136,18505,1880,123970,1233,4877,918,7491,1285,31962,2740,32231,2790,7564,1182,24653,2327,15192,1571,638740,1993,75831,1764,619,360,9046,1562,24694,2451,29759,2738,4746,1452,6731,1380,236,208,109432,1882,2120,836,4328,1219,30762,2946,28462,2531,10396,1824,24821,2305,8543,1685,106485,1863,3629,1214,3273,973,23029,2521,28667,2794,14252,2478,23407,2761,10228,1551,208368,1927,7441,1840,10703,1902,52376,3908,59431,3585,24136,2254,37719,3099,16562,2297,138624,1453,4612,884,10378,1584,47028,2520,38593,3042,10285,1496,18950,1850,8778,1280,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9906933,2328,4815985,3100,612110,2880,6787,1470,85613,4662,193849,6340,227232,6802,30319,2367,62608,4274,5702,1405,893575,3801,24435,2366,57596,3757,212563,7654,196762,8012,68779,3961,242904,8045,90536,3970,821301,3230,38595,3797,55063,3773,205167,6931,167431,6295,67221,4087,178344,5346,109480,5166,1640841,3467,84246,4420,109445,4921,455587,9351,340828,8995,124217,4475,314721,7162,211797,6382,848158,2038,61450,3210,58294,3268,246706,5857,166317,4903,44949,2846,140509,4622,129933,4660,5090948,3026,587766,2746,5207,1296,58083,3984,157033,6035,243681,6826,39436,3502,77786,4055,6540,1279,871854,3851,17808,2470,34686,3330,168432,7391,179125,6847,77983,4271,257805,7395,136015,5293,825839,2927,33306,3216,42187,3261,164630,5432,157090,6048,79564,4661,195364,5578,153698,5271,1706052,2792,78978,4470,87536,3934,423750,8327,365993,8503,170920,5145,353686,8345,225189,6943,1099437,1866,85676,3891,80579,3943,395339,8387,220980,6250,59039,3353,146570,4917,111254,4055,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5092787,2647,2475148,3764,336819,3260,7577,1276,49740,4061,120850,5171,119412,5578,10980,1809,25408,2757,2852,1040,434938,3758,15746,2290,34007,2964,131260,5152,93975,4306,34365,3202,91488,4677,34097,2834,405597,3027,17023,2231,36027,3048,121466,5152,84508,4936,39625,3490,70394,4419,36554,3121,847987,3759,26868,2395,67455,3993,307651,7344,169350,7136,69379,4159,132632,4579,74652,4456,449807,1995,23384,2226,40211,2572,162969,4798,83390,3536,22819,2231,57495,3070,59539,3187,2617639,3247,320651,3181,6995,1610,34300,2688,99534,5480,128273,4829,12919,1804,36946,2888,1684,767,433078,2989,12978,2300,24276,2913,93291,4426,98926,4922,50348,4146,112784,5567,40475,3562,412886,2945,14359,1960,26286,2959,94148,4683,84940,4605,52554,3478,92351,4262,48248,3790,876945,3362,23158,2357,57789,3749,291223,6471,173794,6057,96316,4672,146064,5517,88601,4488,574079,2199,27622,2770,57673,3608,248759,5667,107255,3980,28686,2472,50060,3638,54024,2811,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2415361,2582,1189067,3028,167374,2676,1198,534,19488,2344,53201,3942,67445,3278,9927,1557,15258,2055,857,541,199914,2830,4491,1200,10630,1362,52392,3019,45026,3282,26083,2218,46405,2732,14887,1853,190331,2387,6968,1179,10652,1545,46448,2686,43000,3063,25616,2582,39268,2584,18379,2300,397812,2590,10339,1707,19258,1776,142628,4055,81362,3076,42219,2710,68764,3468,33242,2434,233636,1000,11128,1351,13859,1519,89407,2726,43814,2348,13691,1492,35353,2601,26384,1906,1226294,2365,154078,2210,627,407,12487,1795,37920,3057,69129,3559,13063,1722,19715,2374,1137,494,192873,2450,5391,997,6404,1138,34238,2820,41359,2975,29165,2174,54123,3497,22193,2293,184142,2393,6888,1167,5090,1167,31186,2412,37419,2600,28447,2301,47301,2627,27811,2420,404213,2712,8954,1425,16652,1898,117272,4171,89197,3575,57148,2950,76968,3725,38022,2637,290988,1200,11419,1530,17482,1742,125659,4023,59339,2711,20369,1822,38448,2460,18272,1763,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2200548,2767,1086615,3067,153925,2602,1915,713,18913,2045,49935,3231,62214,3499,8657,1578,11584,1681,707,508,199505,2940,5233,1309,13337,2081,50788,3370,46934,3297,19417,1953,44064,3133,19732,2212,178240,2151,7768,1251,11645,1699,39779,2873,42075,2716,15767,1994,38262,2550,22944,2277,355096,2498,13043,1612,20094,2252,102485,4013,78745,3567,26676,2114,72371,3727,41682,2726,199849,1033,9214,1349,10731,1565,57589,2474,43250,2469,10237,1405,38510,2523,30318,2200,1113933,2239,142095,2450,1221,517,13267,2010,36201,3046,60656,3488,11545,1869,17825,2042,1380,552,184606,2520,5115,1067,9133,1530,30871,2968,41397,2977,24713,2416,51343,2897,22034,1999,176384,2415,5075,1118,9514,1625,29304,2693,37079,2849,20968,2676,43958,2635,30486,2325,363246,2115,10538,1471,15655,1775,90488,3669,85552,4133,36983,2670,77899,3361,46131,2920,247602,1585,10519,1364,14649,1785,89465,3711,57174,3248,12787,1408,37135,2792,25873,2033,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3439585,3342,1671766,2970,218819,3104,1790,495,25714,2664,93765,3956,74167,4173,8361,1472,14367,1767,655,348,288764,2981,6480,1374,20169,2144,99444,4597,71657,4010,22079,2582,49713,3487,19222,2341,275716,2579,7688,1422,25637,2486,90407,3929,61930,3353,22197,2590,40878,2714,26979,2549,575547,2887,33831,3021,54867,3755,218375,6179,107136,4495,38399,3316,75028,3819,47911,3248,312920,1509,37927,2582,31497,2468,102449,3565,57540,2910,11765,1557,37463,2591,34279,2333,1767819,3398,201813,2484,2427,928,18799,2186,64453,3437,84047,3814,9842,1649,21002,2227,1243,559,285007,3158,5699,1277,13442,1986,63036,4447,79647,4475,31754,3105,59993,3649,31436,2533,279954,2687,8338,1598,19033,2988,64970,3645,64240,3894,33688,2702,50680,3648,39005,3359,604917,2633,24256,2728,43558,3411,202270,5231,126441,5306,62550,3387,79887,4094,65955,3240,396128,1594,40016,2492,40048,3070,156109,4026,75679,3868,19153,1741,30274,2486,34849,2626,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3575091,1961,1719776,2589,233232,3534,5957,1660,43309,4113,82918,4638,82250,4090,5191,1373,13051,2132,556,321,321361,3865,11526,1879,33926,3805,114870,5178,73408,4070,18577,2558,51619,3515,17435,2018,291627,3747,12358,1883,35730,3168,94325,4893,61390,4364,19096,2369,43951,3648,24777,2750,569812,4146,31146,3440,65197,4057,215619,6677,117553,5482,28343,3073,72016,3745,39938,3116,303744,1901,26761,2538,30724,2896,103200,4129,58799,3239,9715,1638,43603,3095,30942,2120,1855315,2325,221582,3587,3730,1183,28548,2682,65267,5127,95902,4884,6055,1398,20212,2721,1868,853,333115,4292,8082,1669,26778,2949,87230,5237,84822,5148,23944,2642,71276,4586,30983,2925,296646,4034,9048,1614,21754,2531,77399,4865,66202,4368,27522,3243,60066,4340,34655,3788,611605,3890,21303,2625,55394,4567,211970,7755,129950,6262,43526,3181,96740,4775,52722,3798,392367,1690,32547,2877,41545,2987,156913,5124,74874,3960,14686,2144,43168,3377,28634,2370,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1081705,1053,524310,1360,56543,1194,685,588,7212,1294,19533,1848,20602,2208,3003,851,5080,1475,428,274,80308,1093,1001,445,4375,975,24763,2093,18043,2125,9183,1522,17654,1728,5289,1026,73873,1295,1005,453,3875,1116,23643,2081,16923,2028,7274,1206,14481,1778,6672,1208,191641,1298,4703,1025,12953,1627,69966,2876,34976,2573,18966,1924,30851,2138,19226,1932,121945,854,8287,1529,8047,1195,33748,2126,21625,1828,8120,1224,22576,1952,19542,1634,557395,1064,53422,880,309,218,4465,913,17248,1966,24279,2205,1769,657,4691,917,661,393,78405,1262,948,675,1875,608,17624,2384,17520,2188,8026,1318,22525,1950,9887,1384,77245,955,1094,744,2105,684,17103,1651,14530,1738,10297,1621,20630,1878,11486,1903,203527,1167,2477,670,6387,1170,61600,3472,35516,2372,27372,2144,43270,2708,26905,2029,144796,684,6059,1275,9596,1246,52269,3178,25283,2345,10976,1253,21873,1769,18740,1658,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4705227,1107,2247134,1745,274643,2908,4116,1380,28151,2544,98106,5080,100022,4289,11669,2140,29872,3025,2707,917,416012,2581,13267,2270,28572,3264,105269,4630,88191,4703,25726,2522,104922,4637,50065,2810,376362,2450,19877,2652,23732,3149,91510,5341,66125,4292,21811,2404,81392,4107,71915,4375,790314,2822,30932,3212,50519,4340,219462,5603,147116,4510,50922,3477,151057,5162,140306,4683,389803,1534,22039,2421,26933,2251,101747,4103,63586,3307,16723,1915,73432,3905,85343,3438,2458093,1498,262980,2132,3330,1170,20833,2804,69143,4128,114526,4658,15166,2142,37027,3622,2955,695,421259,2545,11451,2027,20016,2332,78224,4337,85584,5387,32545,2975,117770,5165,75669,4094,396174,2287,13548,1519,19264,2768,67213,4749,67377,5275,33544,3144,94202,4024,101026,3810,864897,2176,26275,2666,40688,3410,198070,6045,172672,5800,74177,4138,188392,5623,164623,5795,512783,1173,28116,2845,44780,3065,159333,4530,98157,4047,29931,2282,77923,3028,74543,3677,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5489235,784,2630513,1450,349225,1568,3971,1093,39619,3183,103950,5043,134511,5057,11845,1746,50534,3671,4795,1197,486477,2435,11248,2326,23820,2792,114446,5381,79210,4954,27458,3387,152352,5245,77943,4057,410109,2623,15973,2353,22552,2617,100551,4422,61998,3671,25667,2258,99879,4255,83489,4280,905180,1893,34582,2872,45655,3830,255542,7155,139128,6271,62715,3822,203330,6095,164228,5063,479522,1002,32125,2741,29741,2695,123004,4660,71482,3715,28856,2705,86334,4527,107980,4096,2858722,1203,351437,1607,1830,620,31029,3266,81387,4739,156260,5217,9324,1883,64950,3774,6657,1404,485670,1876,9790,2064,16650,2121,74598,4334,77653,4981,31752,2992,162822,5800,112405,4662,425653,2008,12812,2081,16369,2035,72592,4978,65332,4019,37681,3108,113121,4249,107746,4142,967660,2233,35752,3030,37902,3622,220288,6957,155476,5937,103619,4597,232441,6370,182182,4562,628302,1259,54858,3864,42629,3209,202505,6360,92939,4212,42952,2941,96307,3918,96112,3664,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7786450,2468,3792561,2578,495675,2659,5781,1113,62434,3780,171047,5376,190463,6376,22640,2275,38988,2907,4322,1273,642455,2666,14173,1711,45002,3462,173907,5823,160569,5662,53773,3112,136206,5117,58825,3667,574182,2867,15476,2067,37100,2891,161195,5969,139670,5940,51230,3007,104399,4358,65112,3412,1337293,3213,35355,2781,83787,4141,430754,9232,305427,7805,116498,4332,220080,5822,145392,4679,742956,1600,33284,2141,58615,2964,225723,5244,163059,3708,47367,2944,108592,3236,106316,3551,3993889,2077,471465,2242,4733,1120,46639,3283,134057,5034,199961,5686,27181,2693,55069,3265,3825,903,623906,2554,10820,1670,29218,2567,124503,5754,161979,5344,68271,3993,156226,4206,72889,4114,583211,2558,12793,1595,31689,3073,117421,4140,131843,4596,71124,3759,127329,4829,91012,3665,1393150,3209,28557,2671,67742,3530,384913,6790,335010,7074,175532,5331,244550,6413,156846,4674,922157,1507,42426,2585,73929,3427,351423,6322,196468,4789,66121,3045,103993,4570,87797,3722,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
