GEO_ID,C18103_001E,C18103_001M,C18103_002E,C18103_002M,C18103_003E,C18103_003M,C18103_004E,C18103_004M,C18103_005E,C18103_005M,C18103_006E,C18103_006M,C18103_007E,C18103_007M,C18103_008E,C18103_008M,C18103_009E,C18103_009M,C18103_010E,C18103_010M,C18103_011E,C18103_011M,C18103_012E,C18103_012M,C18103_013E,C18103_013M,C18103_014E,C18103_014M,C18103_015E,C18103_015M,C18103_016E,C18103_016M,C18103_017E,C18103_017M,C18103_018E,C18103_018M,C18103_019E,C18103_019M,C18103_020E,C18103_020M,C18103_021E,C18103_021M,NAME,C18103_001EA,C18103_001MA,C18103_002EA,C18103_002MA,C18103_003MA,C18103_003EA,C18103_004EA,C18103_004MA,C18103_005MA,C18103_005EA,C18103_006EA,C18103_006MA,C18103_007EA,C18103_007MA,C18103_008EA,C18103_008MA,C18103_009MA,C18103_009EA,C18103_010EA,C18103_010MA,C18103_011EA,C18103_011MA,C18103_012EA,C18103_012MA,C18103_013EA,C18103_013MA,C18103_014MA,C18103_014EA,C18103_015MA,C18103_015EA,C18103_016MA,C18103_016EA,C18103_017EA,C18103_017MA,C18103_018EA,C18103_018MA,C18103_019EA,C18103_019MA,C18103_020MA,C18103_020EA,C18103_021MA,C18103_021EA,state
0400000US34,8902432,1561,4327369,3265,1006091,2208,6316,1421,999775,2526,2726881,2632,38883,3295,2687998,3952,594397,1892,26977,2104,567420,3067,4575063,2882,967667,2271,7291,1767,960376,2651,2824392,1528,41202,3309,2783190,3652,783004,1696,44624,3052,738380,3426,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,248061,3254,2398,898,245663,3551,602565,3092,18918,2611,583647,3932,157140,1385,13094,2033,144046,2403,1046535,3992,240741,3524,2148,721,238593,3753,618093,1671,17255,2364,600838,2352,187701,1194,16277,2015,171424,2430,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,2114492,4188,17098,2020,2097394,4569,6042852,4493,97310,5625,5945542,6879,1318844,2424,63062,3596,1255782,4420,10131878,5438,2028740,4096,18027,2472,2010713,4722,6355450,3512,105421,4993,6250029,6289,1747688,3275,109100,4888,1638588,5691,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,1175689,5991,8525,1841,1167164,6351,2969108,5675,62893,3985,2906215,6256,699482,2997,46081,3066,653401,4174,5226502,7234,1121880,5724,7337,1605,1114543,5698,3214843,5484,69384,4875,3145459,6242,889779,4012,62921,3835,826858,4748,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,88959,1618,268,174,88691,1606,239780,2013,3943,1094,235837,2213,49051,476,2914,578,46137,650,360387,2049,83902,1536,509,283,83393,1580,218940,1780,3257,852,215683,2032,57545,858,3063,697,54482,1133,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,1328292,4218,11776,1755,1316516,4637,3447345,4234,67388,3848,3379957,5636,824860,2396,45174,2950,779686,3663,5884581,5958,1269760,4191,8214,1613,1261546,4612,3569493,3854,73508,3808,3495985,5501,1045328,3505,63370,3802,981958,5155,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,493560,2892,4194,736,489366,3009,1135627,3364,35934,3223,1099693,4475,261110,1725,21177,1771,239933,2414,1961005,3758,466148,2800,5440,1214,460708,3096,1171686,2510,40076,3007,1131610,4166,323171,1962,27598,2177,295573,2643,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,446658,3451,2853,883,443805,3512,1256993,3072,22468,2789,1234525,4323,320854,2276,16273,1908,304581,2971,2078396,4036,425293,3360,2496,970,422797,3140,1276309,2948,23981,2737,1252328,3866,376794,2231,22892,1871,353902,2592,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,1359564,3009,11048,1949,1348516,3399,3814381,4267,73368,4692,3741013,5962,966006,2850,48484,3249,917522,3980,6462521,4539,1296847,2471,10547,1838,1286300,3310,3934622,3823,77656,4394,3856966,5136,1231052,3132,72170,3411,1158882,4161,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,105197,1030,999,684,104198,1115,325265,1755,5039,1417,320226,2299,74095,831,2967,907,71128,1181,539554,1934,101473,1076,456,365,101017,1171,342118,1870,6120,1244,335998,2417,95963,924,5127,1231,90836,1445,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,559289,5501,5682,1283,553607,5725,1426580,3817,36666,3693,1389914,4919,379106,1829,25028,2163,354078,2992,2563285,6116,539915,4972,5786,1943,534129,4961,1554133,3350,41312,4229,1512821,4876,469237,1964,33443,3126,435794,3385,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,108438,2035,700,385,107738,2081,255831,2008,5066,965,250765,2340,63113,925,3422,777,59691,1254,424444,2791,103581,2234,257,173,103324,2208,248228,1903,3412,718,244816,2101,72635,1060,3308,688,69327,1329,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,763680,4857,5646,1619,758034,5047,1973766,4611,51968,4207,1921798,6691,462113,2384,32132,2388,429981,3475,3412993,6037,741629,4826,5760,1455,735869,4891,2092218,4229,59289,4761,2032929,6968,579146,2424,48121,3086,531025,4058,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,3757081,7379,32007,4188,3725074,7880,8439293,7464,172554,8336,8266739,11344,1507987,3571,108999,5750,1398988,6526,14132563,9109,3598722,7545,34161,3883,3564561,8441,8672117,6684,181139,7732,8490978,10908,1861724,3805,155879,6932,1705845,7581,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,475980,2108,2762,1097,473218,2178,914949,2248,12908,2050,902041,3376,154248,1124,8572,1437,145676,1681,1531141,3167,447183,2265,3552,1062,443631,2283,908071,1895,12723,1955,895348,2831,175887,1399,11458,1543,164429,2119,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,60745,1126,327,260,60418,1138,191244,1039,3021,926,188223,1271,52215,592,1813,438,50402,756,313352,1189,56759,928,321,229,56438,962,195081,765,2914,890,192167,1168,61512,631,3414,764,58098,974,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,950863,5437,6611,1447,944252,5657,2491091,6244,45635,3875,2445456,7632,555164,2910,31160,2749,524004,4126,4259692,6007,914231,5619,7546,1649,906685,5906,2656662,4059,56664,4085,2599998,5408,688799,2842,42701,3027,646098,4512,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,837700,2947,6615,1288,831085,3310,2279843,3524,40139,3626,2239704,4192,501581,2246,27466,1966,474115,2850,3680688,4107,807621,2930,5477,1381,802144,3141,2276663,3414,38001,3019,2238662,4193,596404,2169,38871,2834,557533,3671,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,190858,2692,2300,916,188558,2597,532212,1966,19671,2778,512541,3161,154503,1110,14278,1449,140225,1738,909553,3271,181245,2831,3016,1001,178229,3007,540901,1842,21440,2816,519461,3066,187407,1463,17208,1932,170199,2148,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,652089,3158,3640,823,648449,3346,1757463,3257,24078,2314,1733385,3258,422672,1821,18918,1653,403754,2350,2891739,4172,626844,3295,4243,1034,622601,3441,1759470,2973,25155,2134,1734315,3721,505425,2040,22433,1901,482992,2685,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,71238,2108,166,178,71072,2124,174489,1596,4049,1210,170440,1852,42817,819,2602,808,40215,1121,280347,2527,66318,2000,354,325,65964,2010,168690,1765,2502,724,166188,1880,45339,705,2364,755,42975,1020,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,344689,4805,4064,1457,340625,4747,941770,1282,45384,4597,896386,4964,282749,531,45116,3084,237633,3055,1740769,5004,311440,4789,7089,1719,304351,5172,1058802,653,54578,4181,1004224,4399,370527,698,61562,4042,308965,4071,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
