GEO_ID,B23026_001E,B23026_001M,B23026_002E,B23026_002M,B23026_003E,B23026_003M,B23026_004E,B23026_004M,B23026_005E,B23026_005M,B23026_006E,B23026_006M,B23026_007E,B23026_007M,B23026_008E,B23026_008M,B23026_009E,B23026_009M,B23026_010E,B23026_010M,B23026_011E,B23026_011M,B23026_012E,B23026_012M,B23026_013E,B23026_013M,B23026_014E,B23026_014M,B23026_015E,B23026_015M,B23026_016E,B23026_016M,B23026_017E,B23026_017M,B23026_018E,B23026_018M,B23026_019E,B23026_019M,B23026_020E,B23026_020M,B23026_021E,B23026_021M,B23026_022E,B23026_022M,B23026_023E,B23026_023M,B23026_024E,B23026_024M,B23026_025E,B23026_025M,B23026_026E,B23026_026M,B23026_027E,B23026_027M,B23026_028E,B23026_028M,B23026_029E,B23026_029M,B23026_030E,B23026_030M,B23026_031E,B23026_031M,B23026_032E,B23026_032M,B23026_033E,B23026_033M,B23026_034E,B23026_034M,B23026_035E,B23026_035M,B23026_036E,B23026_036M,B23026_037E,B23026_037M,B23026_038E,B23026_038M,B23026_039E,B23026_039M,B23026_040E,B23026_040M,B23026_041E,B23026_041M,B23026_042E,B23026_042M,B23026_043E,B23026_043M,B23026_044E,B23026_044M,B23026_045E,B23026_045M,B23026_046E,B23026_046M,B23026_047E,B23026_047M,B23026_048E,B23026_048M,B23026_049E,B23026_049M,NAME,B23026_001EA,B23026_001MA,B23026_002MA,B23026_002EA,B23026_003MA,B23026_003EA,B23026_004MA,B23026_004EA,B23026_005EA,B23026_005MA,B23026_006EA,B23026_006MA,B23026_007MA,B23026_007EA,B23026_008MA,B23026_008EA,B23026_009MA,B23026_009EA,B23026_010MA,B23026_010EA,B23026_011EA,B23026_011MA,B23026_012MA,B23026_012EA,B23026_013MA,B23026_013EA,B23026_014MA,B23026_014EA,B23026_015MA,B23026_015EA,B23026_016EA,B23026_016MA,B23026_017EA,B23026_017MA,B23026_018MA,B23026_018EA,B23026_019EA,B23026_019MA,B23026_020EA,B23026_020MA,B23026_021MA,B23026_021EA,B23026_022EA,B23026_022MA,B23026_023EA,B23026_023MA,B23026_024EA,B23026_024MA,B23026_025EA,B23026_025MA,B23026_026MA,B23026_026EA,B23026_027EA,B23026_027MA,B23026_028EA,B23026_028MA,B23026_029EA,B23026_029MA,B23026_030EA,B23026_030MA,B23026_031EA,B23026_031MA,B23026_032MA,B23026_032EA,B23026_033EA,B23026_033MA,B23026_034EA,B23026_034MA,B23026_035EA,B23026_035MA,B23026_036EA,B23026_036MA,B23026_037MA,B23026_037EA,B23026_038EA,B23026_038MA,B23026_039MA,B23026_039EA,B23026_040EA,B23026_040MA,B23026_041EA,B23026_041MA,B23026_042MA,B23026_042EA,B23026_043MA,B23026_043EA,B23026_044MA,B23026_044EA,B23026_045EA,B23026_045MA,B23026_046EA,B23026_046MA,B23026_047MA,B23026_047EA,B23026_048MA,B23026_048EA,B23026_049EA,B23026_049MA,state
0400000US27,858904,1653,388576,1255,111926,3061,56198,2593,40945,2494,1247,397,2146,476,4350,649,2870,604,4640,747,37577,2216,16764,1509,1555,431,4641,884,4665,752,4451,754,5501,925,18151,1753,4688,899,571,327,1840,513,2246,697,2089,516,6717,768,276650,3229,470328,1365,92299,3244,36152,2316,26128,1942,473,243,2070,618,2287,591,2247,598,2947,574,34632,2168,17329,1461,1940,486,3382,723,4484,732,2902,627,4595,861,21515,1719,5969,943,769,405,2186,676,1851,470,2795,758,7945,1024,378029,3305,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,465719,2711,201149,1992,47324,3286,29768,2390,23645,2427,337,237,1062,448,1913,663,1751,716,1060,581,12390,1812,6520,1193,480,308,785,422,1818,703,650,375,2137,725,5166,1072,1880,648,35,56,289,222,454,293,731,376,1777,731,153825,3632,264570,1671,40531,2846,18233,2404,14967,2028,251,247,449,299,771,407,633,434,1162,515,15891,2038,10204,1709,692,404,1715,711,680,356,1511,546,1089,498,6407,1287,1801,539,232,199,363,224,216,208,1125,454,2670,1080,224039,2977,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1010269,2793,445846,1901,111207,4062,60275,2809,46967,2717,1376,458,3515,814,2530,723,3050,720,2837,714,34746,2308,17205,1751,1010,405,4066,914,4679,1103,3068,654,4718,934,16186,1779,4495,1108,1049,518,1315,468,1817,591,1943,655,5567,1090,334639,3769,564423,1941,96197,4088,44258,2499,34976,2415,541,297,1408,477,3005,912,2193,709,2135,588,33956,2374,18047,1745,1155,425,3450,805,4939,1030,2368,636,3997,829,17983,1764,5938,1111,1033,467,1369,463,1430,474,1810,538,6403,1230,468226,4097,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,190216,1384,91640,957,27280,1861,13325,1528,9131,1352,235,179,1012,411,889,442,1003,380,1055,391,9426,1147,4115,898,225,180,1280,560,1371,498,952,374,1483,529,4529,1043,1433,652,0,174,388,211,386,275,830,403,1492,505,64360,2149,98576,980,19716,1717,8645,1110,5902,876,292,259,440,291,719,329,597,298,695,333,6985,1210,3456,898,421,283,905,380,900,359,504,266,799,364,4086,837,1125,415,214,227,420,249,313,234,831,409,1183,382,78860,1934,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,294905,1382,132471,886,46499,2275,27992,1814,21132,1511,485,285,1127,367,1656,522,1383,525,2209,551,11514,1431,5791,1074,441,203,1379,420,1064,359,1064,434,1775,543,6993,838,1480,401,143,114,477,239,1079,444,1091,427,2723,453,85972,2182,162434,884,37300,2022,14815,1452,11117,1323,221,224,587,296,1258,494,875,319,757,311,14798,1500,8910,1195,326,209,1278,427,1673,588,1139,349,1472,399,7687,1084,2471,603,254,152,962,465,1095,458,460,272,2445,518,125134,2113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,458679,1264,217276,1152,49022,2699,27932,2194,21280,1911,668,326,1468,536,1282,523,1164,453,2070,674,15124,1640,8013,1557,771,350,1654,488,1554,435,1765,620,1367,441,5966,995,1861,632,37,62,532,247,625,313,859,360,2052,583,168254,3181,241403,772,42828,2840,23682,2291,18318,1772,465,334,1050,599,1591,675,1081,489,1177,519,13630,1846,8123,1326,296,240,702,336,1318,463,1377,521,1814,740,5516,982,889,419,633,499,864,410,672,356,709,353,1749,505,198575,2988,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,236321,1117,108049,803,34047,2022,18075,1612,13986,1343,300,232,1007,552,1483,511,586,335,713,352,11527,1587,5220,1094,569,275,1372,591,1514,509,941,462,1911,737,4445,936,1062,700,115,133,543,289,531,288,626,296,1568,594,74002,2125,128272,810,29066,2094,11173,1630,8472,1355,26,31,824,379,652,462,1033,403,166,150,11859,1554,6299,1094,772,438,1484,461,970,350,1331,643,1003,428,6034,1043,1565,603,271,216,800,432,646,350,1072,455,1680,586,99206,2190,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1416472,1405,607864,1170,180806,5175,114628,3884,93719,3444,2735,638,5877,953,4588,890,3803,755,3906,971,47533,3145,24356,2258,2329,831,6121,1006,5249,1050,4674,917,4804,929,18645,1839,4766,1091,706,367,1859,518,2640,762,2229,577,6445,997,427058,5159,808608,966,150045,5384,80250,4584,62602,3922,2157,645,5254,1021,3927,922,3523,909,2787,748,48045,2730,27066,2136,1594,488,6015,1095,6086,1152,3947,878,3337,834,21750,1828,8216,1448,935,403,2380,691,2334,573,2510,634,5375,896,658563,5365,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,349929,1743,158842,1427,35883,2436,21632,2334,16972,2180,452,263,668,311,1103,568,847,457,1590,603,10398,1478,5394,1189,609,467,919,413,1439,470,928,358,1109,407,3853,737,895,341,0,201,370,250,681,428,347,247,1560,534,122959,2716,191087,1123,31350,2058,14685,1610,11549,1595,137,120,370,238,747,313,437,257,1445,560,10521,1642,6356,1379,846,427,872,340,741,307,944,514,762,303,6144,1141,1808,673,345,215,775,401,583,325,677,318,1956,550,159737,2278,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3161049,2969,1353360,1879,361390,7360,227627,6758,182581,5562,4824,831,11568,1435,11006,1603,9087,1198,8561,1436,92977,4225,45264,2667,3954,838,12684,1601,11465,1368,9997,1658,9613,1273,40786,2966,10291,1534,1015,412,3317,762,4820,831,6482,1222,14861,1655,991970,7284,1807689,2297,318050,8157,164052,6139,126583,5235,3430,871,10520,1594,8533,1433,5826,1122,9160,1338,104729,4751,58442,3740,2864,705,13474,1762,13908,1773,7924,1231,8117,1230,49269,3248,14523,1709,1955,590,4973,868,8097,1390,6601,1258,13120,1328,1489639,8637,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1629998,4296,711245,2570,176790,5343,96581,4280,75565,4003,3315,716,3923,832,5353,1143,3997,759,4428,984,56043,3264,28160,2738,2554,765,6170,1207,6629,1356,5117,935,7413,1453,24166,2070,7389,1390,443,270,2993,732,2018,574,2293,751,9030,1195,534455,5176,918753,3485,149012,5268,65405,3761,50164,3306,1727,621,3520,822,3411,889,2620,604,3963,833,57455,3480,29848,2239,2287,624,7266,1209,6062,1144,4906,877,7086,1272,26152,2383,8231,1444,883,402,2438,772,2989,729,2252,556,9359,1274,769741,5792,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,112669,886,51182,338,17837,1374,11282,1208,8427,1112,133,137,546,286,787,355,691,295,698,243,4772,869,2834,728,42,58,462,252,149,92,725,286,560,274,1783,514,532,269,88,104,82,82,319,256,184,151,578,323,33345,1411,61487,771,12746,1208,4964,874,4000,844,85,107,74,101,342,233,186,108,277,212,4750,752,2950,649,41,44,254,174,514,242,519,242,472,241,3032,580,1035,299,109,101,458,218,197,133,179,128,1054,381,48741,1236,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1939616,2971,847873,1669,216490,5608,116930,3871,91712,3435,1936,539,5873,1143,5979,1076,5359,967,6071,1308,69444,3735,35189,2711,1919,577,8214,1396,9217,1344,7469,1187,7436,1095,30116,2325,9031,1126,733,347,2778,709,3272,767,4777,916,9525,1280,631383,5730,1091743,2422,179838,5559,75531,4233,58370,3677,1606,524,4084,1056,4307,846,3774,722,3390,783,67099,3676,36108,3004,2792,737,8028,1214,7112,1111,6018,1117,7041,904,37208,2378,11750,1586,1226,425,3659,811,3997,979,5829,1122,10747,1246,911905,5958,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,601132,2109,267149,1451,70641,2723,46959,2635,37577,2362,804,376,2453,674,2216,606,1665,456,2244,563,18173,1815,9370,1114,818,358,1616,512,2477,699,1472,459,2420,603,5509,940,1429,581,167,164,804,360,329,194,663,272,2117,431,196508,2771,333983,1633,58280,3037,29133,1885,22349,1722,382,229,1048,398,1588,575,1922,572,1844,633,19488,2068,11871,1604,591,326,2268,731,1358,531,1555,510,1845,617,9659,1267,2912,701,427,345,574,316,1265,411,1340,549,3141,697,275703,3371,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,708868,2705,325729,2145,78735,3753,46540,3032,35045,2510,1032,527,2175,582,2695,775,2394,671,3199,684,21378,1928,8460,1367,573,326,3701,870,2369,770,2356,557,3919,1111,10817,1575,2969,909,406,371,964,488,808,363,1981,700,3689,812,246994,4140,383139,1929,63422,3370,24776,2085,19127,1698,280,175,1384,531,1505,542,991,363,1489,509,22008,2172,11946,1639,1193,476,2664,630,2011,647,1537,482,2657,703,16638,1666,4075,992,1015,437,1436,559,1982,579,2186,702,5944,959,319717,3787,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2276543,2918,991667,1990,258948,4890,140883,4686,108810,4154,2901,726,7211,1199,7403,1040,6970,1329,7588,1137,85434,4064,40842,2495,3636,817,11335,1356,12017,1540,8743,1415,8861,1173,32631,2277,8658,1180,1182,477,3368,709,3545,796,5251,1027,10627,1138,732719,5232,1284876,2261,218283,5668,100567,4587,78560,3963,1418,521,5050,985,5102,1036,4301,745,6136,1038,79597,3603,45963,3019,4287,1036,9077,1272,8101,1224,6089,1016,6080,1158,38119,2661,14336,1786,1387,532,4694,780,4371,1040,3467,689,9864,1317,1066593,5979,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,176572,1022,76056,654,23248,1981,13137,1733,11073,1692,588,329,305,210,621,319,215,219,335,245,6276,1211,3219,898,125,145,829,468,920,444,510,291,673,349,3835,1119,1447,834,83,109,219,178,291,221,581,387,1214,521,52808,1959,100516,631,19574,1712,7805,1121,6443,1073,129,122,384,215,368,261,252,216,229,181,8189,1157,4714,999,318,234,541,302,1156,459,661,328,799,507,3580,778,1250,613,196,191,394,250,424,245,285,219,1031,448,80942,1757,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,865817,2501,385573,1643,93477,4180,53909,3139,42947,3000,1429,519,2203,608,2224,672,1728,643,3378,762,27686,2236,14318,1693,1378,444,2606,663,3586,865,2587,688,3211,824,11882,1536,3689,891,335,281,853,473,1165,565,1411,520,4429,863,292096,4464,480244,1758,73457,4430,32500,2901,24834,2288,291,216,1485,657,2507,966,1753,567,1630,545,29110,2601,15930,1919,1090,493,3086,817,3923,875,2521,729,2560,791,11847,1674,3263,967,321,274,1306,534,1675,588,1228,486,4054,1023,406787,4189,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,141886,1144,65349,747,21175,1409,11858,1426,9745,1353,204,143,525,260,372,220,621,274,391,232,6331,911,3457,682,77,115,455,276,645,334,733,299,964,386,2986,727,1038,506,8,13,263,194,298,217,317,216,1062,420,44174,1587,76537,882,18871,1515,8487,1015,5846,796,295,289,155,123,605,303,523,269,1063,579,6621,1127,3699,817,138,190,1005,520,641,287,614,431,524,285,3763,932,1676,592,7,13,327,225,269,189,281,156,1203,591,57666,1749,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1070400,3185,471577,1880,118756,4405,71076,3529,56722,3307,1217,501,2903,696,3297,869,2763,697,4174,967,35299,2575,16190,2304,1543,600,3591,861,5347,1054,3044,683,5584,1100,12381,1688,3425,1063,664,309,862,332,1586,639,1590,593,4254,805,352821,4733,598823,2184,95785,4582,45487,3101,35084,2964,725,361,2388,679,2613,760,2649,807,2028,632,34510,3047,18020,2192,1529,608,3755,902,4175,914,2828,855,4203,906,15788,1834,4857,1106,926,415,720,316,1786,496,2385,746,5114,956,503038,5022,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3465492,4998,1545061,3389,435098,8664,286800,7177,233475,6308,3831,923,10242,1257,14710,2022,11795,1883,12747,1724,105948,5390,52448,3850,3996,924,11421,1578,14382,1599,10410,1797,13291,1881,42350,3165,11637,1519,692,324,3511,796,5248,1055,3857,906,17405,2057,1109963,8903,1920431,3573,345845,8446,182907,6924,147486,6659,2993,824,7301,1371,7868,1389,6867,1171,10392,1469,115904,4982,64997,4058,3648,656,10686,1467,13214,1789,10457,1774,12902,1597,47034,3869,15935,2075,1062,373,3967,1022,5667,1272,6051,1364,14352,1986,1574586,9139,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,335195,1565,155251,1061,45155,2678,26188,2141,21125,2066,243,146,1167,454,914,312,1172,451,1567,836,13587,1685,6391,1075,357,220,1839,545,1198,390,2122,718,1680,541,5380,905,1501,568,179,180,243,166,784,372,599,285,2074,534,110096,2926,179944,1420,32201,2441,15173,1788,11208,1499,448,281,366,210,956,434,1366,513,829,337,10535,1359,4526,865,551,304,1422,571,1235,484,1465,549,1336,492,6493,1149,1878,671,323,219,848,501,458,299,809,426,2177,571,147743,2797,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,117150,754,53742,507,18653,1142,10034,969,7646,902,126,103,587,248,581,377,561,391,533,209,6206,930,2408,514,143,131,586,255,1118,362,845,358,1106,477,2413,648,514,205,53,90,199,134,107,68,719,420,821,322,35089,1217,63408,615,15668,1451,6107,969,4576,897,5,9,474,261,411,285,318,208,323,232,6072,1005,2908,676,238,184,1087,447,593,247,379,206,867,346,3489,812,636,293,173,152,718,504,585,291,504,353,873,347,47740,1476,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1271604,3451,565285,2648,162927,5565,99418,3929,76907,3595,2099,641,5920,1445,4371,924,4638,1072,5483,1095,44004,2799,19990,1864,1823,566,4694,917,7060,1052,5628,1132,4809,1125,19505,1889,4734,1087,525,267,1551,619,2296,742,2840,821,7559,1286,402358,5171,706319,2433,136328,5248,65417,3567,48745,2999,1349,477,4408,926,3970,887,3265,909,3680,991,47856,3392,24081,2450,2388,671,5805,1086,6950,1293,3476,1002,5156,934,23055,1870,6087,1013,621,329,2975,677,2588,657,2730,623,8054,1130,569991,5183,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1117759,3046,508652,2095,128383,3878,75446,3672,57113,3633,1730,604,2774,711,3591,897,4914,1073,5324,871,35231,2824,16344,2023,1028,466,4016,910,4502,949,4172,842,5169,1155,17706,1836,3956,852,536,294,1341,499,1696,582,2059,594,8118,1290,380269,4049,609107,2131,100224,4019,46528,2892,35528,2432,1168,463,2042,683,2303,787,1615,525,3872,830,34822,2574,18421,1919,1167,517,3555,831,4933,1056,3315,925,3431,725,18874,1827,5298,1119,607,283,2017,662,2195,598,2184,657,6573,1245,508883,4486,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,350572,1489,158270,824,28952,2461,16321,2044,12585,1883,256,209,687,408,1133,483,970,390,690,329,8931,1269,5099,996,211,206,624,352,988,389,967,351,1042,462,3700,906,1287,585,97,137,235,275,371,355,819,413,891,402,129318,2452,192302,1187,28287,2656,13388,1758,9963,1517,143,126,912,406,743,388,886,469,741,437,10359,1585,5142,1063,499,323,869,472,1301,503,620,261,1928,756,4540,891,1498,528,276,270,260,196,344,328,1025,531,1137,474,164015,2669,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
