GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001EA,B07401_001MA,B07401_002MA,B07401_002EA,B07401_003EA,B07401_003MA,B07401_004EA,B07401_004MA,B07401_005MA,B07401_005EA,B07401_006MA,B07401_006EA,B07401_007MA,B07401_007EA,B07401_008EA,B07401_008MA,B07401_009EA,B07401_009MA,B07401_010MA,B07401_010EA,B07401_011MA,B07401_011EA,B07401_012EA,B07401_012MA,B07401_013EA,B07401_013MA,B07401_014MA,B07401_014EA,B07401_015MA,B07401_015EA,B07401_016EA,B07401_016MA,B07401_017MA,B07401_017EA,B07401_018EA,B07401_018MA,B07401_019EA,B07401_019MA,B07401_020MA,B07401_020EA,B07401_021MA,B07401_021EA,B07401_022MA,B07401_022EA,B07401_023EA,B07401_023MA,B07401_024EA,B07401_024MA,B07401_025MA,B07401_025EA,B07401_026MA,B07401_026EA,B07401_027MA,B07401_027EA,B07401_028MA,B07401_028EA,B07401_029EA,B07401_029MA,B07401_030EA,B07401_030MA,B07401_031MA,B07401_031EA,B07401_032EA,B07401_032MA,B07401_033MA,B07401_033EA,B07401_034MA,B07401_034EA,B07401_035EA,B07401_035MA,B07401_036MA,B07401_036EA,B07401_037EA,B07401_037MA,B07401_038EA,B07401_038MA,B07401_039MA,B07401_039EA,B07401_040EA,B07401_040MA,B07401_041EA,B07401_041MA,B07401_042EA,B07401_042MA,B07401_043EA,B07401_043MA,B07401_044MA,B07401_044EA,B07401_045EA,B07401_045MA,B07401_046EA,B07401_046MA,B07401_047EA,B07401_047MA,B07401_048EA,B07401_048MA,B07401_049EA,B07401_049MA,B07401_050MA,B07401_050EA,B07401_051EA,B07401_051MA,B07401_052EA,B07401_052MA,B07401_053EA,B07401_053MA,B07401_054EA,B07401_054MA,B07401_055MA,B07401_055EA,B07401_056EA,B07401_056MA,B07401_057MA,B07401_057EA,B07401_058EA,B07401_058MA,B07401_059EA,B07401_059MA,B07401_060MA,B07401_060EA,B07401_061MA,B07401_061EA,B07401_062EA,B07401_062MA,B07401_063EA,B07401_063MA,B07401_064MA,B07401_064EA,B07401_065MA,B07401_065EA,B07401_066MA,B07401_066EA,B07401_067EA,B07401_067MA,B07401_068EA,B07401_068MA,B07401_069MA,B07401_069EA,B07401_070MA,B07401_070EA,B07401_071EA,B07401_071MA,B07401_072MA,B07401_072EA,B07401_073EA,B07401_073MA,B07401_074EA,B07401_074MA,B07401_075MA,B07401_075EA,B07401_076MA,B07401_076EA,B07401_077MA,B07401_077EA,B07401_078EA,B07401_078MA,B07401_079EA,B07401_079MA,B07401_080MA,B07401_080EA,state
0400000US28,2944987,11422,146639,4234,532468,4973,97084,4944,210463,5775,191393,5548,176849,6397,200126,7884,173048,7298,180203,4571,190714,3764,194931,5928,187250,5906,158527,5017,120101,4867,185191,2661,2553271,15365,115030,3769,465774,6529,75109,5308,150959,5862,141498,6034,142174,5631,168999,7060,155011,6996,163532,4893,175771,3898,181850,6357,176161,5893,150613,4974,114394,4934,176396,2741,201092,12130,18458,2597,40000,4899,7329,1465,27732,3688,23505,3137,16426,2427,16447,2449,9946,1799,8924,1925,7088,1546,7944,1627,5298,1316,4263,1235,3539,1325,4193,905,112581,7593,8959,1953,15179,2558,10320,1481,19823,2847,14595,2707,10067,1930,10036,2233,4175,1061,4454,1381,3794,1027,2476,934,2317,801,2065,693,1421,532,2900,893,78043,8539,4192,1510,11515,3083,4326,1139,11949,2675,11795,2404,8182,2164,4644,1518,3916,1000,3293,845,4061,1433,2661,790,3474,1220,1586,652,747,415,1702,815,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6003727,18045,298797,5162,1010037,6854,164567,5132,401061,7244,412333,5541,394262,4255,382614,8027,346098,8470,369368,4352,400373,3113,423276,7508,393030,8184,332083,6386,250276,6049,425552,2609,5108238,22203,239086,5488,869756,8729,115976,5131,258890,8144,295269,6345,310321,5629,324530,7373,298813,8411,332885,4644,361275,4442,391978,7736,367410,8607,308196,6360,236482,5935,397371,3256,491377,17506,35964,3701,85741,6889,15382,2414,81755,6191,59570,4559,42762,3883,34344,3131,24071,2519,20575,2790,22883,3246,18119,2197,14047,1957,11365,1736,7432,1482,17367,2226,250828,11303,13650,2173,35319,4526,21770,2210,35482,3658,35973,3309,26012,2778,13756,1694,13966,2713,9444,1575,10081,1652,8787,1318,7886,1546,7849,1576,4159,1153,6694,1345,153284,10922,10097,2320,19221,4145,11439,1658,24934,3326,21521,2828,15167,2419,9984,2002,9248,1679,6464,1514,6134,1251,4392,1073,3687,878,4673,1204,2203,673,4120,1072,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1027754,5582,49584,1931,165564,2532,23678,2042,70207,2961,68584,2391,64900,1762,64744,3674,57319,3432,57875,1400,64743,2024,71690,2551,79664,2787,66353,2544,47560,2563,75289,1504,883342,6867,40601,2228,148643,3002,16508,2032,41327,3155,48592,2515,52182,1969,55873,3417,51580,3335,52906,1624,57304,1670,66837,2591,73592,2586,62983,2534,45283,2588,69131,1480,83667,5723,5865,1400,9097,1862,2898,877,18478,2469,10190,1945,7660,1287,5476,1234,3327,913,3078,953,5413,1831,3303,869,2844,980,1356,589,1143,463,3539,1174,32733,2979,1734,680,4552,1198,2910,619,5207,1416,4276,954,2873,979,2065,549,1469,562,1296,460,728,360,860,392,1467,609,927,517,853,487,1516,625,28012,3980,1384,634,3272,1277,1362,406,5195,1917,5526,1445,2185,808,1330,586,943,422,595,280,1298,1006,690,363,1761,990,1087,488,281,165,1103,502,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1878281,7923,104012,2525,337970,3236,51261,2351,130345,3146,127293,3146,128744,2994,129870,3687,104442,3461,109223,2130,116455,1867,125711,3937,118390,3774,98326,3083,70023,3037,126216,955,1586729,11557,84081,2599,293667,5004,32941,2081,81080,4048,86252,3541,104279,3356,108870,3920,93295,3262,96337,2138,105264,1880,117098,3688,110206,3599,90759,3081,65989,2834,116611,1381,174670,10132,13725,2114,29340,3481,6023,1014,31432,2892,25119,2636,13911,2084,12340,1807,6527,1454,7316,1263,6164,1315,4520,1073,4383,1032,3901,1221,2776,861,7193,1291,69122,5413,3211,1129,9693,2314,8690,1154,11314,1627,9682,1529,5351,1352,4636,1297,2457,699,3551,1446,2996,1073,2092,722,1673,562,1880,811,696,421,1200,409,47760,4274,2995,932,5270,1530,3607,724,6519,1288,6240,1664,5203,1244,4024,1386,2163,675,2019,731,2031,645,2001,799,2128,682,1786,459,562,299,1212,454,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2911456,13653,147181,3785,493435,5105,65867,2117,179561,3164,217808,3610,208751,3725,200066,6763,189953,6124,198582,2811,194000,2455,193270,5259,170240,5365,155901,4711,126000,5380,170841,1999,2430163,15771,113405,3884,415730,6347,49654,2166,129674,3583,152995,4449,163242,4181,163610,6400,160743,5795,171851,3998,168803,2840,173942,5196,153909,5059,140963,4925,115265,4858,156377,2433,357716,15708,25588,2926,61085,5365,9819,1677,38944,3006,48081,3989,33890,3680,27001,2965,21879,2854,20506,2740,17399,2056,14909,1745,11648,1801,10075,1638,7857,1767,9035,1665,25351,4242,1587,722,2910,1069,1650,665,2821,1120,3184,1045,2384,882,1566,551,1400,631,976,479,1452,622,1018,431,1281,509,920,496,453,268,1749,775,98226,7925,6601,1582,13710,3211,4744,1233,8122,1280,13548,2042,9235,1782,7889,1818,5931,1546,5249,1358,6346,1526,3401,790,3402,907,3943,1040,2425,757,3680,1104,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1313196,8449,49119,2049,192191,2149,36485,2236,88320,2561,78580,2818,77061,2614,74022,3525,76122,3449,92802,1646,103134,1749,113155,3603,95540,3660,84983,3378,58603,2924,93079,984,1134244,9693,39115,2070,173692,3075,25507,2157,60501,3022,53441,2775,58701,2540,62384,3556,67492,3026,85606,1839,93748,1681,104895,3628,89393,3436,78573,2979,54713,2988,86483,1318,101474,6491,5683,1270,13495,2139,3828,947,16641,2756,12993,1923,10052,1771,7543,1407,4938,1447,4298,1285,5593,1435,4218,967,2811,714,2865,809,2514,898,4002,1031,35738,4400,2709,901,2244,849,2849,704,4778,1137,6469,1334,4816,1006,2485,1012,1388,566,1023,408,2027,843,1965,1286,1075,450,583,387,473,299,854,435,41740,4716,1612,897,2760,1145,4301,961,6400,1245,5677,1494,3492,1074,1610,639,2304,985,1875,964,1766,829,2077,769,2261,831,2962,1209,903,458,1740,691,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8903807,18734,421869,6445,1449081,5540,248119,4594,571496,5815,582791,5452,574531,5024,584627,11037,560549,11104,619376,3643,655079,2523,641430,7876,578320,8388,448228,6923,355225,6442,613086,3331,7968039,30575,361806,5955,1318272,8265,199265,4049,482083,6413,458636,6072,472212,6486,507954,11258,505436,10310,574377,4390,611599,3907,598545,8284,539435,8456,424114,6669,336486,6600,577819,4301,489886,20846,35035,3405,86209,6651,8890,1779,37980,4320,58097,5231,51998,4453,43662,3366,32489,3886,26722,2716,24666,2787,23712,2800,20488,2266,10681,1803,8786,1414,20471,2400,220921,12741,13055,2615,22505,3255,10788,1541,23039,2801,34404,3357,27604,3347,18798,2203,13079,2119,9884,1906,10745,2004,10172,1662,9680,1755,5855,1313,4425,1132,6888,1582,224961,10257,11973,2374,22095,3022,29176,2634,28394,3116,31654,3233,22717,2771,14213,1960,9545,1614,8393,1664,8069,1623,9001,1464,8717,1423,7578,1291,5528,1328,7908,1776,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2062081,9670,102454,3215,361875,3605,60730,3569,146842,4597,138436,2994,136061,3728,132598,6581,115578,5137,118020,3739,122745,2591,141446,3933,135091,4598,118906,3430,93252,3177,138047,2312,1801560,14081,81721,3890,322084,4616,48061,3250,109525,4302,105923,3653,110727,3638,112625,6192,104388,5335,105915,3952,113299,2733,132204,4133,126003,4665,112550,3244,87734,2829,128801,2223,146350,11502,13010,2809,25298,3386,6026,1528,22623,3001,18567,2888,14541,1917,10384,2156,6425,1537,6203,1464,5607,1318,4184,1131,4058,904,2665,831,2712,727,4047,930,46875,4710,2212,973,5539,1448,3406,1072,6705,1472,5753,1380,3906,867,4882,1766,2523,900,2604,1015,1249,503,1653,628,1928,813,1241,598,1088,616,2186,832,67296,6670,5511,1658,8954,1917,3237,964,7989,1983,8193,1410,6887,1538,4707,1330,2242,717,3298,1072,2590,1069,3405,1057,3102,1016,2450,845,1718,682,3013,980,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19660765,26032,949270,9926,3006250,9100,512612,6055,1334758,6929,1507002,7776,1409456,8610,1311403,15041,1176102,14680,1297290,5349,1372220,4167,1352438,13746,1261515,14496,1014089,10930,778634,10207,1377726,4547,17553033,35651,825521,9446,2744930,12371,407562,5762,1073721,10081,1189795,11115,1156553,8997,1137556,15326,1066985,14802,1202500,6130,1281444,5526,1268675,14388,1192381,13691,966506,10232,738882,10234,1300022,5023,1171150,30307,80720,6466,164135,9754,29910,3023,133751,7227,178130,7694,139777,7056,96152,6265,63924,4905,52090,4075,51551,4089,46844,3582,38354,3606,25781,2531,21627,2213,48404,3509,484002,14028,21822,2937,46396,5392,42816,2704,70433,4033,74742,4444,58732,4064,39038,3217,24010,2459,21981,2297,21967,2522,17231,2237,14872,2312,8790,1698,7458,1287,13714,1806,452580,15392,21207,3042,50789,5605,32324,3118,56853,4570,64335,5104,54394,5256,38657,3450,21183,2878,20719,2790,17258,2204,19688,2578,15908,1953,13012,2113,10667,2052,15586,2404,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10031866,20236,478230,7502,1684769,8326,277992,7860,669968,9104,691873,8370,642022,6910,645795,12201,641807,11628,697606,6980,683041,5266,674260,10387,623237,9600,556455,9241,425134,8131,639677,3635,8649400,35788,387274,9529,1476811,11757,203437,7316,483043,8886,503690,9592,509749,8281,548794,12370,561371,11483,628217,7596,618499,6731,620102,10338,582267,9799,522926,8875,402781,8324,600439,4002,782485,28617,57231,4276,135683,9913,24253,3123,101224,6600,103001,6713,74314,5640,57781,4949,46948,4657,37818,4100,36628,3304,32536,3737,22475,3131,16602,2395,12435,1812,23556,2107,356775,12949,17514,3180,39669,4679,37647,2696,52949,4942,48791,4551,31681,3615,23442,2489,21732,2723,19225,2603,15788,1939,13920,2063,11022,1782,8293,1411,6369,1727,8733,1246,243206,15186,16211,2609,32606,5169,12655,1622,32752,3844,36391,3401,26278,3863,15778,2803,11756,1818,12346,2922,12126,2075,7702,1618,7473,1242,8634,1977,3549,843,6949,1743,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738797,5676,42586,2055,120895,2818,18074,1720,59393,3065,60398,2510,54370,2061,47322,2866,44122,2857,39898,1775,41787,1314,48749,2376,47982,2491,35576,1831,26256,1573,51389,955,609017,7590,33384,2325,106349,2416,11696,1586,33660,3086,38983,2367,42632,2432,39226,2733,38146,2722,34686,1734,38665,1423,44032,2509,44225,2409,33074,1503,24032,1648,46227,1161,63752,5992,4683,1340,6801,1941,1504,454,14708,2448,10250,1732,6205,1538,3484,990,2980,1073,2550,1077,2136,901,1795,650,1988,701,1005,542,689,359,2974,747,28684,3442,1917,719,3767,1423,2888,668,6279,1446,4186,984,1594,554,1315,532,894,439,1531,558,461,279,1255,583,556,326,319,259,870,623,852,339,37344,4404,2602,822,3978,1394,1986,569,4746,1213,6979,1499,3939,1206,3297,978,2102,878,1131,669,525,249,1667,553,1213,458,1178,587,665,319,1336,702,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11482071,17219,553900,6645,1898198,5861,309281,5769,757885,7568,792903,6253,724986,5577,720568,10718,654334,8922,744205,4466,775329,4645,824410,9169,788090,9383,653176,7568,464597,8251,820209,3029,9822847,30854,449867,8380,1651022,12379,209598,5709,497210,7722,570850,8519,575415,7784,608526,10048,569793,8848,668011,5003,701838,5460,764690,8697,735577,9865,617295,8055,439498,8343,763657,4566,1046545,26564,71659,5881,180623,11178,38279,4050,158212,6458,137231,7285,91901,5961,69812,4815,57933,4122,50802,3592,45740,4421,34037,2974,32727,3397,21470,2109,16420,1756,39699,3400,406200,13422,20737,3145,44761,4639,46412,3188,69141,5786,54679,3590,37590,3322,27229,2691,18704,2583,16260,2089,17139,2242,16559,2202,12580,1770,7833,1455,5573,1104,11003,1902,206479,11387,11637,2345,21792,2966,14992,1900,33322,4027,30143,3502,20080,3012,15001,2267,7904,1713,9132,1727,10612,2040,9124,1509,7206,1337,6578,1544,3106,926,5850,1280,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3855035,11116,206179,4487,695904,3486,107317,2871,264968,4894,273604,4704,260328,3449,257172,6775,228707,6806,229747,3453,238696,3161,255896,5364,235829,4632,196439,4208,154261,4353,249988,2146,3216306,16831,160130,4412,590522,5880,74199,2951,171643,5859,189846,4321,203927,3630,211867,6306,197052,5919,200119,3719,210630,3505,230124,5126,216137,4490,184385,4215,145214,4563,230511,2640,377231,13735,30596,3122,68026,5144,13728,1793,53707,3881,47913,3405,34519,2634,24890,2616,18638,2243,17928,2414,15731,1881,14898,1754,12232,1740,7429,1274,4853,872,12143,1682,165493,8823,10034,1672,23613,2303,14383,1876,26058,3064,21576,2429,15151,1762,11982,1724,8226,1341,7060,1185,7079,1402,6632,1001,4697,862,2367,589,2431,634,4204,897,96005,8055,5419,1520,13743,2662,5007,995,13560,2005,14269,2350,6731,1637,8433,2094,4791,1016,4640,1233,5256,1765,4242,1230,2763,788,2258,883,1763,764,3130,1071,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4035985,14420,186285,3904,633848,4466,98921,3669,256149,4221,280970,5867,281546,5056,283679,7883,258940,6379,260064,3606,248240,3203,263550,7006,279256,6665,246861,5108,182595,5377,275081,2944,3405784,21975,153344,4526,552885,7030,70278,3266,167634,5453,191679,5269,220688,5409,229270,7394,223653,6539,230761,4009,223571,4096,240158,6904,255084,6238,225949,5320,168875,5373,251955,3290,380687,18316,22767,3148,55658,5593,11994,1767,53125,4511,55029,4172,35963,4206,34237,3769,22211,3482,17716,1887,13921,2126,13264,2126,11444,1825,11422,2095,6988,1503,14948,2319,140060,9698,5848,1555,15558,3186,10011,1440,20853,2503,18446,2403,13556,2215,11717,2085,7162,1420,6569,1456,5981,1234,5853,1427,6449,1262,5648,1230,2752,991,3657,1050,109454,8586,4326,1229,9747,2046,6638,1112,14537,2353,15816,2490,11339,2051,8455,1799,5914,1522,5018,1249,4767,1130,4275,1096,6279,1467,3842,1044,3980,1291,4521,1203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
