GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002EA,B18101_002MA,B18101_003EA,B18101_003MA,B18101_004EA,B18101_004MA,B18101_005MA,B18101_005EA,B18101_006MA,B18101_006EA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009EA,B18101_009MA,B18101_010EA,B18101_010MA,B18101_011MA,B18101_011EA,B18101_012MA,B18101_012EA,B18101_013MA,B18101_013EA,B18101_014MA,B18101_014EA,B18101_015EA,B18101_015MA,B18101_016MA,B18101_016EA,B18101_017MA,B18101_017EA,B18101_018MA,B18101_018EA,B18101_019MA,B18101_019EA,B18101_020EA,B18101_020MA,B18101_021EA,B18101_021MA,B18101_022MA,B18101_022EA,B18101_023MA,B18101_023EA,B18101_024MA,B18101_024EA,B18101_025MA,B18101_025EA,B18101_026EA,B18101_026MA,B18101_027MA,B18101_027EA,B18101_028MA,B18101_028EA,B18101_029MA,B18101_029EA,B18101_030EA,B18101_030MA,B18101_031EA,B18101_031MA,B18101_032EA,B18101_032MA,B18101_033MA,B18101_033EA,B18101_034MA,B18101_034EA,B18101_035EA,B18101_035MA,B18101_036MA,B18101_036EA,B18101_037EA,B18101_037MA,B18101_038MA,B18101_038EA,B18101_039MA,B18101_039EA,state
0400000US13,10241594,3158,4921118,8847,337570,5070,2392,1070,335178,5113,939898,6529,58731,4592,881167,7460,1144102,6258,74536,5893,1069566,7952,1903201,7018,245180,8499,1658021,9943,389353,3693,111245,4883,278108,4789,206994,3225,95603,3693,111391,3892,5320476,8017,317653,4637,2177,1029,315476,4621,916923,5375,35011,3292,881912,6658,1210100,4311,64360,5144,1145740,5880,2100011,5486,277422,8957,1822589,9366,470275,3336,121831,4907,348444,5388,305514,2955,162471,4833,143043,4585,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,45962,505,418,348,45544,565,111281,1003,4221,799,107060,1223,144675,2047,8349,2048,136326,2899,256505,2046,22786,2199,233719,3037,69404,747,15734,1900,53670,1987,43602,822,21475,1465,22127,1238,701773,1666,43611,533,396,444,43215,682,104797,985,3114,918,101683,1403,150268,1207,5819,1206,144449,1797,266676,1125,22515,2428,244161,2910,74428,669,12799,1308,61629,1449,61993,804,31233,1946,30760,2031,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,60741,1555,119,123,60622,1570,166725,2033,14222,2136,152503,2766,190441,2838,17618,2592,172823,3955,306155,2667,50902,4590,255253,5024,77519,1058,23267,2041,54252,2200,44850,717,25570,1596,19280,1682,848842,2797,55322,1489,473,260,54849,1476,159968,1827,7261,1620,152707,2014,183545,1960,13181,2065,170364,2517,313838,1863,44042,3497,269796,3738,81553,1240,17556,1776,63997,1706,54616,1082,25933,2092,28683,2020,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,393722,2405,2167,840,391555,2550,1082918,2567,56278,3757,1026640,4124,1459896,4209,90963,6179,1368933,6958,2411401,3606,259519,7550,2151882,8939,513903,2469,127769,4096,386134,4314,311184,2175,140312,4702,170872,4342,6447102,4671,373626,1981,2646,840,370980,2350,1040990,2740,31669,2770,1009321,4230,1453593,3425,71614,4622,1381979,5196,2522506,3995,269357,8059,2253149,8375,592051,2363,129488,4101,462563,4512,464336,2236,222233,4618,242103,5228,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,217518,2388,1072,581,216446,2442,590825,3497,49019,4057,541806,5445,749562,3110,62601,5117,686961,5992,1227251,4188,180011,5812,1047240,7369,276714,1762,73310,3563,203404,3587,161402,1729,80508,3182,80894,3118,3345162,5188,202034,2278,1345,557,200689,2382,559821,3128,31368,3359,528453,3966,750199,3304,49614,3543,700585,4224,1283561,4337,185434,6494,1098127,7446,314470,2086,80859,3750,233611,4315,235077,1982,119911,3440,115166,3388,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,100627,2280,905,459,99722,2297,270891,2488,16195,2245,254696,3030,359265,2679,21185,2209,338080,3507,581403,3087,65091,3223,516312,4463,137427,1266,31718,1819,105709,2024,87735,1135,37435,1894,50300,1865,1564831,3550,97996,2163,637,346,97359,2199,258625,2822,9985,1540,248640,3409,346146,2383,19481,2025,326665,3206,586743,3357,64429,3659,522314,4823,149029,1111,26470,1713,122559,2042,126292,1403,55505,2748,70787,2486,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,98170,2381,1099,625,97071,2418,266292,2454,15639,2017,250653,2938,332269,3037,24493,2353,307776,3694,521291,2823,70224,3975,451067,4678,120774,1196,32421,2073,88353,2293,72928,1209,37139,2059,35789,2097,1443730,3964,94879,2084,1463,673,93416,2146,251561,2807,9928,1592,241633,2926,324991,2679,21315,2161,303676,3147,537809,2662,75737,3504,462072,4220,131265,1701,31728,2436,99537,2582,103225,1485,52516,2362,50709,2238,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,144843,2500,2342,774,142501,2527,376529,3277,34218,2489,342311,3941,482941,3267,50208,3748,432733,5217,828673,2928,164757,5607,663916,6559,194844,1372,69436,3329,125408,3468,110791,1406,58548,2201,52243,2057,2232319,3960,131513,2516,1499,631,130014,2490,359692,3200,19367,2198,340325,4157,481503,3572,41692,3290,439811,4480,880312,3284,173608,5954,706704,6086,223340,1510,64173,3449,159167,3395,155959,1535,85427,2931,70532,2783,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,156873,3696,905,549,155968,3686,411740,4096,32811,3152,378929,5487,518797,4414,39840,4148,478957,6152,824998,4537,140688,6167,684310,7458,192623,2507,59710,2918,132913,3300,103974,2192,53403,2997,50571,2658,2371253,5656,149340,3834,862,589,148478,3835,389837,3505,22418,3098,367419,4500,549780,3791,39917,3862,509863,4955,903796,3725,141197,6552,762599,7079,221223,1898,66615,3385,154608,3470,157277,2050,81157,3456,76120,3656,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,32516,824,310,277,32206,831,97325,1512,11384,1963,85941,2069,134045,1388,14904,2271,119141,2459,263075,1341,42666,2979,220409,3086,76102,869,22571,2066,53531,2339,43197,807,20642,1492,22555,1541,675389,1856,31874,1030,25,43,31849,1036,91811,1115,4564,1120,87247,1571,131400,1300,12864,1703,118536,2155,279711,1477,42008,2928,237703,3129,81107,828,17888,1648,63219,1802,59486,850,28846,1765,30640,1711,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,184781,1508,601,479,184180,1583,502811,2835,28133,2678,474678,4057,657616,2750,44853,4292,612763,5114,1139767,3356,118636,5177,1021131,5692,238070,1407,49541,2508,188529,2671,143286,1500,62632,2706,80654,2860,3091540,3956,178523,1791,776,468,177747,1820,478871,2186,21497,2534,457374,3351,679769,2192,36131,2658,643638,3714,1257279,2169,135841,6036,1121438,6287,287324,1301,59880,2961,227444,3312,209774,1626,101622,3555,108152,3693,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,186169,1311,2970,1199,183199,1797,514305,1885,35596,3867,478709,4219,821893,2539,55826,4006,766067,4313,1299498,2744,139660,6017,1159838,6583,289400,1407,69018,3975,220382,4041,177616,1460,78283,3359,99333,3400,3496741,3066,174167,1371,940,600,173227,1616,492584,1657,18745,2554,473839,3006,835950,1847,50487,3897,785463,3802,1389638,2400,150624,6056,1239014,6452,338262,1543,69675,3635,268587,3485,266140,1915,132153,4302,133987,4221,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,292245,1807,2364,820,289881,2060,819030,3177,58953,4179,760077,4631,1110673,3110,85478,4162,1025195,5419,1878169,3360,270171,7617,1607998,7604,456771,1630,125027,4300,331744,4489,273864,1721,128119,3211,145745,3488,5022404,4066,280125,2164,1691,610,278434,2239,780914,2454,40393,3281,740521,4116,1093451,2118,75119,4798,1018332,5273,1971945,2821,296683,7194,1675262,7446,512686,1866,114494,3237,398192,3507,383283,1972,191818,3932,191465,3840,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,181921,1739,1282,574,180639,1770,480639,2907,33104,2734,447535,3642,633759,2806,44178,3381,589581,4195,1072457,3045,115314,4631,957143,5228,235179,1337,60549,2649,174630,2785,142610,1501,64643,2494,77967,2572,2772634,3819,171939,1960,478,236,171461,1984,461028,2087,17049,2417,443979,2888,615008,2425,34804,2848,580204,3649,1073302,2393,110786,4674,962516,5654,252870,1298,46216,2554,206654,2676,198487,1660,87443,3514,111044,3234,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,92776,3372,638,375,92138,3369,272172,4227,19067,2504,253105,4296,317016,5139,31728,3061,285288,5530,520709,5142,102703,5846,418006,6393,124691,2324,46565,3023,78126,3067,70853,2015,37533,2558,33320,2394,1522591,5669,89691,2678,716,476,88975,2592,256841,3557,13696,2416,243145,4194,333808,3694,25331,2626,308477,4243,586308,3876,105582,4983,480726,5975,150184,2155,47595,3039,102589,3380,105759,1416,60442,2892,45317,2618,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,193604,2970,988,591,192616,3050,515475,4087,38585,3821,476890,5939,672033,4035,53825,4422,618208,4964,1113084,4000,181030,6875,932054,6990,266979,2094,82860,3293,184119,3530,165203,1683,81478,2913,83725,3211,3073948,5070,180303,2593,1174,658,179129,2788,492547,3822,27559,3735,464988,5126,680896,3618,45946,4091,634950,4768,1178349,3464,183163,6611,995186,7151,307443,1931,82155,3487,225288,3896,234410,1903,115315,3484,119095,3754,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,31592,1010,303,298,31289,1011,84162,1520,5945,1230,78217,1654,115478,1303,9607,1694,105871,2148,196176,1866,28489,2672,167687,2959,56707,639,16990,1484,39717,1569,32749,937,16661,1165,16088,1237,519381,2172,29813,1009,92,161,29721,1034,83261,1534,3059,738,80202,1534,110365,1475,7614,1339,102751,2170,200419,1720,23843,2238,176576,2605,56167,792,11273,1169,44894,1386,39356,693,18386,1531,20970,1392,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,67921,1423,462,417,67459,1242,175219,1891,11324,1427,163895,2286,220836,2077,15627,1973,205209,2595,349608,2093,41545,2564,308063,3210,80363,1016,24334,1645,56029,1676,48939,913,24182,1185,24757,1383,948567,2827,63723,1403,234,224,63489,1464,166521,1811,6138,1174,160383,1897,216864,1736,12463,1914,204401,2713,348464,1790,42783,2888,305681,3499,86203,841,18487,1469,67716,1641,66792,907,29921,1952,36871,1947,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
