GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001MA,C16005_001EA,C16005_002MA,C16005_002EA,C16005_003EA,C16005_003MA,C16005_004EA,C16005_004MA,C16005_005EA,C16005_005MA,C16005_006EA,C16005_006MA,C16005_007MA,C16005_007EA,C16005_008MA,C16005_008EA,C16005_009EA,C16005_009MA,C16005_010EA,C16005_010MA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018MA,C16005_018EA,C16005_019MA,C16005_019EA,C16005_020EA,C16005_020MA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029MA,C16005_029EA,state
0400000US45,4734830,2522,4492505,9107,4341626,10044,115116,6339,92383,6145,22733,3307,25734,3253,21753,3119,3981,1242,8114,1614,5870,1281,2244,1022,1915,803,1695,744,220,238,242325,8678,53235,4761,103575,4665,37865,4019,65710,4372,40664,5703,26535,4099,14129,3228,38082,3679,19469,3206,18613,2523,6769,2822,5560,2689,1209,696,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,809206,1614,780081,3237,748483,4426,10516,1989,8193,1611,2323,1037,9350,1891,6344,1340,3006,1165,1465,666,1254,600,211,173,10267,1720,9378,1608,889,503,29125,3177,9130,1989,7033,1541,1820,745,5213,1486,4251,1386,3181,1096,1070,499,4585,1137,1990,741,2595,976,4126,1779,2254,1060,1872,1095,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6310856,2702,5967264,11622,5789865,13177,119853,5648,93191,5881,26662,3069,30941,3587,27121,3553,3820,1030,16599,2336,13266,2019,3333,1150,10006,2451,7280,2158,2726,1216,343592,11760,70322,5401,134963,6975,40680,4004,94283,6472,44796,6636,28861,4594,15935,3376,54353,4706,25388,3209,28965,3587,39158,7286,17257,4754,21901,4728,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26284432,4595,21472342,41709,16437786,49217,4657647,38269,3736283,41371,921364,23362,170620,10667,153527,10360,17093,2437,153974,9446,130089,8003,23885,3464,52315,7408,45646,6829,6669,1863,4812090,41596,499008,15331,3068561,34495,922503,24927,2146058,27254,429420,18265,296530,12928,132890,9471,596666,15559,294611,11825,302055,11854,218435,15979,137125,11978,81310,8658,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2848744,1602,2581811,7542,2357251,11887,159680,7089,145566,7239,14114,2320,26403,2664,23633,2527,2770,742,24087,2568,21476,2502,2611,870,14390,1795,12776,1899,1614,502,266933,7458,45694,3637,139553,5644,57520,4332,82033,4522,32019,3655,21301,2531,10718,2119,40982,4664,19797,2660,21185,3395,8685,2116,4915,1438,3770,1365,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593561,849,565807,2369,550099,2885,4210,719,3561,660,649,397,9542,1588,8734,1560,808,341,1551,600,1406,498,145,221,405,282,405,282,0,157,27754,2432,10066,1492,2312,866,1486,533,826,565,10955,2603,7501,1866,3454,1508,3276,1186,1696,651,1580,840,1145,660,1052,632,93,115,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7968048,3672,6914878,16170,6481684,16797,253394,8774,212703,8422,40691,4119,91076,6165,81203,5891,9873,1727,61424,4535,52217,4307,9207,1720,27300,3604,24550,3459,2750,949,1053170,15892,173666,8536,322903,9396,119404,8037,203499,7960,214870,10062,154389,8120,60481,5587,233441,8816,122397,5524,111044,6978,108290,8702,73054,5894,35236,5080,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6950728,2122,5900921,17128,5401850,18297,302889,9479,256443,8677,46446,3933,81633,6172,72033,5526,9600,1818,98304,6336,85261,6017,13043,1892,16245,2702,14155,2515,2090,937,1049807,17026,188605,8023,281957,9781,90648,5158,191309,8941,196858,11314,125749,7985,71109,6071,320227,10449,148915,7632,171312,8104,62160,6846,33548,4374,28612,4584,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1717970,1845,1688251,3722,1666326,4840,11854,1843,8142,1494,3712,973,6927,1657,5676,1375,1251,743,1758,662,1515,612,243,268,1386,661,1246,644,140,152,29719,3256,10096,1671,4351,1272,2079,756,2272,926,5434,1390,4083,1039,1351,901,6082,1899,3978,1591,2104,1027,3756,1917,2277,1218,1479,1305,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5461498,2009,5175288,9360,4928135,12059,152040,6669,120765,6647,31275,3412,56847,4053,44922,3340,11925,1783,29099,3438,23389,3047,5710,1273,9167,1762,7591,1473,1576,650,286210,9305,64504,4211,92181,5211,31404,2965,60777,4390,52222,5160,34639,3906,17583,2919,64410,4580,32278,3393,32132,3239,12893,3194,6317,1588,6576,2217,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,541405,1231,520885,2917,491815,4107,20309,2613,18735,2517,1574,689,3388,817,2762,728,626,451,1350,532,1328,528,22,28,4023,967,3799,918,224,160,20520,2713,5441,1354,10155,2185,2796,928,7359,2034,1784,636,1351,608,433,275,2637,923,1119,602,1518,628,503,701,11,21,492,701,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3190478,1443,3099215,7820,175322,9473,2920454,12897,561403,16436,2359051,18498,2881,1049,1770,851,1111,506,558,722,398,571,160,207,0,262,0,262,0,262,91263,7492,5723,1513,83793,7250,10504,2111,73289,6504,588,436,313,315,275,254,1091,1050,0,262,1091,1050,68,114,68,114,0,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
