GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001EA,B06007_001MA,B06007_002EA,B06007_002MA,B06007_003MA,B06007_003EA,B06007_004MA,B06007_004EA,B06007_005MA,B06007_005EA,B06007_006EA,B06007_006MA,B06007_007EA,B06007_007MA,B06007_008MA,B06007_008EA,B06007_009MA,B06007_009EA,B06007_010MA,B06007_010EA,B06007_011EA,B06007_011MA,B06007_012EA,B06007_012MA,B06007_013MA,B06007_013EA,B06007_014MA,B06007_014EA,B06007_015MA,B06007_015EA,B06007_016EA,B06007_016MA,B06007_017EA,B06007_017MA,B06007_018EA,B06007_018MA,B06007_019MA,B06007_019EA,B06007_020MA,B06007_020EA,B06007_021EA,B06007_021MA,B06007_022EA,B06007_022MA,B06007_023EA,B06007_023MA,B06007_024EA,B06007_024MA,B06007_025MA,B06007_025EA,B06007_026EA,B06007_026MA,B06007_027EA,B06007_027MA,B06007_028EA,B06007_028MA,B06007_029EA,B06007_029MA,B06007_030MA,B06007_030EA,B06007_031MA,B06007_031EA,B06007_032EA,B06007_032MA,B06007_033EA,B06007_033MA,B06007_034EA,B06007_034MA,B06007_035EA,B06007_035MA,B06007_036MA,B06007_036EA,B06007_037MA,B06007_037EA,B06007_038MA,B06007_038EA,B06007_039MA,B06007_039EA,B06007_040EA,B06007_040MA,state
0400000US13,9774156,5384,8397938,18725,791518,13814,462443,14573,329075,10112,584700,15824,380116,13428,204584,9590,5183609,38928,4894604,39317,221971,8369,186104,8831,35867,3985,67034,6016,60504,5951,6530,1556,3397241,37855,3201256,37757,137279,8375,118355,7648,18924,3436,58706,5918,52988,5618,5718,1563,133817,7434,87168,5805,36589,4147,27006,3323,9583,1959,10060,2097,8589,1865,1471,662,1059489,18938,214910,12049,395679,9020,130978,6049,264701,9093,448900,13469,258035,10621,190865,8872,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1337965,223,993085,13328,30268,3970,22687,3082,7581,1796,314612,12274,169575,7647,145037,8773,685377,10648,611807,12604,5314,1472,4518,1184,796,704,68256,5182,55570,4432,12686,2356,348169,6263,318050,6244,13500,2507,11287,2177,2213,990,16619,2540,14304,2386,2315,701,40855,3662,22705,2386,2632,1109,2172,1000,460,295,15518,2509,10794,2013,4724,1262,263564,10452,40523,3379,8822,2241,4710,1405,4112,1302,214219,9788,88907,6171,125312,7907,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1600717,1915,1430409,8096,126036,5882,77683,4989,48353,4261,44272,4738,32611,3651,11661,2548,723873,10958,674260,12444,41431,4244,35582,4112,5849,1437,8182,1496,7455,1474,727,378,761399,11632,723393,11480,28821,3483,22831,3186,5990,1507,9185,1598,8567,1580,618,300,15953,2800,13274,2656,1753,696,1504,682,249,266,926,693,893,696,33,46,99492,6914,19482,3354,54031,3645,17766,2736,36265,3307,25979,4181,15696,2886,10283,2424,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12034675,2622,9209290,24178,1637205,15254,1006405,15477,630800,13733,1188180,22413,761677,17396,426503,14895,7875045,27676,6909938,29714,716476,14136,633977,13462,82499,6023,248631,10231,224518,10064,24113,2734,2194109,24926,2029561,23302,106338,6873,86214,6573,20124,2724,58210,4417,51743,4344,6467,1383,141840,6690,58873,4565,63481,4800,37043,3453,26438,2959,19486,2415,16477,2282,3009,880,1823681,19384,210918,7665,750910,14413,249171,9791,501739,11265,861853,18994,468939,12232,392914,13875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6247266,2273,5694597,15403,296814,9183,182078,8481,114736,6872,255855,11734,169955,9477,85900,6483,4156961,22925,3997544,23000,89198,6197,74173,6300,15025,2064,70219,5636,53138,5051,17081,2567,1699013,21076,1606494,20887,62645,4712,52549,4278,10096,1705,29874,3356,24232,2873,5642,1413,43643,4442,27320,3136,12366,2839,8616,2290,3750,1333,3957,1107,3637,1057,320,225,347649,10493,63239,6033,132605,7101,46740,4138,85865,6064,151805,8147,88948,6075,62857,5100,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2947088,2385,2709129,9519,116008,5302,66047,3642,49961,3979,121951,7453,73597,5261,48354,4967,2039766,14013,1982178,13346,33618,2677,28986,2448,4632,1048,23970,2934,19007,2521,4963,1300,724178,14257,687222,13685,24273,2891,19896,2388,4377,1177,12683,2355,10606,1977,2077,714,18342,1727,12996,1430,3077,946,2358,759,719,387,2269,793,1926,734,343,232,164802,6583,26733,2639,55040,3973,14807,2304,40233,3414,83029,5835,42058,3762,40971,4602,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2720074,2410,2395860,8815,211889,7160,130410,5628,81479,4470,112325,5096,70112,4314,42213,3844,1568135,12968,1484897,12933,65479,4431,57801,4216,7678,1777,17759,2277,15364,2172,2395,895,928463,13774,869644,13325,45796,3171,39318,3086,6478,1566,13023,1655,11366,1615,1657,581,24305,2623,16408,1834,4283,1373,2796,958,1487,798,3614,1235,2412,937,1202,766,199171,6696,24911,2412,96331,4822,30495,3079,65836,3777,77929,4479,40970,3708,36959,3861,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4177833,2604,3941932,11410,106538,5047,56306,3798,50232,4168,129363,10109,80056,7893,49307,5507,2846255,20319,2800296,20373,26562,2882,20710,2509,5852,1337,19397,2517,15043,2315,4354,1119,1131960,17577,1087511,15921,23138,2665,17691,2029,5447,1521,21311,4776,18808,4829,2503,845,31803,3115,22514,2792,6023,1748,3340,1041,2683,1440,3266,1209,2702,1066,564,378,167815,7828,31611,3025,50815,3086,14565,1922,36250,3256,85389,6989,43503,4767,41886,5215,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4378120,3181,4023803,11187,170773,6443,88959,6349,81814,5704,183544,7055,132961,6254,50583,4508,3384228,18149,3240163,17952,43624,3432,33272,3263,10352,2166,100441,5109,86533,4890,13908,2105,772769,15293,729662,15449,28813,3680,23038,3408,5775,1582,14294,2365,11869,1972,2425,968,31453,3378,21743,2612,7099,1847,4214,1414,2885,1076,2611,1041,1887,939,724,502,189670,8081,32235,3667,91237,4839,28435,3171,62802,5208,66198,5120,32672,4090,33526,3606,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1271517,1099,1197135,4704,11360,1662,8326,1205,3034,1167,63022,4186,47984,3841,15038,1736,791479,9306,760349,9721,2996,912,2181,716,815,526,28134,2620,24400,2505,3734,736,420153,8926,406147,8986,4682,1029,4077,811,605,413,9324,1407,8216,1381,1108,420,14582,2071,11846,1713,736,656,619,516,117,162,2000,822,1839,784,161,121,45303,3047,18793,2361,2946,1000,1449,670,1497,779,23564,2460,13529,2308,10035,1448,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5688864,1648,4604525,16555,486012,8301,274701,8222,211311,9595,598327,14346,416380,13110,181947,8018,2561277,21227,2404219,20326,93495,4889,80709,4385,12786,2292,63563,4417,54868,3902,8695,1697,2120177,20818,1959194,19825,94046,6884,75835,6234,18211,4351,66937,6340,59257,5601,7680,1566,87138,5175,54922,4059,19872,2854,14385,1988,5487,1740,12344,1747,10265,1524,2079,739,920272,17015,186190,9773,278599,8339,103772,6127,174827,7958,455483,12503,291990,11061,163493,8009,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6499483,1271,4937348,21376,591185,10214,347646,10550,243539,10274,970950,19782,586810,15063,384140,12051,3808676,25379,3456407,25282,164394,8969,142285,8138,22109,3333,187875,9083,164937,8955,22938,3061,1343891,18851,1216044,17741,69121,5231,60173,4777,8948,2052,58726,4087,53226,3882,5500,1170,200335,9333,57021,4192,122210,8135,64234,6308,57976,5071,21104,3638,15463,2933,5641,1658,1146581,18558,207876,8574,235460,10500,80954,5805,154506,9979,703245,15369,353184,10213,350061,11361,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9389941,2095,8460062,17670,277507,8430,185175,8357,92332,4947,652372,15694,424072,11165,228300,11973,7056068,21852,6797954,22922,106010,6226,91066,5974,14944,2253,152104,6874,133660,6677,18444,2403,1564787,19957,1480013,19413,48152,3948,40786,3464,7366,1530,36622,3722,32788,3580,3834,719,73246,4425,42991,2964,14583,2292,9012,1627,5571,1356,15672,2141,10877,1640,4795,1337,695840,16630,139104,6208,108762,5471,44311,3493,64451,4161,447974,14169,246747,8073,201227,11065,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222746,1971,4599897,13570,198773,6198,117286,5029,81487,4430,424076,11882,259556,9978,164520,7676,3444618,13072,3286616,14018,68950,4124,56113,3576,12837,2159,89052,5144,73737,4996,15315,2098,1258347,14410,1183974,13875,35155,3610,30641,3565,4514,1070,39218,3819,33749,3526,5469,1206,39461,3271,28062,2351,5439,1377,3169,994,2270,814,5960,1283,5239,1122,721,426,480320,10155,101245,6619,89229,3873,27363,2704,61866,3846,289846,9139,146831,7385,143015,7435,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2801633,2590,2698284,7167,62582,5171,35093,4512,27489,3566,40767,4126,26775,3541,13992,2263,1989002,14620,1963472,14772,16550,2859,12741,2612,3809,1258,8980,1908,7031,1593,1949,910,730903,14366,710173,14319,13922,2606,11006,2625,2916,1056,6808,1448,5160,1238,1648,829,16304,2637,11825,1973,3240,1744,1211,644,2029,1568,1239,928,1200,918,39,72,65424,4910,12814,2209,28870,3577,10135,1997,18735,2743,23740,2374,13384,2089,10356,1847,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5739531,2822,5382955,12074,147568,6971,92814,4923,54754,4915,209008,10170,135317,8489,73691,5221,3709149,23798,3625176,25277,43310,4561,32920,3818,10390,2160,40663,4432,32736,3954,7927,2211,1730726,21976,1669526,22102,34944,4221,29447,3629,5497,1375,26256,3453,21654,2801,4602,1353,45492,4280,34313,3556,7098,2037,5118,1941,1980,946,4081,1206,3010,1039,1071,473,254164,9487,53940,4303,62216,4471,25329,2524,36887,4154,138008,7467,77917,5817,60091,4756,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989088,1178,946746,4042,17606,2458,12175,1873,5431,1684,24736,2881,20714,2656,4022,1213,503779,8431,488559,8310,4226,977,3089,886,1137,593,10994,2161,9608,2018,1386,727,450742,8887,436727,9186,8202,1380,6681,1343,1521,659,5813,1298,5038,1225,775,376,11458,2111,10133,2053,607,314,345,255,262,213,718,545,585,525,133,183,23109,2677,11327,2046,4571,1392,2060,832,2511,1203,7211,1324,5483,1091,1728,890,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1788397,934,1575641,6230,139740,4734,74178,4673,65562,3876,73016,5042,40681,3898,32335,3901,1121695,9033,1073777,9492,37578,3080,27821,2575,9757,1612,10340,2088,8326,1546,2014,910,510227,9200,476098,8886,27368,3022,23243,2570,4125,1060,6761,1053,5970,964,791,369,14188,1822,10449,1515,2233,856,1500,613,733,462,1506,680,1214,564,292,303,142287,6130,15317,1909,72561,3659,21614,2533,50947,3256,54409,4733,25171,3344,29238,3852,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
