GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001MA,B17018_001EA,B17018_002MA,B17018_002EA,B17018_003MA,B17018_003EA,B17018_004MA,B17018_004EA,B17018_005MA,B17018_005EA,B17018_006EA,B17018_006MA,B17018_007EA,B17018_007MA,B17018_008MA,B17018_008EA,B17018_009MA,B17018_009EA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012MA,B17018_012EA,B17018_013MA,B17018_013EA,B17018_014MA,B17018_014EA,B17018_015MA,B17018_015EA,B17018_016EA,B17018_016MA,B17018_017EA,B17018_017MA,B17018_018MA,B17018_018EA,B17018_019MA,B17018_019EA,B17018_020MA,B17018_020EA,B17018_021MA,B17018_021EA,B17018_022MA,B17018_022EA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025MA,B17018_025EA,B17018_026EA,B17018_026MA,B17018_027EA,B17018_027MA,B17018_028MA,B17018_028EA,B17018_029MA,B17018_029EA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032MA,B17018_032EA,B17018_033EA,B17018_033MA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US37,2590180,17902,275466,8835,99685,5368,30077,3361,31418,2906,25044,2585,13146,2175,175781,7525,32371,3429,12373,2397,11394,1437,6965,1689,1639,644,143410,6855,34501,3635,40678,3465,56640,4466,11591,1725,2314714,18204,1807974,19448,120258,5934,366415,10411,568259,10922,753042,12593,506740,12655,146479,6480,27251,3227,45463,4249,46303,4075,27462,2979,360261,10365,36968,3138,88497,5714,140517,6907,94279,5691,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4474,987,702,402,1523,569,1328,537,921,445,7170,1195,1353,539,99,91,450,246,582,387,222,216,5817,1235,419,310,2270,826,2196,690,932,439,178573,4250,148340,4315,6555,1325,31600,2113,53855,3350,56330,3304,30233,2652,12562,1904,784,396,5185,1143,5093,1221,1500,533,17671,1970,1940,724,3481,940,7324,1251,4926,1159,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,84403,4433,19979,2076,31685,2867,22518,2389,10221,1453,205552,7465,34224,3519,7385,1417,15818,2464,8828,1763,2193,719,171328,6918,35574,3410,65645,3899,61795,4362,8314,1477,2661215,14383,2052398,13834,112927,4498,559081,7744,609770,10398,770620,10666,608817,10884,194691,5833,20550,2110,76797,4458,61088,3832,36256,3268,414126,9031,35831,2849,129880,6444,156541,6109,91874,4598,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41009,2763,11304,1386,15234,1493,10429,1278,4042,843,70534,3679,12787,1399,3329,775,5428,857,3221,905,809,316,57747,3318,10992,1400,21163,1867,22305,2339,3287,790,852601,8054,664575,7010,45866,2886,169581,4667,218862,5399,230266,5721,188026,6170,62158,3707,8906,1658,21258,1859,20389,2041,11605,1644,125868,4536,11590,1633,35806,2706,47334,2836,31138,2529,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,37730,3450,8423,1926,10697,1894,10661,1950,7949,1452,51741,4103,9979,1452,2110,698,3214,1121,3455,995,1200,569,41762,3726,9320,2156,12462,2117,16477,2633,3503,879,921504,11352,743028,10349,42883,3407,131241,5922,254139,7466,314765,6568,178476,7824,62004,4848,7891,1925,17257,2197,22791,2619,14065,1862,116472,6191,9616,1887,24313,2712,51848,4259,30695,3033,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,82646,4292,19483,2321,31664,2584,18868,2129,12631,1648,173142,7355,26909,2519,6733,1309,12360,2006,5693,1104,2123,801,146233,6455,29786,2898,65381,4505,41967,4059,9099,1518,2921501,13989,2294440,14374,129338,5168,642616,10088,570961,10513,951525,11198,627061,12237,202288,7414,20352,2579,85149,4665,52483,3924,44304,3275,424773,9801,36582,2976,144039,5322,134961,6190,109191,5448,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,5889,1440,1792,754,2032,861,1275,567,790,378,13899,2266,1715,705,403,305,797,549,109,132,406,293,12184,2219,2374,928,5627,1581,3322,1199,861,445,232023,5765,180163,5343,13911,1832,41380,3696,44248,3636,80624,4011,51860,3702,14627,1971,1683,659,5631,1589,4893,1149,2420,792,37233,3343,4166,1264,11448,2035,10754,1689,10865,1545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,43723,3418,9586,1628,16767,2304,11494,1937,5876,1053,97363,5275,13632,2326,5184,1353,5387,1273,2602,1086,459,294,83731,4952,19206,2698,28745,2485,30594,3505,5186,1265,1112174,13649,857984,12381,57532,3542,197237,6883,272999,8217,330216,8109,254190,7912,65578,4231,11656,1991,22776,2171,20210,2442,10936,2019,188612,5998,21284,2315,54264,3788,71738,4882,41326,3396,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6233,1041,699,323,2472,706,2106,546,956,391,11677,1435,2175,652,408,227,945,403,796,447,26,47,9502,1392,1687,853,3399,871,3690,1033,726,401,195492,3969,161418,4142,7542,1059,40080,2991,52563,3427,61233,3184,34074,2561,13201,1594,891,362,5318,1313,5236,1237,1756,528,20873,1995,1104,521,4919,1078,9055,1533,5795,1053,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,66027,4015,18249,2267,25122,2675,14747,2257,7909,1350,120890,5384,19478,2815,5614,1288,8831,1790,3856,1099,1177,650,101412,5274,23313,2656,39233,3244,33063,3320,5803,1087,1520571,15258,1189357,14265,85807,4225,318835,9377,347060,10045,437655,9744,331214,8473,100854,5463,14525,2070,37022,2680,31178,2849,18129,2509,230360,7330,23393,2206,71863,4172,80662,5060,54442,3939,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,307838,8875,129334,6794,78970,4712,62096,4822,37438,3450,450365,13209,71086,4773,26241,2924,21368,2792,18462,2412,5015,1255,379279,12618,120894,7015,124315,6969,113445,5699,20625,2594,5937858,23931,4571171,28742,534752,12883,884615,16166,1357745,19036,1794059,18205,1366687,19255,423592,11609,85773,5195,130925,7319,133201,6916,73693,4722,943095,14656,138335,6634,225292,7942,348271,9892,231197,9211,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,25343,2429,2475,822,6016,1199,9658,1544,7194,1492,23103,2354,3561,1018,1299,735,1105,498,1118,476,39,65,19542,2151,3817,1085,4851,1195,8651,1428,2223,710,674729,7721,566865,7492,28358,2751,90532,4837,202165,6013,245810,5664,107864,5684,39418,4156,6084,1542,12133,2162,13617,2134,7584,1341,68446,3769,6622,1327,14838,2071,29842,2711,17144,1820,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,4253,1009,297,286,1903,756,994,367,1059,388,6569,1128,1232,536,243,212,452,286,238,368,299,201,5337,1013,542,297,2239,733,1550,534,1006,480,142826,3435,115522,3111,4866,860,24957,1739,30894,2105,54805,2212,27304,2437,9147,1255,1537,664,3293,830,2566,664,1751,599,18157,2077,568,254,5083,1296,7381,1457,5125,876,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,53169,4473,13179,2097,16765,2378,13874,1873,9351,1524,95833,5755,13584,2160,4493,1311,4764,1259,3386,1035,941,537,82249,5072,18825,2772,27105,2687,28981,2686,7338,1466,1942235,14619,1534917,15510,89571,3902,272162,7633,405116,8365,768068,12054,407318,9889,122800,6034,18104,2304,37675,3498,36112,3102,30909,2799,284518,7620,31002,2931,65073,3560,103469,5435,84974,4051,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,50635,3879,12055,2141,11857,1861,16958,2064,9765,1343,79803,5649,16925,2634,3655,1156,5681,1604,5262,1334,2327,995,62878,4927,15237,2103,17639,2825,24094,2988,5908,1358,1703355,15636,1367901,13925,68850,4517,224970,6787,458393,9544,615688,9848,335454,8898,119021,5852,15797,2257,35143,3289,39834,3470,28247,2890,216433,7219,17526,2544,45967,2950,94899,5839,58041,4178,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,25883,2699,7234,1516,11689,1737,5470,1583,1490,572,39209,3161,8747,1721,2448,918,4806,1243,1360,702,133,155,30462,2876,5144,1326,13160,1917,10642,1830,1516,959,396450,6881,320649,6535,23749,2474,120829,4182,90803,3816,85268,4227,75801,4140,28363,2570,5214,1121,11763,1810,7374,1328,4012,972,47438,3461,6693,1287,17185,2147,13968,2022,9592,1628,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,34566,2107,6772,1187,11900,1160,9526,1108,6368,1032,70379,4400,12187,1832,2594,965,5647,1287,3453,810,493,256,58192,3917,9981,1651,21216,2355,23391,2306,3604,857,1373430,10305,1104741,11472,50565,3019,271833,6843,347587,7131,434756,7779,268689,7333,93693,4375,10382,1288,32605,2600,33585,3156,17121,2016,174996,5830,12230,1564,47810,3587,72076,3882,42880,2895,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,4929,1189,502,467,1414,673,2389,786,624,367,6074,1432,968,566,339,382,267,244,255,196,107,170,5106,1288,200,218,2339,944,1936,734,631,522,134716,3730,111579,4066,4408,1070,28008,3021,40249,3092,38914,2600,23137,2541,8982,1688,974,642,4171,1099,2466,851,1371,610,14155,1701,1068,622,3826,953,5908,1257,3353,963,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,125853,5897,49942,4197,41009,3826,23567,3138,11335,1716,203715,7644,38443,3540,11591,2035,15377,2201,8662,2067,2813,1008,165272,7045,38477,3440,58397,4021,49363,4026,19035,2649,476005,11944,321572,9927,43478,4259,81108,4336,78415,4639,118571,5473,154433,7189,40742,4085,7416,1560,11106,2111,11387,2324,10833,1866,113691,5451,18280,2583,19650,2471,26392,2580,49369,4200,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
