GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001EA,C17024_001MA,C17024_002EA,C17024_002MA,C17024_003EA,C17024_003MA,C17024_004MA,C17024_004EA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009EA,C17024_009MA,C17024_010MA,C17024_010EA,C17024_011MA,C17024_011EA,C17024_012EA,C17024_012MA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015MA,C17024_015EA,C17024_016MA,C17024_016EA,C17024_017EA,C17024_017MA,C17024_018EA,C17024_018MA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022EA,C17024_022MA,C17024_023MA,C17024_023EA,C17024_024EA,C17024_024MA,C17024_025EA,C17024_025MA,C17024_026MA,C17024_026EA,C17024_027EA,C17024_027MA,C17024_028MA,C17024_028EA,state
0400000US46,838991,1814,206866,1968,15132,2440,19310,3146,9299,2535,31432,3896,43738,4522,34791,3585,19947,2672,33217,3650,496377,1498,32664,2977,31139,2636,15327,2133,56183,4340,88672,6036,81446,5313,60887,4658,130059,6058,135748,1232,3267,796,7587,1197,7560,1261,21772,2452,22475,2265,19797,2101,14811,1968,38479,3036,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6555389,3060,1484727,4635,136462,9838,178319,12329,102337,9598,248539,13248,276666,12035,189216,9775,121456,7165,231732,10728,4029403,3723,242241,11841,327955,11678,181063,9605,542625,16899,696528,18820,604257,18258,429740,15045,1004994,21917,1041259,3202,25972,2401,69335,4147,56554,4359,164948,6919,207634,6771,155643,7872,110959,6735,250214,6680,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27676343,7676,7282473,9299,660644,28676,864068,28929,508139,20986,1249350,29693,1205874,32591,906655,23882,576707,21063,1311036,29386,17024159,6591,994705,21399,1193623,23850,764955,23482,2297527,39556,2755200,41725,2422652,35644,1727577,37223,4867920,46605,3369711,5345,120066,7008,243799,8017,180306,9008,478112,13110,589037,13666,462676,13581,333099,11723,962616,19494,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3052633,2684,913971,2965,40734,4457,57098,6415,44676,5373,151626,9305,220482,11566,155633,9968,100880,7000,142842,8791,1808527,1951,84631,6345,92804,6227,54704,4562,215836,9954,335729,13093,300546,12848,234775,10630,489502,14285,330135,1582,6783,1467,14507,1721,13845,2078,36216,2899,57419,3933,52996,3773,47608,3415,100761,5124,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,599862,654,115865,1212,5627,1666,10319,2126,6685,1739,17437,3082,20823,2820,19141,2917,13078,1821,22755,2497,370270,1134,19479,2481,24295,3192,12224,2002,44681,4054,56680,4526,53969,4762,47222,3977,111720,5394,113727,767,2582,758,5539,1061,5836,1255,17227,1855,20616,1857,15700,1587,13142,1963,33085,2348,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8221024,3096,1840453,4757,119897,9093,138236,11061,85568,7656,236443,11249,304919,10975,237123,11364,185833,8627,532434,12797,5136608,5084,262902,11512,265221,10602,164293,8399,490680,16369,691678,16810,699408,18867,579235,15751,1983191,21889,1243963,3802,31410,2874,56817,4102,48565,3966,144542,6569,182970,7132,169806,7596,138054,5527,471799,9497,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7273713,3235,1622308,3710,107664,9645,124788,9808,71098,6829,233784,11722,285332,13592,216967,10356,166166,9094,416509,12124,4553420,3243,232767,12066,248701,10348,139251,7436,444984,16677,640361,18009,619834,15246,516834,16058,1710688,23061,1097985,3098,28521,2951,59718,4262,39218,3630,128242,4940,180741,6394,166213,6227,128201,7123,367131,7873,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1762467,2041,362183,2448,43262,4686,50496,5322,22064,3463,56361,4602,66091,5491,47953,4373,31812,3864,44144,3820,1058374,2110,90277,5573,117474,7712,47574,4268,133462,7593,170867,7936,152848,7791,115258,8099,230614,9948,341910,1579,8218,1556,26574,2739,21685,2509,67425,4354,72034,3977,50924,4029,32829,3311,62221,3863,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5645194,2570,1255093,3079,74375,6829,107453,7790,68690,6209,185317,9192,221784,9509,190437,9390,145844,6067,261193,9154,3462004,3207,183757,8489,201506,8749,109364,6407,370624,11897,514266,13680,542006,10978,448805,13572,1091676,16019,928097,2452,24591,2304,47882,2631,42490,2414,144446,5968,192252,6087,146527,5002,104717,4615,225192,6201,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,565242,890,135333,1361,9765,2527,8248,2007,5133,1475,23996,3914,28985,3835,21178,3841,17666,3479,20362,3109,341753,1129,19466,3006,19144,2672,10671,2059,39184,4225,53891,4661,52179,5133,45343,4669,101875,5617,88156,1038,2499,795,4932,1123,3035,822,11967,1968,18343,2483,13234,1986,8953,1533,25193,2383,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3306715,1129,653285,1121,251547,12103,125772,9206,43696,5414,103097,7729,74131,7611,27161,4131,10690,2620,17191,3460,2000154,570,480140,18127,356964,17041,168238,10167,368572,14887,317694,15461,142483,10412,71941,7815,94122,7646,653276,514,95404,6219,158971,8117,75816,5722,147335,7256,89292,5855,40910,5002,17792,2736,27756,3557,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
