GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001MA,B21001_001EA,B21001_002EA,B21001_002MA,B21001_003EA,B21001_003MA,B21001_004EA,B21001_004MA,B21001_005MA,B21001_005EA,B21001_006EA,B21001_006MA,B21001_007MA,B21001_007EA,B21001_008EA,B21001_008MA,B21001_009EA,B21001_009MA,B21001_010EA,B21001_010MA,B21001_011EA,B21001_011MA,B21001_012MA,B21001_012EA,B21001_013MA,B21001_013EA,B21001_014MA,B21001_014EA,B21001_015EA,B21001_015MA,B21001_016EA,B21001_016MA,B21001_017MA,B21001_017EA,B21001_018MA,B21001_018EA,B21001_019MA,B21001_019EA,B21001_020EA,B21001_020MA,B21001_021EA,B21001_021MA,B21001_022MA,B21001_022EA,B21001_023MA,B21001_023EA,B21001_024MA,B21001_024EA,B21001_025EA,B21001_025MA,B21001_026EA,B21001_026MA,B21001_027MA,B21001_027EA,B21001_028MA,B21001_028EA,B21001_029MA,B21001_029EA,B21001_030EA,B21001_030MA,B21001_031EA,B21001_031MA,B21001_032EA,B21001_032MA,B21001_033MA,B21001_033EA,B21001_034MA,B21001_034EA,B21001_035EA,B21001_035MA,B21001_036EA,B21001_036MA,B21001_037EA,B21001_037MA,B21001_038MA,B21001_038EA,B21001_039MA,B21001_039EA,state
0400000US32,2306248,1682,201917,7436,2104331,7775,1147908,1744,183866,6832,964042,7004,348035,1668,17640,2826,330395,3424,400117,1906,39470,3293,360647,4079,182480,1018,32916,2638,149564,2696,138436,1177,54527,2802,83909,2724,78840,739,39313,2061,39527,2180,1158340,1180,18051,2315,1140289,2483,333714,1594,3256,956,330458,1875,394205,1582,6687,1384,387518,2052,189018,998,4126,1019,184892,1384,148159,737,2278,669,145881,961,93244,611,1704,690,91540,881,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1082314,1472,92693,3639,989621,3783,530081,1886,84345,3244,445736,3674,146897,1798,4589,1075,142308,2100,172345,1387,16532,2174,155813,2544,102790,921,14561,1496,88229,1757,69467,718,25997,1682,43470,1722,38582,301,22666,1366,15916,1414,552233,1376,8348,1440,543885,1923,141716,1525,1093,523,140623,1604,175055,1480,3326,1045,171729,1814,107190,976,1707,600,105483,1125,73637,754,892,438,72745,836,54635,462,1330,669,53305,770,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7018171,1892,325283,7100,6692888,7542,3379055,1980,306193,6805,3072862,7047,990842,2168,16071,2042,974771,2944,1193043,2133,49438,3542,1143605,4060,587306,1254,42681,3086,544625,3258,366560,1577,94887,3668,271673,3858,241304,1621,103116,3150,138188,3519,3639116,1281,19090,1970,3620026,2578,957659,1748,2405,807,955254,2007,1242234,1731,7214,1268,1235020,2249,630615,898,4244,1002,626371,1522,435009,1501,2841,789,432168,1743,373599,1487,2386,735,371213,1574,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1589960,2300,148310,6148,1441650,6788,777932,2785,133318,5625,644614,6310,241516,2740,10701,2362,230815,2932,243791,2788,27132,2651,216659,3815,133783,1558,26365,2683,107418,2787,99158,1444,38772,2691,60386,2543,59684,1196,30348,2176,29336,2252,812028,1882,14992,2129,797036,2669,233056,1952,2245,969,230811,2203,244113,2114,4815,1154,239298,2171,143772,1098,4750,1036,139022,1332,113013,1529,1594,544,111419,1562,78074,1342,1588,568,76486,1440,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15671619,3120,699604,11523,14972015,11882,7492961,4017,651244,10290,6841717,10201,2391551,4253,44861,3407,2346690,5864,2502406,3646,114862,5894,2387544,6462,1245644,2148,100722,4500,1144922,4841,816389,1869,186621,4526,629768,4383,536971,1362,204178,5249,332793,5494,8178658,3240,48360,3283,8130298,5113,2388784,3736,8183,1680,2380601,4269,2624180,3334,17502,2336,2606678,3973,1358005,1953,11659,1830,1346346,2912,970011,2493,4542,986,965469,2666,837678,1717,6474,1114,831204,2032,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7878846,4658,656044,11702,7222802,12830,3735988,5498,586713,10432,3149275,11339,1110144,5989,52767,4956,1057377,6928,1294849,5469,137917,6269,1156932,7837,619750,3088,109242,4659,510508,4851,453416,2972,160600,4786,292816,5374,257829,2264,126187,3569,131642,3942,4142858,3852,69331,4069,4073527,4655,1147572,5911,10320,1966,1137252,5679,1382855,4817,30075,2730,1352780,5406,693678,2785,16959,1896,676719,3205,534531,3523,7611,1511,526920,3557,384222,2134,4366,1026,379856,2392,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,575151,1959,46221,2541,528930,3497,293871,2038,42780,2561,251091,3348,105132,2141,4416,1152,100716,2246,88518,1824,10892,1735,77626,2398,49039,812,7366,1061,41673,1184,30677,340,10147,905,20530,911,20505,127,9959,1096,10546,1066,281280,1594,3441,682,277839,1647,90255,1821,688,365,89567,1785,81457,1398,1428,484,80029,1503,48081,1010,824,340,47257,1079,30772,743,262,181,30510,776,30715,336,239,165,30476,329,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9047437,3184,714647,11136,8332790,11353,4369718,4293,662207,10552,3707511,11697,1308712,4575,45867,3525,1262845,5185,1433581,4256,140564,5419,1293017,6680,779552,2092,116431,4637,663121,4790,521495,1555,197287,4308,324208,4340,326378,1510,162058,3918,164320,3900,4677719,3394,52440,3959,4625279,4963,1286479,3730,8287,1654,1278192,4037,1465026,3246,21010,2228,1444016,3731,834471,2202,12753,1611,821718,2850,596917,2265,5723,1079,591194,2140,494826,1834,4667,957,490159,2124,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2953147,2783,269154,7147,2683993,7291,1440388,3364,243958,6401,1196430,6372,459480,3016,23226,2323,436254,3436,474572,2732,55774,3514,418798,4183,239187,1878,41564,2323,197623,2819,164564,1549,68852,2247,95712,2765,102585,871,54542,2071,48043,2100,1512759,2168,25196,2148,1487563,2632,449406,2530,4423,1171,444983,2536,476364,2264,10097,1396,466267,2833,253006,1527,5961,1079,247045,1963,186931,1422,2432,640,184499,1477,147052,1447,2283,682,144769,1395,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3266071,2378,276280,7287,2989791,7524,1603366,2990,255384,6739,1347982,6852,479289,2965,16813,2164,462476,3812,535300,2911,52388,3784,482912,4065,263048,1823,40575,3324,222473,3245,206405,2142,81671,3226,124734,3295,119324,1192,63937,2466,55387,2444,1662705,2311,20896,2275,1641809,3082,464999,3163,3297,1137,461702,3455,531146,3323,7016,1504,524130,3377,283421,1648,5309,1173,278112,1945,226133,1913,2478,741,223655,1946,157006,1478,2796,669,154210,1670,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10134279,2373,742199,10298,9392080,10839,4900273,3208,691674,9269,4208599,9726,1445828,3509,39292,2974,1406536,4278,1581404,3065,132905,5147,1448499,5830,881374,2286,107361,4394,774013,4661,599136,1801,209127,4351,390009,4413,392531,1664,202989,4680,189542,4815,5234006,2622,50525,3384,5183481,4584,1412552,2889,7026,1261,1405526,3403,1604573,2696,20005,1900,1584568,3240,932005,2053,10852,1456,921153,2360,679715,2174,5920,778,673795,2216,605161,1861,6722,1415,598439,2310,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,849171,1128,52261,3061,796910,3284,404933,1581,49015,2872,355918,3147,128982,1131,3729,1219,125253,1646,128136,1029,8571,1339,119565,1680,71759,1185,7594,1196,64165,1666,47690,722,14661,1298,33029,1580,28366,658,14460,1422,13906,1518,444238,1612,3246,987,440992,1722,129903,1521,683,450,129220,1470,136781,1045,1509,733,135272,1207,77038,758,261,204,76777,747,53395,488,111,106,53284,492,47121,436,682,367,46439,532,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3890364,3334,362121,8272,3528243,9002,1850426,3886,328090,7583,1522336,8280,544285,4661,24883,2891,519402,5382,608448,3855,71453,5111,536995,6494,312120,1583,65223,3421,246897,3651,248357,2075,95869,3744,152488,4089,137216,1834,70662,2649,66554,2860,2039938,3008,34031,3492,2005907,4523,555488,2993,6852,1758,548636,3453,650742,2859,13909,2227,636833,3569,353464,1811,7811,1464,345653,2413,289285,2007,3355,773,285930,2231,190959,1489,2104,693,188855,1589,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,653291,1407,58880,3453,594411,3695,326675,1990,54461,3080,272214,3405,101046,1588,4621,1046,96425,1897,101470,1278,11829,1566,89641,1968,58810,933,8083,1238,50727,1176,40566,747,16589,1583,23977,1500,24783,287,13339,1027,11444,1088,326616,1989,4419,921,322197,2241,94222,2018,1090,510,93132,2055,97547,1594,1437,493,96110,1732,58310,950,862,490,57448,1035,41079,678,597,336,40482,732,35458,618,433,257,35025,630,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5189066,4337,429173,9031,4759893,9410,2490007,4638,391130,8635,2098877,9395,753416,5036,28657,3121,724759,5467,846064,4637,86613,4953,759451,6744,418950,2499,72088,3644,346862,4401,299146,1558,115437,4401,183709,4355,172431,1522,88335,2840,84096,2999,2699059,3928,38043,3359,2661016,4824,758118,2827,5841,1559,752277,3235,882049,3222,16720,2347,865329,4186,460069,2062,8642,1630,451427,2545,343504,1734,4740,1272,338764,2002,255319,1688,2100,639,253219,1743,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20855881,5722,1460397,19003,19395484,19886,10227037,6322,1303073,17184,8923964,17819,3479093,7476,139219,7183,3339874,11550,3656567,7623,360602,10224,3295965,12319,1546316,3424,222862,8141,1323454,7771,980812,3414,325587,6854,655225,7679,564249,3328,254803,5183,309446,6098,10628844,6343,157324,6607,10471520,9822,3368777,5727,33818,3358,3334959,6782,3697680,5517,68950,4729,3628730,7649,1641956,4270,32793,2958,1609163,4948,1109536,3482,13591,1736,1095945,3788,810895,3516,8172,1783,802723,3873,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2172801,1325,124785,5463,2048016,5285,1083172,2192,115707,4998,967465,5248,406965,2345,10025,1505,396940,2754,374275,2257,24184,2223,350091,2982,146681,1283,17912,2057,128769,2306,95722,1099,33312,2396,62410,2632,59529,815,30274,1827,29255,1839,1089629,1737,9078,1275,1080551,2206,393526,1673,2110,653,391416,1751,365614,1911,3660,942,361954,2046,150545,930,1795,600,148750,1055,106145,1147,791,345,105354,1160,73799,1075,722,401,73077,1136,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,505237,1083,37545,2312,467692,2528,246383,1048,34604,2184,211779,2360,71351,1086,2084,733,69267,1315,74444,836,6203,1064,68241,1382,46846,554,6239,958,40607,1198,34101,447,11375,1152,22726,1217,19641,320,8703,913,10938,886,258854,814,2941,740,255913,1015,68639,1000,474,301,68165,1023,77412,762,1065,443,76347,881,49395,590,791,367,48604,646,36860,589,392,219,36468,593,26548,215,219,183,26329,290,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6488680,6196,687271,10981,5801409,12248,3116746,6275,595887,9936,2520859,10579,949029,5855,61089,4212,887940,5873,1079315,5018,173105,6896,906210,8209,523117,2586,115732,4345,407385,4382,357036,2543,139843,4475,217193,5171,208249,2501,106118,3479,102131,3791,3371934,4144,91384,4389,3280550,6058,961454,5292,17506,2354,943948,5521,1134785,4751,40419,2997,1094366,5264,569376,2495,21807,2123,547569,2881,405243,2679,7394,1186,397849,2842,301076,2389,4258,1000,296818,2610,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5710964,3213,535293,11191,5175671,11415,2818747,3547,476818,9662,2341929,10528,882207,3714,44253,4701,837954,5816,961236,2626,114094,5733,847142,6429,466652,2034,89461,4490,377191,4729,326408,2098,130362,4147,196046,4276,182244,1183,98648,3132,83596,3211,2892217,2715,58475,3433,2833742,4244,842999,3474,11941,1937,831058,3891,951547,2748,21694,2319,929853,3761,488564,1863,14076,1731,474488,2280,357530,1839,6286,1002,351244,1799,251577,2110,4478,1110,247099,2467,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1440967,1709,127149,4935,1313818,5144,704284,1867,118900,4268,585384,4666,189229,1810,7421,1417,181808,2213,229050,2147,25151,2288,203899,3298,127735,1025,18632,2087,109103,2202,99455,831,38401,2136,61054,2016,58815,619,29295,1784,29520,1870,736683,1807,8249,1640,728434,2175,181879,1692,1475,598,180404,1778,228428,1763,3247,1091,225181,1995,134074,1019,2190,817,131884,1205,108129,869,689,367,107440,953,84173,960,648,358,83525,1013,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4513009,2343,327271,5651,4185738,5735,2225905,2964,305194,5602,1920711,6158,653569,2782,19152,2244,634417,3464,734210,2832,58023,3529,676187,4219,405418,1973,50522,2530,354896,2754,267455,1111,95087,3232,172368,3356,165253,933,82410,2001,82843,2053,2287104,2527,22077,2028,2265027,3019,629683,2452,2002,484,627681,2520,724755,2144,9796,1519,714959,2635,409190,1780,6035,1010,403155,2142,286271,1471,2054,503,284217,1465,237205,1084,2190,522,235015,1182,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437821,1382,44499,2851,393322,3100,221229,1657,41949,2860,179280,3471,67291,1747,4861,1440,62430,2216,69418,1362,10642,1545,58776,1891,41097,831,6852,1223,34245,1478,27680,955,11205,1310,16475,1419,15743,891,8389,920,7354,945,216592,1667,2550,708,214042,1991,63383,1720,454,348,62929,1778,65434,1171,485,299,64949,1179,40761,935,1094,532,39667,1177,27552,1072,103,94,27449,1070,19462,922,414,265,19048,970,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2678400,1048,71434,4648,2606966,4645,1245035,964,68150,4361,1176885,4336,364604,2751,4247,1378,360357,2942,399196,2824,8189,1628,391007,3420,196344,12,12552,1946,183792,1945,166211,1392,18588,2287,147623,2752,118680,1394,24574,2063,94106,2429,1433365,349,3284,1002,1430081,1180,368141,2544,524,678,367617,2509,457888,2535,1336,666,456552,2638,233472,11,441,402,233031,403,202663,-555555555,599,392,202064,391,171201,-555555555,384,261,170817,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,*****,null,null,null,null,72
