GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001MA,B17003_001EA,B17003_002MA,B17003_002EA,B17003_003MA,B17003_003EA,B17003_004EA,B17003_004MA,B17003_005MA,B17003_005EA,B17003_006MA,B17003_006EA,B17003_007MA,B17003_007EA,B17003_008MA,B17003_008EA,B17003_009MA,B17003_009EA,B17003_010MA,B17003_010EA,B17003_011MA,B17003_011EA,B17003_012EA,B17003_012MA,B17003_013MA,B17003_013EA,B17003_014MA,B17003_014EA,B17003_015MA,B17003_015EA,B17003_016MA,B17003_016EA,B17003_017MA,B17003_017EA,B17003_018EA,B17003_018MA,B17003_019EA,B17003_019MA,B17003_020EA,B17003_020MA,B17003_021MA,B17003_021EA,B17003_022MA,B17003_022EA,B17003_023MA,B17003_023EA,state
0400000US26,6723589,4541,749086,14289,318859,8715,75910,4858,120389,5004,84345,4383,38215,3109,430227,9012,87035,4220,156900,5944,139211,5255,47081,3645,5974503,15019,2914946,9096,235039,7117,841000,12737,937442,11427,901465,10915,3059557,9855,201948,5945,806409,10140,1061183,12903,990017,11482,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3727899,3698,281906,8350,120880,5317,26896,2129,42943,3213,33439,2846,17602,1927,161026,5551,33289,3040,52585,3583,52150,2881,23002,1999,3445993,9583,1710759,5982,104254,4453,430829,8115,542839,9355,632837,8203,1735234,6228,87209,4404,389862,7492,576063,9479,682100,8924,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1912487,5964,298476,9880,111996,5901,34231,3224,44840,4302,24293,2725,8632,1875,186480,6399,52887,3874,66160,4359,55937,3800,11496,2015,1614011,10802,773660,6934,112075,5787,242091,7280,244476,7883,175018,6632,840351,6773,87682,4904,224568,7721,296857,8509,231244,8225,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4066552,6419,431139,11740,174505,7520,46175,3423,67111,3826,42020,3479,19199,2470,256634,7542,59953,4025,91319,5365,77591,4275,27771,3504,3635413,12170,1768013,8382,159646,6976,557012,12180,514282,10427,537073,9642,1867400,7607,140750,5932,521338,9391,590243,9979,615069,9727,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,712995,2335,71841,5184,31950,3002,5178,1062,12435,1583,9327,1656,5010,1238,39891,3223,5034,1186,13891,2034,14997,2256,5969,969,641154,5503,320630,3254,21330,1923,93112,3979,101052,4776,105136,3745,320524,3514,17051,1846,78678,3750,107867,4318,116928,4160,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1237844,3103,99737,5889,40903,3067,9092,1613,14629,1810,11158,1630,6024,962,58834,3923,13581,2123,18541,1784,20389,2096,6323,1212,1138107,6634,567715,4086,45188,3111,153069,3878,188463,5051,180995,5058,570392,4271,37030,2816,136676,4825,193584,5187,203102,5113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2038683,2503,216594,10802,94720,6006,21428,3142,34261,3155,25653,2780,13378,2017,121874,6442,30801,4392,42256,3473,33397,2820,15420,2127,1822089,11280,911783,6831,111091,5555,260138,8326,302491,7993,238063,7637,910306,6691,103227,5763,247287,7898,315296,7663,244496,7749,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,943052,2010,60413,4191,23234,2506,4345,1159,9934,1593,5259,1171,3696,847,37179,2998,6146,1187,13079,1840,10723,1490,7231,1423,882639,4550,436093,3042,29711,2785,128979,4989,116767,4753,160636,4642,446546,3533,23445,2227,108948,4235,133709,4469,180444,5386,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6150228,2984,514439,15473,204557,8121,56916,4609,71672,4706,39155,4244,36814,3688,309882,10578,83046,5204,110099,5622,69954,4450,46783,4057,5635789,16158,2723397,8968,236363,8185,720837,11554,625567,10890,1140630,14038,2912392,10683,230019,7105,755293,13315,684648,12045,1242432,13956,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1368888,3306,220565,9260,95702,5216,28368,2770,32365,3628,24480,2553,10489,2042,124863,5746,33179,3022,36727,3119,39790,3253,15167,2012,1148323,9918,565201,5955,64921,4278,154406,5714,181443,5670,164431,5841,583122,5878,59443,4347,140974,5650,198131,5362,184574,6465,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13621501,5401,1593114,28610,640158,16180,204035,9836,211157,8848,123523,6249,101443,6330,952956,18388,286585,9064,308883,10062,216232,8960,141256,7265,12028387,29668,5803962,17055,661947,11527,1540133,18885,1424481,17451,2177401,19727,6224425,18722,641101,13274,1490968,16605,1552968,16326,2539388,20476,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6885801,8345,799515,17649,319576,9342,105528,6076,111394,6706,70665,4899,31989,3322,479939,12048,125787,6405,148783,5921,153088,6728,52281,3696,6086286,19328,2921768,12517,332295,8766,768825,13489,859763,13686,960885,12475,3164518,12386,259191,9019,734980,12525,1035804,13999,1134543,14205,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,486273,1947,37871,2890,15789,1645,3071,731,4887,904,4573,857,3258,1020,22082,2169,3541,866,7967,1225,7157,1424,3417,716,448402,3161,231720,2296,14105,1757,65852,3471,84955,3803,66808,3433,216682,2426,12225,1730,48607,2944,78109,3616,77741,3128,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7831806,4787,860109,17549,354789,10676,86593,3987,148401,6248,83970,5514,35825,3299,505320,11874,114603,5315,198862,6610,143156,6440,48699,3824,6971697,18108,3388266,12443,281498,9227,1136070,13189,957317,14220,1013381,12761,3583431,12379,255335,8071,1115864,13002,1093282,13601,1118950,13432,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2527319,3637,315894,8483,129204,5108,34879,2718,54240,3363,29415,2320,10670,1265,186690,5389,44121,2983,68646,3776,59115,3414,14808,1804,2211425,8994,1084556,5386,118238,4996,335430,7556,336807,6681,294081,6346,1126869,5598,96885,4582,321387,7050,371831,5944,336766,6147,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2868283,4085,314194,12024,136261,6412,25499,2692,41556,3661,45824,3456,23382,2593,177933,7422,35494,3386,50810,4400,63963,4756,27666,2637,2554089,13439,1257619,7813,110205,5605,296953,9094,409322,8644,441139,6983,1296470,7937,85779,4944,272775,7523,455015,9900,482901,8572,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8784095,4772,894324,17558,354429,11240,81541,5214,159247,7686,69200,4777,44441,3308,539895,10662,110969,5267,243164,7907,124043,6395,61719,3664,7889771,17641,3844558,11221,321865,8792,1320442,11493,919501,12257,1282750,11769,4045213,10733,285980,7886,1322685,12891,1022585,13772,1413963,11792,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,724931,1770,67415,5298,25557,2799,6455,1219,9526,1823,5238,1452,4338,1183,41858,3536,12261,2108,14403,2388,10392,1870,4802,867,657516,5630,319088,3263,33148,3006,101459,4896,74506,4977,109975,4108,338428,4005,30138,3467,91377,4333,90910,4662,126003,4161,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3389205,5661,414184,11942,164257,7283,51860,4338,65127,5363,30375,3584,16895,2354,249927,7769,64410,3645,86741,5375,73594,4669,25182,3282,2975021,12821,1423045,8785,166810,6712,415564,9617,418036,10703,422635,8746,1551976,8039,135229,6201,427052,11058,494866,10265,494829,9444,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,562095,1675,55436,3586,24410,2074,5517,986,8484,1275,7533,1433,2876,844,31026,2668,7025,1254,10692,1377,10357,1553,2952,764,506659,3898,255182,2696,17955,2145,82901,3586,79577,3457,74749,3220,251477,2954,13883,1904,69116,3834,88477,3524,80001,3764,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4513881,6191,544265,14554,216921,8253,65510,4361,89956,5387,38958,3650,22497,2740,327344,9337,85114,5895,125589,6102,87424,4745,29217,2976,3969616,15448,1927332,9858,209822,8057,629792,13176,526946,9871,560772,11611,2042284,10821,174260,6427,611848,12243,619915,10752,636261,11495,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17804306,10752,2004011,29299,796266,18389,293378,12429,237670,10303,169198,7757,96020,6076,1207745,19244,412226,13389,368914,11708,301179,10330,125426,6281,15800295,30358,7807369,19029,1147816,18172,1956542,25774,2247865,24055,2455146,23031,7992926,20542,1016597,17215,1856018,25015,2451143,27344,2669168,24726,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1808358,3037,134274,8237,57112,4255,9930,1940,15629,2227,18670,2364,12883,1831,77162,5455,13167,2156,23040,2897,26530,2614,14425,2111,1674084,8513,837160,4888,64177,4592,173283,7272,279511,6498,320189,6884,836924,5949,53446,3585,189698,6210,311953,6412,281827,6763,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434144,1464,40805,3882,18207,2328,3895,1067,7731,1787,2935,726,3646,988,22598,2267,3096,788,8295,1448,5888,1018,5319,1038,393339,4006,191151,2439,15469,1533,60737,2766,45451,2733,69494,3073,202188,2513,8540,1388,48716,2588,55772,2708,89160,3624,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5679719,8115,471890,15065,184733,8432,51541,4617,61306,4606,43251,3871,28635,3154,287157,9384,75181,5731,91161,5624,81099,5052,39716,2912,5207829,15944,2528905,9131,235736,6058,619287,11509,636094,11070,1037788,13300,2678924,11142,205880,8022,585525,11374,764959,12466,1122560,12959,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5046795,4728,454307,13267,200475,9127,43251,4108,58138,4817,64849,5242,34237,3312,253832,7549,53006,3706,69112,5274,92233,5063,39481,3584,4592488,14359,2283260,9203,180618,6026,509619,10671,738817,12567,854206,10740,2309228,8732,158408,6019,472421,10294,801135,12787,877264,12823,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1253574,3149,197238,8789,82895,5155,26441,3034,38182,3690,12553,2150,5719,1548,114343,5064,25743,2856,52495,3803,28575,2965,7530,1506,1056336,9084,520855,5246,57244,3996,226574,5043,125188,5271,111849,4882,535481,5290,49127,3920,197540,5092,157568,5876,131246,4503,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3897285,3498,333862,8861,135729,4971,29276,2502,54394,3387,32978,2094,19081,2094,198133,5907,36505,3413,76915,3418,59705,3573,25008,2420,3563423,9626,1770159,5905,128046,5996,553146,7894,549950,8735,539017,8861,1793264,6645,96511,4463,501823,9154,580381,9796,614549,8902,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,381564,2163,34733,3536,14869,1971,2856,970,5535,1565,4634,933,1844,739,19864,2314,3351,1138,7089,1250,6261,1314,3163,957,346831,4145,178383,2472,11590,1623,56639,3639,60755,3297,49399,3031,168448,2741,8420,1428,43042,3357,64554,3229,52432,2802,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
