GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002MA,B14004_002EA,B14004_003EA,B14004_003MA,B14004_004EA,B14004_004MA,B14004_005MA,B14004_005EA,B14004_006MA,B14004_006EA,B14004_007MA,B14004_007EA,B14004_008EA,B14004_008MA,B14004_009EA,B14004_009MA,B14004_010MA,B14004_010EA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013MA,B14004_013EA,B14004_014EA,B14004_014MA,B14004_015EA,B14004_015MA,B14004_016MA,B14004_016EA,B14004_017EA,B14004_017MA,B14004_018MA,B14004_018EA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023MA,B14004_023EA,B14004_024MA,B14004_024EA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029MA,B14004_029EA,B14004_030MA,B14004_030EA,B14004_031EA,B14004_031MA,B14004_032MA,B14004_032EA,B14004_033MA,B14004_033EA,state
0400000US39,9515823,3065,4613739,4488,250614,7183,2664,1099,152534,6262,59589,3537,35827,2876,79263,4436,268,213,50312,3410,14692,1847,13991,1816,4283862,8999,233404,2708,343117,7012,692486,5781,3014855,5137,4902084,4230,301179,7963,1028,479,174693,6417,68923,4261,56535,4064,104040,5809,257,191,58195,4242,21922,2295,23666,2341,4496865,8467,221590,2175,295876,6553,667789,5206,3311610,5324,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3129329,2729,1536080,3286,90624,4295,99,89,55434,3515,20912,2338,14179,1823,19599,2405,0,161,9732,1782,4549,1086,5318,1135,1425857,5661,81928,1988,133995,3564,245245,3563,964689,3956,1593249,2604,109988,4434,316,188,66748,3134,24309,2566,18615,1636,21170,2410,35,56,10795,1726,5032,959,5308,1203,1462091,5206,77570,1873,106263,3066,238414,3580,1039844,2845,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3416916,2848,1681085,3252,93755,4432,405,412,53469,3439,23307,2577,16574,1974,18647,2064,36,61,9843,1746,3834,1167,4934,1076,1568683,5921,75032,1681,124841,3900,265782,3450,1103028,3956,1735831,2733,111709,5646,217,202,62809,3767,24855,2887,23828,2447,31198,3312,38,73,16504,2300,7029,1370,7627,1572,1592924,7178,72186,1653,100341,4104,253727,4784,1166670,4990,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10611437,2642,5148815,3463,215905,6966,623,383,143481,5653,43043,3725,28758,2607,140450,6860,342,399,92888,5375,28152,2852,19068,2533,4792460,9953,242047,2059,361412,7035,779374,5914,3409627,4503,5462622,3384,262067,7110,1638,707,161497,5671,56354,3635,42578,2632,193357,5156,898,403,121251,4634,40819,3410,30389,2738,5007198,8534,225323,2057,299195,6263,733980,5773,3748700,4327,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,890333,1149,426468,1684,23422,2461,0,217,16031,2181,4157,1428,3234,862,20080,2809,0,217,13223,1874,3847,1427,3010,1242,382966,3438,18661,710,28286,2286,65385,1890,270634,2004,463865,1712,29088,2873,146,147,19113,2327,6348,1413,3481,797,24650,2284,91,107,17592,1816,4017,887,2950,947,410127,3070,18768,866,21453,2007,62002,1578,307904,1712,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4110098,3170,1971172,4325,106230,4869,577,448,71410,3980,19041,2336,15202,1830,28789,3505,0,211,18595,2748,5435,1463,4759,1025,1836153,7626,94964,3193,158670,6269,292207,5342,1290312,4755,2138926,3817,133572,5846,646,343,82200,4356,27746,2668,22980,2425,34614,3230,378,373,18187,2210,6999,1542,9050,1627,1970740,7997,90884,2458,129736,5326,297051,4275,1453069,4281,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690282,1560,347676,2432,19816,2097,30,55,14162,1726,3857,996,1767,582,3623,1036,42,64,2350,970,647,479,584,313,324237,3220,17956,1519,26689,1912,55925,1687,223667,1822,342606,2181,20087,1831,12,27,13469,1553,3790,923,2816,746,5387,1151,0,163,2667,742,1669,717,1051,459,317132,2946,15804,960,22542,1636,50173,1896,228613,1981,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5466987,4027,2637308,4973,130399,6024,294,296,82598,4151,28877,3485,18630,1898,40716,3859,182,219,21960,2777,9262,2296,9312,1816,2466193,9312,130489,3353,210211,5142,411754,5771,1713739,6397,2829679,4484,157554,6959,753,534,92466,5188,33824,3263,30511,3362,59092,4495,102,185,33781,3316,14934,2853,10275,1689,2613033,9475,127435,2636,178263,5573,406707,5362,1900628,5600,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22164607,5753,10923789,7085,695537,14119,3267,1079,424727,12719,166450,7018,101093,5543,142613,7543,129,145,67372,5523,38970,3605,36142,3285,10085639,15641,621587,5338,949676,14094,1887794,9684,6626582,9374,11240818,6691,834401,16840,3427,944,478983,11398,205492,9171,146499,7335,178093,8718,736,380,86473,5806,41336,4349,49548,3724,10228324,17930,596028,4874,782856,12156,1782697,11857,7066743,9897,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2327933,1818,1164596,2326,97027,4721,402,308,53317,3713,31083,2647,12225,1531,34904,2910,71,114,18327,1858,10974,1872,5532,1281,1032665,5028,77657,1487,108177,4018,187335,3469,659496,3116,1163337,2309,90248,4368,305,244,51436,3299,22408,2732,16099,2094,35315,3169,84,139,21303,2381,6233,1492,7695,1302,1037774,6048,72675,1436,97144,3598,195405,3797,672550,3255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,526751,1115,257783,1020,13692,2022,71,125,9986,1761,2323,910,1312,450,8632,1170,13,30,6752,1073,1089,605,778,422,235459,2178,10700,531,18090,1978,33620,1282,173049,1370,268968,1011,16497,1795,66,85,10365,1429,3224,900,2842,871,7330,1198,9,18,4930,920,960,559,1431,479,245141,2254,9990,508,16512,1372,32648,1349,185991,1359,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6919620,4752,3370061,5433,232530,8219,1412,725,142518,5653,48615,3556,39985,3567,68536,4169,330,270,31057,3246,17011,2009,20138,2448,3068995,9873,157697,3413,251393,6378,521978,6048,2137927,6831,3549559,4332,260416,8544,1772,620,155052,6014,50825,4194,52767,3864,83365,5972,630,405,40863,3550,21431,2781,20441,2416,3205778,10953,155840,3358,201835,6658,505306,6140,2342797,6738,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6028802,2666,2996661,3241,171391,6439,1262,472,93492,4397,46995,3815,29642,2473,35993,3249,152,220,16111,1979,10682,1855,9048,1397,2789277,7650,135549,2081,230141,4596,515356,4867,1908231,3835,3032141,2884,196416,7558,2615,662,99489,5094,50623,3957,43689,3664,50397,3621,161,180,23161,2356,12610,1722,14465,2037,2785328,8238,130053,2230,194648,5529,469077,5175,1991550,5386,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1505831,2112,736517,2714,34842,2876,301,217,22330,2164,8068,1434,4143,1013,9136,1892,0,200,5670,1214,2135,967,1331,652,692539,3782,30643,1854,56496,2649,95054,2124,510346,2628,769314,2631,47706,3451,48,80,31124,2590,9939,1610,6595,1364,8590,1449,198,375,4330,1083,1081,478,2981,914,713018,4698,32187,2017,43154,2790,92320,2228,545357,2488,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4739661,3007,2341660,3420,138880,5175,752,402,94482,4359,25166,2302,18480,1717,32681,2829,0,151,18597,2289,7261,1396,6823,1169,2170099,7375,112697,1916,170066,5309,339347,3305,1547989,3545,2398001,2880,161662,5384,499,301,102224,4519,31649,2315,27290,2016,49420,3160,98,101,27960,2384,10023,1597,11339,1349,2186919,6339,109493,1501,144562,4604,313668,2749,1619196,3596,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,462614,1705,235576,1982,15778,1550,69,85,8954,1232,4099,924,2656,702,1550,555,8,15,490,175,362,403,690,404,218248,2297,11287,1372,17958,1388,37800,1856,151203,1839,227038,1685,17460,1824,10,19,8480,1084,4756,969,4214,1042,2069,696,0,201,686,416,830,545,553,381,207509,2472,9987,947,16985,1651,31975,1902,148562,1561,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2812219,1573,1314422,2998,43950,4411,1320,866,33351,3621,5347,1535,3932,1235,66010,5579,1731,758,42023,4759,14183,2625,8073,2021,1204462,6300,64728,3027,97542,4667,172498,4040,869694,3771,1497797,2963,54813,4695,714,507,38986,3598,8892,2746,6221,1468,85552,6055,1867,738,52582,4170,18970,3031,12133,2092,1357432,7298,61476,2864,72224,4461,176767,4996,1046965,3491,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
