GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,NAME,B24012_001EA,B24012_001MA,B24012_002MA,B24012_002EA,B24012_003MA,B24012_003EA,B24012_004EA,B24012_004MA,B24012_005EA,B24012_005MA,B24012_006EA,B24012_006MA,B24012_007EA,B24012_007MA,B24012_008MA,B24012_008EA,B24012_009EA,B24012_009MA,B24012_010EA,B24012_010MA,B24012_011EA,B24012_011MA,B24012_012EA,B24012_012MA,B24012_013MA,B24012_013EA,B24012_014MA,B24012_014EA,B24012_015EA,B24012_015MA,B24012_016EA,B24012_016MA,B24012_017EA,B24012_017MA,B24012_018EA,B24012_018MA,B24012_019MA,B24012_019EA,B24012_020MA,B24012_020EA,B24012_021MA,B24012_021EA,B24012_022MA,B24012_022EA,B24012_023EA,B24012_023MA,B24012_024MA,B24012_024EA,B24012_025MA,B24012_025EA,B24012_026MA,B24012_026EA,B24012_027MA,B24012_027EA,B24012_028EA,B24012_028MA,B24012_029EA,B24012_029MA,B24012_030MA,B24012_030EA,B24012_031MA,B24012_031EA,B24012_032MA,B24012_032EA,B24012_033EA,B24012_033MA,B24012_034EA,B24012_034MA,B24012_035MA,B24012_035EA,B24012_036MA,B24012_036EA,B24012_037MA,B24012_037EA,B24012_038EA,B24012_038MA,B24012_039EA,B24012_039MA,B24012_040EA,B24012_040MA,B24012_041MA,B24012_041EA,B24012_042MA,B24012_042EA,B24012_043EA,B24012_043MA,B24012_044EA,B24012_044MA,B24012_045EA,B24012_045MA,B24012_046MA,B24012_046EA,B24012_047MA,B24012_047EA,B24012_048EA,B24012_048MA,B24012_049EA,B24012_049MA,B24012_050EA,B24012_050MA,B24012_051EA,B24012_051MA,B24012_052MA,B24012_052EA,B24012_053EA,B24012_053MA,B24012_054EA,B24012_054MA,B24012_055EA,B24012_055MA,B24012_056EA,B24012_056MA,B24012_057MA,B24012_057EA,B24012_058MA,B24012_058EA,B24012_059EA,B24012_059MA,B24012_060EA,B24012_060MA,B24012_061EA,B24012_061MA,B24012_062EA,B24012_062MA,B24012_063MA,B24012_063EA,B24012_064EA,B24012_064MA,B24012_065EA,B24012_065MA,B24012_066EA,B24012_066MA,B24012_067EA,B24012_067MA,B24012_068MA,B24012_068EA,B24012_069MA,B24012_069EA,B24012_070MA,B24012_070EA,B24012_071MA,B24012_071EA,B24012_072EA,B24012_072MA,B24012_073EA,B24012_073MA,state
0400000US13,35324,233,40628,282,70019,2232,76632,1224,79404,2789,70477,3504,76415,2080,80251,3226,74046,4072,61335,10092,49369,2663,43676,3922,100544,7563,50708,934,36576,4482,66534,8659,110124,18104,37688,3810,22321,622,26600,3944,40284,1370,36239,2930,41560,978,16108,692,22816,1156,20613,3478,37300,1198,44397,4200,31363,963,34976,906,21919,2521,31521,519,41406,834,31921,433,33694,1738,40191,2642,23713,1041,30500,242,47844,932,55320,1593,60288,2703,51709,1238,64210,3771,68810,2926,60948,5174,58738,5348,38347,1594,36663,2645,61598,4896,38568,2051,30458,2792,50193,1117,60185,1989,35826,1276,16335,410,23110,1894,30805,2150,21948,6767,34630,3515,12852,853,15127,1048,14906,986,26666,428,20857,642,30077,410,22561,5718,16471,1223,24281,7045,34167,11661,23232,1114,24864,1027,21556,1331,20657,1962,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40095,814,44758,1552,65251,3757,70689,4026,74652,4636,61282,1966,70668,6903,70444,11327,80837,10878,51148,17167,49324,4330,47822,12374,82196,17358,51344,3942,36975,3546,81598,5983,100577,12800,42398,14883,31971,1161,50293,11589,51038,3783,42332,4799,75378,8852,27609,2086,30819,1875,25022,8003,37709,3192,40754,2545,35593,4016,50356,2318,24568,4320,51332,2034,52175,5218,37331,5792,41869,5094,36973,6681,27368,3990,35030,1298,50804,917,57494,5551,60879,4456,56058,4358,55667,5031,61290,11910,55049,18522,49381,8749,40463,2672,44281,6512,60161,9646,37350,4547,24420,5982,61688,13459,80205,6863,43220,3688,24793,1706,29823,1832,41324,8828,30246,16482,72899,21366,20387,1635,27196,4860,22382,2182,31597,783,26977,1825,33616,2106,27720,7550,23463,17220,26587,34473,28775,15748,28430,2724,23948,3819,35384,4196,20069,16762,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31035,352,37166,990,60437,1415,60986,1447,61586,2325,56882,8127,71604,2918,67813,10808,80668,8381,63195,19718,41993,3586,38060,3907,129414,46160,41389,7070,40957,5498,65414,9014,109408,27579,32434,3063,20891,1218,21500,10630,45296,4548,33146,13139,49394,5118,11487,1468,20383,4110,23516,8651,35133,2444,39173,4145,27912,3143,33428,1469,28399,2611,33418,2931,38225,4499,31816,841,33290,2796,35131,6341,22428,4914,22626,878,35691,1065,40482,3385,40815,4122,39614,7222,41171,8613,41744,7019,37374,22806,36062,22397,22430,5050,30417,9049,37301,8909,21270,1448,21698,11149,45733,3953,54721,7982,30970,1130,13402,1786,20321,4177,41350,9875,33446,18625,46183,12088,11025,1002,11682,1578,15151,3279,22491,1141,20882,2192,23495,1231,17345,7001,11877,3597,30327,15391,22141,6340,17247,2802,17248,3507,20459,8651,16522,4705,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,39198,451,46587,395,74824,1494,82149,800,86495,2660,76411,1692,80521,733,81676,1077,80573,1225,60669,3478,51317,826,42336,3457,121259,13653,49687,3193,42345,3232,77362,6343,102296,13024,51371,3902,24749,916,23666,4019,60870,1356,35737,3344,74745,3916,17485,1065,26148,832,19804,2429,41290,579,50178,1784,33931,2157,43652,1996,30716,3521,42469,3448,45866,1502,36797,534,40306,695,41374,621,26513,910,31698,210,51673,364,60918,660,62280,1320,57454,2328,66874,2687,72077,4422,69834,7328,52692,3415,40997,571,41689,1167,67510,4369,39459,1620,35401,2875,53104,2013,61503,600,37165,1280,17138,281,24763,997,35135,6099,21666,1479,71700,8132,12990,882,18905,1253,15747,482,29085,847,21459,565,31276,306,31327,4582,19859,3410,32207,6494,35897,9141,22854,1168,23989,1533,25100,1521,20953,761,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35515,258,42370,492,65204,1308,71453,1308,74532,3743,65018,3623,71398,1774,71681,2501,72611,3132,56320,11867,45858,2322,42445,4835,122219,21159,42131,2754,41090,2401,65700,2791,81568,7375,36817,4585,21124,550,20732,2206,48419,3033,38494,4854,52198,2523,10980,723,25157,1984,17952,4513,37416,1741,45674,1652,32512,1572,41389,665,31436,6949,40734,1015,43022,2156,39881,821,41526,530,43819,2578,29135,1954,28908,550,42838,979,49928,1529,51263,932,45951,1870,51010,2543,57318,5090,49173,8422,42463,7932,34418,1989,32652,3139,51007,2170,35308,1437,24620,4140,47856,1550,53578,2485,36594,1583,15487,390,22415,944,30828,3429,20478,5713,34399,2009,11618,445,16919,1120,13922,1270,26487,478,19164,1594,29594,586,29860,4398,20041,16240,30809,5326,35066,13069,26268,712,28824,1300,21341,1656,22139,1534,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36437,315,42475,754,64429,1455,65701,2033,66932,2850,62779,4585,72107,2312,76618,3761,72197,2701,49280,6143,50894,1268,48981,4146,96506,8452,50814,2534,41837,3261,72372,9544,97785,22045,36501,3642,21604,978,23193,4820,49972,5539,26406,5420,61967,4123,11961,860,26147,2183,26300,10913,40852,869,46627,2200,32722,2413,41490,546,30803,2374,41490,893,45488,1032,38308,1281,40621,665,40603,1290,31087,1544,30345,337,46535,752,51142,1235,51549,1852,50687,1314,57464,5265,61607,1715,51660,14568,47903,7513,37906,1775,38172,2928,49784,5630,38823,2268,21603,4618,49927,1338,54503,1953,36269,1985,15989,605,23331,2199,31067,1193,24467,9182,52022,9660,11386,934,16659,1686,15743,1043,27103,585,18841,1346,30408,392,20195,3709,16976,2286,24635,7204,28770,32174,27970,1522,29039,2012,24857,6201,25979,3656,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35618,347,41468,339,63697,2384,69261,4152,70444,3705,66452,3684,71067,2284,71720,4095,73366,4730,56559,9137,50186,1928,40911,3167,93721,19611,50162,2295,41808,3107,70393,5783,101643,13971,41761,6392,21952,716,19476,4105,42041,2305,37121,3588,50004,8596,13999,2197,21217,1285,20160,3985,36259,1777,41544,1428,31253,1142,40105,952,30619,3687,36963,1063,43407,3910,36373,701,39629,1718,40156,2299,24626,2191,29182,862,42425,833,50097,1321,50662,1174,48719,2507,51760,1620,52055,5331,53582,5195,50284,4182,35924,1010,36631,2176,48804,7809,35523,1650,30915,1719,46551,1382,51917,1816,33590,4024,15473,536,22135,1046,36445,3585,24945,17474,41964,4789,11702,623,16615,1399,13333,1986,26045,709,20416,1226,28464,1199,25239,6842,10972,1995,31133,9856,21711,9898,25139,2496,26700,1603,19910,2162,22602,8420,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32565,554,39685,778,61033,793,66572,1534,67492,4892,61542,3470,68134,3871,69317,4761,72662,4289,47988,8501,44380,3187,41326,1969,100073,31168,42208,2675,41021,3036,61725,6888,111309,15122,39326,5763,19787,898,26137,3724,39477,3700,25509,4430,43775,4003,12496,1560,21783,1146,17535,3425,33515,1892,40045,1762,29582,2181,40100,1064,20233,2501,40059,1807,41883,1841,35461,664,38807,2591,36705,1216,27783,2385,27723,587,43394,1503,50084,1581,51263,1028,45884,2466,52655,3670,59298,11107,60013,14076,46630,6450,37443,1555,35580,1590,49806,4343,38974,2886,24421,6065,46531,1573,55810,2092,30633,1174,16084,663,25821,671,24328,8853,15743,2263,40684,10235,11821,563,13270,1733,15537,1163,24640,784,16375,969,27259,514,31001,3050,27945,7983,30256,10009,41004,7363,24881,1075,26929,1468,23269,4329,21314,1165,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32346,320,41639,533,64497,2884,71876,2204,72800,2827,63419,9747,74627,4406,64637,12399,76387,3746,77134,15869,47298,2225,41722,1869,101041,3569,45273,2666,34461,5670,67145,5587,80499,13160,45499,7115,22602,1493,12417,9997,39696,3089,31429,1551,46920,2819,15204,1602,22000,1909,20254,3193,37262,2135,48071,2561,27173,2546,37515,2354,29306,4476,36895,1419,41132,1561,40122,2171,50465,2297,37251,3319,26153,1937,26459,397,42818,1063,46316,1576,48081,2151,43124,2239,54121,10296,49391,8669,70305,19003,52358,16955,38459,2033,34815,2913,52568,4447,40099,1224,22430,2442,49979,2369,59606,3575,32338,3849,15158,550,19734,2098,28898,2203,24545,3921,35680,3362,12275,661,12242,1096,15430,1191,23757,796,17799,1139,26675,586,24938,3950,18021,4377,24205,3680,28068,2241,21780,1362,21931,1851,21600,2779,21752,4836,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35093,702,40263,844,60628,1019,65264,3552,66444,2092,60158,8617,65870,2804,62183,6886,70183,9183,65017,9718,46613,4259,34338,6321,67370,17194,48519,5264,46230,12997,66794,5230,91431,27429,41870,8051,25249,1929,27067,3215,53172,7330,37774,18057,60393,8009,15970,2073,22031,3625,22388,2377,35226,2563,38446,4861,31690,3317,38501,1800,28914,11189,37081,1274,42446,3420,34335,2851,42279,2636,31910,3896,20220,4458,30727,457,45605,1419,51355,2468,52405,2826,48822,5447,54958,5313,55736,8047,42909,21915,57500,10476,37533,2127,36479,2461,65514,10566,37128,3610,29574,11014,53495,2878,61554,1362,32983,4339,16902,1015,24201,1466,17471,13579,15600,2876,52600,20443,11760,1100,17479,3376,16282,1621,27912,1438,21198,1781,30538,856,27739,8449,11007,8768,27107,11257,31918,17218,19962,2180,22529,4510,20020,5315,17198,1971,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46338,376,51563,343,82071,1029,90242,1791,92232,2378,80350,3653,91892,1566,93014,3859,91879,2080,86814,5273,59357,3134,51232,3459,132349,13496,56326,4417,50176,2777,81889,5684,110449,18402,47976,5973,28507,1851,30825,3386,54144,2368,43057,3996,66958,5080,17682,1232,26529,2012,24681,6076,40385,1058,42795,2452,38253,1653,42045,796,26304,7243,40657,719,49628,2424,36872,939,44576,3031,40568,986,26728,1818,40911,327,61636,413,71704,1155,75958,1490,68326,2332,80674,1626,87299,3371,75584,5152,65870,2556,49346,1416,46791,2536,76575,5629,46108,1870,47006,3106,59583,2453,67083,2026,41019,1965,20629,457,27689,1746,51838,3952,40544,11269,62062,2890,14599,1230,19185,1112,19140,1603,31983,604,22651,2166,35938,542,33941,4951,15179,9252,34706,11280,57907,18902,23320,2561,25931,1927,26502,2503,13605,3338,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46294,288,52479,635,82359,1150,97675,2521,101357,679,81770,2899,90607,1270,97146,3758,86420,2402,71299,8098,56219,1942,41624,2317,102485,19649,55700,2973,51623,4220,74199,6564,101156,6915,46657,9653,28611,1926,27614,5858,75611,4256,59356,5919,84688,6808,20432,1085,29459,1844,20925,1572,44281,1929,51855,1030,36596,1262,47558,2568,27571,3269,46229,1446,51900,1192,36759,874,42985,2481,36456,1975,24411,2859,39650,706,60531,424,67149,1549,70763,1627,62343,1755,74195,2919,80652,2448,71227,5536,66886,5517,43041,1984,42235,2306,67387,4125,41083,1619,41166,2838,63240,2640,71888,1327,41586,1854,19181,1420,29628,1574,25092,8178,11799,11967,66227,2702,12531,1197,19462,2448,16702,1051,32316,486,21872,1187,36478,753,34217,10610,14247,15325,47829,26754,40363,18824,25446,1224,27435,1440,21624,2902,19652,2306,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,35517,203,42185,251,70891,643,75552,1384,80521,1783,66072,1787,77226,1138,74524,2546,82022,1308,55937,3747,50022,1735,40712,1712,92164,10557,48597,2915,46209,3521,70343,4388,93717,7692,42175,3289,20681,494,23486,3250,49112,3632,29512,3718,60529,1095,12600,1090,22463,1229,17179,1751,36278,724,41288,966,31241,743,40643,476,21152,2578,39874,1516,43312,2045,36595,554,40459,478,36358,1210,27181,875,29105,492,47066,506,51741,715,52788,2512,50374,1215,60963,1132,62291,3017,71880,4629,44636,4394,36527,992,40620,1288,51618,1925,35695,1538,24995,4205,50041,1035,59527,2144,33619,1863,15229,296,22330,662,30876,2358,15349,4367,53868,3904,11100,340,13950,1133,13791,1211,26237,324,19452,995,28949,618,24837,4466,15723,2720,27448,5684,40993,2838,25874,500,27082,617,22248,1646,21516,1838,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40722,211,46972,455,70983,702,76148,1470,79835,3998,70024,4448,76474,1672,79149,3907,75650,2845,67299,6392,50286,1546,45393,3747,103219,18172,50187,2724,41611,2267,76966,3953,101496,10893,43151,3993,22335,955,24938,3140,51362,1531,31439,2609,62212,4927,15810,834,26869,1753,20976,1667,41059,788,48198,2646,33957,2509,46085,1000,27181,2501,47359,1964,48162,1993,36890,742,39568,1228,41101,1162,28672,2076,34462,591,50867,410,59433,2626,64043,2932,54749,1644,64125,3706,70877,2855,67697,9237,57385,4724,40494,746,42199,1364,70758,7265,36916,1652,35262,4213,51590,677,61452,710,37105,1578,17956,745,25541,954,38545,7307,22103,9668,57790,6083,12052,444,16531,1096,18991,1050,31290,458,24115,1740,33187,969,27107,4064,19112,5026,27977,7211,42172,14946,26626,623,28593,1232,24414,2193,22572,2218,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31366,289,36876,617,59060,3148,61724,1778,61966,2508,60034,6762,61176,1611,51745,8301,66291,6737,56939,20210,46305,2998,46382,8110,86648,13105,45071,3425,35800,2381,67671,4448,81251,7969,42082,17736,21008,910,22393,4902,34839,2891,31227,3070,36624,4632,11660,717,20701,1176,19569,6069,31997,841,35676,3540,29093,3248,35799,1357,25675,6506,33538,2718,39347,2096,33389,1766,36077,2039,38077,3189,22141,1647,26469,531,41132,677,46010,2583,46458,4000,45521,4114,49356,11875,49733,19544,51588,26108,47366,29020,35521,1413,37300,5457,41418,10883,35260,1826,22317,8935,46542,1788,52932,3447,34659,2561,15774,504,20709,1307,26740,3881,20114,6018,32035,4603,12074,1045,14639,2367,16379,1133,23002,1110,15949,808,27173,705,26522,9010,9782,11235,26400,12545,32223,9655,22985,1422,24256,1338,15445,2805,25317,6336,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34249,531,40424,298,61557,572,65928,1335,66533,1832,64212,4622,71099,1540,73925,3216,70559,3210,57918,3485,45261,1629,35808,3115,99642,6865,46442,1520,37288,3327,61046,2400,101994,11015,36916,2113,22144,818,21905,2778,40608,1622,34170,5030,45697,4070,12772,1417,23537,1393,20181,5707,35692,913,41026,1523,31050,955,40086,1334,25904,3187,39133,2815,41762,766,34108,1174,36956,776,36569,1656,26445,828,30059,304,42792,952,51496,683,51600,922,51363,1214,58061,4156,61763,4739,62449,7954,48942,3666,34486,1323,35243,1149,47418,5291,33266,2063,29175,4446,45258,1500,55550,2002,32127,673,16184,499,21739,505,28209,3343,18116,6671,34012,7436,11942,521,16535,1231,15613,832,26508,347,20450,718,29632,714,26668,7946,12111,5699,35435,8770,33295,11908,25438,892,27483,1884,21410,2479,21656,1538,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
