GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004EA,B24011_004MA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007MA,B24011_007EA,B24011_008MA,B24011_008EA,B24011_009EA,B24011_009MA,B24011_010EA,B24011_010MA,B24011_011MA,B24011_011EA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014EA,B24011_014MA,B24011_015EA,B24011_015MA,B24011_016MA,B24011_016EA,B24011_017MA,B24011_017EA,B24011_018MA,B24011_018EA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021EA,B24011_021MA,B24011_022MA,B24011_022EA,B24011_023MA,B24011_023EA,B24011_024EA,B24011_024MA,B24011_025EA,B24011_025MA,B24011_026EA,B24011_026MA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029EA,B24011_029MA,B24011_030EA,B24011_030MA,B24011_031EA,B24011_031MA,B24011_032EA,B24011_032MA,B24011_033MA,B24011_033EA,B24011_034EA,B24011_034MA,B24011_035EA,B24011_035MA,B24011_036EA,B24011_036MA,state
0400000US36,40913,149,63696,798,74467,1782,77131,1083,69718,2000,75318,1254,78740,3013,75526,1479,61980,1892,51133,386,42211,640,97357,5533,48676,1429,51642,561,63004,1737,76024,1021,40789,801,22496,330,23953,792,55243,2400,33793,2739,75123,2420,18876,585,24616,1108,18850,762,32152,231,30857,502,33364,832,40839,472,21332,1426,40288,842,45692,1451,31654,358,34762,1311,32259,763,25985,800,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,33815,511,51835,294,61229,774,62602,2526,57275,1805,71322,1303,75802,2522,71594,2278,57564,4873,38297,787,38413,1519,60399,6600,37500,865,34660,3237,51811,622,61437,923,35007,1488,18490,538,23211,1395,37333,1267,31711,1547,40860,1005,14028,895,18962,694,16613,880,29847,629,29140,1587,30068,476,31415,371,20308,1379,29615,1290,39353,1664,28985,801,30045,630,33601,2691,21405,616,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38313,1096,50976,779,60313,3424,62113,3796,51097,2317,60205,7048,55000,11704,63731,9883,49349,9969,40196,2125,49782,3444,103006,43230,36714,3915,27139,4879,49285,3178,51372,1022,35547,3252,21116,847,25941,2496,46129,6114,32483,16860,52123,9136,14327,2017,20354,3388,21940,1338,33299,1959,35084,4072,32806,1753,45102,2932,37156,2470,50337,1921,46656,6073,40461,1547,42804,2369,41636,3028,32883,5330,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,35585,211,53235,569,61107,527,63131,1982,56581,1068,70072,1388,70548,949,71601,869,54735,5182,40431,498,38502,1507,65430,4898,40282,760,35379,3161,51392,498,60262,934,34980,1401,17332,301,22054,524,46769,2039,31637,3603,56312,2255,11802,298,20817,566,16123,596,30121,284,29237,1416,30295,266,40963,493,21282,1153,40576,672,43507,2127,32034,331,35591,537,34039,2124,25636,606,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32226,251,47114,600,54972,1544,57301,2004,50157,2093,64190,2897,61432,3795,70327,3496,50950,4280,35779,424,35760,1070,61274,6938,35021,658,31615,3691,50985,764,60388,1607,34020,2165,17291,413,21769,763,34094,1995,30609,1482,41647,4017,12105,452,18307,1093,15803,1130,27393,694,26320,950,28273,1004,35973,892,20418,2615,33394,1900,41955,904,32330,669,35950,932,35430,1890,25228,1281,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35926,366,55581,785,58042,2904,60540,1501,54490,2428,72891,2231,73417,3050,82005,1876,50497,2051,39516,2185,41188,2310,71595,10475,31910,1995,35442,5675,66988,3611,80425,2322,41855,1894,19821,829,26930,1449,49399,5244,31911,5352,71123,1708,15293,887,20641,1120,17916,1301,30852,492,30163,1432,31193,465,36173,930,24235,1547,38211,3392,42224,1790,31896,668,35233,1088,34998,3205,24567,2166,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37709,376,57105,460,64900,1269,69008,2143,57163,925,71726,842,74799,1930,73342,2503,60327,2452,43082,1176,39689,1499,70740,5350,45457,967,35882,1793,56049,749,66449,858,36571,778,19557,489,25329,636,45370,2691,26461,2136,61616,1748,12553,643,21687,483,16924,522,31029,245,30131,943,31320,213,41793,427,21580,1094,41820,597,44748,1353,33472,816,36645,570,34773,1837,27569,1073,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40240,676,61962,1017,67381,2664,71883,2568,60856,2587,73298,7547,78084,8267,83939,10469,51196,10770,50982,1740,44337,3201,71887,9593,53049,3755,41991,11931,65307,6435,74740,4756,39981,4645,20852,988,25812,1507,57090,14761,38740,11930,80408,4849,15464,1925,24493,3182,18865,2241,33816,2397,31316,2294,35126,1655,43790,5218,28780,11173,45562,7260,44348,6110,30731,1612,40255,3044,28101,3540,21333,1898,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31591,240,50363,504,56754,1594,60376,2020,51502,1491,69561,3490,68125,4825,74015,4054,51206,4919,37200,902,36610,1270,57280,8135,37551,1454,26197,3103,50641,1253,61893,1205,33523,1975,17401,506,21693,1014,33176,2292,30136,2624,40134,2645,13310,988,18701,1041,14918,1332,27093,502,26070,1185,27666,808,31815,579,21466,1474,30098,829,40597,1668,30653,484,32145,567,32537,3244,22240,692,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,33420,1257,48085,1891,51815,1280,52816,3148,48884,3776,55998,3986,52333,9201,59755,7331,48529,8654,40045,1733,41056,2136,71641,6516,39218,2144,26509,9056,50361,1470,52555,3641,35800,2932,17782,1238,25392,3819,40253,5294,29019,5762,51783,5378,14120,2343,18596,2760,16053,2393,28816,1306,29563,2435,28532,1127,38740,3254,28880,3802,40146,3251,42712,4575,34056,1650,34059,1531,40466,3475,30213,2108,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32409,201,50296,398,58400,2217,61277,830,52737,1674,62122,1514,64723,3907,64787,3730,56088,2304,39256,1109,35999,1648,70752,8206,39211,1129,35640,2071,50413,1064,61456,1022,35025,2254,18752,702,24953,1204,37816,2323,30316,2903,45391,2827,12441,539,20030,924,17193,995,28476,796,27675,1824,28735,808,33683,1650,21183,980,31610,532,40842,1061,30557,411,31582,539,35458,1429,22243,883,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35660,154,56193,351,64347,1427,67380,1358,60348,685,76718,924,76588,1114,82922,3125,61598,3689,43924,861,40680,756,75623,4528,44437,1019,36223,1383,56626,1082,69135,2985,37693,1524,18546,304,22483,626,41604,763,29616,1800,49445,1621,15191,321,18651,642,15620,391,30005,396,27981,1086,30382,222,33960,783,22385,1414,32087,286,40342,516,31770,282,32809,1016,36991,840,25030,746,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32986,747,51307,542,60948,745,65288,2993,51885,2020,66958,2110,70398,2308,71573,2932,50356,4747,34382,1919,37469,2649,68362,11722,31088,1594,30606,3407,47114,2326,61829,2067,27499,4878,16781,706,21703,752,39549,2941,29174,4834,52521,3849,12098,475,18826,1447,12369,1660,27454,832,30914,853,26254,685,38145,2434,18576,6832,36259,1637,44131,4169,30652,612,31569,736,36099,2648,22223,1658,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,35122,987,50820,978,54053,2951,55605,3260,49923,4838,59142,4615,61904,5153,61350,2841,46898,7728,41650,1880,41788,3855,67990,10417,37301,4623,40528,4432,57694,5684,71542,5143,36090,3689,18539,2663,26545,2859,47392,13988,22175,10615,66031,12359,13681,2673,19609,4226,16909,2136,30243,1450,27273,3569,31265,1629,34214,3070,16018,3452,37218,3948,39442,3906,32131,1652,33682,2730,36460,4258,21399,4070,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41160,260,64935,933,76127,815,80329,1412,70458,1355,86794,1533,91999,1291,82167,1848,70256,3362,45962,818,42085,1095,107251,9627,42220,1008,46514,2049,53412,1414,62478,2154,35848,1225,20425,369,24608,1622,46502,1670,37067,3189,55795,3455,14218,1092,20600,560,16533,738,30971,298,27262,1069,31949,324,37706,1147,22015,1806,35899,845,43685,2022,31766,609,36225,1043,32473,1994,22565,1329,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,41867,247,65427,668,71707,841,76790,1384,63325,2733,90192,2460,98394,4147,90424,3442,61193,3022,42947,1408,45061,2235,72955,5062,38934,2417,41789,2476,64155,2909,75383,1823,41896,1942,21914,395,27432,1368,52268,2273,42778,3248,67227,4541,18125,950,22157,832,18278,1141,34130,1125,33998,2054,34186,1023,42487,1772,23719,1557,46995,1531,50225,1353,35468,786,39572,1625,40783,1411,24967,1128,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31753,553,46784,1244,52380,1907,59180,3423,45292,6178,60462,6003,55458,12032,69781,9004,50717,8216,37693,1911,32932,2137,71909,13656,38667,2262,28272,9813,46710,2445,59322,4412,30607,3235,17650,1085,22052,881,38291,4711,30439,8982,41411,1261,12888,1522,18710,2717,14383,1957,25153,855,22146,2184,25913,739,43738,4050,28359,6122,42493,5349,46382,6031,33221,1971,38151,3011,35380,4305,21773,1714,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37173,285,53389,737,60602,548,65240,1303,52184,631,65721,1135,66722,1355,70060,1865,52860,2542,41348,509,41857,1073,62283,4588,40685,783,36098,1925,54879,1450,62827,1901,37361,1390,18025,681,24360,738,49130,3734,30471,3818,61073,4297,12044,479,21654,886,14916,989,31288,354,31772,640,31085,409,41843,472,25948,1248,44327,2650,45056,1549,34658,788,36235,610,38257,2454,27215,1101,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36783,924,50495,1323,54038,4914,52472,5633,60023,9934,52056,4394,52118,14926,61105,15724,48634,2080,43870,5749,31357,6580,82468,43344,46927,4707,37745,8503,53321,7183,65628,9510,38249,4091,19893,3339,26102,5298,36179,18450,23386,14168,60264,12715,14688,2364,16695,5759,19212,5338,30032,1665,29715,3099,30133,1998,45757,1582,17596,10092,46563,2598,51642,4948,42016,2452,48936,2876,41001,3641,37555,4540,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17691,400,28083,908,31187,1063,31368,1132,30893,1746,42842,3513,40693,6741,46091,5745,34549,11902,24055,981,24195,1767,50685,13750,22405,1009,21063,3375,24221,1923,28443,2310,20036,1264,12635,503,14511,1665,18027,2041,14477,996,31595,1180,9701,752,10710,881,10195,1283,16486,456,12746,1091,18334,666,15500,733,9855,1367,13651,1479,17624,1758,15967,490,17127,660,15305,824,12878,2231,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
