GEO_ID,B27021_001E,B27021_001M,B27021_002E,B27021_002M,B27021_003E,B27021_003M,B27021_004E,B27021_004M,B27021_005E,B27021_005M,B27021_006E,B27021_006M,B27021_007E,B27021_007M,B27021_008E,B27021_008M,B27021_009E,B27021_009M,B27021_010E,B27021_010M,B27021_011E,B27021_011M,B27021_012E,B27021_012M,B27021_013E,B27021_013M,B27021_014E,B27021_014M,B27021_015E,B27021_015M,B27021_016E,B27021_016M,B27021_017E,B27021_017M,B27021_018E,B27021_018M,B27021_019E,B27021_019M,B27021_020E,B27021_020M,B27021_021E,B27021_021M,B27021_022E,B27021_022M,B27021_023E,B27021_023M,B27021_024E,B27021_024M,B27021_025E,B27021_025M,B27021_026E,B27021_026M,B27021_027E,B27021_027M,B27021_028E,B27021_028M,B27021_029E,B27021_029M,B27021_030E,B27021_030M,B27021_031E,B27021_031M,B27021_032E,B27021_032M,B27021_033E,B27021_033M,B27021_034E,B27021_034M,B27021_035E,B27021_035M,B27021_036E,B27021_036M,B27021_037E,B27021_037M,B27021_038E,B27021_038M,B27021_039E,B27021_039M,B27021_040E,B27021_040M,B27021_041E,B27021_041M,B27021_042E,B27021_042M,B27021_043E,B27021_043M,B27021_044E,B27021_044M,B27021_045E,B27021_045M,B27021_046E,B27021_046M,B27021_047E,B27021_047M,B27021_048E,B27021_048M,B27021_049E,B27021_049M,B27021_050E,B27021_050M,B27021_051E,B27021_051M,B27021_052E,B27021_052M,B27021_053E,B27021_053M,NAME,B27021_001MA,B27021_001EA,B27021_002EA,B27021_002MA,B27021_003EA,B27021_003MA,B27021_004MA,B27021_004EA,B27021_005MA,B27021_005EA,B27021_006MA,B27021_006EA,B27021_007EA,B27021_007MA,B27021_008EA,B27021_008MA,B27021_009MA,B27021_009EA,B27021_010MA,B27021_010EA,B27021_011MA,B27021_011EA,B27021_012MA,B27021_012EA,B27021_013EA,B27021_013MA,B27021_014EA,B27021_014MA,B27021_015MA,B27021_015EA,B27021_016EA,B27021_016MA,B27021_017MA,B27021_017EA,B27021_018EA,B27021_018MA,B27021_019EA,B27021_019MA,B27021_020MA,B27021_020EA,B27021_021EA,B27021_021MA,B27021_022MA,B27021_022EA,B27021_023MA,B27021_023EA,B27021_024MA,B27021_024EA,B27021_025EA,B27021_025MA,B27021_026MA,B27021_026EA,B27021_027MA,B27021_027EA,B27021_028MA,B27021_028EA,B27021_029MA,B27021_029EA,B27021_030EA,B27021_030MA,B27021_031MA,B27021_031EA,B27021_032MA,B27021_032EA,B27021_033MA,B27021_033EA,B27021_034EA,B27021_034MA,B27021_035MA,B27021_035EA,B27021_036EA,B27021_036MA,B27021_037MA,B27021_037EA,B27021_038MA,B27021_038EA,B27021_039EA,B27021_039MA,B27021_040MA,B27021_040EA,B27021_041EA,B27021_041MA,B27021_042MA,B27021_042EA,B27021_043MA,B27021_043EA,B27021_044MA,B27021_044EA,B27021_045MA,B27021_045EA,B27021_046EA,B27021_046MA,B27021_047EA,B27021_047MA,B27021_048MA,B27021_048EA,B27021_049MA,B27021_049EA,B27021_050MA,B27021_050EA,B27021_051EA,B27021_051MA,B27021_052EA,B27021_052MA,B27021_053EA,B27021_053MA,state
0400000US36,19608066,2106,15796879,29512,10895576,63397,10759937,63147,10300617,65427,8071557,60379,3547190,45086,459320,18427,135639,10283,112916,8740,72769,6859,49004,4869,22723,3958,4901303,57211,1273251,37925,1129632,34263,1013757,33396,616362,24101,488091,22904,115875,9851,143619,8328,121203,7264,70154,5634,56816,4553,22416,3363,3628052,54476,3431821,52203,3227280,48308,1662636,36348,1896636,35153,204541,10677,196231,9439,163379,8081,98529,6522,74193,5249,32852,3855,3811187,29711,2681239,20857,2170621,21516,2069070,20591,1406395,18663,1194230,14612,101551,6467,510618,10442,467892,10438,377332,9344,131925,5817,42726,3751,1129948,17330,1019010,15387,747844,14088,328342,10349,110938,7842,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,8243289,22857,5905315,57156,5863788,56990,5405578,54290,4447412,52710,1734862,28310,458210,18828,41527,4667,31321,3995,15652,2847,17339,2857,10206,2358,2337974,51444,613667,28659,535697,24491,429257,20153,255492,13233,209391,13274,106440,8015,77970,6581,51536,5042,31981,4223,21844,3060,26434,3531,1724307,40276,1633676,39125,1422913,35302,741723,25931,803350,26567,210763,11042,90631,6368,55029,4381,40195,3938,17854,2363,35602,4006,1827492,22598,1353724,14533,1122745,14429,1013450,13590,732230,11804,548884,10941,109295,6422,230979,8132,190709,7254,162780,6480,45971,3562,40270,4024,473768,12902,395005,10690,324890,9679,91976,5531,78763,6377,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,568410,6239,454857,10311,451942,10247,432340,9711,394306,9227,98507,7042,19602,3359,2915,1173,2603,1116,1876,873,1201,779,312,227,113553,8803,41183,5700,35775,4770,29860,4418,24108,3897,8090,1798,5915,1457,5408,1682,4466,1485,2515,1124,2023,817,942,685,72370,7341,67761,6894,56718,6203,34981,4786,27321,3579,11043,2517,4609,1198,3301,1073,2654,1048,774,363,1308,474,169767,6175,125057,4364,99234,4446,90822,4183,73537,4182,40981,2820,8412,1669,25823,2665,23012,2327,21090,2214,3769,978,2811,899,44710,3378,39473,2845,34021,2488,7472,1160,5237,1567,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,9208059,22718,6584328,42041,6545246,42377,6241495,41261,5210055,40514,1889875,27171,303751,15569,39082,4175,33673,3832,17225,2265,18190,2939,5409,1345,2623731,44375,730891,23581,641257,20079,582038,18338,363062,13465,269778,13061,59219,5798,89634,5943,79489,5901,42083,3965,40308,3988,10145,1835,1892840,37786,1769654,35422,1654342,33247,757798,22435,1038373,27237,115312,9031,123186,6362,101519,5606,57938,4436,48913,4177,21667,2859,2277019,22594,1715343,16341,1414557,16576,1332625,16185,900432,14035,772299,11511,81932,4839,300786,8338,267341,7993,211148,7210,79478,4405,33445,3262,561676,11832,506542,11927,374271,10098,158535,6790,55134,4297,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,3174088,13414,2274870,22237,2255538,22525,2009002,22029,1631892,19578,678807,13773,246536,7878,19332,2387,14285,2099,5332,1047,10089,1919,5047,1246,899218,21603,261318,11628,233910,10482,180011,8549,109956,7308,84873,5219,53899,4786,27408,2252,18437,1715,10968,1405,8362,1219,8971,1651,637900,19090,599550,17865,494612,15155,259759,10653,285495,11008,104938,5740,38350,3392,22652,2474,16943,2419,6677,1001,15698,1973,677214,13203,503958,8829,416742,7917,365744,8116,264790,7358,209659,5678,50998,3270,87216,4190,67880,3585,55906,3378,17588,1581,19336,2119,173256,7017,133196,6185,109643,5513,31063,2551,40060,3629,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,3236698,17163,2462737,28976,2423210,27820,2298426,28755,1817754,28455,836586,18621,124784,8052,39527,4837,35287,4347,20888,2885,17294,3207,4240,1308,773961,27073,241923,17193,207114,14653,181071,12650,111618,9565,86630,7998,26043,4829,34809,4083,29567,3669,14727,2276,15661,2786,5242,1366,532038,23816,482105,21953,440495,20449,220418,14151,266022,15254,41610,5680,49933,4446,41055,4103,24320,2824,18769,3116,8878,2131,866203,17203,592203,10110,444008,9777,417500,9776,282926,8313,255666,7387,26508,2634,148195,5964,133053,5227,103768,4375,43425,3991,15142,2488,274000,11014,245631,10466,173821,8397,89299,6906,28369,3485,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,10102520,20780,7406901,43202,7361381,42712,7019791,42659,5991379,36201,2128227,28807,341590,16123,45520,4579,40379,4607,22154,2922,20500,3361,5141,1236,2695619,44495,764872,29756,671079,25638,606096,24229,401650,18542,268529,12146,64983,5798,93793,6245,84102,6126,49006,4227,39577,3797,9691,1994,1930747,39026,1810684,35933,1698978,34870,880476,24893,1004474,26100,111706,8374,120063,6139,101520,5930,61587,4370,45165,3754,18543,2386,2499952,20677,1830466,14505,1521118,15039,1452651,14745,1013178,12250,884226,13413,68467,4089,309348,7322,286533,7461,237468,6193,77832,4419,22815,2907,669486,12937,620219,12554,486156,9376,172658,7617,49267,3986,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,822595,8094,594942,13916,590800,13798,570991,13280,466857,14632,177527,9790,19809,3493,4142,1038,3974,1035,1770,702,2391,871,168,202,227653,12371,54167,7741,48742,6642,44478,5822,28604,4674,19069,3197,4264,1654,5425,1687,4934,1617,2721,933,2480,1100,491,431,173486,12547,163276,11866,153882,11672,75591,7289,92253,8777,9394,2300,10210,1973,8855,1806,4791,1358,4502,1205,1355,688,221516,8027,156638,5479,131871,5324,125924,5388,80189,5300,76929,3977,5947,1359,24767,2737,21729,2584,17145,2363,6409,1228,3038,904,64878,4292,61154,4108,49141,3600,15369,2002,3724,1111,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,4058908,18773,2814609,34252,2790750,34619,2583197,32496,2103360,28186,909887,18991,207553,10868,23859,4241,18459,3462,9646,2556,10441,2604,5400,1714,1244299,28473,274068,16709,244297,14761,194120,13507,111854,9454,101306,8362,50177,5855,29771,3771,21908,3284,11396,2280,11220,2170,7863,1815,970231,27827,924536,26936,788132,23801,400195,16418,453050,16925,136404,10017,45695,4394,29020,3468,19591,2709,12270,2597,16675,2675,869352,19272,648374,12558,548552,11504,489291,11343,345893,8762,273986,8809,59261,4825,99822,5213,80787,4923,69611,4366,20030,1942,19035,2299,220978,9833,181813,8383,153091,7496,41080,4173,39165,4076,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,670932,6664,513999,11981,509939,11807,480505,11359,419265,10275,129497,5815,29434,3680,4060,1135,3565,1057,2153,743,1712,762,495,319,156933,9240,48984,4952,43011,4392,36856,3841,24468,3308,15499,2318,6155,1592,5973,1266,4737,1106,3378,905,1767,719,1236,486,107949,8236,100617,7717,83353,6826,42730,5114,48510,5321,17264,2761,7332,1342,4946,1146,4293,1059,1240,496,2386,754,180894,6700,130516,3879,108224,3789,99427,3809,76339,3277,51194,3013,8797,1649,22292,2644,19272,2277,16943,2168,3691,964,3020,934,50378,3946,41827,3755,34187,3168,10191,1579,8551,1965,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,5450865,18582,3916808,37898,3887962,38161,3626330,37771,2917502,39066,1232138,23250,261632,12999,28846,3264,20946,2628,11919,2016,11426,2090,7900,1896,1534057,32988,410615,22535,360087,19538,304028,16921,193094,11536,136979,11116,56059,6558,50528,5396,39052,4745,20104,3110,20042,3140,11476,2437,1123442,28397,1061339,26220,942444,23619,468406,17360,562520,19124,118895,8779,62103,4985,42944,3946,28458,2917,17904,2679,19159,2622,1161687,18479,877791,12573,730599,11538,659440,11985,459623,11613,363875,8927,71159,5192,147192,6049,122680,5929,101318,5537,32120,2799,24512,2514,283896,9914,225546,8101,180755,7199,55824,4127,58350,5016,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,23877715,39379,17157539,95457,17025553,94488,14505913,88308,11701544,86127,4287825,49899,2519640,49864,131986,8711,95062,6836,62429,5159,39207,5334,36924,4430,6720176,87995,1800791,46479,1624263,42487,1190144,33738,766846,29702,508748,19578,434119,19979,176528,9012,99012,7062,73015,5715,28883,3523,77516,5671,4919385,79607,4666988,75182,3678234,64692,2022353,43401,1902986,41509,988754,27558,252397,11267,152437,8208,118584,7428,40630,4305,99960,7014,3959209,39229,2919283,23589,2394667,22969,2082096,20234,1548131,19025,993945,14804,312571,10223,524616,12305,423375,13129,370076,12047,83513,5108,101241,5679,1039926,24297,793683,21206,662923,19069,167113,8098,246243,11833,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,2691769,13372,2208942,22315,2184868,21410,2032193,22481,1821783,22043,407699,12574,152675,8256,24074,5414,16826,2273,13354,1960,4564,1109,7248,4905,482827,21620,157702,14366,136463,11981,113284,10430,90503,9318,30712,4290,23179,3459,21239,3679,14960,2629,11844,2330,3555,1152,6279,1846,325125,17592,303752,16554,261306,14116,178283,11450,103272,9070,42446,6134,21373,2252,14360,1925,11983,1769,2747,857,7013,1599,384549,13373,251844,6723,191019,5495,176126,5300,132832,4550,86236,3869,14893,2180,60825,4089,50899,3805,46978,3617,6338,1195,9926,2053,132705,8563,114611,7106,105289,6804,12352,2014,18094,3178,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,462891,5323,356970,7163,353625,7115,341407,7117,260412,7594,140295,5780,12218,2026,3345,812,3098,797,1355,450,2013,735,247,215,105921,7683,33474,4424,28840,3693,26186,3380,14787,2745,13617,2277,2654,1010,4634,1516,4437,1501,1115,499,3514,1355,197,131,72447,6408,66837,5801,62476,5329,25706,2999,41080,4201,4361,1422,5610,1303,4573,1189,3524,1182,1266,404,1037,460,154665,5300,102906,3706,79542,3379,75986,3197,49263,2752,48253,2476,3556,807,23364,2148,22321,2130,16333,1857,9157,1415,1043,547,51759,2699,48961,2633,38189,2453,13658,1859,2798,786,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,6808622,20281,5093084,39326,5046554,39780,4709965,39686,4198062,38864,1179541,20425,336589,15896,46530,4151,36465,3871,27929,3446,10595,1933,10065,2283,1715538,37478,465011,21774,410963,19566,342583,16599,255738,13194,123067,8437,68380,6099,54048,5144,39686,4194,29277,3646,11416,1992,14362,2778,1250527,28588,1174509,26745,1033665,24775,647305,19688,483140,17757,140844,9043,76018,6691,50684,5078,39247,4247,14252,2800,25334,4025,1448188,20981,1016420,14724,821131,13822,764844,13048,607289,11126,376440,9435,56287,4531,195289,7823,175273,6947,157714,6643,34073,2330,20016,2595,431768,11320,374466,10197,330657,9690,62713,4210,57302,4372,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,5876190,21919,4497993,38717,4442712,38550,4235781,37716,3470197,38534,1355144,27966,206931,12551,55281,4584,48180,4417,29066,2994,22623,2976,7101,1425,1378197,32788,450023,20916,388155,18292,342777,16559,209175,12555,160744,10263,45378,5423,61868,5119,52878,4683,28219,3429,26477,3290,8990,1977,928174,27750,846166,25484,787936,24554,409133,18578,449560,20113,58230,5138,82008,5292,65451,4882,42766,3618,26153,3484,16557,2398,1423622,21883,1000794,14905,750009,14549,709929,14782,516974,12858,383892,10406,40080,3941,250785,8045,231687,7653,188521,6670,62140,4514,19098,2717,422828,13163,379087,12146,274722,9973,128054,6985,43741,4428,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,1453736,8803,1057019,17333,1048597,16895,1002325,15944,765421,15594,410142,11745,46272,4646,8422,2104,6967,1790,1844,833,5164,1517,1455,870,396717,14512,129230,9603,111369,8198,99227,7539,48145,4951,60721,5945,12142,2910,17861,2595,15813,2583,5689,1362,10512,2047,2048,747,267487,14559,249162,13783,233739,13154,85068,7199,173151,11504,15423,3397,18325,2779,14770,2256,7282,1590,8039,1867,3555,1230,333390,8706,253617,6276,213597,6003,198869,6281,125260,5317,137061,4930,14728,1965,40020,3259,35443,2988,23285,2345,16873,2231,4577,1196,79773,4886,71084,4571,45749,3121,29864,3409,8689,1811,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,4520363,16905,3428236,30668,3409177,30609,3278004,29971,2836215,31146,902136,14225,131173,7656,19059,2204,16230,1854,9026,1397,7981,1329,2829,1006,1092127,25724,340366,15714,293070,13405,265706,12887,186479,11046,101562,6627,27364,3183,47296,4251,41157,4062,23773,2844,18280,2793,6139,1091,751761,23091,695118,21038,643631,18711,356036,14481,355520,13699,51487,5170,56643,4445,46453,3527,34153,3195,14793,2013,10190,1812,1203600,16814,871505,11397,692597,11304,655389,11186,477995,9542,354430,7640,37208,3370,178908,5629,164080,5003,140657,4932,37502,2714,14828,2147,332095,9007,303909,8077,241865,6803,80946,5139,28186,3106,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,458731,4637,361036,10403,358579,10486,322184,9673,281920,11082,88023,5498,36395,5752,2457,1080,2219,1005,1782,912,452,314,238,194,97695,9180,32544,5518,28593,5092,23375,4447,16668,3329,8600,2324,5218,1616,3951,1443,2507,1030,1482,717,1116,696,1444,779,65151,6494,59822,6088,49431,5599,32281,4425,21227,3970,10391,2478,5329,1588,2823,944,2631,951,370,290,2506,1123,110160,4786,79421,3476,63917,3663,58489,3461,44734,3143,30860,2340,5428,1191,15504,1732,13496,1620,11500,1571,3819,828,2008,777,30739,3228,24652,2975,19383,2270,6321,1723,6087,1791,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,2856479,11184,1506211,31651,1502445,31536,1417186,29532,748802,25180,794947,21740,85259,7886,3766,1313,3658,1253,1156,606,2850,1038,108,174,1350268,29523,319763,22770,282151,20137,259904,18342,87428,10878,183334,14028,22247,4676,37612,4204,34944,4209,13104,2960,22310,2602,2668,985,1030505,26745,989589,25670,918696,24230,273486,15306,690744,19542,70893,8134,40916,3899,34939,3843,12305,2698,23705,2952,5977,1658,453498,11307,385577,9372,341584,9785,316366,9144,112983,5487,245666,8048,25218,3049,43993,3827,37075,3543,17510,2205,22881,2742,6918,1823,67921,5072,59686,4750,21585,3120,42260,3909,8235,1631,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
