GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001MA,C08528_001EA,C08528_002EA,C08528_002MA,C08528_003EA,C08528_003MA,C08528_004MA,C08528_004EA,C08528_005MA,C08528_005EA,C08528_006MA,C08528_006EA,C08528_007EA,C08528_007MA,C08528_008EA,C08528_008MA,C08528_009EA,C08528_009MA,C08528_010MA,C08528_010EA,C08528_011MA,C08528_011EA,C08528_012EA,C08528_012MA,C08528_013EA,C08528_013MA,C08528_014EA,C08528_014MA,C08528_015MA,C08528_015EA,C08528_016MA,C08528_016EA,C08528_017EA,C08528_017MA,C08528_018EA,C08528_018MA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021MA,C08528_021EA,C08528_022EA,C08528_022MA,C08528_023EA,C08528_023MA,C08528_024EA,C08528_024MA,C08528_025MA,C08528_025EA,C08528_026MA,C08528_026EA,C08528_027MA,C08528_027EA,C08528_028MA,C08528_028EA,C08528_029MA,C08528_029EA,C08528_030EA,C08528_030MA,state
0400000US13,4786881,26858,3804600,27418,711344,14870,264817,10311,6120,1971,3771733,28411,3017535,25977,591417,14193,159337,8268,3444,1116,471774,13828,370011,12989,66897,5476,33439,3417,1427,1120,101998,7266,84778,6390,15268,2395,1844,728,108,189,164914,7774,131388,6739,23022,2788,10320,2307,184,177,276462,9732,200888,7850,14740,2544,59877,5198,957,524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,707361,8134,485057,8422,178860,6462,42582,3601,862,502,477556,7985,327238,6850,128640,5701,21291,2211,387,322,93843,5648,64844,4571,22967,2660,5804,1470,228,272,43332,3253,36166,3231,6238,1519,928,549,0,198,61986,4644,39697,4297,19003,1814,3258,1009,28,51,30644,2673,17112,1742,2012,611,11301,1892,219,153,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,746284,10995,581632,10766,113808,6289,48828,3911,2016,718,590389,11358,470267,9909,90794,5389,28372,2967,956,476,74951,4690,58709,4006,12071,2312,3999,1269,172,132,4607,1040,2744,840,1837,645,26,46,0,198,32331,2700,24684,2570,5295,1234,2057,839,295,246,44006,3786,25228,2786,3811,1161,14374,2272,593,393,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6113959,23493,5104390,24552,720013,12579,279239,8613,10317,1418,4453877,24462,3713188,23047,574750,11273,159672,5515,6267,1244,475277,14144,403841,12601,48740,3643,21611,2168,1085,584,591248,11993,528133,11377,51417,4190,11607,1664,91,91,295345,8610,247758,7928,29343,3382,17386,1941,858,435,298212,9371,211470,7707,15763,1934,68963,4791,2016,622,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3077325,20964,2617153,21638,313863,9417,142100,6183,4209,972,2535440,21602,2180379,21060,268574,8520,84078,4433,2409,793,271751,9454,234599,8535,23527,2495,12962,1926,663,426,23667,2520,19672,2149,3548,1144,420,350,27,49,112558,6214,92424,5723,12187,2191,7793,1569,154,172,133909,5688,90079,5338,6027,1517,36847,3619,956,427,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599740,10279,1290576,10688,207617,6125,98742,3995,2805,656,1300658,12030,1069721,12877,173058,5864,56824,3162,1055,347,129599,6149,107113,5465,15095,1815,6738,1134,653,428,13433,1730,10186,1465,2997,762,250,244,0,198,74345,3640,55673,3464,12353,1565,5922,1164,397,239,81705,4337,47883,3273,4114,950,29008,2728,700,409,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1456871,11594,1126864,12183,240115,6822,86678,4448,3214,890,1204191,11503,945093,11154,202281,6826,54358,3680,2459,868,126361,6221,98361,5521,21577,2339,6172,1234,251,212,6039,1344,4681,1239,1195,544,163,216,0,198,52565,3091,37126,2766,11382,1546,3896,736,161,121,67715,3897,41603,2957,3680,978,22089,2251,343,232,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1965785,16001,1563918,13382,296627,8694,101427,4865,3813,1094,1616309,16042,1296603,12929,252611,7600,65441,4121,1654,570,180856,7720,145378,6886,25329,2493,9711,1765,438,308,21324,2899,18223,2629,2545,1129,556,298,0,198,70456,4030,50859,3930,12912,2022,5934,1378,751,617,76840,5192,52855,4145,3230,937,19785,2475,970,526,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2016127,18068,1583765,16674,308813,10846,120113,6630,3436,1147,1668452,18608,1322830,18762,265370,10105,78385,5145,1867,838,186843,9599,143042,7951,27759,3108,15514,2703,528,405,20983,2993,17490,2701,2764,939,729,489,0,198,72955,5231,58398,4922,10610,1466,3713,1000,234,266,66894,4158,42005,3590,2310,709,21772,2435,807,484,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641573,8033,502177,8186,85143,4686,53638,3476,615,341,503188,9366,397129,8861,72977,4219,32547,2656,535,329,60649,3931,50039,3762,6303,1061,4301,1070,6,12,3185,805,2423,829,492,263,270,226,0,198,35578,3571,28444,3133,3409,839,3698,973,27,46,38973,3086,24142,2416,1962,672,12822,1643,47,64,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2804022,20887,2080847,18426,573138,13246,146803,6190,3234,937,2135024,20922,1586691,18608,464348,12528,82563,4608,1422,570,253990,9219,188246,8083,49552,3661,15921,2088,271,187,153222,7743,120595,6913,28546,3139,3924,1260,157,228,112107,6263,90725,5617,16537,1665,4690,1171,155,152,149679,6644,94590,4810,14155,2087,39705,3640,1229,584,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3595372,19939,2970723,22186,425467,9968,195460,7940,3722,1136,2526059,22060,2074523,21753,334902,9016,114678,5742,1956,775,261495,10187,218668,8966,28478,2734,13956,2367,393,246,372707,9757,333189,9241,33413,3115,6105,1409,0,198,248767,7982,217936,7564,19427,2222,11126,1618,278,214,186344,7454,126407,5842,9247,1591,49595,3563,1095,554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4520097,20467,3827463,20425,459885,10476,225944,7062,6805,1005,3728473,20062,3197666,21007,387715,9741,139496,5524,3596,724,390336,11880,332318,10377,36810,3342,20026,1955,1182,462,57657,4591,49838,4403,7092,1422,727,410,0,198,152616,5681,125052,5212,17458,2153,9378,1375,728,449,191015,6427,122589,4550,10810,1203,56317,3930,1299,500,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2921816,12744,2427592,13501,341813,8266,149294,4329,3117,571,2282310,15303,1918563,15949,277448,7311,84577,3871,1722,451,238160,7773,201324,6288,26298,2366,10335,1524,203,116,107118,5365,91551,5228,13751,1707,1816,753,0,198,123159,5234,99741,4891,15684,1776,7362,894,372,252,171069,6475,116413,5734,8632,1175,45204,2499,820,330,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1161244,13970,870803,13650,224509,8843,64296,4699,1636,804,991133,14298,749790,12608,192470,8884,47672,3973,1201,720,106574,6589,79812,5968,21572,2512,4968,1272,222,201,3622,1159,2783,1082,766,460,73,116,0,198,32080,2924,21213,2700,7199,1115,3588,1297,80,128,27835,3390,17205,2380,2502,974,7995,1741,133,204,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2910484,18622,2382579,21286,362735,9211,161076,6644,4094,1001,2390888,21236,1984639,21354,307121,8568,96608,5307,2520,776,243728,8429,199076,8192,29340,2707,14895,2304,417,289,40096,4256,34382,4064,5335,1285,379,218,0,198,90215,5870,71610,5132,12176,2189,6264,1164,165,161,145557,6430,92872,4341,8763,2047,42930,3607,992,531,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,507615,7648,381153,6532,83833,4097,41536,2915,1093,436,388869,8380,298148,7386,66571,3522,23769,2240,381,223,45136,3657,33098,2969,8834,1803,3135,868,69,77,4003,1021,3736,971,267,226,0,198,0,198,36365,2539,27223,2463,6282,1040,2547,681,313,244,33242,2771,18948,2182,1879,657,12085,1536,330,205,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1016160,8079,816094,8413,139440,4712,58830,3742,1796,515,831858,8919,677233,8886,118388,4380,34995,2720,1242,507,91227,5103,74304,4742,12312,1727,4522,1028,89,83,6966,1760,6415,1801,503,314,0,198,48,63,39233,2683,30618,2511,5445,824,3140,685,30,42,46876,3129,27524,2233,2792,716,16173,1747,387,272,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1401743,11724,1161461,11760,167333,6304,71521,4959,1428,457,1100194,13351,917418,12011,141567,6190,40605,3903,604,339,137326,6813,112407,5834,16686,1997,8042,1689,191,174,42679,4071,39799,3802,1707,623,1090,650,83,98,61260,4295,52998,4222,4702,1005,3446,1096,114,114,60284,4284,38839,3279,2671,789,18338,2474,436,216,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,680280,9933,544902,9635,86344,4469,48207,4525,827,417,546477,8758,441349,8284,73210,3868,31616,3311,302,216,59226,4647,48906,4165,6232,1360,3823,1123,265,292,3747,1170,2903,1011,578,371,266,296,0,198,26322,3151,20484,2866,3750,894,2044,600,44,73,44508,3568,31260,2776,2574,709,10458,2082,216,151,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4059360,24735,3307844,22719,560650,12023,185886,7743,4980,1019,3089063,21868,2500232,21446,471686,10587,114706,6308,2439,716,345209,10623,291584,9939,38545,3543,14193,2303,887,429,217578,8348,191996,8346,19927,2066,5511,1368,144,192,205840,9063,173701,7976,22111,2557,9604,2045,424,295,201670,6892,150331,5650,8381,1431,41872,3727,1086,556,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,858922,12220,601003,9999,202515,7262,54539,4619,865,362,681629,12046,484296,9418,167003,6793,29906,3131,424,249,91686,6193,64237,4518,22318,2821,4961,1669,170,190,9679,2254,6365,1752,2832,1105,482,397,0,198,31800,3402,20716,2809,7584,1425,3424,1447,76,90,44128,3712,25389,2582,2778,1269,15766,2452,195,179,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9832005,34970,7779597,37522,1474154,20051,566361,15300,11893,2052,5076878,29655,3874366,28927,965404,15493,233467,7962,3641,905,594657,14536,472791,12611,89054,5145,31269,2600,1543,967,2970057,23922,2521729,22141,322190,9470,124308,6935,1830,920,780400,19628,648740,18140,74304,4827,55309,4823,2047,862,410013,10362,261971,8754,23202,2442,122008,6208,2832,862,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4782775,26169,3767005,24562,740319,15453,267132,10017,8319,1778,3884026,27182,3093021,23848,627092,15881,159508,7532,4405,1111,421516,12818,335746,11989,53743,3708,30724,3870,1303,997,45746,4044,34109,3332,10781,2103,856,543,0,198,139810,6349,98218,5920,31454,3002,9745,1622,393,266,291677,9011,205911,7689,17249,2637,66299,5029,2218,1087,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,435473,5546,334809,5888,69963,3293,29321,2410,1380,583,355231,6053,279381,5947,58215,3107,16728,1858,907,534,37209,3528,29245,3110,6186,1095,1701,587,77,100,2440,824,1558,652,837,571,45,76,0,198,21830,2290,16260,2303,3436,699,2084,582,50,65,18763,2227,8365,1451,1289,402,8763,1380,346,193,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5495667,23168,4574083,21447,651317,12617,261919,7984,8348,1539,4579498,23830,3845976,21541,568230,12262,160674,6546,4618,1319,422407,11605,356566,10469,42197,3782,22684,2424,960,407,79064,4693,66222,4659,11050,1807,1618,602,174,272,182014,8362,149739,7802,19423,2063,12086,1700,766,310,232684,7941,155580,6692,10417,1697,64857,4093,1830,699,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1741248,12749,1323955,11029,303490,7478,109320,4936,4483,964,1431109,13357,1102329,12703,257857,6765,68432,3519,2491,702,172191,6943,130867,5548,28768,2927,12064,1754,492,265,6410,1396,5138,1227,1076,483,196,251,0,198,56935,4233,43531,3848,7800,1490,4907,820,697,461,74603,3994,42090,3165,7989,1368,23721,2170,803,346,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2003410,16021,1603405,16226,254167,8176,142680,6618,3158,707,1443135,17056,1177118,15987,189171,6284,75663,4433,1183,425,196276,7475,162503,7089,22287,2376,10742,1901,744,481,89036,5040,74382,4885,13308,1670,1346,549,0,198,131256,6503,103990,5936,19323,2368,7679,1204,264,274,143707,6831,85412,4908,10078,1760,47250,4098,967,463,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5998480,24662,5078707,27134,601195,11277,309969,8240,8609,1475,4552156,20122,3886871,21172,479419,10639,182429,6533,3437,759,508680,14257,437429,13730,44621,3665,25601,2677,1029,599,335489,9268,290013,8297,38391,3634,6837,1449,248,403,301972,8494,254960,8245,24963,2491,20662,2317,1387,671,300183,8741,209434,7744,13801,1929,74440,4241,2508,1112,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,504436,9257,408534,9532,68372,4497,27370,2774,160,159,406743,8113,327713,8562,60812,4234,18184,2048,34,60,43335,4661,37036,4231,3731,923,2529,959,39,66,7400,1476,6738,1377,534,417,128,130,0,198,23304,2297,20628,2204,1982,613,694,433,0,198,23654,2537,16419,2055,1313,605,5835,1677,87,141,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
