GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001MA,B17010_001EA,B17010_002MA,B17010_002EA,B17010_003MA,B17010_003EA,B17010_004MA,B17010_004EA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007EA,B17010_007MA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012EA,B17010_012MA,B17010_013EA,B17010_013MA,B17010_014EA,B17010_014MA,B17010_015MA,B17010_015EA,B17010_016MA,B17010_016EA,B17010_017EA,B17010_017MA,B17010_018EA,B17010_018MA,B17010_019EA,B17010_019MA,B17010_020MA,B17010_020EA,B17010_021MA,B17010_021EA,B17010_022EA,B17010_022MA,B17010_023EA,B17010_023MA,B17010_024EA,B17010_024MA,B17010_025MA,B17010_025EA,B17010_026MA,B17010_026EA,B17010_027EA,B17010_027MA,B17010_028EA,B17010_028MA,B17010_029EA,B17010_029MA,B17010_030MA,B17010_030EA,B17010_031MA,B17010_031EA,B17010_032MA,B17010_032EA,B17010_033EA,B17010_033MA,B17010_034EA,B17010_034MA,B17010_035MA,B17010_035EA,B17010_036MA,B17010_036EA,B17010_037MA,B17010_037EA,B17010_038MA,B17010_038EA,B17010_039MA,B17010_039EA,B17010_040MA,B17010_040EA,B17010_041MA,B17010_041EA,state
0400000US13,2525783,17938,279748,11291,96992,7159,56169,5196,8861,1726,18546,2755,28762,3162,40823,3537,182756,8684,26728,3060,18494,2732,4246,1453,4091,1519,10157,1796,8234,1746,156028,8376,131219,7807,20502,3028,39433,4240,71284,5601,24809,2449,2246035,17534,1691763,17964,726996,12789,134008,6027,137178,6422,455810,10357,964767,13663,554272,11265,151063,7245,72296,6225,13975,2412,9516,2162,48805,4700,78767,5294,403209,9506,233343,8369,32623,3454,31063,3715,169657,6918,169866,7208,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,9084,1261,3710,965,754,397,1476,653,1480,559,5374,927,14463,2094,2544,779,1842,704,415,249,115,123,1312,650,702,298,11919,1823,9304,1656,2759,920,2220,742,4325,1175,2615,876,296789,5140,224289,4878,98254,3915,19642,2252,22322,2208,56290,3571,126035,3994,72500,3662,25977,2369,12173,1969,1636,602,3330,1079,7207,1354,13804,1610,46523,3092,22205,2315,2602,734,3466,886,16137,2045,24318,2071,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,17272,2316,9917,1812,2180,870,3072,980,4665,1386,7355,1250,18953,2379,2950,918,2564,871,324,311,1115,636,1125,598,386,298,16003,2134,14814,2101,2285,649,4598,1392,7931,1513,1189,630,383549,7091,321153,6567,137179,4800,26173,2419,30287,2439,80719,4141,183974,5374,62396,4543,23983,3061,13168,1953,2109,690,1637,751,9422,1654,10815,2082,38413,2788,22212,2369,2338,688,2300,802,17574,2299,16201,2104,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,95833,5247,53956,3918,8362,1539,18287,2215,27307,2926,41877,3301,182033,7742,29362,2857,21214,2503,5619,1501,4565,1102,11030,1770,8148,1375,152671,7009,127907,6396,23455,2692,37271,3706,67181,4511,24764,2422,2805677,18153,2181444,16902,907008,11743,167090,5086,171429,6429,568489,9784,1274436,14650,624233,10594,193673,7072,97804,5360,21161,2528,13636,1728,63007,4685,95869,4910,430560,10165,235037,7924,34753,3077,30895,2721,169389,6774,195523,6919,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,48517,3520,26588,2886,3399,893,9265,1654,13924,1943,21929,2235,104854,5649,18200,2251,13163,1681,3266,868,2838,932,7059,1460,5037,1144,86654,4755,77299,4575,15634,1939,22005,3122,39660,3030,9355,1563,1506731,12719,1184256,12173,466133,8588,78134,4504,95521,4213,292478,7443,718123,9182,322475,8029,107783,5414,62168,3579,14535,2127,7449,1360,40184,3121,45615,3626,214692,5833,126016,5633,18371,2000,17759,2431,89886,4842,88676,3787,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,21000,2024,10697,1500,1633,662,4339,1030,4725,880,10303,1267,32223,2721,5577,1211,4792,1152,684,397,1727,770,2381,704,785,340,26646,2528,24081,2417,6642,1367,6193,1229,11246,1577,2565,766,741391,7660,613509,7696,241154,5760,45966,2979,50818,2668,144370,4780,372355,6053,127882,5247,46567,3710,31113,3249,6248,1284,4393,1156,20472,2447,15454,1731,81315,3714,51843,3038,6732,1200,8287,1544,36824,2608,29472,2837,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22452,2048,13035,1589,2453,772,5262,1292,5320,1084,9417,1439,35783,2856,5538,1153,4356,1044,1304,670,1209,602,1843,569,1182,520,30245,2552,26927,2507,5257,1069,7707,1462,13963,1749,3318,1037,675414,7801,549941,7474,228721,6168,40871,3055,50542,3371,137308,4966,321220,6806,125473,5206,44449,3053,26471,2668,5737,1460,5196,1245,15538,1880,17978,1785,81024,4280,50731,3900,6696,1230,7562,1620,36473,3334,30293,2297,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,59391,3950,31410,3010,4647,1081,9866,1562,16897,1876,27981,2693,86606,4009,16044,2349,11980,1940,3143,862,2345,881,6492,1236,4064,1047,70562,3747,58966,3602,12973,2121,13968,2140,32025,3148,11596,1790,983831,12470,778162,11143,306623,8040,58457,3562,58222,3931,189944,5851,471539,8413,205669,6936,65480,4213,35950,3573,7466,1454,3614,1016,24870,2887,29530,2634,140189,5328,78636,4327,12876,1906,11319,1776,54441,3583,61553,3415,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,44430,3552,24578,2667,4408,1055,7343,1754,12827,2043,19852,2189,118851,5798,17965,2782,13750,2344,2427,1038,2751,1050,8572,1901,4215,1199,100886,5815,85334,5171,14155,2557,23957,2492,47222,3667,15552,1946,943964,13522,699581,11475,273933,7843,51094,4244,52605,3885,170234,6448,425648,7918,244383,8047,69374,4688,35349,3306,8771,1673,4584,1276,21994,2481,34025,3577,175009,6927,95127,5705,13842,2217,12199,2032,69086,4499,79882,4651,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8316,1205,3499,881,743,438,876,395,1880,575,4817,995,12603,1860,3084,945,2579,878,564,376,468,304,1547,662,505,259,9519,1443,8641,1457,2154,711,1975,721,4512,914,878,387,309187,6042,255562,6083,82525,3525,17852,2276,12835,1399,51838,2671,173037,4526,53625,3662,18392,1911,11258,1598,2335,760,1697,754,7226,1314,7134,970,35233,2942,18849,2074,2387,731,1130,455,15332,1839,16384,1900,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,27300,2544,12910,1847,2010,622,4974,1191,5926,1189,14390,1686,64480,4082,10183,1806,6369,1262,1201,613,1972,807,3196,943,3814,1203,54297,4002,44871,3941,6972,1616,12987,1820,24912,2985,9426,1544,1378050,13235,1024997,11798,442777,8689,88053,4090,86942,5399,267782,6383,582220,8420,353053,9293,94516,5059,48447,4207,8972,1840,7665,1565,31810,3428,46069,3305,258537,7658,138452,5847,18432,2328,17964,2660,102056,5402,120085,5645,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,36380,3385,17555,2426,3231,1263,4618,1368,9706,1756,18825,2010,83314,4548,10362,2012,5992,1409,1730,788,1102,741,3160,1099,4370,1171,72952,4393,61640,3942,8767,1920,15886,2451,36987,2745,11312,1847,1532520,14082,1187021,12674,478925,9318,97939,5011,76231,4637,304755,7743,708096,10968,345499,11795,101296,6421,46665,4476,10701,2204,4697,1381,31267,3710,54631,4206,244203,8978,126359,5421,17884,2789,15196,2094,93279,4794,117844,6703,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,81980,4205,45444,3359,6288,1336,18206,2308,20950,1972,36536,2920,162680,5583,33846,2790,24269,2571,5813,1320,5675,1278,12781,1871,9577,1395,128834,4898,108727,4642,22376,2438,30262,2858,56089,3650,20107,2058,2273343,14494,1774770,14794,662037,8141,120019,4728,119556,4955,422462,6896,1112733,11291,498573,8701,155712,5326,83067,4589,19533,2460,9652,1743,53882,3369,72645,3863,342861,8422,179358,6316,27839,2489,19688,2220,131831,5412,163503,5790,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,29638,2573,17868,2018,3064,971,7127,1372,7677,1221,11770,1469,50812,3642,10039,1507,8546,1416,1740,655,1537,623,5269,1105,1493,519,40773,3517,35795,3389,7355,1280,9587,1721,18853,2378,4978,1222,1308292,10634,1077009,9459,440280,6020,82640,3532,91250,3715,266390,5128,636729,7494,231283,6393,79277,4001,47876,3048,8411,1381,7417,1167,32048,2643,31401,2283,152006,5336,95682,4402,13567,2020,14031,2080,68084,3407,56324,3336,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,14668,2123,2709,963,3858,1142,8101,1457,15365,2106,76888,4418,11038,2219,7452,1805,1610,831,1259,680,4583,1349,3586,1169,65850,4236,55282,3956,6859,1521,14362,2073,34061,3217,10568,1689,609530,9658,452651,10313,178186,5893,25784,2608,37720,3361,114682,5088,274465,7180,156879,6252,43843,3364,22312,2975,5186,1208,2666,1135,14460,2323,21531,2083,113036,5603,64633,4250,11498,2161,9392,1829,43743,3964,48403,3175,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,25082,2431,3702,882,10156,1716,11224,1774,23353,2464,92499,5258,16348,2706,12770,2313,3165,1194,2313,811,7292,1572,3578,992,76151,4523,66814,4175,13480,2119,18314,2001,35020,3148,9337,1683,1386326,14329,1089827,12582,419909,8714,80702,4325,87278,4386,251929,6856,669918,10127,296499,8893,93570,4856,51466,3765,12552,2015,6449,1514,32465,2883,42104,3650,202929,7124,116234,4926,17218,2279,15297,2102,83719,3942,86695,4926,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,5760,1430,1759,879,1890,696,2111,822,4252,975,10316,1674,2448,712,1772,593,440,309,456,295,876,399,676,432,7868,1455,7000,1419,1674,618,1633,602,3693,953,868,340,242398,5204,203106,5915,72037,3618,13888,1802,14453,1831,43696,2611,131069,4555,39292,3369,14671,1962,8404,1739,1659,634,873,481,5872,1459,6267,1051,24621,2524,13213,1734,2323,777,1643,714,9247,1432,11408,1742,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
