GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002MA,B01001H_002EA,B01001H_003MA,B01001H_003EA,B01001H_004EA,B01001H_004MA,B01001H_005EA,B01001H_005MA,B01001H_006EA,B01001H_006MA,B01001H_007MA,B01001H_007EA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011EA,B01001H_011MA,B01001H_012MA,B01001H_012EA,B01001H_013MA,B01001H_013EA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017EA,B01001H_017MA,B01001H_018MA,B01001H_018EA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022EA,B01001H_022MA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026EA,B01001H_026MA,B01001H_027EA,B01001H_027MA,B01001H_028EA,B01001H_028MA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US42,9780941,3315,4787588,1969,236216,496,232901,5928,275588,5938,167967,325,124647,1516,289187,1438,311092,531,298823,619,549292,737,669656,406,748017,499,528294,311,253838,4200,102070,4194,4993353,1862,224533,557,230490,4758,253252,4887,159633,425,120246,1127,285098,1191,296940,514,290090,588,546059,437,678995,198,781254,627,587082,141,337881,5454,201800,5404,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,763670,1641,368382,885,15180,373,15226,1551,19172,1534,11656,341,10950,674,25362,635,25392,217,22737,255,41515,74,53479,169,59430,253,41522,85,19456,1028,7305,1029,395288,1235,14684,387,15708,1363,16846,1347,11505,321,12433,733,24158,732,23923,151,22722,113,42203,384,56436,498,64807,91,46820,176,28144,1512,14899,1517,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3197812,2438,1562867,2266,81656,1064,83051,3553,89246,3647,53636,1504,44043,2581,97393,2729,100942,1119,94773,1207,184602,1452,211875,1002,220823,226,190470,476,88030,2233,22327,2227,1634945,2663,75198,1034,82521,2999,83047,2905,52982,1486,42866,2057,86048,2226,104797,1142,95456,1462,190405,1307,217756,677,243221,222,212511,247,105299,3236,42838,3231,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,715927,1042,360115,1373,22761,932,20723,1693,23682,1688,13071,727,9934,1282,23546,1300,22560,568,23170,405,42526,395,43278,352,52974,76,37958,191,16554,875,7378,852,355812,1337,20557,976,22067,1609,19935,1645,11799,701,8681,871,22241,944,21338,374,21534,278,40484,356,42243,194,53123,34,37871,147,22437,1063,11502,1078,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4962226,1952,2422881,2848,132171,1509,130602,4274,150081,4408,89924,2031,61372,2257,152070,2615,166276,1604,148982,1413,302282,1802,338279,1234,337392,325,258845,217,119152,2869,35453,2861,2539345,3122,126232,1573,126767,3859,141765,3547,86956,1911,57799,2612,148382,2842,167349,1543,152968,923,306361,1237,347835,669,365182,290,289616,140,157624,2985,64509,3004,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11855092,6976,5874396,5564,321848,2486,323554,7361,337979,7618,205765,2788,142614,3465,354729,4037,395711,3541,399910,3216,743926,3817,800274,2694,853446,1240,612994,1470,288601,3899,93045,3659,5980696,5999,302455,2878,305292,7073,323718,6591,198570,3099,127814,3637,330685,3863,386468,2582,389716,2655,731968,3185,797217,2205,887465,1394,670682,1232,363039,6098,165607,6188,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2428495,2857,1219536,1167,94897,267,97697,3460,101674,3477,58066,349,34469,807,97875,1021,90792,900,83051,542,168258,528,126778,550,124652,253,86553,43,40449,1481,14325,1485,1208959,2069,88437,1000,96161,3574,91489,3510,54199,507,34367,1011,93229,909,88671,730,83190,488,163765,715,124382,392,129185,347,93799,96,48058,1640,20027,1625,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578706,253,285525,450,13728,100,14236,1506,15994,1525,9896,338,8818,720,21835,718,16742,353,15932,189,32169,239,38723,58,45291,2,33308,2,15022,621,3831,620,293181,366,12751,100,13092,1175,15200,1176,9285,337,8214,687,19859,782,16447,551,16555,2,32499,27,40249,42,47605,36,35247,21,17118,1025,9060,1025,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5226540,2732,2582251,3226,135089,1849,140695,4536,144817,4322,87829,1738,66930,2740,173587,2894,175091,1544,170233,1493,319071,2274,362932,1675,370706,356,270662,767,121325,3155,43284,3158,2644289,3581,126658,1752,135114,4227,136574,4508,87666,1744,64327,2813,157761,2701,167209,1659,165368,2077,318588,1867,367519,1019,387687,420,298926,1048,158567,3262,72325,3122,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5077103,2972,2532085,2263,130607,1197,130171,4559,133772,4497,81206,730,53590,1168,150892,1268,187217,565,179858,595,325375,1191,346145,690,375797,335,277372,411,117965,2890,42118,2886,2545018,1782,124451,781,126708,4365,124039,4263,77658,977,50111,1294,138329,1288,173926,652,170019,797,313906,1120,340420,693,391017,523,300477,216,143035,3519,70922,3546,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1670509,3639,821874,3403,45570,1536,46886,2364,47589,2498,27865,1827,23335,2136,49561,2547,50030,1488,46788,945,100299,794,111218,694,119960,283,95694,174,44247,1591,12832,1586,848635,2676,40608,1245,43351,2455,46533,2511,28829,1747,21313,1898,48697,1908,48921,793,45875,800,102585,1267,110504,1098,127757,120,103145,560,56030,1986,24487,1985,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4706315,3596,2337855,1868,119009,517,127547,3314,133345,3307,85147,333,59282,1016,153842,1040,142178,615,142741,390,279926,358,325157,643,364435,476,248554,273,115184,2005,41508,1990,2368460,2019,113797,527,115579,3078,131503,3144,79181,853,57663,820,150575,776,131490,551,139044,252,271909,496,323049,783,370058,305,262208,259,143221,2988,79183,2990,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,486586,609,246526,1253,14154,740,14771,1263,15753,1231,8783,765,6695,884,15432,1011,16061,680,16928,6,30656,691,29891,692,36800,129,26172,702,10337,970,4093,922,240060,1070,13812,739,15133,1384,14138,1381,8600,765,6728,1181,13554,1110,14613,808,16002,31,28790,140,28319,6,36242,127,25869,892,12308,1292,5952,1281,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23379,4264,12268,2465,534,576,629,605,227,351,776,610,89,137,1192,926,634,517,765,474,1633,1047,1917,827,1730,691,1232,721,841,477,69,118,11111,2778,108,178,1056,984,346,298,1310,975,86,141,337,370,1239,762,857,596,1227,958,1516,603,1198,508,862,418,514,331,455,379,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
