GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001EA,C25122_001MA,C25122_002EA,C25122_002MA,C25122_003EA,C25122_003MA,C25122_004MA,C25122_004EA,C25122_005MA,C25122_005EA,C25122_006EA,C25122_006MA,C25122_007EA,C25122_007MA,C25122_008EA,C25122_008MA,C25122_009MA,C25122_009EA,C25122_010MA,C25122_010EA,C25122_011MA,C25122_011EA,C25122_012EA,C25122_012MA,C25122_013EA,C25122_013MA,C25122_014MA,C25122_014EA,C25122_015MA,C25122_015EA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018EA,C25122_018MA,C25122_019MA,C25122_019EA,C25122_020MA,C25122_020EA,C25122_021EA,C25122_021MA,C25122_022MA,C25122_022EA,C25122_023EA,C25122_023MA,C25122_024EA,C25122_024MA,C25122_025MA,C25122_025EA,C25122_026MA,C25122_026EA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029EA,C25122_029MA,C25122_030MA,C25122_030EA,C25122_031MA,C25122_031EA,state
0400000US42,1587734,16243,251372,8394,69314,4369,106756,5448,50726,3888,24576,2536,255708,7337,71941,3824,119807,5934,46092,3534,17868,1965,313835,9775,31307,2690,175436,6807,88478,5410,18614,1936,234269,8207,12385,1551,126716,6134,82387,5001,12781,1763,254922,7879,9053,1293,111471,5725,123077,5845,11321,1380,277628,7988,4929,1067,69650,4226,191754,6413,11295,1570,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,160025,4702,19846,2736,10473,1937,5449,1457,3322,968,602,391,30568,2845,13211,2094,9564,1761,6678,1481,1115,569,30168,2874,4334,1344,15882,2050,9096,1485,856,477,22192,2730,1489,839,10030,1926,9915,1906,758,408,24608,2352,870,427,8971,1452,13848,1900,919,429,32643,3284,515,385,6999,1639,24179,2687,950,438,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,595430,11967,88136,4982,22476,2748,38692,3470,14800,2808,12168,1949,94374,5733,20450,2904,51304,4409,12135,2025,10485,1874,139502,6127,12497,2164,86867,5281,30242,2891,9896,1809,91271,5249,5066,1224,51489,3916,29081,2941,5635,1302,97804,5970,4145,1507,45908,3804,42529,4269,5222,1307,84343,5383,1627,656,24587,2953,52059,4180,6070,1267,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,111168,3817,12976,1366,6072,1050,5219,1077,1106,393,579,310,20135,2267,7145,1370,9387,1677,2558,968,1045,399,28030,2926,5001,1285,18526,2638,2946,870,1557,647,15861,1914,1570,562,11338,1794,2151,765,802,293,18173,2253,1726,645,10662,1578,4684,1155,1101,445,15993,1819,1007,460,6376,1130,7290,1511,1320,414,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,894865,13978,118091,6342,38770,3682,50489,4636,14902,2453,13930,1802,150833,7214,41863,3326,76404,5125,18952,2439,13614,1801,191037,7072,20595,2779,117545,5519,38040,4080,14857,2086,147412,7329,7536,1412,88496,5780,40992,3459,10388,1954,155185,6911,5726,1172,70089,4485,72728,5645,6642,1346,132307,7061,1533,585,38311,4081,85641,6281,6822,1344,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3659691,28117,419038,12072,99185,5506,189782,7993,94576,6824,35495,3915,466121,12211,78919,5065,257774,8216,99265,5899,30163,3073,731768,15448,35941,3515,427236,11007,234711,10120,33880,3528,586152,11787,15168,2122,289946,9852,260571,9263,20467,2473,679631,15757,12159,2017,243646,8355,399667,13418,24159,2732,776981,15554,8490,1807,136397,7050,603134,12622,28960,3112,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,293885,6727,26831,3203,7139,1616,10468,1362,5924,1407,3300,1173,35207,2841,7386,1415,17756,1946,8387,1298,1678,646,58848,3934,4121,1166,35315,3165,17551,2180,1861,484,50075,3694,1960,771,24784,2543,21943,2703,1388,584,61990,4207,1302,479,23890,2563,34829,3122,1969,670,60934,3741,1017,355,9471,1440,48700,3476,1746,649,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,78224,3675,7386,1366,2247,582,2675,902,2106,775,358,294,14231,1835,4130,953,6113,1254,3055,939,933,428,17512,1994,1257,586,9986,1376,5223,1125,1046,450,11667,1716,585,389,5097,1100,5372,1046,613,283,15316,2148,216,260,5214,1139,9117,1767,769,313,12112,1628,206,208,2346,629,8507,1366,1053,426,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1043463,11870,107788,5510,31656,3353,34131,2549,32847,3076,9154,1724,125352,5819,30180,2968,52254,3747,32410,3306,10508,1776,171501,6150,13834,2024,79237,4555,67442,4285,10988,1800,152292,6757,5510,1208,58122,4196,81469,5231,7191,1360,183707,5840,3311,737,44051,3549,129242,5450,7103,1324,302823,7296,3438,1093,28352,2227,262703,6808,8330,1459,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1056828,14219,101505,6565,27007,2987,29353,2678,36668,4004,8477,1850,119674,6168,27656,3466,44383,3277,40927,3795,6708,1355,175650,7444,9788,1731,76722,4886,82171,4892,6969,1274,160675,7314,4490,1119,57533,3751,90418,5247,8234,1804,198236,7942,3601,1115,39700,2918,149642,7162,5293,1378,301088,9991,2102,872,25859,2976,265434,8474,7693,1201,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,196426,6466,41885,3364,16292,1949,15912,1703,3423,1035,6258,1268,41676,3236,14275,2002,17406,2067,2636,932,7359,1457,40854,3671,5736,1233,24863,2770,4365,1308,5890,1386,26771,2659,2814,988,15990,2079,3854,1153,4113,1006,25138,3249,1053,506,14523,2026,5715,1479,3847,1026,20102,2361,953,486,9448,1516,7133,1293,2568,873,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,784694,9580,79196,4082,21612,2241,38834,2897,14085,2353,4665,1116,135052,5436,35740,2977,75695,4601,17186,2199,6431,1063,171295,6258,17505,1816,115466,4903,31467,2847,6857,920,133250,6176,6460,1039,88606,4809,33145,3232,5039,855,140033,5232,4271,1001,85857,4761,44440,2817,5465,842,125868,4951,2705,745,45960,3221,72542,4341,4661,795,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,66004,3869,8456,1730,2840,1121,3610,1059,1228,710,778,475,9132,1520,2470,847,4787,1118,778,515,1097,392,13054,1780,1794,747,7863,1373,2026,811,1371,737,10895,1836,330,214,6255,1515,3599,1015,711,406,11825,1960,529,385,5928,1337,4348,1137,1020,529,12642,1938,153,177,4344,1048,7082,1460,1063,420,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,389281,10101,186170,7209,69699,4264,21202,2636,1729,794,93540,5587,85554,4681,35833,3278,15611,2508,935,616,33175,3125,63516,3935,18244,2507,21254,2108,2147,1010,21871,2989,26996,2788,5043,1331,11311,1748,2392,1009,8250,1768,16992,2543,1116,496,7622,1715,3463,1372,4791,1201,10053,2008,739,503,3015,1002,3890,1344,2409,720,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
