GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001EA,C08124_001MA,C08124_002EA,C08124_002MA,C08124_003EA,C08124_003MA,C08124_004MA,C08124_004EA,C08124_005MA,C08124_005EA,C08124_006MA,C08124_006EA,C08124_007EA,C08124_007MA,C08124_008EA,C08124_008MA,C08124_009MA,C08124_009EA,C08124_010MA,C08124_010EA,C08124_011MA,C08124_011EA,C08124_012EA,C08124_012MA,C08124_013EA,C08124_013MA,C08124_014MA,C08124_014EA,C08124_015MA,C08124_015EA,C08124_016MA,C08124_016EA,C08124_017MA,C08124_017EA,C08124_018EA,C08124_018MA,C08124_019EA,C08124_019MA,C08124_020EA,C08124_020MA,C08124_021EA,C08124_021MA,C08124_022MA,C08124_022EA,C08124_023EA,C08124_023MA,C08124_024MA,C08124_024EA,C08124_025MA,C08124_025EA,C08124_026MA,C08124_026EA,C08124_027MA,C08124_027EA,C08124_028MA,C08124_028EA,C08124_029EA,C08124_029MA,C08124_030EA,C08124_030MA,C08124_031EA,C08124_031MA,C08124_032MA,C08124_032EA,C08124_033MA,C08124_033EA,C08124_034MA,C08124_034EA,C08124_035MA,C08124_035EA,C08124_036MA,C08124_036EA,C08124_037MA,C08124_037EA,C08124_038MA,C08124_038EA,C08124_039EA,C08124_039MA,C08124_040EA,C08124_040MA,C08124_041EA,C08124_041MA,C08124_042MA,C08124_042EA,state
0400000US31,996639,7497,376436,7767,158204,5249,228037,6604,97386,4004,134475,5842,2101,730,814254,8691,311515,6471,123174,4591,190702,5720,80485,3814,106729,5019,1649,612,90480,5245,29266,2613,15964,2113,17768,1774,8616,1245,18463,2857,403,380,6867,1728,1466,797,1657,832,2115,805,329,222,1300,683,0,163,38162,2587,10823,1463,10245,1582,7885,1335,3783,965,5377,1137,49,99,46876,3129,23366,2137,7164,1196,9567,1236,4173,1000,2606,743,0,163,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1402611,11140,405408,9353,373743,9867,344827,9665,125155,6307,150053,6473,3425,788,1101151,12742,321603,8842,288562,9186,270114,8870,99862,5783,118030,6144,2980,763,137487,6747,34686,3213,40337,3907,33579,3442,13002,1919,15607,2737,276,235,43262,4012,5334,1424,17044,2537,10453,1866,5635,1374,4755,1190,41,55,60427,4374,11804,1738,21593,2682,14325,2292,4212,1329,8493,1782,0,211,60284,4284,31981,3079,6207,1283,16356,2352,2444,1008,3168,1089,128,213,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,712701,7576,297445,7121,112262,5446,162285,6072,61842,3923,77975,4895,892,395,576670,7644,243129,6969,88567,4613,132056,5295,49380,3340,63181,4277,357,267,59118,4295,17748,2228,11306,2259,12649,2296,7243,1422,9949,1961,223,240,5162,1204,2582,821,970,501,863,357,169,189,578,379,0,192,27243,3034,9113,1483,6261,1301,6540,1319,2794,1418,2223,731,312,153,44508,3568,24873,2525,5158,905,10177,1508,2256,750,2044,829,0,192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4409601,22026,1892018,19003,710818,14021,1025327,14600,309752,10001,467824,12072,3862,1149,3129181,18787,1349518,14639,482647,11731,731738,13578,225587,7937,336637,10925,3054,1048,349334,11707,104770,6205,73599,5189,75168,4774,40985,4011,54685,4615,127,113,521066,11220,264161,7933,78146,5456,116396,5822,21865,2722,40498,3333,0,206,208350,9322,55912,4359,56042,4523,51328,4358,14962,2654,29425,3077,681,454,201670,6892,117657,4926,20384,2617,50697,3900,6353,1457,6579,1648,0,206,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,866572,11960,321939,9916,180107,7772,199301,7803,89857,5427,71887,4896,3481,917,688146,11605,254138,9068,137729,7187,163204,7088,72373,4772,57945,4316,2757,816,92079,6102,32335,3941,19961,2610,20115,2807,11557,1997,7692,1695,419,284,9231,2264,4297,1741,2444,961,1526,618,748,502,154,155,62,97,32988,3365,11875,1854,9825,2346,6548,1482,2210,619,2287,801,243,237,44128,3712,19294,2035,10148,2103,7908,1608,2969,1148,3809,1518,0,201,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9427680,30893,3864007,26504,1887154,22570,2119035,21742,680380,16304,863336,15849,13768,1801,5007277,29816,2025035,20554,876618,14252,1140646,16398,413781,11833,544156,13122,7041,1252,589896,14308,191241,6418,124922,6459,129271,6356,68841,5475,74419,4772,1202,691,2644978,23106,1118129,17326,632768,14092,585690,12746,144242,7306,163750,8010,399,361,775516,19239,307802,10115,187660,9076,180367,8040,33783,3035,63113,4425,2791,865,410013,10362,221800,7735,65186,4768,83061,4599,19733,2607,17898,2452,2335,1032,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4780350,24489,1782270,22432,819752,17374,1056482,15006,449329,10407,627776,13753,44741,3103,3876587,26194,1460732,21155,654674,14793,876077,14825,334944,9549,519291,13310,30869,2914,423062,12913,109373,4588,91009,5919,78004,5519,72930,4862,69492,5108,2254,782,46327,3946,16844,1968,13063,1977,8611,1743,3242,1238,4282,1223,285,275,142697,6653,43840,3071,30478,3823,27462,2952,14860,2631,16967,2428,9090,1809,291677,9011,151481,6836,30528,3179,66328,4522,23353,3554,17744,2373,2243,965,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,405145,4371,150593,5372,70442,4051,87628,4851,48207,3081,45951,2800,2324,970,330690,5492,122329,4882,53330,3177,72880,4025,40463,2836,39742,2732,1946,951,33135,3318,10554,1770,6335,1384,8361,1898,4589,891,3186,761,110,115,2137,803,1037,658,556,423,233,177,53,79,191,155,67,115,20420,2126,7459,1252,6400,1599,2753,670,1536,581,2071,547,201,231,18763,2227,9214,1383,3821,1192,3401,892,1566,446,761,443,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5476583,23581,2019632,19655,944662,15059,1236770,16261,403619,9786,867784,15969,4116,1003,4564251,23989,1719556,18239,744849,13311,1035888,15143,336752,8565,723863,13446,3343,981,419640,11908,114082,6343,91797,5551,83939,4746,42788,3845,86679,5672,355,311,79760,4594,17072,2201,25256,2808,19925,2363,1624,591,15883,2131,0,193,180248,7911,47743,3327,53974,3784,37849,2891,10444,2113,29866,2984,372,414,232684,7941,121179,5194,28786,3220,59169,3950,12011,1869,11493,1964,46,76,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1744677,12690,610426,8932,308092,6424,396805,8030,194750,5167,224751,7141,9853,1425,1435851,12825,511841,7368,241287,5480,337389,7640,154469,4703,185805,6759,5060,1280,171438,6761,52063,4198,35789,3156,32917,2393,26527,2699,23679,2714,463,279,5737,1228,1388,514,1916,814,1053,403,328,285,1052,587,0,161,57048,4128,13059,1701,16719,2290,9774,1441,6312,1167,9647,1772,1537,807,74603,3994,32075,2539,12381,1515,15672,1632,7114,1518,4568,776,2793,852,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1953055,14969,757843,14316,345492,10115,434251,10958,183281,8562,231669,7718,519,337,1399966,16563,536329,12239,233860,7545,317898,9816,135677,7300,175790,7246,412,284,189746,7312,58971,3583,39167,3682,37745,3421,26565,3749,27298,3224,0,207,87100,5097,33796,2826,20584,2828,21944,2743,4339,1204,6349,1322,88,147,132536,6369,54007,3972,29799,2909,28019,2954,7167,1459,13528,1905,16,55,143707,6831,74740,4640,22082,2860,28645,3005,9533,1937,8704,1503,3,15,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6056160,22146,2342310,18373,1033043,15745,1377781,16932,489818,10037,809938,14219,3270,822,4614474,20262,1795645,16934,727617,11778,1056147,14634,392219,8734,640206,12595,2640,706,515172,13916,144902,6143,113688,6637,107500,5951,55074,3214,93925,5298,83,138,323271,9054,133341,5571,75149,5621,77416,5032,11137,2313,26116,2972,112,184,303060,8329,110417,5209,77092,4448,64116,3356,17212,2123,33959,2861,264,227,300183,8741,158005,6492,39497,3098,72602,4339,14176,2096,15732,2308,171,247,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,522214,6772,200457,4939,103558,5564,120899,6400,38005,3388,57388,4084,1907,763,414455,7067,162989,4737,78124,4888,97854,6045,30144,2993,44556,3754,788,611,49305,5259,13280,2089,12159,2393,9959,2300,5495,1451,8412,1977,0,217,11452,1745,4487,1076,2718,1017,2644,793,555,445,1048,615,0,217,23348,2227,8054,1102,6203,1432,5099,1247,530,348,2948,915,514,269,23654,2537,11647,1650,4354,1450,5343,1116,1281,787,424,298,605,488,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2259936,17207,760819,12029,410669,12733,529450,10980,207737,7869,330197,10641,21064,1921,1849628,18872,635699,11975,327960,11353,445616,9438,160000,6909,273383,8926,6970,1628,214454,8964,52945,3216,46165,4660,43394,4004,31084,3742,39931,3870,935,587,11198,1951,2560,860,4317,1398,1566,545,783,531,1972,819,0,211,79234,5275,16832,2154,20382,3305,12601,1976,8037,1729,9790,1812,11592,1395,105422,5959,52783,3473,11845,2065,26273,3010,7833,1753,5121,1569,1567,1399,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,436376,5284,153102,5062,76077,3992,102617,4445,48688,3011,54391,3094,1501,599,354488,5522,122653,4795,59919,3482,86373,4048,39937,2980,44256,2728,1350,618,34059,3028,10289,1314,6652,1280,6227,1239,4626,1129,6129,1484,136,136,2956,1063,349,332,1431,953,533,298,211,199,432,431,0,163,19364,1918,6893,1201,4654,921,3877,939,1638,606,2302,627,0,163,25509,1951,12918,1484,3421,801,5607,958,2276,733,1272,495,15,28,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3079158,18127,1074879,18431,522566,12354,724194,13144,268147,9292,477112,13571,12260,1896,2562137,22030,900510,16778,423450,11642,608167,12478,213589,8244,405256,11338,11165,1825,270357,11128,71664,5086,57012,4978,57780,5322,34561,3502,48669,4173,671,388,19744,2803,5346,1392,5634,1351,5328,1311,621,346,2815,1009,0,208,76802,5168,21106,2603,21609,2847,14726,2057,7804,1815,11191,1797,366,301,150118,7072,76253,4721,14861,2368,38193,3634,11572,2388,9181,1811,58,72,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13051002,37723,4743860,37065,2254041,30352,3063744,35183,1409293,25738,1533314,26045,46750,3366,10516631,40631,3893177,35122,1744769,26588,2497194,30551,1083094,22145,1269530,22742,28867,2784,1285104,23498,356413,10582,267252,9230,273322,10575,225964,11372,159419,7830,2734,720,176746,9378,55549,4125,49290,3982,42404,4119,10034,2188,19426,2807,43,72,410113,11949,105649,6059,113784,7237,81497,5437,49015,5104,49962,5260,10206,1639,662408,17371,333072,10567,78946,5294,169327,9080,41186,4007,34977,4234,4900,1381,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486681,9125,581584,9943,225019,6629,358840,9053,135873,6407,183454,6531,1911,645,1131247,11000,442652,9678,162601,5717,276741,7969,106513,5947,141289,5970,1451,523,159591,7456,50140,4077,30936,3586,34066,3568,19138,2421,25111,2942,200,238,34465,3069,15147,1876,7432,1683,7096,1707,1178,549,3539,1177,73,118,60109,4465,23444,2590,13537,2158,12270,1949,3841,1133,6830,1453,187,284,101269,6222,50201,3825,10513,1471,28667,3041,5203,1360,6685,1400,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318995,4208,131226,4932,55424,3946,66291,3199,32588,2593,33135,2620,331,181,238797,5178,100545,4275,36398,2600,50460,2987,25334,2074,25935,2376,125,111,29243,2280,9892,1362,6712,1316,4846,1085,3977,1247,3816,967,0,157,4782,1590,1195,560,1078,616,2280,1233,36,62,193,179,0,157,23520,2331,6926,1030,7317,1661,5314,1118,1583,458,2238,616,142,169,22653,2127,12668,1308,3919,1130,3391,947,1658,586,953,404,64,70,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4195387,19113,1830102,20195,699821,15772,873877,13637,351857,10376,392535,10424,47195,3182,3246194,21680,1417194,17171,515897,13388,690950,12800,271296,9120,319730,9484,31127,2597,363154,10367,127844,6414,75288,5064,70042,4840,49407,3767,36531,3548,4042,1031,175257,6809,99548,4166,31554,2952,28469,2672,6063,1921,7817,1755,1806,701,184706,7314,57651,3426,47556,4599,36050,3617,16016,2287,18653,3096,8780,1754,226076,6684,127865,5141,29526,2679,48366,3473,9075,1820,9804,1794,1440,638,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3566785,15915,1467914,16826,582625,12980,757182,14641,334918,10347,398650,10521,25496,2846,2558090,18125,1006079,15467,407459,10378,559995,12962,252630,8734,315056,9230,16871,2382,362924,10562,128365,6827,68223,4307,66667,4767,53795,4652,43243,4550,2631,984,233203,8468,130429,6240,37765,3460,45517,3649,6640,1406,12405,2326,447,332,186812,7335,79566,5576,38378,3004,32659,3161,11358,1960,19918,2697,4933,1301,225756,8280,123475,5988,30800,2976,52344,3513,10495,2467,8028,1642,614,399,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,711997,10856,236550,8008,138501,5961,166739,6294,77660,4030,91719,4968,828,563,589312,9638,199372,7125,109026,5478,140740,5803,63164,3583,76182,4573,828,563,64022,4473,17404,2369,13437,1983,14301,2248,9127,1619,9753,1679,0,200,6552,1198,1676,741,2500,807,1211,661,71,88,1094,610,0,200,28590,3152,7165,1448,8956,1674,6197,1367,2848,997,3424,890,0,200,23521,2855,10933,1576,4582,1329,4290,1033,2450,745,1266,592,0,200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2938890,12379,1085257,12734,482023,9648,649661,12255,248095,5892,472492,9129,1362,494,2384007,12164,881440,10741,369347,9210,529900,10773,207419,6032,394924,8705,977,417,224352,7523,71062,4120,40637,3132,45665,2981,22213,2525,44623,3154,152,162,51446,3688,16186,2047,14679,1903,12669,2111,1645,571,6267,1249,0,151,133613,4773,43995,2864,36383,2919,28244,2252,7281,1126,17480,1922,230,246,145472,5503,72574,3838,20977,2430,33183,2761,9537,1165,9198,1411,3,6,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,279145,4794,95219,4462,51229,3979,54485,3989,38643,2810,37723,3350,1846,875,217568,5889,72015,4058,39808,3401,43485,3667,30145,2849,30374,3130,1741,856,28481,2991,9144,1686,3868,1203,6147,1449,5164,1104,4132,986,26,44,1651,615,184,216,319,247,129,119,472,292,547,342,0,201,16672,2673,6252,1239,4810,1634,2738,1075,1314,548,1558,862,0,201,14773,2129,7624,1491,2424,661,1986,838,1548,772,1112,541,79,127,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,978691,16266,328681,12556,199189,9680,267070,10648,83615,6866,99704,7754,432,396,820782,16442,277719,11890,160135,8498,233084,10718,64495,5660,84917,7082,432,396,73790,5572,27363,3452,13857,2216,18972,2806,7171,2066,6427,1635,0,262,17286,2719,3104,995,6613,1522,3883,1119,1950,806,1736,780,0,262,45582,4997,12089,2321,13864,2309,8132,1692,6961,1829,4536,1280,0,262,21251,3485,8406,1659,4720,1551,2999,1079,3038,1416,2088,1122,0,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
