GEO_ID,C17016_001E,C17016_001M,C17016_002E,C17016_002M,C17016_003E,C17016_003M,C17016_004E,C17016_004M,C17016_005E,C17016_005M,C17016_006E,C17016_006M,C17016_007E,C17016_007M,C17016_008E,C17016_008M,C17016_009E,C17016_009M,NAME,C17016_001EA,C17016_001MA,C17016_002EA,C17016_002MA,C17016_003MA,C17016_003EA,C17016_004EA,C17016_004MA,C17016_005EA,C17016_005MA,C17016_006EA,C17016_006MA,C17016_007EA,C17016_007MA,C17016_008EA,C17016_008MA,C17016_009EA,C17016_009MA,state
0400000US28,716451,10880,106921,5365,21460,2918,27094,3343,58367,3286,609530,9658,341397,7946,87473,5165,180660,5451,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,24114,2568,50573,4007,66247,4156,1386326,14329,775499,11339,239096,7330,371731,7715,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,3453,941,8186,1691,8689,1559,242398,5204,123435,5229,54659,3340,64304,2852,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,7915,1477,13551,1960,13662,2070,449861,6887,283960,5589,79675,3575,86226,3090,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,14372,2580,19631,2500,29514,3019,636932,10213,360939,8315,104271,4289,171722,5653,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,1400,529,7072,1333,8490,1522,329251,5091,185088,4822,68664,3673,75499,3868,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,29107,2949,51772,3747,82248,4516,2072104,16546,1211409,13520,379640,8848,481055,9958,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,11644,1596,20627,2320,40358,3438,406463,8204,210584,6104,70184,4106,125695,4542,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,78567,4896,152868,7757,250513,7986,4138060,21829,2329238,17802,760660,13209,1048162,12909,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,275466,8835,54392,4320,86590,5275,134484,6404,2314714,18204,1305164,15566,388488,10703,621062,11416,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,2063,734,5160,1139,4421,841,178573,4250,110936,3733,35358,2564,32279,1975,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,50358,4074,111656,5889,127941,4976,2661215,14383,1497160,13815,468000,9344,696055,10774,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,22116,2034,34733,3083,54694,3115,852601,8054,486057,7266,134209,4579,232335,5196,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,14869,2207,31805,3462,42797,3508,921504,11352,467535,9692,196180,8124,257789,7703,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,39259,3506,87283,4868,129246,5632,2921501,13989,1634366,13203,526736,9541,760399,9371,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,2664,1090,6686,1623,10438,1982,232023,5765,131550,4813,47369,3259,53104,3525,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,28303,3274,45057,4000,67726,3699,1112174,13649,595929,10994,175652,6200,340593,8135,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,2971,840,6205,1421,8734,1304,195492,3969,116942,4141,37163,2901,41387,2448,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,33730,3452,59354,3993,93833,5364,1520571,15258,860833,13937,238161,7843,421577,9494,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,175003,8087,233493,9243,349707,9823,5937858,23931,3578482,28973,956336,19559,1403040,15757,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,7575,1357,20805,2340,20066,2349,674729,7721,383490,7611,139953,5124,151286,4343,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,1608,662,4671,1005,4543,983,142826,3435,76956,3044,32037,2119,33833,1702,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,26408,2831,49342,4276,73252,5234,1942235,14619,1152499,14225,323500,9059,466236,8305,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,18526,2813,51367,4080,60545,4166,1703355,15636,935229,12981,340458,10137,427668,8080,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,6695,1285,16743,2607,41654,3238,396450,6881,186208,5143,61763,3859,148479,3808,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,18476,2212,41246,3294,45223,3202,1373430,10305,785252,8530,260401,6598,327777,6513,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,2029,700,3833,1203,5141,1287,134716,3730,74968,3271,29862,2928,29886,2414,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,30154,2825,63560,4464,235854,7906,476005,11944,204173,8122,49539,3692,222293,7525,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
