GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,C27016_042E,C27016_042M,C27016_043E,C27016_043M,C27016_044E,C27016_044M,C27016_045E,C27016_045M,C27016_046E,C27016_046M,C27016_047E,C27016_047M,C27016_048E,C27016_048M,C27016_049E,C27016_049M,C27016_050E,C27016_050M,C27016_051E,C27016_051M,NAME,C27016_001MA,C27016_001EA,C27016_002EA,C27016_002MA,C27016_003MA,C27016_003EA,C27016_004EA,C27016_004MA,C27016_005EA,C27016_005MA,C27016_006EA,C27016_006MA,C27016_007EA,C27016_007MA,C27016_008MA,C27016_008EA,C27016_009EA,C27016_009MA,C27016_010EA,C27016_010MA,C27016_011EA,C27016_011MA,C27016_012MA,C27016_012EA,C27016_013MA,C27016_013EA,C27016_014MA,C27016_014EA,C27016_015EA,C27016_015MA,C27016_016MA,C27016_016EA,C27016_017EA,C27016_017MA,C27016_018EA,C27016_018MA,C27016_019EA,C27016_019MA,C27016_020EA,C27016_020MA,C27016_021MA,C27016_021EA,C27016_022MA,C27016_022EA,C27016_023MA,C27016_023EA,C27016_024EA,C27016_024MA,C27016_025EA,C27016_025MA,C27016_026MA,C27016_026EA,C27016_027MA,C27016_027EA,C27016_028EA,C27016_028MA,C27016_029EA,C27016_029MA,C27016_030EA,C27016_030MA,C27016_031MA,C27016_031EA,C27016_032MA,C27016_032EA,C27016_033EA,C27016_033MA,C27016_034MA,C27016_034EA,C27016_035EA,C27016_035MA,C27016_036EA,C27016_036MA,C27016_037EA,C27016_037MA,C27016_038EA,C27016_038MA,C27016_039MA,C27016_039EA,C27016_040MA,C27016_040EA,C27016_041EA,C27016_041MA,C27016_042EA,C27016_042MA,C27016_043EA,C27016_043MA,C27016_044MA,C27016_044EA,C27016_045MA,C27016_045EA,C27016_046EA,C27016_046MA,C27016_047EA,C27016_047MA,C27016_048EA,C27016_048MA,C27016_049EA,C27016_049MA,C27016_050MA,C27016_050EA,C27016_051EA,C27016_051MA,state
0400000US13,10121586,5983,1516708,49216,544917,26138,486089,24897,58828,8125,832971,25386,497591,15726,335380,17020,138820,5954,135851,6018,2969,863,770082,25365,266838,15126,242034,14126,24804,4799,389711,14197,254886,9952,134825,8781,113533,5811,112776,5645,757,500,1217285,31187,350689,15101,314818,13774,35871,4921,691024,19830,481615,16111,209409,11951,175572,7584,174100,7594,1472,1074,3013924,56583,751567,23356,698459,21309,53108,6821,1838383,33252,1508477,27655,329906,15789,423974,11390,420293,11331,3681,1311,3603587,45594,697693,17131,676483,17026,21210,3559,2385657,30788,2233937,27250,151720,10445,520237,10351,518848,10352,1389,659,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1358623,2688,131537,8507,36687,4743,35622,4750,1065,576,71774,4463,62227,4071,9547,1650,23076,2227,22684,2238,392,238,51654,5976,14979,2847,14469,2819,510,308,24603,3185,21807,3024,2796,795,12072,2098,12072,2098,0,187,114526,8377,36152,4644,35485,4654,667,518,58982,4984,53883,4573,5099,1354,19392,2197,19352,2188,40,66,421989,16945,111443,6940,107975,6945,3468,1073,239878,10437,224502,10099,15376,2486,70668,4016,69933,3936,735,460,638917,16695,113527,5628,112254,5553,1273,568,401171,10985,389668,10600,11503,2321,124219,4466,124100,4453,119,198,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1682628,2028,216258,12499,72966,7801,70737,7743,2229,798,122393,7191,82972,6064,39421,4344,20899,2556,20631,2509,268,297,123281,10881,44908,5561,42793,5505,2115,1046,62548,5818,45212,4839,17336,2795,15825,2317,15825,2317,0,201,233990,15603,76119,8267,73449,7945,2670,1363,124231,7499,100108,6780,24123,3316,33640,3723,33614,3724,26,45,600940,17755,171445,8745,159612,8581,11833,2831,332806,10630,284873,9636,47933,4439,96689,4115,96407,4051,282,274,508159,17700,98352,7282,96690,7271,1662,744,318322,12073,297650,11054,20672,3072,91485,4161,91424,4160,61,96,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12494117,3650,1569341,35689,513148,19482,492883,18989,20265,3322,893949,19173,727804,16007,166145,8955,162244,6023,158740,5864,3504,1136,755563,30025,247431,14644,238837,14408,8594,2254,382813,16516,305965,13128,76848,7069,125319,6966,123861,6792,1458,874,1270689,33603,356393,15928,339364,15983,17029,3613,691161,19639,553297,16714,137864,8450,223135,7761,219525,7677,3610,1414,3633842,44540,895824,20496,869103,21336,26721,3224,2146817,27776,1891138,25178,255679,12750,591201,12762,585720,12771,5481,1603,5264682,44412,999011,17415,984297,17529,14714,2636,3486096,31376,3375209,31238,110887,7647,779575,12339,775522,12208,4053,1131,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6460375,3884,871247,27337,294564,14298,268510,13424,26054,5234,500881,15187,399234,11821,101647,7286,75802,4381,73912,4273,1890,811,423177,17285,135424,9272,120464,8374,14960,3355,217064,9476,171251,8300,45813,4278,70689,4427,70278,4349,411,384,739546,25442,223994,13867,206104,13032,17890,3505,384691,14218,311213,11763,73478,5808,130861,6242,130283,6115,578,517,2172052,34131,548100,15143,513462,14226,34638,3987,1247525,22377,1109397,20737,138128,7174,376427,8148,374835,8194,1592,716,2254353,29531,415975,13496,406606,13837,9369,2319,1504494,22207,1441360,21924,63134,5921,333884,9862,332675,9940,1209,624,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3043079,2002,326317,11551,93480,5866,87652,5367,5828,1928,199834,7354,174575,6819,25259,3235,33003,2341,32765,2326,238,233,186796,10721,59412,5962,55914,5927,3498,1379,90631,6434,78584,5805,12047,2235,36753,2936,36487,2899,266,383,330922,13220,97740,7596,94816,7512,2924,858,170749,6370,148458,6129,22291,2721,62433,3827,62205,3801,228,263,1022958,18670,268559,9951,261398,9804,7161,1730,578246,11354,534261,11141,43985,3842,176153,5062,175510,5052,643,392,1176086,19295,233962,8251,230206,8234,3756,1255,749983,12414,734127,12331,15856,2107,192141,6295,191618,6325,523,416,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2816106,2930,336083,14362,110125,8761,100396,8324,9729,2283,194553,7919,135486,6116,59067,4470,31405,2685,31023,2669,382,299,179666,12244,61330,6538,56714,6222,4616,1498,88840,6433,63185,5198,25655,3343,29496,2581,29387,2550,109,137,332654,14747,111618,8618,103149,8466,8469,1997,169706,7282,132293,6133,37413,4152,51330,3161,51171,3184,159,138,934400,21540,251367,10705,239594,10515,11773,3004,527939,11908,465834,11561,62105,4820,155094,5598,154588,5544,506,361,1033303,19715,201385,8653,197850,8500,3535,1132,671051,11940,648802,11748,22249,2697,160867,5105,160734,5135,133,204,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4307755,3226,743938,20903,234582,10867,222097,10464,12485,3560,438498,13143,388160,12311,50338,5034,70858,4345,70066,4403,792,407,322007,14902,92459,6958,88644,6778,3815,1441,167647,8859,146216,8092,21431,2888,61901,4391,61871,4382,30,51,505154,18521,130589,8195,125330,7731,5259,1874,280774,11188,246454,10056,34320,4030,93791,5349,93367,5337,424,338,1380483,26073,333309,12079,319872,11776,13437,3296,802604,15740,742045,15857,60559,4487,244570,7014,244294,7057,276,213,1356173,25504,253986,9279,250615,9303,3371,1048,888373,15991,863586,15657,24787,3022,213814,6720,213686,6744,128,148,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4542000,3040,898670,27243,326606,13843,313682,14578,12924,3496,491245,14922,390507,13930,100738,6299,80819,4815,79352,4858,1467,593,381048,18628,112917,9876,110614,9970,2303,1061,199571,10625,165357,9605,34214,3968,68560,4195,68181,4214,379,345,561252,22043,143894,9837,138526,9650,5368,1919,322261,13683,260148,10387,62113,6521,95097,5175,95048,5167,49,70,1251586,25220,289463,13974,279664,13746,9799,2105,741670,17032,648124,15652,93546,6121,220453,7344,219426,7326,1027,676,1449444,26786,283421,12463,279245,12616,4176,1377,955855,17739,904278,16707,51577,5232,210168,6855,209881,6868,287,230,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1300042,1179,144012,7961,34348,3950,31710,3689,2638,873,88679,4709,68821,4291,19858,2189,20985,2570,20768,2562,217,212,93717,8109,21958,3833,20736,3600,1222,749,47143,4869,34708,3938,12435,2419,24616,2722,24584,2724,32,58,132989,8066,28816,3535,27348,3296,1468,580,71095,4814,57099,4417,13996,1888,33078,3052,32918,3027,160,265,425336,13476,93857,6086,88063,5915,5794,1526,243842,9299,213904,8340,29938,2999,87637,3750,87531,3757,106,88,503988,13831,83286,4866,81708,4865,1578,684,327126,9736,311134,9723,15992,2199,93576,4051,93576,4051,0,175,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5895118,3384,548913,21390,167770,10781,157290,10468,10480,2646,311335,12162,257229,10620,54106,5204,69808,4524,68169,4365,1639,803,271166,16743,92205,8898,86562,8761,5643,2314,136942,8907,113496,7274,23446,4429,42019,3242,41535,3302,484,540,494835,21773,152367,10427,145182,10229,7185,1764,267863,12662,217413,11231,50450,5353,74605,4697,73988,4629,617,451,1480502,32107,374833,14283,356886,13728,17947,3361,874825,19216,768380,17279,106445,8157,230844,7454,228632,7499,2212,789,3099702,30594,608230,14772,597666,14982,10564,1903,2030294,19136,1961739,19681,68555,5228,461178,7809,458454,7669,2724,914,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
