GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001MA,C24060_001EA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005EA,C24060_005MA,C24060_006EA,C24060_006MA,C24060_007EA,C24060_007MA,C24060_008MA,C24060_008EA,C24060_009EA,C24060_009MA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012MA,C24060_012EA,C24060_013MA,C24060_013EA,C24060_014MA,C24060_014EA,C24060_015EA,C24060_015MA,C24060_016MA,C24060_016EA,C24060_017EA,C24060_017MA,C24060_018MA,C24060_018EA,C24060_019MA,C24060_019EA,C24060_020EA,C24060_020MA,C24060_021MA,C24060_021EA,C24060_022EA,C24060_022MA,C24060_023EA,C24060_023MA,C24060_024MA,C24060_024EA,C24060_025MA,C24060_025EA,C24060_026MA,C24060_026EA,C24060_027MA,C24060_027EA,C24060_028EA,C24060_028MA,C24060_029MA,C24060_029EA,C24060_030MA,C24060_030EA,C24060_031MA,C24060_031EA,C24060_032MA,C24060_032EA,C24060_033EA,C24060_033MA,C24060_034MA,C24060_034EA,C24060_035EA,C24060_035MA,C24060_036EA,C24060_036MA,state
0400000US35,870092,11980,325617,9793,181214,7688,200966,7916,89857,5357,72438,4875,520610,9040,137047,6208,117338,6538,143809,6809,67849,4699,54567,4553,28698,3089,15062,2056,3596,956,5463,1321,2790,1039,1787,727,68461,4247,41506,2882,11083,2078,11228,1997,2478,897,2166,842,195908,7513,112964,5950,34837,3701,31226,2730,10005,1623,6876,1303,56415,4499,19038,2078,14360,2049,9240,2118,6735,1386,7042,1929,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9634437,31037,3942015,27382,1944821,22995,2165287,21952,695144,16179,887170,16555,6230224,34504,2102959,19506,1290429,19978,1652929,21569,498098,14296,685809,14558,371278,10571,199932,7870,39281,3173,70906,4758,36472,3213,24687,2557,990091,17180,642864,13873,160096,7163,139098,5629,19823,2393,28210,3019,1459845,20732,768508,15372,313343,10520,222740,7508,66834,4349,88420,5273,582999,15329,227752,8240,141672,7022,79614,5162,73917,5280,60044,4134,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4783062,24982,1796739,22026,835281,17740,1067552,15115,444126,9812,639364,14017,3324909,25633,1019396,16494,561625,14215,849450,14514,332061,9407,562377,13687,176084,7519,84864,4977,22086,2366,37080,3428,19800,2467,12254,2154,329709,9444,213672,7858,50004,4056,50436,3455,5446,1392,10151,1869,666289,14741,394307,11160,123542,6996,88379,5163,27147,2971,32914,3641,286071,10702,84500,5341,78024,6030,42207,3459,59672,4690,21668,2573,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,406875,4621,151695,5530,71300,3964,89104,4940,48043,3221,46733,2989,254539,5584,68312,3723,41756,3142,67771,4487,37551,2948,39149,2716,16641,1779,8821,1400,1966,690,2715,650,1800,543,1339,488,42804,3637,24577,2600,9452,1621,6157,1347,818,429,1800,562,62206,3342,34407,2628,11953,1634,10289,1327,2957,701,2600,683,30685,2530,15578,1712,6173,1158,2172,535,4917,1057,1845,618,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5582008,22592,2048253,18929,969011,15029,1260659,16528,414238,9666,889847,16320,3960905,20756,1162634,12366,682042,12502,1004342,14437,314594,8824,797293,15217,153736,6634,78792,4659,14594,1615,31992,2915,17845,2221,10513,1640,527166,12001,346370,10169,74142,4688,78018,4207,8453,1327,20183,2246,661130,13113,368480,8466,128907,6238,103147,4128,23119,2485,37477,3218,279071,8668,91977,4954,69326,4250,43160,3372,50227,3333,24381,2725,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1758402,13181,617100,8951,313672,6265,403265,8220,196901,5140,227464,7359,1162583,12261,317922,7638,201999,5565,305174,7476,143117,4568,194371,6849,65633,3123,32922,2244,7057,1197,13222,1564,7347,1208,5085,934,120147,4558,69570,3780,21530,2286,21504,2162,3072,700,4471,923,293163,7192,161150,6058,54018,3147,45171,2333,19541,1881,13283,1679,116876,5074,35536,2581,29068,2282,18194,1831,23824,2155,10254,1341,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1992899,15346,774911,14783,354309,9764,442502,10869,184975,8503,236202,7798,1305664,15635,390964,11235,235058,8457,330243,10338,142389,7574,207010,7709,86681,4962,46627,3315,8182,1491,17867,2410,9295,1529,4710,1284,193166,7983,125280,6313,28585,3331,30281,2830,2846,937,6174,1347,256933,7555,151066,6144,48574,3772,38699,2789,8615,1551,9979,1622,150455,6557,60974,4139,33910,3220,25412,2844,21830,2940,8329,1419,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6173143,22722,2384092,18693,1059494,16288,1402988,17654,500604,10166,825965,14178,4294592,24972,1357986,18587,732246,13429,1100410,14638,376585,8818,727365,13474,193610,7576,98518,5195,18634,2078,42198,3104,20851,1848,13409,1900,725609,13754,477524,10225,114918,5769,94729,5170,11667,1598,26771,2653,630307,11293,327942,8567,127810,5240,115761,5406,28408,2323,30386,2325,329025,8032,122122,5966,65886,3744,49890,3651,63093,3726,28034,2937,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,537914,6855,206707,5207,106313,5707,124932,6251,39610,3515,60352,4343,364954,7500,112464,4926,74607,4495,98445,5617,27322,2787,52116,4121,16491,2530,7262,1356,2334,836,2686,1025,2974,1078,1235,518,59362,4057,38807,2903,8803,1709,8871,1719,1025,769,1856,797,67637,4413,39769,3392,11543,1890,10272,1554,2441,948,3612,999,29470,2974,8405,1679,9026,2054,4658,1015,5848,1238,1533,786,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2272475,16852,771984,12083,418114,13410,537711,11102,210011,7853,334655,10408,1598951,15956,420855,10308,293626,11647,425243,10600,159938,7384,299289,9874,75580,4143,36774,3067,8770,1534,18044,2022,7239,1562,4753,1217,141002,7209,91744,4975,17783,2485,23020,2744,2483,823,5972,1553,324026,9631,183922,6687,59348,4558,50261,3691,15628,2534,14867,1897,132916,7319,38689,3499,38587,4000,21143,2419,24723,2889,9774,2124,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,442470,5157,154845,5031,79326,4084,104042,4494,49147,2979,55110,3129,279022,6129,65911,3664,51713,4086,78022,4071,35797,2563,47579,3096,16165,1883,7921,1215,1695,586,3759,899,1616,461,1174,387,49183,3154,30945,2083,8093,1283,7155,1418,1265,625,1725,623,63315,3877,34012,2744,12135,1531,10206,1354,4673,1045,2289,636,34785,2614,16056,1555,5690,1152,4900,1050,5796,967,2343,656,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3130088,18518,1091409,18782,538913,12214,737933,12726,274219,9460,487614,13346,2210129,17437,612557,13226,380514,9984,585387,12251,195786,8472,435885,12051,76075,4349,37230,3377,7916,1479,17961,2108,7901,1633,5067,1043,217381,8239,147187,7163,26664,3084,34454,3037,3435,910,5641,1217,402153,11440,219732,7328,74377,5627,65357,4233,20228,2668,22459,2598,224350,7703,74703,4977,49442,3505,34774,3393,46869,4104,18562,2853,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13201891,38871,4804158,36895,2298487,31411,3111652,35917,1428606,25714,1558988,26872,9488835,43291,2909036,29086,1597034,26855,2525140,31015,1114786,24136,1342839,25012,384890,13016,195360,9033,40679,4343,86665,5603,37377,3274,24809,3139,719531,15860,463927,12214,90110,4723,117291,6531,19229,2493,28974,2937,1688020,26717,962990,19352,335881,11899,239654,8263,69930,4371,79565,6367,920615,17022,272845,10021,234783,10212,142902,7422,187284,8656,82801,5436,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1505003,8816,588184,10194,229666,6667,364550,8959,137033,6388,185570,6402,1040944,11978,328225,8960,155592,6120,285019,8315,110055,5209,162053,6162,70312,4318,37092,3090,8000,1479,14711,1967,7135,1194,3374,756,108172,5566,72030,4894,13875,1990,16824,1879,1545,574,3898,990,214088,7267,123761,5661,36306,2767,33874,2883,9152,1398,10995,1683,71487,4639,27076,2266,15893,1869,14122,1798,9146,1756,5250,1320,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,326155,4032,133904,5146,56650,4012,67222,3212,34182,2564,34197,2655,186839,4618,53344,2988,34086,3174,46909,2667,22182,2449,30318,2648,15682,2158,8110,1376,2097,897,2520,707,2294,562,661,372,50127,3214,34213,2564,6835,1284,7231,1267,1074,538,774,310,44947,2635,27460,2418,6746,1186,7972,1346,1705,437,1064,487,28560,1942,10777,1464,6886,1230,2590,573,6927,898,1380,471,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4164930,19608,1835015,19592,710320,15135,886444,13624,340821,10363,392330,10912,2636989,21706,930580,12861,464668,13569,664731,12071,258433,9815,318577,9809,141915,6510,79277,5169,14947,1836,25515,2962,13544,2019,8632,1588,345198,10216,234275,8650,42763,4237,51125,3828,6744,1339,10291,1912,830644,13858,519431,11547,131184,5320,114987,5850,27766,2860,37276,3267,210184,7159,71452,3678,56758,4187,30086,2644,34334,3808,17554,2636,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3599753,15471,1490699,16812,594638,12912,769751,14929,340644,10667,404021,10467,2389167,19511,814380,12421,393385,10639,576520,14023,266935,9857,337947,9944,144761,6600,76421,4698,14174,2197,29537,2950,16699,2015,7930,1662,297834,8857,198278,7126,40405,3193,47049,3907,3851,899,8251,1421,556549,13289,315221,10065,97343,4691,80956,4793,29259,3045,33770,3033,211442,8604,86399,4337,49331,4520,35689,3108,23900,2473,16123,2154,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,725200,10323,240792,7941,141751,5862,168862,6224,79635,4049,94160,4941,487015,10003,118037,5614,95914,4798,129370,5728,62858,4090,80836,4656,15553,2093,7455,1331,2335,733,3320,892,1804,625,639,412,55240,3609,32606,3050,9003,1582,8773,1607,1739,727,3119,1070,133120,6957,71277,4988,25349,2549,22471,2422,6235,1193,7788,1595,34272,2833,11417,1664,9150,1823,4928,1278,6999,1205,1778,585,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2979203,11574,1097158,12913,491268,10073,658216,12354,253186,5919,479375,8985,2096186,15674,606844,9936,336348,8740,522869,11654,192655,5345,437470,8693,88851,3924,44163,2592,8411,1154,19192,2062,11284,1084,5801,916,274043,7257,177631,5561,40569,3069,41543,2754,5150,1051,9150,1454,363756,9258,207743,6373,73105,4092,55477,3572,13321,1417,14110,1430,156367,6190,60777,3549,32835,2536,19135,1788,30776,2745,12844,1548,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,282202,4728,97444,4320,51266,3918,55347,4039,39800,2835,38345,3374,170504,5072,35240,3100,31810,3088,39796,3589,30790,2733,32868,3232,13012,2145,6388,1257,1240,775,2775,1255,1791,669,818,619,20444,2294,13003,1737,3027,851,2588,888,788,549,1038,535,58346,3814,34952,3376,9580,1580,7674,1448,3739,1107,2401,758,19896,2147,7861,1550,5609,1206,2514,734,2692,851,1220,657,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1002763,16743,336173,12457,204848,9827,273362,11013,85723,6649,102657,7653,617456,13618,166315,8769,112409,8302,209040,9139,50373,4665,79319,6416,28480,3509,12639,2361,3945,1065,5972,1636,3069,895,2855,1315,46157,4504,25420,3541,7766,1738,8505,1972,2331,1086,2135,903,215235,8577,101468,6900,52234,4980,39759,4178,11310,1884,10464,2073,95435,7380,30331,3736,28494,3890,10086,2182,18640,2945,7884,1907,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
