GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001EA,C23002A_001MA,C23002A_002MA,C23002A_002EA,C23002A_003MA,C23002A_003EA,C23002A_004EA,C23002A_004MA,C23002A_005EA,C23002A_005MA,C23002A_006EA,C23002A_006MA,C23002A_007MA,C23002A_007EA,C23002A_008MA,C23002A_008EA,C23002A_009EA,C23002A_009MA,C23002A_010EA,C23002A_010MA,C23002A_011EA,C23002A_011MA,C23002A_012MA,C23002A_012EA,C23002A_013MA,C23002A_013EA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018MA,C23002A_018EA,C23002A_019EA,C23002A_019MA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023MA,C23002A_023EA,C23002A_024EA,C23002A_024MA,C23002A_025EA,C23002A_025MA,C23002A_026EA,C23002A_026MA,C23002A_027MA,C23002A_027EA,state
0400000US47,4266386,7102,2070159,5057,1653259,5003,1289662,9266,11766,1785,1277896,9471,1224535,9856,53361,3915,363597,8757,416900,893,87552,3893,85840,3859,1712,485,329348,3879,2196227,4698,1680025,4607,1138234,10826,1087,621,1137147,10889,1085157,11744,51990,3910,541791,10664,516202,950,68529,3649,67173,3619,1356,449,447673,3657,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16244121,36505,8019547,21356,6735375,20772,5398402,22760,52989,2910,5345413,23165,5094173,23522,251240,10223,1336973,17427,1284172,4083,317738,7776,304714,7811,13024,2007,966434,7878,8224574,20616,6649237,19850,4383490,25979,7751,1378,4375739,25995,4165725,26742,210014,8486,2265747,25177,1575337,5264,241837,7363,236130,7492,5707,1144,1333500,8149,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1974299,6634,980041,4383,833774,4209,711801,5961,2518,618,709283,5847,686318,6304,22965,2044,121973,4662,146267,872,35994,2520,35581,2548,413,237,110273,2449,994258,3760,824415,3592,577460,5779,475,273,576985,5810,557851,6172,19134,2424,246955,5920,169843,913,24287,2007,24022,1946,265,228,145556,2140,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,493638,1491,241038,1179,188652,1146,148297,2249,481,242,147816,2258,141025,2660,6791,1266,40355,2190,52386,178,15394,1036,15080,1023,314,189,36992,1057,252600,1006,190594,1020,146346,2540,49,63,146297,2538,141443,2614,4854,1093,44248,2673,62006,287,11936,1253,11795,1254,141,95,50070,1276,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4701646,11898,2311909,7493,1865868,7428,1521011,10756,69947,3895,1451064,11508,1389972,11436,61092,3420,344857,9192,446041,1692,109347,4230,106642,4218,2705,680,336694,4016,2389737,6118,1845889,5888,1327229,11094,10107,1719,1317122,11559,1268629,11545,48493,3685,518660,10745,543848,1574,84818,3887,82764,3924,2054,567,459030,4104,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4593597,9495,2284195,5908,1837581,5944,1487267,8628,31055,2575,1456212,8898,1385095,9817,71117,4234,350314,8101,446614,1554,89073,3594,86823,3457,2250,742,357541,3848,2309402,6160,1782217,5803,1268719,10226,3356,734,1265363,10347,1209142,10138,56221,3775,513498,9979,527185,1492,70922,3487,68938,3491,1984,665,456263,3485,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1391647,3514,677011,2753,523956,2714,363183,5828,1080,591,362103,5861,335635,5758,26468,3006,160773,5696,153055,260,23519,2313,23135,2324,384,210,129536,2320,714636,2525,529921,2316,320152,6397,0,200,320152,6397,301134,6620,19018,2527,209769,6795,184715,766,21770,1953,21322,1963,448,294,162945,2017,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4065504,7455,2007326,4516,1597545,4417,1332828,8006,1850,617,1330978,7933,1286382,7814,44596,2657,264717,7605,409781,1057,84677,2512,82961,2478,1716,467,325104,2538,2058178,4065,1566638,4038,1225183,7093,695,335,1224488,7066,1192238,7452,32250,2244,341455,5948,491540,995,65044,2578,63249,2515,1795,666,426496,2750,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,420614,2238,214120,1519,172115,1507,141689,2230,2373,907,139316,2282,131450,2966,7866,1788,30426,2283,42005,681,11919,1469,11121,1462,798,476,30086,1461,206494,1838,161463,1898,117551,3655,381,322,117170,3691,113069,3679,4101,1117,43912,3083,45031,363,6660,1145,6514,1083,146,165,38371,1138,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1841349,20780,846443,11267,650197,10308,383544,10798,1498,944,382046,10989,322666,9951,59380,4592,266653,8752,196246,4162,18823,2277,17283,2132,1540,735,177423,4448,994906,12369,726136,11588,359798,10196,309,318,359489,10238,303140,9902,56349,5197,366338,11536,268770,4803,12527,1838,12014,1802,513,352,256243,5101,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
