GEO_ID,B12002H_001E,B12002H_001M,B12002H_002E,B12002H_002M,B12002H_003E,B12002H_003M,B12002H_004E,B12002H_004M,B12002H_005E,B12002H_005M,B12002H_006E,B12002H_006M,B12002H_007E,B12002H_007M,B12002H_008E,B12002H_008M,B12002H_009E,B12002H_009M,B12002H_010E,B12002H_010M,B12002H_011E,B12002H_011M,B12002H_012E,B12002H_012M,B12002H_013E,B12002H_013M,NAME,B12002H_001MA,B12002H_001EA,B12002H_002EA,B12002H_002MA,B12002H_003EA,B12002H_003MA,B12002H_004EA,B12002H_004MA,B12002H_005EA,B12002H_005MA,B12002H_006MA,B12002H_006EA,B12002H_007MA,B12002H_007EA,B12002H_008MA,B12002H_008EA,B12002H_009EA,B12002H_009MA,B12002H_010EA,B12002H_010MA,B12002H_011MA,B12002H_011EA,B12002H_012MA,B12002H_012EA,B12002H_013MA,B12002H_013EA,state
0400000US40,2153575,1561,1051276,1243,286619,5353,574058,6740,17024,2089,38907,2723,134668,4611,1102299,1101,222623,4956,567468,7912,22057,2190,124237,3670,165914,4886,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2674837,1311,1308574,1112,413696,7226,682133,9411,16692,2256,34868,2916,161185,6362,1366263,1137,338800,6191,677403,11475,23111,2483,117064,5217,209885,7213,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8327961,2092,4042883,1316,1322503,10399,2154185,12986,62477,4078,137450,5296,366268,9048,4285078,1234,1136347,10099,2134222,14783,74849,4347,473695,8129,465965,9245,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,666854,1366,318804,701,112082,3961,163616,5050,2713,925,10761,1602,29632,2720,348050,998,103928,3351,159571,4432,3952,973,35030,2672,45569,2696,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2703093,1195,1308914,1542,388584,7951,726030,10914,23777,3013,39318,3073,131205,6301,1394179,1643,317114,6923,732720,10551,34676,3492,141534,4848,168135,6713,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,586202,607,292949,879,89690,3043,159508,3726,2265,642,8554,1341,32932,2579,293253,731,68234,2741,163030,4177,3620,1265,28410,2131,29959,2654,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4154608,1661,2010027,2220,571032,9525,1106240,13324,31686,3227,63736,3893,237333,8805,2144581,2071,479432,8427,1113738,13848,38861,3419,220022,6776,292528,8278,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9940246,6188,4891015,4774,1402600,14387,2752979,19267,60080,5037,135549,5057,539807,14494,5049231,4601,1118583,13422,2660785,21672,80239,5156,483169,9067,706455,14721,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1858140,1745,925268,881,282581,5614,541004,7060,6028,1509,18588,2057,77067,4596,932872,1342,235483,5377,531796,7946,9823,1491,56929,2721,98841,4896,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,493705,229,241567,413,82661,2458,119711,2969,2906,833,7292,1111,28997,2178,252138,356,69709,2452,120517,3518,3063,876,22083,1636,36766,2385,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4407593,2000,2161650,1940,658887,8400,1209853,11271,36585,3040,59586,3508,196739,6527,2245943,2246,553049,8737,1185293,12309,43008,4142,208864,5854,255729,8441,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4307355,2272,2137535,1679,661194,9600,1152767,12126,22727,2666,55516,3409,245331,7750,2169820,1460,518495,8146,1115061,11918,28972,3431,186852,5418,320440,9895,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1399972,2901,681829,2655,206557,6047,349525,7318,9001,1645,27856,2472,88890,5499,718143,2275,165740,4676,355261,6678,10862,1561,87234,3449,99046,4941,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3965535,2849,1957954,1308,627177,7755,1059669,11001,13301,1544,52950,2538,204857,6250,2007581,1821,508919,6373,1058011,11549,16023,1758,183385,4477,241243,6834,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,398825,396,201848,824,59274,3056,109157,3754,1798,804,5406,1050,26213,2729,196977,754,42681,3019,107160,3656,2108,792,17315,2217,27713,2409,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20479,3731,10878,2403,3851,1473,4974,1464,787,557,113,130,1153,822,9601,2244,2598,1202,3663,1210,607,648,951,514,1782,821,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
