GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001MA,C08126_001EA,C08126_002MA,C08126_002EA,C08126_003MA,C08126_003EA,C08126_004MA,C08126_004EA,C08126_005MA,C08126_005EA,C08126_006MA,C08126_006EA,C08126_007MA,C08126_007EA,C08126_008MA,C08126_008EA,C08126_009EA,C08126_009MA,C08126_010EA,C08126_010MA,C08126_011MA,C08126_011EA,C08126_012MA,C08126_012EA,C08126_013MA,C08126_013EA,C08126_014EA,C08126_014MA,C08126_015EA,C08126_015MA,C08126_016EA,C08126_016MA,C08126_017MA,C08126_017EA,C08126_018MA,C08126_018EA,C08126_019MA,C08126_019EA,C08126_020EA,C08126_020MA,C08126_021EA,C08126_021MA,C08126_022MA,C08126_022EA,C08126_023MA,C08126_023EA,C08126_024MA,C08126_024EA,C08126_025EA,C08126_025MA,C08126_026EA,C08126_026MA,C08126_027MA,C08126_027EA,C08126_028MA,C08126_028EA,C08126_029MA,C08126_029EA,C08126_030MA,C08126_030EA,C08126_031EA,C08126_031MA,C08126_032EA,C08126_032MA,C08126_033EA,C08126_033MA,C08126_034EA,C08126_034MA,C08126_035MA,C08126_035EA,C08126_036EA,C08126_036MA,C08126_037MA,C08126_037EA,C08126_038MA,C08126_038EA,C08126_039MA,C08126_039EA,C08126_040MA,C08126_040EA,C08126_041MA,C08126_041EA,C08126_042EA,C08126_042MA,C08126_043EA,C08126_043MA,C08126_044EA,C08126_044MA,C08126_045MA,C08126_045EA,C08126_046MA,C08126_046EA,C08126_047MA,C08126_047EA,C08126_048MA,C08126_048EA,C08126_049MA,C08126_049EA,C08126_050MA,C08126_050EA,C08126_051MA,C08126_051EA,C08126_052EA,C08126_052MA,C08126_053EA,C08126_053MA,C08126_054EA,C08126_054MA,C08126_055MA,C08126_055EA,C08126_056MA,C08126_056EA,C08126_057MA,C08126_057EA,C08126_058EA,C08126_058MA,C08126_059EA,C08126_059MA,C08126_060EA,C08126_060MA,C08126_061MA,C08126_061EA,C08126_062MA,C08126_062EA,C08126_063MA,C08126_063EA,C08126_064EA,C08126_064MA,C08126_065EA,C08126_065MA,C08126_066MA,C08126_066EA,C08126_067MA,C08126_067EA,C08126_068MA,C08126_068EA,C08126_069EA,C08126_069MA,C08126_070EA,C08126_070MA,C08126_071EA,C08126_071MA,C08126_072MA,C08126_072EA,C08126_073MA,C08126_073EA,C08126_074MA,C08126_074EA,C08126_075EA,C08126_075MA,C08126_076EA,C08126_076MA,C08126_077EA,C08126_077MA,C08126_078EA,C08126_078MA,C08126_079EA,C08126_079MA,C08126_080EA,C08126_080MA,C08126_081EA,C08126_081MA,C08126_082MA,C08126_082EA,C08126_083MA,C08126_083EA,C08126_084MA,C08126_084EA,state
0400000US13,4782581,26117,46781,3859,319588,10844,499334,12092,133255,7188,555544,13941,306590,12106,411213,12926,575329,12873,978180,17482,446374,12672,231752,9406,231370,8684,47271,3189,3765494,28187,33171,3136,224840,8969,414567,11880,107746,6015,450095,13801,255143,11059,327275,11871,401465,10835,812377,16685,331274,10645,174896,7459,198754,8699,33891,3166,472742,13703,7301,1780,67256,6120,51564,4408,10208,2417,53595,4803,20348,2677,22737,2981,52673,4961,87726,5479,51381,5218,28276,3854,16109,2267,3568,1051,102295,7160,446,377,3313,1390,3905,1071,992,506,11279,2140,6832,1470,7228,1629,16394,2597,18366,2666,21913,3006,3979,1192,7180,1951,468,426,165588,8333,2383,928,8084,2085,12248,2261,3044,1271,18284,2834,12998,2350,8993,1713,21198,2899,29208,3347,30450,4398,9224,1916,3747,1130,5727,1200,276462,9732,3480,1276,16095,3146,17050,2244,11265,2015,22291,3072,11269,2377,44980,4099,83599,5269,30503,2728,11356,2161,15377,2698,5580,1400,3617,1269,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,703939,7810,11391,1885,47939,3793,20464,2541,15721,2442,74241,4826,35341,3283,53214,3711,66990,3875,132896,6250,114425,6608,28546,3169,59970,4032,42801,2353,475638,8015,6438,1326,37723,2987,13654,1642,10878,1725,49032,3616,26927,3074,32967,2633,40841,2803,90833,4646,73545,4796,19350,2423,47047,3792,26403,2373,93324,5482,2152,1158,5646,1259,3385,1106,2482,1466,11046,1850,4402,1103,6349,1282,7682,1285,19290,2216,14823,2417,3992,1293,7600,1726,4475,1224,43263,3269,21,28,711,324,1161,833,579,373,6853,1503,1143,491,4627,1592,4170,977,7098,1350,12382,2195,1523,615,2628,869,367,400,61070,4617,993,547,2027,735,820,437,697,518,5121,1234,2172,789,4277,1233,6918,1524,11453,1950,11638,2131,1832,670,2201,652,10921,1126,30644,2673,1787,704,1832,768,1444,649,1085,467,2189,698,697,403,4994,1148,7379,1394,4222,907,2037,755,1849,601,494,315,635,401,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,773999,10081,37308,3827,61000,4569,76453,4865,19787,2557,95464,5553,38539,3747,51086,4151,72810,3831,168922,6386,68755,4607,39694,3788,39864,3480,4317,1260,612010,10878,25307,2820,49166,4424,64024,4855,14982,2394,79584,5060,30580,3550,40245,3267,50143,3416,138557,6204,53532,4288,28720,3249,33593,3199,3577,1159,78853,4534,5155,1113,7711,1814,7431,1633,2309,910,8560,1849,4212,1272,3296,860,8517,1572,16256,2240,7632,1646,4093,1209,3220,1156,461,435,4859,1065,62,98,210,148,184,169,90,147,291,293,115,112,81,134,1351,550,1037,447,593,411,87,145,636,381,122,30,34271,2806,2534,790,1943,892,2322,841,779,570,4037,1007,2004,831,2101,808,3030,1035,6272,1246,5497,1401,2403,980,1192,496,157,85,44006,3786,4250,1997,1970,678,2492,1153,1627,744,2992,818,1628,660,5363,1363,9769,1897,6800,1485,1501,503,4391,1215,1223,462,0,201,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6129046,25518,64317,4192,325946,9428,737196,13773,185829,8407,638549,11879,395767,10903,565341,10959,715727,14323,1390933,18163,567002,14077,299845,9317,225749,8409,16845,2490,4476740,24100,44876,3574,259541,7400,585096,13014,147323,7374,490824,10364,317205,9371,364783,7904,412099,10978,1074572,16878,374703,10834,213351,7457,183521,7536,8846,2005,476743,14276,4802,1022,36427,3741,76205,4887,12994,1795,48448,4272,28412,3322,30041,2761,51393,4264,94262,4677,56974,4697,24611,2849,11432,1807,742,610,588347,12393,886,387,9920,1678,33027,3275,9208,1460,51089,3671,22230,2604,101792,5340,136595,6014,103805,4444,74114,5394,25803,2143,19419,2280,459,396,289004,9122,4345,1000,5566,1075,20475,2553,5257,1278,29929,3120,14355,1858,26480,2866,39157,3108,70810,4413,45704,4210,17639,2279,4931,1277,4356,1996,298212,9371,9408,1494,14492,1809,22393,2218,11047,1908,18259,2444,13565,2172,42245,3626,76483,4323,47484,3407,15507,2389,18441,2036,6446,1304,2442,1186,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3126324,19561,34153,3204,194734,7250,586251,13707,75556,4303,332784,8293,181927,5960,207976,6989,274400,9754,715601,13482,270944,8438,142001,5988,106700,4950,3297,902,2577077,20992,22957,2422,154359,6130,492102,13065,64676,4079,280406,7511,158745,6529,167096,6171,212393,8039,603297,13081,207606,7945,113001,5639,97417,4858,3022,879,273274,9697,1982,662,25200,3246,65832,4570,4362,1212,25938,2929,12264,1843,11969,1857,19846,2367,55298,3758,33555,3178,11466,1586,5488,942,74,73,29104,2905,222,289,992,558,2267,762,778,511,2892,927,907,390,2179,671,4966,1375,7442,1611,4488,1020,1274,584,697,387,0,197,112960,6111,3366,1150,5164,1395,13270,2241,1347,466,13487,1929,6002,1613,6871,1257,8999,1709,29063,2698,18655,2453,5672,958,956,436,108,137,133909,5688,5626,1365,9019,1892,12780,1742,4393,1254,10061,1589,4009,1136,19861,2309,28196,2779,20501,2275,6640,1401,10588,2065,2142,829,93,122,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1597499,9307,60782,3328,106798,5135,233795,6792,46274,2869,186509,6641,77249,3525,150462,5516,118688,5813,377118,7795,119838,5464,67966,3731,50399,3173,1621,686,1300546,11377,39449,2542,87493,4649,195803,6162,39776,2594,156052,5996,66547,3526,126563,5071,89044,4948,307662,6889,92148,4834,54091,3691,44398,2983,1520,671,127722,6330,3805,973,11432,1777,25557,2878,3578,987,14697,2046,4302,898,8456,1301,10556,1785,27224,2516,11004,1437,4325,951,2695,651,91,149,13667,1766,22,50,143,129,758,465,35,53,2020,625,296,178,1388,700,1347,526,4942,1049,1830,732,483,205,403,299,0,163,73859,3833,3482,1097,2766,633,5883,1146,1352,537,8047,1329,2800,839,3457,712,4220,1117,23129,1880,12528,2052,4627,987,1558,618,10,13,81705,4337,14024,1831,4964,1306,5794,1064,1533,549,5693,1106,3304,975,10598,1666,13521,2028,14161,1533,2328,790,4440,898,1345,564,0,163,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1431057,8730,43450,2581,91471,4897,174925,6110,39761,3264,155373,7377,70523,4240,112587,5214,131119,6011,356868,9824,112624,5986,59756,3959,65947,4030,16653,1628,1179785,9578,32207,2067,71991,3974,150801,6045,33357,2775,132786,6671,60861,4048,92573,4550,103129,4914,292092,9106,88435,5381,48140,3223,58632,3862,14781,1654,124688,6220,2694,904,13467,1993,16023,2353,3044,1026,12464,2025,5033,1459,7285,1459,9492,1565,32955,3131,12366,1868,4632,1075,4430,979,803,486,6101,1342,200,214,164,199,445,398,317,449,569,314,108,139,537,380,491,379,2252,795,430,235,329,355,235,232,24,35,52768,3057,1807,448,2796,835,4023,982,919,565,5242,1028,2599,832,3060,856,3468,902,15495,1885,8516,1616,2646,633,1152,493,1045,446,67715,3897,6542,1172,3053,821,3633,1014,2124,619,4312,1269,1922,654,9132,1494,14539,1994,14074,1768,2877,740,4009,966,1498,570,0,177,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1948608,13560,34310,2668,115249,5234,284852,8203,48130,4038,230147,8214,120022,5739,143060,6943,167089,6040,456768,10827,164498,6607,89350,5567,80371,4076,14762,1478,1597996,13828,24371,2194,91402,4875,243049,7971,41209,3737,191093,7304,102524,5301,118616,6037,127782,5321,382245,9454,122561,5365,70622,4351,71830,4011,10692,1482,182526,7333,4550,1359,16255,2259,29514,3037,3248,980,20021,2369,8616,1881,7961,1542,14116,2314,39725,2816,23121,3518,8844,1961,5211,1157,1344,725,20508,2766,0,195,668,473,1230,594,0,195,3757,1279,924,467,1329,596,1892,652,5439,1524,4173,1202,667,425,429,432,0,195,70738,4175,2150,677,2960,977,5647,1415,1158,760,8249,1522,4046,1280,2797,868,7376,1408,16464,1947,11222,1730,4532,1286,1473,662,2664,833,76840,5192,3239,938,3964,1203,5412,1121,2515,885,7027,1293,3912,1672,12357,1898,15923,2132,12895,1683,3421,754,4685,1056,1428,483,62,108,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2003496,18402,66331,5034,160415,6847,154302,6984,44780,3632,236903,9084,112992,6399,138756,6283,181680,7525,466642,10555,213150,10049,100678,5786,111105,6508,15762,1760,1657080,19059,53487,4671,122885,6197,132158,6165,39396,3385,199192,8109,99515,6589,116635,5788,140375,6982,395638,9288,165634,8825,80223,5419,98387,6274,13555,1662,184808,9396,5450,1346,29977,3668,13795,2176,2110,827,20675,3320,6673,1666,9829,1732,15974,2251,40760,4328,22471,3148,8666,2007,7172,1490,1256,727,21422,3007,738,501,880,512,903,710,216,212,3121,992,688,397,1061,518,1738,645,4944,1058,5624,1365,886,491,581,451,42,67,73292,5464,5352,1637,3329,1039,3336,982,963,493,7480,1627,4507,1372,2675,930,6134,1437,16630,2199,14529,2344,3548,856,3900,1027,909,550,66894,4158,1304,702,3344,964,4110,1022,2095,702,6435,1709,1609,677,8556,1642,17459,2399,8670,1490,4892,1108,7355,2010,1065,448,0,214,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,657960,7348,14631,1904,47043,3661,57199,3844,12297,1594,90493,5071,23610,2274,55844,3753,60882,4130,181247,6319,55806,4205,29891,2859,27720,2672,1297,560,516861,9042,9790,1586,38392,3082,43999,3468,10199,1401,71558,4515,20471,2063,44831,3516,42387,3045,146481,6051,41156,3520,22319,2507,24212,2410,1066,541,61644,3915,1951,748,5010,1187,8035,1672,939,422,9524,1420,1012,464,4145,1321,6116,1243,16450,2234,5711,1373,1352,473,1294,469,105,181,3819,953,53,86,259,223,280,188,68,112,958,564,37,63,243,224,392,309,842,439,488,325,183,196,16,25,0,175,36663,3676,1252,605,1146,593,2694,733,194,173,5447,1401,1305,528,1674,419,2254,663,10746,1675,5834,1385,2890,969,1120,510,107,117,38973,3086,1585,599,2236,911,2191,679,897,506,3006,984,785,350,4951,949,9733,1447,6728,1225,2617,886,3147,818,1078,523,19,33,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3061440,14044,13134,1962,210880,8191,133308,5431,51603,3963,280843,9656,151301,8104,251053,8313,476435,10551,713822,12875,254010,8782,166061,6580,333241,11010,25749,2517,2257654,17828,8125,1363,157512,7832,105949,4885,40417,3323,206001,8255,120888,7304,190286,7786,333588,9944,549492,11141,164487,7701,117294,5610,242272,9097,21343,2449,278721,9898,1137,573,34833,3100,11272,1931,3925,911,28992,3255,11994,2157,14004,2062,41112,4392,57937,4382,31958,3198,13698,2104,25993,2932,1866,604,259404,8653,400,349,7081,1530,5824,1433,1926,848,22638,2558,11207,1886,19393,2741,44081,3983,49082,3756,29573,2932,16357,1862,51154,3674,688,390,115982,5943,1131,529,3633,1073,2904,853,1415,679,14676,2231,4217,1025,7072,1436,13704,1683,31498,2792,20643,2812,7791,1654,5596,1050,1702,691,149679,6644,2341,786,7821,1817,7359,1446,3920,1074,8536,1452,2995,1050,20298,2679,43950,3387,25813,2801,7349,1552,10921,2089,8226,1513,150,168,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3526167,17582,14224,1780,207428,9449,313891,9010,75816,5159,357749,10402,135222,7309,344066,10402,490463,10569,988874,12417,303187,9868,151219,7172,139322,6414,4706,1010,2469684,20286,9316,1605,159532,8214,252321,8340,60476,4471,253956,9494,107727,6388,222999,8482,293086,10225,703347,12163,191012,6714,105338,6036,106836,5748,3738,992,255099,10065,1764,778,24716,3702,22393,3239,4400,1278,29978,3135,8150,1334,19197,2449,30727,3170,64036,4616,28369,3128,13425,2337,7766,1294,178,182,366993,9650,617,514,6493,1494,14354,2102,3038,865,31566,3149,9228,2068,54607,3454,73079,4129,101634,5533,43166,4404,12695,1858,16390,2484,126,154,248047,7956,1409,732,6773,1581,13612,1588,3422,1045,30035,3524,5615,1369,19357,2154,36477,3424,85823,4816,30327,3485,9838,1768,5159,1162,200,225,186344,7454,1118,491,9914,1882,11211,1785,4480,1124,12214,1916,4502,1367,27906,2774,57094,3527,34034,3042,10313,1827,9923,2090,3171,894,464,246,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4560646,19707,50410,3373,241779,7792,863815,13177,112126,5274,502464,11057,195389,6627,315070,8208,437077,10761,1044119,15015,427224,10173,209916,6510,157165,5209,4092,978,3760333,20616,34870,2820,192710,6983,739668,13028,94096,4725,415371,10595,168962,6374,260949,6859,339195,8924,875421,13571,326517,8433,170692,5872,138288,4944,3594,910,397111,11645,5923,1270,31723,3259,81419,4810,8622,1798,44710,3679,13839,1387,18437,2311,32323,3005,80019,5034,52007,3755,16980,1869,10989,1580,120,125,58769,4645,434,294,983,472,8412,1520,964,451,8247,1572,1340,635,2362,783,6329,1493,13945,1725,12546,2301,1856,813,1351,590,0,170,153418,5529,3018,812,4666,1192,17735,2230,2276,811,19982,2160,5334,981,8294,1477,12470,1626,41583,2924,27933,2691,7158,1087,2688,676,281,252,191015,6427,6165,1229,11697,1941,16581,1670,6168,1095,14154,1729,5914,1355,25028,2298,46760,2882,33151,2435,8221,1210,13230,1532,3849,766,97,111,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
