GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001EA,C25121_001MA,C25121_002EA,C25121_002MA,C25121_003MA,C25121_003EA,C25121_004MA,C25121_004EA,C25121_005EA,C25121_005MA,C25121_006EA,C25121_006MA,C25121_007EA,C25121_007MA,C25121_008MA,C25121_008EA,C25121_009MA,C25121_009EA,C25121_010EA,C25121_010MA,C25121_011EA,C25121_011MA,C25121_012EA,C25121_012MA,C25121_013EA,C25121_013MA,C25121_014MA,C25121_014EA,C25121_015EA,C25121_015MA,C25121_016EA,C25121_016MA,C25121_017EA,C25121_017MA,C25121_018EA,C25121_018MA,C25121_019MA,C25121_019EA,C25121_020MA,C25121_020EA,C25121_021EA,C25121_021MA,C25121_022EA,C25121_022MA,C25121_023EA,C25121_023MA,C25121_024MA,C25121_024EA,C25121_025MA,C25121_025EA,C25121_026EA,C25121_026MA,C25121_027EA,C25121_027MA,C25121_028EA,C25121_028MA,C25121_029EA,C25121_029MA,C25121_030MA,C25121_030EA,C25121_031MA,C25121_031EA,state
0400000US42,3421017,18098,110157,5090,24901,2433,21288,1928,33917,2867,30051,2607,203524,5462,50930,3001,45300,3170,65135,3324,42159,3003,391814,8543,75938,3769,77369,3256,146319,5166,92188,4422,384908,8556,52459,2695,73156,4351,153730,5632,105563,4870,643264,10426,59287,3283,97973,4504,272535,6836,213469,6913,1687350,13691,49086,2861,113377,3864,483156,8630,1041731,11493,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,248723,5299,5496,994,304,222,301,287,1424,446,3467,795,12076,1804,605,327,317,269,3967,1106,7187,1215,22247,2129,1138,726,628,345,9111,1395,11370,1533,23100,2116,896,472,778,405,7344,1227,14082,1735,42259,3177,1525,570,981,487,13697,2078,26056,2424,143545,4805,1455,524,1160,467,24400,2613,116530,4635,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1309670,12305,65912,4817,21911,2837,11416,1567,20354,2415,12231,2115,104728,5438,35984,3655,20949,2431,30368,3089,17427,2315,185317,6303,47690,3515,40039,3437,61940,4338,35648,3013,171786,7065,27583,2826,33036,2961,66161,3873,45006,3052,253139,7377,30286,2745,40755,3382,105420,5004,76678,4163,528788,10129,21086,1808,32954,3113,160252,6292,314496,8269,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,233092,4186,7252,1084,2427,579,815,284,2215,545,1795,579,12469,1572,5049,937,2741,713,2996,746,1683,570,27268,2240,7197,916,5016,952,9325,1528,5730,1152,29243,2183,6562,801,5843,1024,10170,1304,6668,1169,48099,2675,6805,1167,6865,1057,20910,2095,13519,1500,108761,3109,4976,830,7638,1078,35643,2299,60504,2576,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1693790,16621,69610,4247,21217,2432,16378,2091,18680,1996,13335,2107,132638,5449,36107,3017,32781,2928,40338,3570,23412,2562,225891,7583,44394,2880,53379,3344,82622,4718,45496,3198,223060,6489,29904,3110,45385,3800,92484,4561,55287,3737,336169,9365,26613,2374,54838,3456,148433,6146,106285,5462,706422,12009,20717,2165,43245,3298,212490,7632,429970,8384,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5964183,30479,221941,8538,66507,4300,46272,3630,60202,4209,48960,3779,361385,11821,110715,5643,91372,5543,98157,5330,61141,4529,656984,14321,160632,7408,155659,7758,215470,8750,125223,5907,657291,13364,111276,6191,141853,6861,256972,8765,147190,7147,1046254,18698,122087,6246,175519,7564,441860,11373,306788,9721,3020328,27486,118650,6504,208960,8253,863376,16953,1829342,19993,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,681563,7026,13985,1587,1463,654,851,391,4097,869,7574,1173,24940,2296,3420,1096,1870,652,8099,1184,11551,1611,56170,3247,5028,966,2768,767,19669,1930,28705,2590,70993,3803,3988,946,3804,1184,23865,2160,39336,2680,137953,4684,6129,1376,2548,932,37805,2806,91471,4087,377522,6652,5248,1114,2341,624,44694,2805,325239,6240,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,178405,3788,5874,898,976,483,722,383,1996,490,2180,568,11674,1433,1468,505,2147,706,3733,630,4326,871,21899,1933,1981,676,2284,618,8916,1135,8718,1124,20379,1818,1355,529,1960,562,8433,1068,8631,1079,34496,2438,2001,609,2136,575,12744,1219,17615,1788,84083,2672,1671,471,1721,632,18007,1486,62684,2340,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2077417,16923,57178,3462,10912,1580,7634,1362,16622,2240,22010,1946,102296,4857,20267,2717,17005,1963,32997,2570,32027,3113,178639,6893,25400,2627,23764,2201,63794,3815,65681,4835,197570,6831,18365,2408,20817,2127,73322,4485,85066,3932,344762,8979,19147,2298,22649,2292,119640,5575,183326,6218,1196972,14854,18650,2179,23346,2637,166580,5508,988396,12555,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1783549,14805,47979,3303,6452,1244,3098,901,10124,1517,28305,2549,74924,4590,11163,1636,6881,1281,16853,2139,40027,3344,142634,4974,16130,2100,10124,1600,35319,2987,81061,4216,170208,6354,14077,2332,8802,1301,40523,3183,106806,5150,304834,8223,11567,1463,9759,1391,62441,3971,221067,7063,1042970,12254,15170,1913,8127,1423,81081,4527,938592,11795,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,518882,7414,28212,2560,13263,1690,5903,1247,5904,1225,3142,1033,55937,3590,22393,2548,14620,2000,12322,1791,6602,1353,87131,4543,27163,2478,22263,2188,26246,2336,11459,1721,71745,3644,15036,1924,16666,1836,27420,2182,12623,1698,103410,4860,18313,2077,24845,2411,38608,2954,21644,2479,172447,5589,12253,1560,24009,2501,65251,4072,70934,3676,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1565599,10504,38727,2325,7445,924,7109,1115,14631,1536,9542,1012,79759,3215,15300,1388,18632,1775,30130,2114,15697,1292,169182,4394,22404,1958,32183,2385,72001,2635,42594,2465,191030,4432,17886,1894,35385,2310,89662,3205,48097,2627,307751,5927,16113,1519,43370,2202,149686,4588,98582,3428,779150,9178,14961,1722,40946,2841,262914,6705,460329,7017,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,159792,4280,5482,1353,1646,962,481,341,1931,803,1424,546,9407,1603,1983,734,1237,511,2941,947,3246,793,19474,2104,4371,1017,1885,599,7197,1437,6021,1225,17633,1942,2193,686,1001,433,8256,1500,6183,1113,31335,2759,2527,853,1730,522,11449,1718,15629,1727,76461,3499,3596,1193,1857,566,16349,1653,54659,3142,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,802024,10541,163308,6487,40272,2621,61350,4831,50093,3368,11593,1742,176336,7503,31853,2862,65148,4706,67970,4244,11365,2377,173355,5850,20724,2361,56606,4314,80769,4947,15256,2601,108543,6332,7665,1694,30756,3420,58484,4588,11638,2333,98814,5955,4296,1191,19035,2534,57229,4600,18254,2698,81668,4498,2791,842,6960,1501,37776,3257,34141,2955,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
