GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001MA,B08011_001EA,B08011_002MA,B08011_002EA,B08011_003MA,B08011_003EA,B08011_004MA,B08011_004EA,B08011_005EA,B08011_005MA,B08011_006MA,B08011_006EA,B08011_007MA,B08011_007EA,B08011_008MA,B08011_008EA,B08011_009MA,B08011_009EA,B08011_010EA,B08011_010MA,B08011_011EA,B08011_011MA,B08011_012MA,B08011_012EA,B08011_013MA,B08011_013EA,B08011_014MA,B08011_014EA,B08011_015MA,B08011_015EA,B08011_016EA,B08011_016MA,B08011_017EA,B08011_017MA,B08011_018EA,B08011_018MA,B08011_019MA,B08011_019EA,B08011_020MA,B08011_020EA,B08011_021EA,B08011_021MA,B08011_022EA,B08011_022MA,B08011_023EA,B08011_023MA,B08011_024MA,B08011_024EA,B08011_025MA,B08011_025EA,B08011_026EA,B08011_026MA,B08011_027EA,B08011_027MA,B08011_028EA,B08011_028MA,B08011_029MA,B08011_029EA,B08011_030MA,B08011_030EA,B08011_031EA,B08011_031MA,B08011_032EA,B08011_032MA,B08011_033EA,B08011_033MA,B08011_034MA,B08011_034EA,B08011_035MA,B08011_035EA,B08011_036EA,B08011_036MA,B08011_037EA,B08011_037MA,B08011_038EA,B08011_038MA,B08011_039MA,B08011_039EA,B08011_040MA,B08011_040EA,B08011_041EA,B08011_041MA,B08011_042EA,B08011_042MA,B08011_043EA,B08011_043MA,B08011_044EA,B08011_044MA,B08011_045MA,B08011_045EA,state
0400000US13,4506119,25151,218296,11002,182367,9391,234473,9672,437783,11840,442153,11898,705448,15805,497664,13642,489071,13212,219169,8326,292538,9650,120114,7300,54046,5516,283246,10398,329751,13074,2366243,16142,146074,8365,120267,8487,150524,7341,253856,9317,224406,7330,356366,11413,235113,8987,244295,9058,101416,4986,131376,6973,50129,3944,27771,3625,146845,7693,177805,8905,2139876,17899,72222,6076,62100,4398,83949,5630,183927,8600,217747,8723,349082,12171,262551,9096,244776,8879,117753,6218,161162,6774,69985,5361,26275,3294,136401,7019,151946,7819,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,673295,7653,47144,3742,46053,3761,49415,3799,83827,4509,69139,4502,90842,4829,61573,3999,53092,3535,24635,3144,35634,3297,17770,2189,10585,1882,50907,4112,32679,3291,365785,5035,31416,2643,31128,2538,31532,3398,48240,3045,37456,3261,43667,3210,27071,2575,25643,2512,11510,1933,16798,2304,9171,1424,5535,1212,27966,2901,18652,2194,307510,4766,15728,2235,14925,2175,17883,2034,35587,3332,31683,2888,47175,3416,34502,2802,27449,2502,13125,1913,18836,2007,8599,1581,5050,1337,22941,2440,14027,2190,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,729993,10055,33578,3819,23171,2901,37502,3777,54492,4409,69579,4741,106305,5781,104142,4657,78088,4999,35502,3531,54546,3934,25663,3425,12917,2252,46266,3449,48242,3537,400128,7137,23995,2780,16761,2356,25536,3061,35900,3290,44727,3799,56919,4281,50350,3224,39380,3484,16170,2316,24795,2789,9981,2064,5926,1665,24295,2844,25393,2807,329865,7502,9583,2136,6410,1519,11966,2060,18592,2689,24852,2495,49386,3916,53792,3866,38708,3584,19332,2551,29751,2855,15682,2431,6991,1485,21971,2285,22849,2739,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5830834,25012,301512,9229,250448,7769,288311,8820,555354,10839,560768,11004,848158,13967,669590,12543,642642,16378,285898,7948,314947,9812,157749,7647,78232,4201,458493,12613,418732,12527,3063036,16542,207701,7645,172507,6852,183475,6561,336528,8589,300386,7323,421105,9708,292723,8473,299503,9382,127310,4985,142941,6266,70441,4885,37239,3091,249785,8483,221392,8790,2767798,18254,93811,4429,77941,3959,104836,4793,218826,7342,260382,8125,427053,9161,376867,9344,343139,10936,158588,5974,172006,6807,87308,5262,40993,3159,208708,8457,197340,7510,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2992415,19578,187772,6475,130042,5657,163961,6098,263437,8401,290933,9649,437428,11813,378376,10168,269540,9411,128648,5849,140393,6223,76284,4452,31494,3334,242209,9256,251898,8113,1582289,12904,129548,5551,86695,4455,103734,5202,160700,6974,167052,6904,218904,8770,167236,6794,122898,5942,51950,3808,59291,4144,35122,3026,13108,1840,127356,5946,138695,5870,1410126,13258,58224,3772,43347,3235,60227,3934,102737,4705,123881,5760,218524,6446,211140,7056,146642,7060,76698,4208,81102,4757,41162,3379,18386,2691,114853,5848,113203,6148,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1515794,10462,73275,3757,58034,3980,76886,3699,126860,5232,174118,4949,247560,6839,236599,7154,130399,5620,54886,4311,64037,4660,32726,3391,17100,2117,117998,5229,105316,4442,796552,6904,49527,2519,39435,3357,49337,3130,81822,4076,103545,3529,119030,4559,101592,5172,63521,3922,21632,2481,26189,2945,14657,2454,7855,1558,58911,3292,59499,3702,719242,6963,23748,2403,18599,1898,27549,2046,45038,3079,70573,3205,128530,4605,135007,4545,66878,3595,33254,3100,37848,3373,18069,1904,9245,1473,59087,3684,45817,3206,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1363342,8670,55668,4383,43545,2761,74137,4344,110262,4945,142220,4969,205533,6915,239133,7883,135534,6321,62141,3804,63362,3529,29183,2567,14398,1572,90343,4576,97883,4985,738387,6942,38119,3373,32049,2464,49563,3867,71950,3959,87262,4232,104386,4561,111908,4954,68055,4406,25115,2437,31047,2417,12156,2024,7591,1257,47092,3239,52094,3239,624955,7025,17549,2052,11496,1275,24574,2445,38312,2860,54958,3190,101147,4850,127225,5206,67479,4111,37026,2820,32315,2961,17027,1863,6807,1088,43251,3356,45789,3230,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1871768,14214,101509,5899,74722,4484,99040,4643,163009,6843,191306,6880,271633,8805,240919,8213,175225,6157,84454,4356,93509,4301,43067,3891,23877,2502,135714,5948,173784,6499,985839,9111,69776,4748,51769,3750,63539,3843,98910,5366,103704,4886,132011,5668,104736,5563,81790,4424,37897,3150,39732,3113,19480,2248,11471,1862,74546,4047,96478,4804,885929,10567,31733,2893,22953,2396,35501,2788,64099,3973,87602,4626,139622,5810,136183,5240,93435,4734,46557,3244,53777,3437,23587,2655,12406,1905,61168,3782,77306,4488,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1936602,18747,139189,6686,95474,5413,112434,6593,205863,7720,215254,9428,298698,10237,239839,8324,171633,7463,74201,4534,86766,5692,46628,3512,13428,2060,106806,6195,130389,8325,1000954,12671,100408,5583,68592,4099,76077,5342,130404,6431,122237,6393,134357,6294,95047,5859,75821,4672,29928,2673,35445,3888,16796,2414,5610,1032,46770,3947,63462,5520,935648,12046,38781,3398,26882,2994,36357,3634,75459,4096,93017,5774,164341,6645,144792,5675,95812,6018,44273,3852,51321,3921,29832,2895,7818,1526,60036,4658,66927,5295,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618987,7979,34388,2843,27347,2287,33375,2687,59940,3368,75257,4197,99128,4633,79184,4873,55482,4313,27484,2325,26607,2774,13862,1799,8887,1695,42431,3584,35615,2973,313177,4920,24315,1986,19876,2193,21571,2281,36087,2605,41612,3194,44838,3106,30980,2985,22219,2219,10929,1566,11293,1848,5715,1166,5112,1316,21176,2617,17454,2097,305810,6423,10073,1760,7471,1326,11804,1733,23853,2388,33645,2787,54290,2965,48204,3417,33263,3102,16555,1980,15314,2159,8147,1327,3775,796,21255,2086,18161,2390,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2911761,14179,140660,6674,137161,5713,147760,5921,282297,10578,285953,8379,412107,11118,317534,8926,338069,9129,178561,6328,201814,7788,84004,5601,38832,3174,175803,8046,171206,7859,1500594,11110,99504,5240,96047,5181,87180,4353,168607,7893,147412,6507,196662,7604,143005,5654,150921,6422,80249,4297,92282,5356,40878,3588,19255,2110,90533,5921,88059,5086,1411167,12800,41156,3553,41114,2829,60580,4713,113690,5411,138541,5403,215445,7782,174529,6978,187148,6550,98312,4445,109532,5404,43126,3629,19577,2546,85270,5316,83147,5217,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3339823,18393,111499,5780,112607,5928,138940,6250,280780,9883,332258,10058,485745,11815,407289,10527,432932,10895,239034,7640,238532,9389,92486,5705,39809,3344,240639,7699,187273,6507,1709024,12594,78384,5115,77476,4674,91985,5152,179011,7640,175602,6782,243143,8049,181866,6651,193907,7542,102421,5104,114628,6254,40631,4102,17233,1995,118262,5502,94475,5482,1630799,11777,33115,3140,35131,3449,46955,3423,101769,5795,156656,6823,242602,8552,225423,7482,239025,7974,136613,5783,123904,6338,51855,3593,22576,2626,122377,5643,92798,5334,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4369631,19648,211629,7018,164048,6185,220102,6696,352274,7435,416470,9392,601982,9998,543156,9464,450432,10006,242965,6991,262286,7134,113671,4749,63215,4210,366272,8945,361129,10201,2292166,14085,139973,5649,115897,5068,141819,5678,214622,7391,229214,7020,308803,7525,256567,7045,210385,5929,104580,4849,115217,4749,49148,3588,28149,2574,190078,6472,187714,7481,2077465,14504,71656,3876,48151,3603,78283,3777,137652,4639,187256,6191,293179,7400,286589,7013,240047,7141,138385,4988,147069,5455,64523,3443,35066,3137,176194,6244,173415,6007,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2737702,12699,119933,5197,102081,4193,146498,5375,243443,6876,299265,7886,424345,8386,377520,8926,255478,7579,129976,5380,143805,4964,60246,3882,31495,2696,222403,7628,181214,7380,1439589,9019,84706,4128,70239,3340,92352,4133,148637,5659,157405,5946,207314,5692,173110,6071,122958,4713,59999,3674,66481,3656,28422,2305,15625,1881,115202,5044,97139,4794,1298113,9017,35227,3090,31842,2301,54146,3410,94806,4256,141860,5682,217031,6831,204410,5702,132520,5054,69977,3674,77324,3909,31824,2645,15870,1861,107201,4902,84075,4555,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
