GEO_ID,B27004_001E,B27004_001M,B27004_002E,B27004_002M,B27004_003E,B27004_003M,B27004_004E,B27004_004M,B27004_005E,B27004_005M,B27004_006E,B27004_006M,B27004_007E,B27004_007M,B27004_008E,B27004_008M,B27004_009E,B27004_009M,B27004_010E,B27004_010M,B27004_011E,B27004_011M,B27004_012E,B27004_012M,B27004_013E,B27004_013M,B27004_014E,B27004_014M,B27004_015E,B27004_015M,B27004_016E,B27004_016M,B27004_017E,B27004_017M,B27004_018E,B27004_018M,B27004_019E,B27004_019M,B27004_020E,B27004_020M,B27004_021E,B27004_021M,B27004_022E,B27004_022M,B27004_023E,B27004_023M,B27004_024E,B27004_024M,B27004_025E,B27004_025M,B27004_026E,B27004_026M,B27004_027E,B27004_027M,B27004_028E,B27004_028M,B27004_029E,B27004_029M,B27004_030E,B27004_030M,B27004_031E,B27004_031M,B27004_032E,B27004_032M,B27004_033E,B27004_033M,B27004_034E,B27004_034M,B27004_035E,B27004_035M,B27004_036E,B27004_036M,B27004_037E,B27004_037M,B27004_038E,B27004_038M,B27004_039E,B27004_039M,B27004_040E,B27004_040M,B27004_041E,B27004_041M,B27004_042E,B27004_042M,B27004_043E,B27004_043M,B27004_044E,B27004_044M,B27004_045E,B27004_045M,B27004_046E,B27004_046M,B27004_047E,B27004_047M,B27004_048E,B27004_048M,B27004_049E,B27004_049M,B27004_050E,B27004_050M,B27004_051E,B27004_051M,B27004_052E,B27004_052M,B27004_053E,B27004_053M,B27004_054E,B27004_054M,B27004_055E,B27004_055M,B27004_056E,B27004_056M,B27004_057E,B27004_057M,NAME,B27004_001MA,B27004_001EA,B27004_002MA,B27004_002EA,B27004_003MA,B27004_003EA,B27004_004MA,B27004_004EA,B27004_005EA,B27004_005MA,B27004_006EA,B27004_006MA,B27004_007EA,B27004_007MA,B27004_008EA,B27004_008MA,B27004_009MA,B27004_009EA,B27004_010EA,B27004_010MA,B27004_011MA,B27004_011EA,B27004_012MA,B27004_012EA,B27004_013MA,B27004_013EA,B27004_014MA,B27004_014EA,B27004_015MA,B27004_015EA,B27004_016EA,B27004_016MA,B27004_017EA,B27004_017MA,B27004_018EA,B27004_018MA,B27004_019MA,B27004_019EA,B27004_020MA,B27004_020EA,B27004_021MA,B27004_021EA,B27004_022MA,B27004_022EA,B27004_023MA,B27004_023EA,B27004_024MA,B27004_024EA,B27004_025MA,B27004_025EA,B27004_026MA,B27004_026EA,B27004_027EA,B27004_027MA,B27004_028EA,B27004_028MA,B27004_029MA,B27004_029EA,B27004_030MA,B27004_030EA,B27004_031MA,B27004_031EA,B27004_032EA,B27004_032MA,B27004_033EA,B27004_033MA,B27004_034EA,B27004_034MA,B27004_035MA,B27004_035EA,B27004_036MA,B27004_036EA,B27004_037MA,B27004_037EA,B27004_038EA,B27004_038MA,B27004_039EA,B27004_039MA,B27004_040MA,B27004_040EA,B27004_041MA,B27004_041EA,B27004_042MA,B27004_042EA,B27004_043EA,B27004_043MA,B27004_044EA,B27004_044MA,B27004_045EA,B27004_045MA,B27004_046MA,B27004_046EA,B27004_047MA,B27004_047EA,B27004_048MA,B27004_048EA,B27004_049EA,B27004_049MA,B27004_050EA,B27004_050MA,B27004_051EA,B27004_051MA,B27004_052EA,B27004_052MA,B27004_053EA,B27004_053MA,B27004_054EA,B27004_054MA,B27004_055EA,B27004_055MA,B27004_056MA,B27004_056EA,B27004_057MA,B27004_057EA,state
0400000US35,2054301,1433,1007766,4136,77363,3310,23556,2713,53807,3351,186720,4082,74633,4777,112087,4945,100257,4266,43706,3731,56551,4411,117410,3189,52901,3786,64509,4280,119344,2805,59449,3682,59895,4025,116873,3429,64695,3664,52178,3578,132659,1597,68320,3373,64339,3100,98092,1469,31393,2301,66699,2678,59048,1219,19999,1875,39049,1974,1046535,3992,73028,2824,23828,2578,49200,3399,185709,3748,72040,5206,113669,5180,95666,2903,41336,3075,54330,3390,118098,3093,51461,3287,66637,3605,123653,2518,62461,3381,61192,3832,119478,2465,67340,3353,52138,3024,143202,1110,76142,2799,67060,2643,112183,1591,33705,2673,78478,2579,75518,1425,19742,1705,55776,2230,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,705327,6134,347158,7371,358169,8439,1541722,7049,808628,13120,733094,13685,944685,8363,533427,13170,411258,11390,1273010,8256,735826,11577,537184,10411,1190149,3574,747114,9644,443035,9235,1270676,3548,836951,9446,433725,9384,1231775,2467,797404,9078,434371,8634,803469,2204,368676,7701,434793,7861,515375,1999,192090,4946,323285,4973,10131878,5438,671361,5642,329087,6836,342274,8340,1484734,7745,793022,11597,691712,11573,951526,8861,540951,10346,410575,10611,1306425,7147,758225,10940,548200,11486,1253205,3230,783017,9476,470188,9247,1365438,3102,897845,8646,467593,8643,1351501,2168,848969,8774,502532,8728,958355,2671,399866,7917,558489,8318,789333,2843,246715,6310,542618,6357,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,367332,6207,155241,5721,212091,6755,884538,7979,410584,7966,473954,9335,451910,7302,254322,8009,197588,8024,558423,5979,314650,8087,243773,7387,606244,5664,375361,8553,230883,8316,662927,5103,421811,7904,241116,6598,613423,3351,360289,6314,253134,6618,448940,3100,144073,4284,304867,4530,250542,2131,74282,3472,176260,3633,5226502,7234,356765,6224,147716,6034,209049,6541,842276,7645,413020,9580,429256,10186,455344,6011,246481,6911,208863,7323,612481,7283,345568,7318,266913,6974,668488,4715,417854,7092,250634,7509,710620,4606,459300,7701,251320,8299,690749,3035,412061,6634,278688,7024,530018,3692,168634,4244,361384,5429,359761,2678,92237,4027,267524,4226,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,33385,1690,21687,1721,11698,1584,61778,2152,39318,2618,22460,2551,43777,2573,31031,2778,12746,1754,53687,1895,37040,2091,16647,2141,45014,1790,33435,1749,11579,1331,42368,1271,29856,1630,12512,1546,48730,800,30808,1510,17922,1557,30287,380,9292,1050,20995,1039,18764,340,4148,750,14616,841,360387,2049,29821,1349,19185,1299,10636,1543,58609,1938,36725,2383,21884,2662,39722,1603,26083,1978,13639,1783,45659,1661,30932,1926,14727,1563,42160,1369,30682,1847,11478,1869,39188,1220,28258,1386,10930,1432,47683,994,30952,1424,16731,1198,30484,821,8941,973,21543,1136,27061,522,5887,854,21174,973,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,419105,5047,221273,6338,197832,7192,990296,7407,590159,11441,400137,11917,534149,6138,350050,7597,184099,7037,661357,6438,418977,7463,242380,6317,667507,3594,456004,7162,211503,6128,734284,3373,520942,6350,213342,6586,768939,2318,504796,6599,264143,6511,513843,2014,188941,5208,324902,5346,311017,2079,115828,3582,195189,3657,5884581,5958,404459,4509,212040,5933,192419,6112,945436,5611,557358,9657,388078,8978,526934,6366,321118,6611,205816,6409,674264,5642,397502,7865,276762,7518,692776,3589,467851,6814,224925,6702,766693,3040,539065,6185,227628,5939,828691,2325,538193,7084,290498,6960,587343,2663,207493,5130,379850,5953,457985,3172,155657,4926,302328,4864,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,162183,3054,64226,3292,97957,3626,361799,3672,167453,4692,194346,5299,187317,3653,100933,3882,86384,4182,227147,3248,128893,3619,98254,3859,232932,2661,140449,3761,92483,3321,225071,2468,140834,3236,84237,3399,232738,2177,131956,3153,100782,3094,162415,1750,53778,2312,108637,2259,98695,1156,30299,1918,68396,1932,1961005,3758,150888,2724,61728,3529,89160,3228,343883,3668,159377,5049,184506,5427,178907,3403,96173,3649,82734,3820,239836,3513,136581,4362,103255,3983,239652,2467,150681,3274,88971,3273,234067,2179,145518,3185,88549,3253,250601,1519,144703,2919,105898,2738,184104,1541,57798,2676,126306,2772,139067,1801,38268,2547,100799,2726,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,141548,2920,67133,3716,74415,3891,335077,4542,182658,5948,152419,6396,182185,4186,98927,4598,83258,4160,258265,3856,148461,4586,109804,4945,270932,2643,177378,4101,93554,3892,254948,2276,165418,4106,89530,4523,260696,1902,151346,4116,109350,4329,204792,2096,60161,3202,144631,3506,116062,1385,31297,2094,84765,2628,2078396,4036,133842,3029,67150,3263,66692,3011,317648,4098,174707,5582,142941,5625,180853,4005,103414,4331,77439,4296,256602,3598,149069,4695,107533,5371,272322,2959,172966,4450,99356,4385,257498,2482,164461,4169,93037,4230,282837,1693,163460,3910,119377,3478,224756,2005,56717,2635,168039,3215,152038,1641,39515,2897,112523,3212,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,428739,4593,230335,6194,198404,5808,1021152,6460,624502,10635,396650,10577,576946,5864,372816,7799,204130,6999,735693,5633,475577,7168,260116,6615,721945,2989,510623,7333,211322,7263,821581,3030,592121,6621,229460,5819,867889,2216,581960,5778,285929,5932,589639,2262,214502,4401,375137,4735,376367,2438,120406,3957,255961,4312,6462521,4539,411190,4688,220515,6126,190675,6416,973835,5642,584429,8965,389406,8578,580833,6523,376632,7912,204201,7143,738548,5934,465875,7950,272673,7831,741518,3296,514033,6457,227485,6359,857776,2626,607847,6913,249929,7114,927769,2116,600860,6173,326909,6292,671659,2297,227150,5173,444509,5753,559393,2793,150304,4967,409089,5532,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,33125,1191,19451,1938,13674,1721,80496,1742,45479,2837,35017,2726,55748,2423,33696,2672,22052,2484,63420,2067,39554,2626,23866,2385,59482,1041,39806,2262,19676,2239,67573,999,45604,2488,21969,2450,70618,1267,47453,2292,23165,2385,47074,780,16694,1598,30380,1742,27021,753,9561,1314,17460,1542,539554,1934,32476,1617,14651,1728,17825,1818,77911,2450,47217,2615,30694,2721,56725,2395,34288,2561,22437,2511,63936,1858,35936,2164,28000,2467,62372,980,41496,2039,20876,2101,74169,1172,48579,2524,25590,2553,76002,904,47833,2084,28169,2138,52463,635,16879,1537,35584,1615,43500,816,9558,1237,33942,1350,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,173075,4019,71778,3609,101297,4320,419978,6456,204768,7024,215210,7003,228669,5914,138037,5061,90632,5189,264460,6350,145676,5843,118784,6038,288899,4587,175569,5070,113330,4952,301962,3683,187050,5177,114912,5275,308826,1699,177764,4762,131062,4704,245125,2058,84541,3294,160584,3429,133981,2065,39848,2453,94133,3002,2563285,6116,171850,3955,68884,4203,102966,5163,404460,5486,203725,7288,200735,6618,218963,5364,121093,5572,97870,4937,296814,4767,163118,5333,133696,4550,315455,3452,192094,5556,123361,6081,333881,3378,212931,5476,120950,5136,352625,1838,202592,4171,150033,4018,287841,2142,91244,3336,196597,3724,181396,1601,46927,2496,134469,2895,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,36874,1702,17700,1853,19174,1816,78396,2544,47518,3175,30878,2089,39375,1757,24914,1691,14461,1562,52342,1570,32818,1911,19524,1623,49737,1221,33881,1822,15856,1709,49332,1062,35304,1491,14028,1213,58213,1021,37097,1799,21116,1617,40388,810,10253,1425,30135,1384,22725,548,4289,719,18436,895,424444,2791,37143,2389,19217,1857,17926,2216,72001,2024,38956,2258,33045,2496,39135,1591,23288,1828,15847,2248,48636,1847,29389,1645,19247,2328,48263,1233,33365,1543,14898,1777,48831,1207,34133,1540,14698,1775,57800,991,36553,1735,21247,1847,40285,733,8444,1167,31841,1422,32350,877,6096,1077,26254,1164,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,241918,4615,112090,5604,129828,5695,570415,6592,298586,8378,271829,8944,298833,5927,179558,6588,119275,5927,383680,5850,227606,6260,156074,7026,398632,3750,253864,5280,144768,5082,429165,3501,268590,5472,160575,5955,414803,2608,250183,5942,164620,5618,295501,1779,91208,4109,204293,4106,166612,1725,41263,2549,125349,3269,3412993,6037,237201,3832,109760,6135,127441,6090,550888,5300,286745,8249,264143,8939,304803,5629,178541,5200,126262,5467,403894,5191,234712,5858,169182,6619,425744,3413,265541,5958,160203,5875,452955,3181,289821,6065,163134,5727,458362,2087,271343,5947,187019,6082,340540,1694,94171,4636,246369,4872,238606,2183,52514,3072,186092,3107,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,1228834,10439,527639,13138,701195,13930,2745103,13962,1290249,18321,1454854,21049,1374379,14315,752526,14430,621853,12341,1782155,13281,997950,16790,784205,13685,1840377,8874,1112569,14706,727808,14594,1709000,6865,1065590,14993,643410,13070,1516526,3723,900753,10799,615773,11060,965435,3579,322657,7791,642778,7911,542552,3375,157287,5133,385265,5545,14132563,9109,1170917,11059,505919,10227,664998,11981,2636991,15253,1232324,21079,1404667,21605,1336827,9613,698430,13702,638397,12058,1806728,11100,1029964,15265,776764,14941,1909534,6825,1152107,13356,757427,13799,1775012,6448,1097237,12803,677775,12719,1634830,4250,954158,11056,680672,10909,1098200,3784,334081,8944,764119,9279,763524,3580,192223,6409,571301,6694,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,151797,2607,97074,3766,54723,3506,349740,3047,232845,6247,116895,5360,175463,3836,121987,5011,53476,3700,198821,3919,132592,4620,66229,4116,210219,1730,152810,3471,57409,3491,159069,1933,111529,3034,47540,2793,145820,1342,100872,2899,44948,2591,95170,1119,35660,2423,59510,2652,59078,883,19848,1479,39230,1622,1531141,3167,148129,2730,98687,3775,49442,3503,322935,4237,219355,5917,103580,6269,165864,3141,121390,3298,44474,2986,202921,2808,134699,3836,68222,4024,209136,2064,148706,3762,60430,3475,156040,1487,109118,3394,46922,3173,150229,974,100559,2939,49670,2789,104884,1240,34495,2137,70389,2176,71003,1186,21395,1452,49608,1917,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,19469,1146,9344,1229,10125,1155,46111,1506,23731,1482,22380,1526,33406,1428,20517,1790,12889,1621,32396,1176,17302,1538,15094,1702,33879,612,20155,1236,13724,1341,40103,593,26466,1411,13637,1505,46625,570,29613,1570,17012,1578,33705,482,12629,1229,21076,1271,18510,419,5535,794,12975,828,313352,1189,17481,795,8824,1142,8657,1216,44044,1110,20459,1573,23585,1783,30213,1443,18063,1774,12150,1639,33519,1326,17599,1747,15920,1638,35025,597,21913,1107,13112,1093,42371,720,27338,1484,15033,1495,49187,619,29367,1495,19820,1459,36714,603,12144,1212,24570,1158,24798,426,6207,828,18591,908,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,307525,4688,164947,4492,142578,5621,700759,6503,408088,8498,292671,8352,385066,6233,245080,6002,139986,5426,478764,4769,308389,7275,170375,7534,512528,4773,354103,6785,158425,6233,542609,4423,372541,5205,170068,5963,514703,2738,335229,5391,179474,5416,352864,2541,149046,4044,203818,4894,202300,2436,76431,3244,125869,3200,4259692,6007,295873,4660,158992,5268,136881,5820,678849,6623,399277,8066,279572,7717,390123,6178,242003,7619,148120,6498,506774,6364,320951,6744,185823,7022,553238,4678,378628,6379,174610,5866,577911,4146,393452,5389,184459,5602,568125,2564,361285,5804,206840,5780,401713,2886,158402,4516,243311,4704,287086,2802,92967,4123,194119,3831,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,280398,4171,142291,6122,138107,5773,606419,5390,333773,7885,272646,8200,329074,6400,205834,6874,123240,6995,490281,6231,310429,6952,179852,7496,478759,2960,324259,6384,154500,6233,469189,2735,321870,5703,147319,5640,463423,2171,291333,5271,172090,5282,323280,2150,114091,4181,209189,4271,178301,1427,54262,2835,124039,3117,3680688,4107,267002,4482,138135,5802,128867,5542,586013,5494,323141,8346,262872,8419,320027,6625,195142,6445,124885,5574,475370,5548,289363,6795,186007,7007,479950,2957,323182,6275,156768,6087,468536,2376,321958,5058,146578,5078,487386,1847,305029,4965,182357,4922,354629,1947,109754,3642,244875,4092,241775,2347,64045,3371,177730,4004,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,62731,2392,27972,2455,34759,2867,140908,3435,72662,3649,68246,4213,84967,2738,50376,2657,34591,2970,86898,2206,48139,3349,38759,3338,105965,1822,61868,2796,44097,2924,115543,1293,71654,2829,43889,2855,126058,1012,73426,2647,52632,2686,97811,968,39894,2352,57917,2412,56692,819,22258,1898,34434,1960,909553,3271,55666,2380,23106,2265,32560,2624,140047,3649,72170,3556,67877,3606,73726,2744,40546,2603,33180,2614,92890,2171,46821,2979,46069,3153,108763,1563,64443,3026,44320,2966,117445,1671,73482,3102,43963,2714,133609,1011,75534,3088,58075,3158,107441,937,42928,1932,64513,1960,79966,1304,29511,2189,50455,2529,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,204442,3186,125899,3422,78543,3445,488111,4075,323213,5903,164898,5366,270861,4052,189785,5574,81076,3953,325051,3873,223837,4178,101214,4129,344711,2848,253468,3812,91243,3766,374375,2335,283179,3958,91196,3535,402001,2020,279416,3955,122585,4070,264986,1367,76707,2794,188279,3126,157686,1402,43159,2026,114527,2354,2891739,4172,195642,3058,120448,3490,75194,3735,473313,4226,312820,6134,160493,5872,264815,3604,179960,4312,84855,4179,320868,3073,216502,4002,104366,4517,344301,2261,247805,4639,96496,4757,379061,1724,286503,4040,92558,4055,408314,1820,277789,3856,130525,3686,283244,1636,76542,3324,206702,3321,222181,1450,51997,2578,170184,2497,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,21461,1617,11919,1607,9542,1806,53598,1912,33366,2776,20232,2348,25745,2011,15976,1906,9769,1655,35828,1684,21842,1875,13986,1754,35712,1514,23859,2249,11853,1787,32461,1155,22545,1534,9916,1785,40922,846,25332,1723,15590,1707,27417,963,7885,1110,19532,1247,15400,918,5133,1037,10267,1003,280347,2527,22474,1573,12829,1420,9645,1472,48371,1976,30094,2376,18277,1905,25163,1823,13776,1908,11387,1736,33378,1875,20985,1480,12393,1959,33441,975,22110,1692,11331,1528,31584,656,21504,1267,10080,1265,40597,953,24464,1791,16133,1872,27340,1075,6749,1156,20591,1558,17999,904,4807,1040,13192,1188,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
