GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003EA,B15011_003MA,B15011_004EA,B15011_004MA,B15011_005EA,B15011_005MA,B15011_006EA,B15011_006MA,B15011_007MA,B15011_007EA,B15011_008MA,B15011_008EA,B15011_009EA,B15011_009MA,B15011_010EA,B15011_010MA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014EA,B15011_014MA,B15011_015EA,B15011_015MA,B15011_016EA,B15011_016MA,B15011_017MA,B15011_017EA,B15011_018MA,B15011_018EA,B15011_019EA,B15011_019MA,B15011_020EA,B15011_020MA,B15011_021EA,B15011_021MA,B15011_022EA,B15011_022MA,B15011_023MA,B15011_023EA,B15011_024MA,B15011_024EA,B15011_025EA,B15011_025MA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028MA,B15011_028EA,B15011_029MA,B15011_029EA,B15011_030MA,B15011_030EA,B15011_031EA,B15011_031MA,B15011_032MA,B15011_032EA,B15011_033MA,B15011_033EA,B15011_034MA,B15011_034EA,B15011_035MA,B15011_035EA,B15011_036EA,B15011_036MA,B15011_037MA,B15011_037EA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US33,353892,8074,165325,4857,44243,2615,18547,2251,2860,671,9074,1528,1650,763,12112,1524,80851,3363,39432,2577,3401,685,18685,2056,2920,701,16413,1965,40231,2106,19686,1486,1734,547,7388,1265,3383,734,8040,1276,188567,5575,53873,2913,18272,1995,6009,1312,8683,1416,6522,1242,14387,1832,98624,3717,31462,2258,13543,1706,18665,1961,14487,1717,20467,2185,36070,2314,7445,1006,4616,1151,3167,766,10677,1147,10165,1276,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2476707,21359,1182571,13714,368045,8105,167251,6206,20698,3173,88960,4562,11414,1756,79722,4614,587721,10224,273016,7161,29805,2911,160136,5952,22198,2231,102566,4484,226805,4801,102022,3536,10473,1356,58580,2921,22691,2084,33039,2411,1294136,13894,451677,9608,156050,5061,50953,3738,85266,4488,49036,3569,110372,4974,636597,8776,192078,6712,74030,4277,141793,5032,89396,4753,139300,5151,205862,5882,43896,3170,25521,2236,16845,2419,75388,3769,44212,3037,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,376500,9609,175817,6181,45262,3826,22678,2774,1954,768,7767,1589,1629,719,11234,1604,75560,4096,35514,2888,5196,1119,14081,1789,6654,1389,14115,1937,54995,2710,26431,2112,2852,646,8995,1286,7725,1373,8992,1229,200683,6403,56462,3764,18687,2090,7143,1516,7704,1428,6942,1209,15986,2116,92756,4055,22403,2162,13616,1880,16561,2073,18893,2183,21283,2204,51465,2495,10198,1340,5928,1126,4794,1053,16706,1768,13839,1600,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4980162,29355,2289479,20150,830530,11596,333882,8490,46785,3697,195064,7742,28687,3366,226112,8171,1016543,13595,419605,9312,59178,4308,243555,8070,50933,3948,243272,6396,442406,8522,192889,5789,21626,2442,82076,4029,44711,3385,101104,4331,2690683,19569,1039071,12829,329881,8842,95891,5594,178104,7981,113138,5571,322057,9315,1193094,13195,331135,8663,152017,5240,214855,7298,178334,6004,316753,7959,458518,8914,103211,5174,57380,3257,30449,2862,140011,4267,127467,5779,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2190679,22249,997727,12981,301255,9984,134790,6389,17899,2203,64425,4135,10297,1500,73844,5646,476708,8613,202157,7053,28552,2601,124852,5559,24057,2213,97090,4712,219764,6154,92867,3244,11557,1456,50801,3070,22145,2105,42394,3369,1192952,14893,404298,9861,133070,6062,49235,3181,64881,4434,48956,3864,108156,5821,584331,10370,152271,5235,75038,4482,122748,5550,97370,5547,136904,5516,204323,5053,35392,2979,25675,2274,21710,2422,72780,3527,48766,3171,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,152439,5274,70680,3457,26651,2420,12206,1575,2422,692,4594,1127,1462,453,5967,1154,31513,2585,11814,1932,2764,713,8251,1335,2651,711,6033,1781,12516,1253,3995,704,1312,570,2328,670,2981,631,1900,543,81759,3113,35386,2269,8688,2009,7543,1270,7273,1354,4977,1080,6905,1135,34711,2190,5539,1156,6672,1241,7727,1352,7977,1101,6796,1057,11662,1214,1050,371,2181,610,860,395,5304,768,2267,656,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2231350,22780,1055842,13212,340930,8480,143226,5901,22601,2583,84287,4433,17794,1958,73022,3310,486892,8575,193297,6469,31617,2695,136507,5130,36716,3432,88755,4218,228020,5880,87170,3990,13009,1537,57997,3508,32633,2420,37211,2274,1175508,14111,408589,8898,115074,5715,64524,3748,68912,3659,59290,3288,100789,5844,557897,8948,117922,4892,90890,4386,114830,5396,113279,4933,120976,4069,209022,6239,29102,2543,28256,2302,16720,1755,93386,3846,41558,3025,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,660536,9491,306570,6298,92795,4239,33935,2131,5725,973,24657,2438,6327,1179,22151,2444,138443,4636,49633,3041,9983,1325,38307,2549,14617,1436,25903,2097,75332,2611,28090,1980,3562,627,18122,1479,14701,1373,10857,1195,353966,6128,119908,4319,30880,2233,18022,2064,23023,2116,19112,2046,28871,2509,166152,3853,34090,2028,21567,2143,39054,2458,40785,2390,30656,2152,67906,3335,8761,1201,6764,1015,6828,1147,32498,2186,13055,1484,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978417,12587,466730,7395,146256,5323,74216,3835,7894,1607,22696,2516,2724,878,38726,3411,201347,5008,92505,3912,13693,1993,40020,2673,8297,1175,46832,3221,119127,3642,58141,3033,6668,1202,19806,2154,12307,1745,22205,2154,511687,8471,177854,5232,65478,4264,19088,2011,23771,2375,13548,1794,55969,2997,231378,6738,78708,3971,26586,2417,33185,2733,28802,2786,64097,3919,102455,3891,23778,2118,11945,1511,6351,978,32564,2645,27817,2447,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2817236,18314,1334191,11600,427440,7619,178975,6347,25949,2940,98130,4471,22461,2266,101925,4969,615174,9229,252142,6868,36837,2611,162788,5683,43478,2635,119929,5124,291577,5980,121928,4441,17155,1725,59596,3961,43721,2521,49177,2802,1483045,12022,521600,10292,160368,6465,71769,3954,79791,4835,73017,3822,136655,5696,705193,10466,186271,5340,114217,4830,131217,5734,127925,4939,145563,5590,256252,5826,45732,3213,35046,2413,17816,2106,100791,3549,56867,4082,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246524,5906,115114,4050,37406,2704,15339,1913,2035,875,10813,2183,1435,718,7784,1515,51805,2611,21391,2111,3107,1025,13510,1692,2383,721,11414,1528,25903,1604,11314,1245,931,442,6285,1353,2272,750,5101,925,131410,4124,44024,2930,14125,1785,4460,1196,7327,1465,5264,1336,12848,1657,63162,3172,16015,2387,9867,1613,12148,1826,10494,1525,14638,1768,24224,1628,5300,957,4294,941,1069,441,7186,1202,6375,987,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,964340,14375,442744,8483,123048,5116,50298,3834,6249,1316,31166,3354,4498,1327,30837,3010,196994,5861,76463,4281,11390,1806,58764,3756,10638,1733,39739,3150,122702,4099,50718,2686,7565,1463,31079,2014,10842,1622,22498,2226,521596,9991,163746,6680,46804,3574,23015,2857,25982,2969,24896,2582,43049,3470,244412,6430,55215,3759,32849,3061,49563,3676,55577,3756,51208,3633,113438,4210,18217,1832,13163,1615,10368,1662,46747,3287,24943,2437,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,161738,5477,78146,3114,23205,1891,8003,1134,2013,711,5839,1052,1640,588,5710,1101,34713,2324,14085,1373,1989,578,8461,1339,4018,951,6160,979,20228,1941,7686,1108,1277,445,3725,899,5061,938,2479,657,83592,4011,30897,2284,6590,1141,6110,978,5241,1080,4941,951,8015,1195,36874,2784,6990,1367,6802,1301,7019,1290,9081,1189,6982,1057,15821,1389,2231,597,2421,665,1710,526,6539,924,2920,634,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1254162,18442,585367,11296,187201,6453,71088,4242,10420,1657,48196,3885,6871,1613,50626,3970,263501,7848,101546,5039,17760,2342,75693,4020,15739,2112,52763,3865,134665,3980,52857,3194,8711,1243,36730,2658,15588,1595,20779,2242,668795,11978,243680,8200,64508,4338,34380,3169,39679,3885,38267,3355,66846,4910,314550,8845,65640,4284,44954,3170,76340,3924,60767,4404,66849,3946,110565,4843,17796,1944,13052,1892,12270,1505,44563,2793,22884,2290,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5371489,37768,2567170,22557,856557,15750,385489,13325,48912,4421,209915,8701,25831,3836,186410,7395,1201015,14783,545707,11642,75521,4440,320104,9833,56996,4167,202687,7609,509598,8514,222713,8429,27743,2206,133564,5921,47423,3193,78155,4501,2804319,26151,1053085,16430,333614,9970,131684,7266,208617,9016,118178,5932,260992,8986,1325073,18530,329668,9362,161880,7458,316739,9634,241908,8036,274878,8817,426161,8923,70738,4436,53110,3511,46213,3782,163454,5830,92646,4247,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,632442,11105,334877,7120,121159,4344,49762,3270,8561,1466,29172,2711,4226,1052,29438,2586,151211,5149,61021,3741,10989,1501,40402,3038,7086,1257,31713,2574,62507,3127,28537,2066,4289,917,11241,1459,7424,1118,11016,1282,297565,6629,124564,3933,32776,2689,18592,1951,14858,1820,18892,2012,39446,2792,128145,4223,27017,2605,16730,1733,21011,2535,30899,2756,32488,2446,44856,2501,6102,1033,3980,858,3298,858,20610,1839,10866,1467,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,168166,5716,73396,3291,18431,1636,9617,1381,693,335,2349,741,742,368,5030,940,33704,1880,16321,1523,1324,404,5906,896,1672,524,8481,1353,21261,1579,9265,1154,768,334,3283,669,2497,502,5448,865,94770,3781,26193,1922,9465,1350,2324,639,3724,989,2845,713,7835,1400,46257,2584,14724,1609,5462,1076,5163,817,7451,1105,13457,1457,22320,1604,5486,896,2822,713,1040,465,5369,1049,7603,1007,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2237216,22519,1072449,14148,335497,8229,173386,6697,13432,2118,65671,3827,8711,1805,74297,4395,519884,9404,255873,7652,23373,2264,114982,4933,20304,1781,105352,4526,217068,5091,101782,4630,9468,1453,44356,2753,19696,2100,41766,2658,1164767,12652,408689,9067,157194,6740,45699,3972,64522,3988,33024,3088,108250,5008,561615,8745,170343,5671,61606,3787,114671,4730,74120,4677,140875,5612,194463,5318,43557,3122,20609,2089,16786,1940,62852,3840,50659,2826,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1811119,18918,891873,10926,293999,7631,158026,6600,13232,2566,54244,4305,6050,1203,62447,3931,401799,7280,202231,5375,22557,2536,76213,4162,18899,1685,81899,4503,196075,4313,97315,3608,10463,1465,34701,2364,20389,2210,33207,2762,919246,12893,332840,6909,131963,5215,35674,3174,48146,3143,23993,2375,93064,3720,418482,8088,130936,5855,55976,3188,67064,3727,54802,3987,109704,4325,167924,5096,41253,3096,22082,1835,12412,1817,49593,2905,42584,2796,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,258456,7992,118870,5307,34308,2962,13271,1791,3473,827,7873,1607,2507,695,7184,1538,54444,3206,20316,2467,4010,955,14519,1752,5328,973,10271,1681,30118,2445,11353,1584,1731,672,7374,1268,5980,1143,3680,907,139586,4795,44787,3100,11028,1686,8773,1346,6040,1247,8727,1431,10219,1438,65142,3386,13579,1826,11784,1529,12862,1568,15351,1689,11566,1649,29657,2083,3242,713,5792,1114,1854,576,13559,1367,5210,936,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1202530,14720,560776,8995,175996,5799,79204,4141,10187,1659,39063,3236,9736,1358,37806,2972,262206,6061,111449,3906,14204,1585,66791,3346,20476,1785,49286,2705,122574,3239,50932,2350,7071,937,24775,1929,19944,1565,19852,1577,641754,8585,222472,5287,64363,3052,30810,2336,36815,2459,32004,2018,58480,3498,304267,6578,66828,3144,50743,2536,59217,3115,61212,2881,66267,3363,115015,3757,16199,1633,18005,1550,7291,1053,49629,2687,23891,2091,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,107097,4891,51368,3027,14574,2006,6557,1629,846,468,1997,717,1093,546,4081,1037,22771,2027,9898,1324,1240,671,4377,1008,2547,882,4709,1094,14023,1545,7310,1108,719,414,2256,724,1958,629,1780,543,55729,2918,19448,1773,5791,1184,2918,1003,2176,761,4288,977,4275,938,25574,2209,6454,1377,3288,778,3630,992,5868,1176,6334,1184,10707,1252,2050,729,1526,512,371,313,4573,1017,2187,710,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,602519,14582,219833,8279,66560,5416,22694,3368,7182,2098,22240,3730,4166,1237,10278,2386,108928,5509,37244,3355,8763,1921,38795,3228,11115,1819,13011,2211,44345,2767,13862,1610,1365,672,16642,2126,6282,1393,6194,1492,382686,9601,128528,5862,29163,3838,21995,3349,37126,4400,20437,2506,19807,3516,194031,6967,35864,3016,28398,2970,58627,4002,46207,3728,24935,2839,60127,3892,9277,1307,6247,1265,9972,1557,26967,2837,7664,1686,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
