GEO_ID,B12504_001E,B12504_001M,B12504_002E,B12504_002M,B12504_003E,B12504_003M,B12504_004E,B12504_004M,B12504_005E,B12504_005M,B12504_006E,B12504_006M,B12504_007E,B12504_007M,B12504_008E,B12504_008M,B12504_009E,B12504_009M,NAME,B12504_001EA,B12504_001MA,B12504_002EA,B12504_002MA,B12504_003MA,B12504_003EA,B12504_004MA,B12504_004EA,B12504_005EA,B12504_005MA,B12504_006EA,B12504_006MA,B12504_007EA,B12504_007MA,B12504_008MA,B12504_008EA,B12504_009MA,B12504_009EA,state
0400000US19,21.8,0.4,21.7,0.4,22.1,0.4,18.2,2.1,12.7,2.9,21.9,0.4,22.4,0.4,14.8,2.3,13.8,2.6,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,19.7,0.4,19.7,0.4,20.1,0.4,12.7,2.9,15.2,4.0,19.7,0.4,20.1,0.4,11.6,3.5,14.5,2.1,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,19.8,0.4,19.8,0.4,20.6,0.5,11.5,2.4,14.8,1.9,19.9,0.4,20.5,0.4,11.6,2.8,15.4,0.8,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,19.4,0.4,19.3,0.4,20.4,0.4,11.3,2.5,14.9,1.8,19.5,0.5,20.5,0.4,11.9,1.9,14.8,1.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,22.6,0.5,22.9,0.6,23.0,0.6,22.4,6.9,22.2,3.6,22.3,0.6,22.8,0.6,13.9,3.6,20.0,3.2,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,18.9,0.3,18.8,0.3,19.5,0.4,10.9,0.9,16.7,1.4,19.0,0.3,19.5,0.3,12.5,1.8,17.1,1.4,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,20.4,0.3,20.4,0.3,20.7,0.3,13.1,1.8,18.0,1.0,20.5,0.3,20.9,0.3,12.5,1.7,17.9,1.3,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,21.6,0.2,21.6,0.2,22.1,0.2,12.1,1.1,15.5,1.3,21.7,0.2,22.1,0.2,15.2,2.3,16.4,1.7,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,21.0,0.3,21.1,0.3,21.4,0.3,14.9,1.8,17.5,1.3,20.9,0.2,21.2,0.3,15.9,2.3,16.5,1.4,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,19.6,0.5,19.7,0.6,20.7,0.6,9.8,2.3,15.3,3.1,19.5,0.5,20.4,0.5,11.8,2.0,17.5,0.8,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,20.3,0.3,20.3,0.3,20.7,0.3,14.3,2.7,14.0,1.5,20.4,0.3,20.9,0.3,15.0,2.7,14.7,1.4,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21.5,0.6,21.9,0.7,22.0,0.7,20.5,2.7,16.3,4.8,21.1,0.7,21.6,0.7,18.1,7.4,13.9,1.4,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,20.4,0.5,20.3,0.7,20.8,0.6,12.2,2.4,14.8,3.2,20.5,0.5,21.0,0.5,14.1,4.6,12.6,3.6,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,17.2,0.3,17.1,0.4,17.5,0.4,11.0,2.2,14.8,4.6,17.2,0.3,17.6,0.4,11.9,1.9,15.9,1.7,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,22.1,0.5,21.9,0.5,22.2,0.6,17.2,2.9,19.2,2.3,22.4,0.5,22.6,0.6,19.1,6.9,18.5,2.1,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,20.5,0.2,20.4,0.3,20.9,0.3,11.9,1.1,17.5,1.2,20.7,0.3,21.1,0.3,12.3,1.5,18.1,1.0,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,20.8,0.5,21.0,0.6,21.9,0.6,11.4,3.4,18.8,2.1,20.5,0.5,21.5,0.6,11.6,2.1,15.7,1.4,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,20.0,0.2,19.8,0.2,20.5,0.3,11.6,0.7,18.6,0.6,20.2,0.2,20.8,0.2,13.2,1.0,19.5,0.6,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,19.5,0.2,19.6,0.2,20.1,0.3,12.6,1.6,16.2,0.7,19.5,0.2,20.1,0.3,11.9,1.1,15.7,1.0,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,19.9,0.8,19.9,0.8,20.1,1.1,18.6,5.1,14.4,5.0,20.0,0.9,20.0,0.8,26.9,10.0,15.2,5.4,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,21.2,0.2,21.1,0.3,21.7,0.3,11.8,1.6,15.9,1.1,21.2,0.2,21.8,0.2,13.3,2.4,14.9,0.9,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,18.0,0.3,18.1,0.3,18.9,0.4,10.4,1.4,12.3,1.3,18.0,0.3,18.8,0.3,11.5,2.2,12.6,1.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,19.4,0.4,19.6,0.4,20.0,0.4,14.0,2.3,16.0,1.7,19.3,0.4,19.8,0.5,13.2,1.9,16.1,1.7,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,22.1,0.2,22.0,0.2,22.5,0.2,13.0,1.4,18.0,0.9,22.1,0.2,22.6,0.2,14.1,2.8,17.6,0.6,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20.7,0.7,20.4,0.8,21.2,0.9,8.9,3.8,11.2,2.5,20.9,0.8,21.2,0.8,19.4,5.1,17.4,1.8,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,21.2,0.4,21.3,0.5,22.1,0.4,11.3,2.0,18.1,1.2,21.2,0.5,21.9,0.5,10.4,1.3,18.3,1.1,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21.3,0.8,21.2,0.9,21.9,1.0,11.7,6.7,12.0,2.5,21.5,0.8,21.9,0.9,17.7,2.8,18.2,2.9,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,19.3,0.3,19.3,0.3,19.9,0.3,13.8,2.1,12.4,3.0,19.2,0.3,20.0,0.3,11.5,1.9,13.1,1.5,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17.6,0.2,17.6,0.1,18.2,0.2,10.4,0.6,15.9,0.9,17.7,0.2,18.2,0.3,10.4,0.6,15.4,0.7,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,17.3,0.3,17.3,0.3,17.8,0.3,8.9,2.4,10.7,0.7,17.2,0.3,17.7,0.3,9.1,1.5,12.0,2.1,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,22.0,0.8,22.3,1.0,22.8,1.0,9.5,7.0,18.6,6.2,21.8,0.9,22.0,1.0,17.8,12.9,15.8,3.1,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,18.9,0.3,18.8,0.2,19.6,0.3,10.4,0.8,14.9,1.1,19.1,0.3,19.7,0.3,11.8,1.4,16.8,0.5,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,18.2,0.2,18.3,0.2,18.7,0.3,10.8,1.1,17.8,0.8,18.2,0.3,18.6,0.3,12.5,1.5,16.1,1.5,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22.6,0.6,22.6,0.7,23.3,0.7,16.1,2.4,16.6,2.0,22.6,0.6,23.3,0.7,14.9,3.8,13.5,1.6,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,22.3,0.2,22.3,0.3,22.5,0.3,17.8,2.0,17.8,1.5,22.3,0.3,22.5,0.3,17.8,2.1,15.3,1.8,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,19.1,1.0,19.0,1.1,19.5,1.0,16.5,2.3,6.5,1.8,19.2,1.0,19.2,1.0,22.3,6.8,16.8,6.5,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,26.3,0.7,26.5,0.7,27.3,0.6,19.9,4.1,21.0,2.7,26.1,0.7,27.4,0.7,15.0,2.3,22.3,1.8,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
