GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002MA,B17016_002EA,B17016_003MA,B17016_003EA,B17016_004MA,B17016_004EA,B17016_005MA,B17016_005EA,B17016_006MA,B17016_006EA,B17016_007MA,B17016_007EA,B17016_008MA,B17016_008EA,B17016_009MA,B17016_009EA,B17016_010MA,B17016_010EA,B17016_011MA,B17016_011EA,B17016_012EA,B17016_012MA,B17016_013EA,B17016_013MA,B17016_014MA,B17016_014EA,B17016_015MA,B17016_015EA,B17016_016MA,B17016_016EA,B17016_017MA,B17016_017EA,B17016_018MA,B17016_018EA,B17016_019MA,B17016_019EA,B17016_020MA,B17016_020EA,B17016_021MA,B17016_021EA,B17016_022EA,B17016_022MA,B17016_023EA,B17016_023MA,B17016_024MA,B17016_024EA,B17016_025MA,B17016_025EA,B17016_026MA,B17016_026EA,B17016_027MA,B17016_027EA,B17016_028MA,B17016_028EA,B17016_029EA,B17016_029MA,B17016_030MA,B17016_030EA,B17016_031MA,B17016_031EA,B17016_032EA,B17016_032MA,B17016_033EA,B17016_033MA,B17016_034EA,B17016_034MA,B17016_035MA,B17016_035EA,B17016_036MA,B17016_036EA,B17016_037MA,B17016_037EA,B17016_038MA,B17016_038EA,B17016_039MA,B17016_039EA,B17016_040MA,B17016_040EA,B17016_041MA,B17016_041EA,B17016_042EA,B17016_042MA,B17016_043EA,B17016_043MA,B17016_044EA,B17016_044MA,B17016_045EA,B17016_045MA,B17016_046EA,B17016_046MA,B17016_047EA,B17016_047MA,state
0400000US27,1388742,11141,80450,4362,29638,2573,4612,828,282,172,1060,319,3270,784,8849,1529,838,381,3824,1053,4187,1082,16177,2117,2957,970,3083,848,10137,1322,50812,3642,10039,1507,1631,587,4927,1172,3481,801,40773,3517,6467,1449,19636,2324,14670,1903,1308292,10634,1077009,9459,609332,8178,374118,8075,143256,4905,91958,3607,225426,5594,124289,4774,55206,2722,45931,2476,242251,4870,60841,3646,33254,2341,148156,3444,231283,6393,79277,4001,56428,3434,14012,1717,8837,1219,152006,5336,93811,4255,33791,2394,24404,1914,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,4810,1328,876,596,855,384,3079,1034,5683,1434,806,467,1649,720,3228,1058,19540,2274,3024,908,2612,1050,13904,1978,76888,4418,11038,2219,1852,756,3736,1288,5450,1273,65850,4236,14798,2398,17675,2396,33377,2823,609530,9658,452651,10313,247648,7841,149758,6435,41808,3301,56082,3557,68277,4941,32935,3094,15553,2431,19789,2547,136726,4695,44016,3226,14779,1923,77931,3931,156879,6252,43843,3364,28005,3049,4186,983,11652,1654,113036,5603,65744,4572,15010,2220,32282,2598,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,7714,1433,519,333,2584,904,4611,956,12631,2057,1870,712,4066,910,6695,1664,28090,2727,4323,1033,3426,989,20341,2341,92499,5258,16348,2706,3125,952,5962,1484,7261,1570,76151,4523,13275,2054,31980,3789,30896,2613,1386326,14329,1089827,12582,590134,9203,364798,8180,116195,4412,109141,4920,189340,6873,101654,5782,44416,3380,43270,3086,310353,7254,84461,4239,37662,3110,188230,5087,296499,8893,93570,4856,63088,4323,13963,2264,16519,1939,202929,7124,122277,5769,35793,3134,44859,2825,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,1921,750,245,190,895,545,781,381,3030,987,340,210,1662,798,1028,575,5061,1244,743,286,1397,711,2921,862,10316,1674,2448,712,590,363,1001,450,857,371,7868,1455,942,458,4155,1296,2771,781,242398,5204,203106,5915,100128,5212,58419,3739,23902,2427,17807,1774,47258,2931,22956,2124,13747,1738,10555,1465,55720,2578,11682,1488,8263,1380,35775,2215,39292,3369,14671,1962,9469,1648,2392,716,2810,798,24621,2524,13838,1912,5009,1191,5774,996,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,12905,1622,2602,582,354,253,422,277,1826,557,4467,908,768,506,1350,500,2349,807,5836,1109,1557,685,1024,504,3255,625,22223,2517,3942,1022,1356,627,1082,561,1504,564,18281,2258,3957,1047,8002,1506,6322,1468,449861,6887,371440,6236,229090,5136,146647,4106,49721,3088,32722,2555,67036,3273,35670,2482,15018,1617,16348,1359,75314,2720,22388,1995,10982,1252,41944,1786,78421,3938,29528,2499,22865,2032,3285,808,3378,920,48893,3315,32005,2694,9354,1361,7534,1236,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23584,2297,5262,1352,506,559,935,628,3821,1115,4916,1228,574,343,2011,872,2331,688,13406,2001,1530,633,1879,588,9997,1734,39933,3464,7771,1560,2111,853,2720,817,2940,940,32162,3106,6999,1613,11995,1730,13168,2129,636932,10213,467544,9445,252153,6604,135394,5074,47394,3443,69365,3656,77541,4095,37699,3182,20404,2074,19438,1684,137850,5168,39660,3058,15464,1703,82726,4082,169388,6597,59104,3984,40511,3476,8951,1615,9642,1503,110284,5457,68275,4423,17779,2241,24230,2175,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,5864,1356,563,292,50,80,235,279,278,169,1878,675,66,89,281,232,1531,621,3423,1034,218,265,905,619,2300,857,11098,1690,2684,937,384,341,1477,739,823,439,8414,1490,453,317,3717,865,4244,1175,329251,5091,269661,5453,148986,4989,85037,4014,37126,3232,26823,2334,56006,3513,28182,2401,16070,1977,11754,1472,64669,3555,17711,2013,8905,1264,38053,2271,59590,4293,23192,2415,16659,2295,2831,812,3702,985,36398,3293,19443,2026,9827,1766,7128,1448,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,61272,4022,11247,1935,1095,538,1536,584,8616,1579,16009,1812,1211,582,4750,1065,10048,1397,34016,2832,5347,1145,5419,999,23250,2633,101855,5470,16655,2488,4145,1146,5342,1658,7168,1608,85200,5304,13715,2225,30421,3079,41064,3728,2072104,16546,1592857,16490,923539,13141,500772,11057,209140,6573,213627,6452,289049,7205,156615,5924,69831,3965,62603,3534,380269,8759,120123,5330,49290,3229,210856,6211,479247,10989,146373,6051,96745,4856,23181,3146,26447,2571,332874,8521,191125,7313,67410,4583,74339,4134,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,27618,3200,3900,1112,109,113,448,279,3343,1061,4891,1187,648,410,1854,714,2389,811,18827,2527,2389,832,2049,776,14389,2088,45011,3566,10511,1701,2105,670,3103,1063,5303,1199,34500,3030,5639,1229,12633,1958,16228,2021,406463,8204,301970,7615,147537,5338,77341,4193,27370,2342,42826,3212,53447,3474,25334,2507,12832,1589,15281,1972,100986,3931,26759,2284,11294,1584,62933,3332,104493,4400,36095,3789,22344,2921,5600,1431,8151,1481,68398,3676,40703,2796,11137,1819,16558,1649,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,174369,6526,34079,3083,1946,740,5095,1114,27038,2561,46806,3531,3314,1078,16256,1854,27236,2642,93484,5301,11199,2006,15532,2059,66753,4339,307579,8013,48166,3748,9694,1654,14028,1901,24444,2940,259413,7426,34794,3421,92034,5759,132585,5784,4138060,21829,3036100,22077,1677567,19043,936875,15619,349005,9760,391687,8817,568250,11580,282637,9082,150474,6368,135139,5198,790283,11709,239553,7836,101866,4666,448864,9077,1101960,15982,324749,10041,215851,8761,49417,3467,59481,3497,777211,13172,435820,10723,142993,5842,198398,6757,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,275466,8835,99685,5368,19494,2606,1561,597,3565,1125,14368,1933,23681,2591,3429,1179,7309,1444,12943,1829,56510,4380,9305,1712,8148,1525,39057,3381,175781,7525,32371,3429,7109,1530,10706,1986,14556,2484,143410,6855,27789,2946,52203,4364,63418,3958,2314714,18204,1807974,19448,996044,14707,573448,10100,192800,7183,229796,7453,308647,9266,163719,6727,66760,3546,78168,4443,503283,9954,142864,6015,56956,3885,303463,6970,506740,12655,146479,6480,97948,5953,19847,2571,28684,3097,360261,10365,211172,9258,59994,4064,89095,4948,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4474,987,635,328,181,138,17,29,437,299,1335,599,50,62,718,552,567,258,2504,672,97,88,394,323,2013,570,7170,1195,1353,539,451,316,663,371,239,147,5817,1235,977,546,3162,820,1678,549,178573,4250,148340,4315,91224,3568,59727,2850,19981,1618,11516,1522,28788,2193,14406,1675,7581,1055,6801,1146,28328,1920,7132,1233,3791,602,17405,1466,30233,2652,12562,1904,8803,1645,2961,896,798,295,17671,1970,10909,1644,3609,1113,3153,659,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,84403,4433,13339,1748,1146,533,2935,930,9258,1546,23612,2646,2940,992,8679,1337,11993,1875,47452,3110,6176,1378,8580,1486,32696,2547,205552,7465,34224,3519,6366,1327,12920,2295,14938,1829,171328,6918,30653,2928,75124,4446,65551,4194,2661215,14383,2052398,13834,1128375,12484,648350,11060,242530,6811,237495,7482,365618,8352,192652,6384,84543,4574,88423,4532,558405,9007,147700,5626,67012,3917,343693,7038,608817,10884,194691,5833,130656,4953,27636,2498,36399,2993,414126,9031,238129,7381,74746,4292,101251,4607,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41009,2763,7722,1106,945,510,1326,539,5451,963,10675,1492,2058,745,3998,893,4619,1005,22612,1821,3189,768,3997,770,15426,1345,70534,3679,12787,1399,3154,729,4396,991,5237,843,57747,3318,11240,1630,19662,2045,26845,2303,852601,8054,664575,7010,367078,6209,213104,5978,69609,3085,84365,3778,106704,3671,55004,2773,24416,2204,27284,1692,190793,4767,64504,3479,19727,1433,106562,3299,188026,6170,62158,3707,42630,3331,8394,1311,11134,1337,125868,4536,76349,3797,19111,1962,30408,2038,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,37730,3450,6729,1423,1509,715,891,632,4329,1132,9453,1822,907,545,4045,1255,4501,1024,21548,2377,3165,1153,2905,1015,15478,2006,51741,4103,9979,1452,2350,995,4197,1139,3432,765,41762,3726,5790,1563,18155,2502,17817,2364,921504,11352,743028,10349,364651,7640,194905,6145,90972,4328,78774,4865,155928,6602,81239,4658,40939,3453,33750,2899,222449,7653,56882,3685,27674,3190,137893,5511,178476,7824,62004,4848,39410,3929,12691,1910,9903,1406,116472,6191,63474,5124,27561,2783,25437,2750,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,82646,4292,13179,1838,940,474,2382,792,9857,1490,20935,2290,2996,969,6484,1236,11455,1637,48532,3123,4991,1305,6203,1170,37338,2729,173142,7355,26909,2519,5102,978,9871,1774,11936,1495,146233,6455,20978,2812,56477,3896,68778,4587,2921501,13989,2294440,14374,1256280,12654,730192,10899,276925,7449,249163,7296,422363,8227,222843,6611,96990,5158,102530,3762,615797,9025,159418,5389,72405,3356,383974,6783,627061,12237,202288,7414,134252,7184,28991,2954,39045,2658,424773,9801,243834,8551,75382,4113,105557,4746,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,5889,1440,873,615,58,97,125,203,690,561,1681,649,680,446,232,172,769,450,3335,980,553,411,891,578,1891,637,13899,2266,1715,705,192,186,416,277,1107,580,12184,2219,1599,885,4589,1322,5996,1497,232023,5765,180163,5343,101575,4285,61467,3451,21847,2314,18261,2096,36899,2942,19775,2242,8228,1318,8896,1441,41689,3209,13396,2264,5837,1213,22456,1740,51860,3702,14627,1971,9223,1543,2653,1033,2751,934,37233,3343,20752,2703,7817,1657,8664,1537,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,43723,3418,8523,1686,826,411,1603,593,6094,1490,9505,1607,1142,663,2575,946,5788,1341,25695,2380,3249,905,4368,1035,18078,2046,97363,5275,13632,2326,3414,1078,3428,1145,6790,1409,83731,4952,16366,2485,32124,3588,35241,3092,1112174,13649,857984,12381,446350,9850,257191,7856,87546,5189,101613,5421,134995,5766,65094,3970,31599,2838,38302,2708,276639,7000,71167,4226,33443,2412,172029,5195,254190,7912,65578,4231,42728,3626,8585,1691,14265,1740,188612,5998,106851,5520,32072,2937,49689,3670,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6233,1041,716,347,77,87,137,122,502,259,2001,722,357,261,1047,606,597,269,3516,778,470,309,295,205,2751,640,11677,1435,2175,652,452,245,505,358,1218,504,9502,1392,1803,640,3699,1141,4000,839,195492,3969,161418,4142,94129,3789,64017,3009,19557,1827,10555,1389,29691,2550,15727,1827,6857,1217,7107,939,37598,2305,10421,1253,5220,1102,21957,1651,34074,2561,13201,1594,9735,1566,2058,667,1408,482,20873,1995,13078,1559,5414,1332,2381,655,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,66027,4015,12706,1760,1076,569,2346,892,9284,1535,14556,2266,1802,901,6317,1436,6437,1364,38765,2984,7316,1617,5786,1142,25663,2174,120890,5384,19478,2815,3851,1206,6701,1756,8926,1649,101412,5274,17173,2809,38097,3330,46142,3832,1520571,15258,1189357,14265,657762,13303,377016,11276,129050,6152,151696,5555,189876,7126,100926,5340,39951,2935,48999,3678,341719,8411,98958,4867,37418,3075,205343,5243,331214,8473,100854,5463,67995,4642,13419,2175,19440,2188,230360,7330,135076,6365,34866,3108,60418,3203,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,307838,8875,71267,5079,5416,1484,11252,1866,54599,4779,69015,5228,10248,2227,18837,2306,39930,3872,167556,7155,37859,3799,29964,2671,99733,5747,450365,13209,71086,4773,17920,2479,24865,3132,28301,3137,379279,12618,85816,6021,139613,7733,153850,7341,5937858,23931,4571171,28742,2689830,28803,1491219,24869,484537,11289,714074,14434,736988,16710,391100,10587,166881,7643,179007,7126,1144353,15050,455773,12312,124568,6092,564012,10056,1366687,19255,423592,11609,294554,9964,61772,4808,67266,4643,943095,14656,594098,13492,157576,7094,191421,7082,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,25343,2429,4253,997,385,245,935,454,2933,779,9476,1489,864,372,5166,988,3446,1051,11614,1681,2129,724,3533,1110,5952,1039,23103,2354,3561,1018,868,482,1280,622,1413,647,19542,2151,2454,698,10049,1649,7039,1371,674729,7721,566865,7492,314609,6896,145388,5239,87576,5015,81645,3617,119454,4856,72956,4159,26622,2496,19876,1821,132802,4147,50963,3111,13778,1596,68061,2703,107864,5684,39418,4156,29398,3681,5153,1318,4867,915,68446,3769,39483,3203,15346,2104,13617,1465,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,4253,1009,1089,600,487,442,151,113,451,410,1316,504,165,154,340,242,811,415,1848,661,95,103,266,153,1487,602,6569,1128,1232,536,177,150,657,459,398,243,5337,1013,342,213,2698,742,2297,722,142826,3435,115522,3111,59903,2474,36404,2378,14844,1728,8655,1105,26577,1966,12821,1317,7596,1025,6160,1064,29042,1686,7198,1143,4845,762,16999,1452,27304,2437,9147,1255,6129,1173,1501,631,1517,411,18157,2077,10924,1771,3959,844,3274,749,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,53169,4473,9553,2031,554,286,2298,993,6701,1703,13372,2301,2092,892,4378,1121,6902,1555,30244,2951,3674,1058,5658,1443,20912,2295,95833,5755,13584,2160,2661,997,4493,1209,6430,1369,82249,5072,14194,1867,31477,3325,36578,3652,1942235,14619,1534917,15510,897810,12297,529638,11396,175671,7590,192501,5806,255946,7714,130115,5769,62209,3735,63622,3943,381161,7681,120800,5413,43497,2991,216864,6305,407318,9889,122800,6034,83967,5303,16920,2155,21913,2240,284518,7620,170722,6406,50634,3897,63162,3894,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,50635,3879,7649,1658,362,252,2189,890,5098,1378,13614,1833,2313,989,4674,1205,6627,1345,29372,2804,4189,1209,5551,1068,19632,2327,79803,5649,16925,2634,2911,1127,6818,1538,7196,1833,62878,4927,7966,1665,30935,2927,23977,2879,1703355,15636,1367901,13925,736097,11568,386207,9264,175480,7093,174410,6810,271409,8614,141429,5844,75195,4676,54785,3593,360395,7209,105582,4761,41136,2710,213677,5326,335454,8898,119021,5852,79732,4949,19539,2684,19750,2043,216433,7219,119400,5215,49510,4661,47523,3625,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,25883,2699,2240,688,0,200,461,322,1779,636,6000,1448,897,543,2093,726,3010,1052,17643,1914,2034,712,2844,1048,12765,1538,39209,3161,8747,1721,729,466,1676,737,6342,1495,30462,2876,3726,1079,9067,1823,17669,2370,396450,6881,320649,6535,146776,4691,83699,3781,27857,2338,35220,2593,50447,3508,25033,2437,12007,1469,13407,1791,123426,3622,32187,3104,14494,1636,76745,3062,75801,4140,28363,2570,16509,2113,4278,953,7576,1283,47438,3461,22923,2583,7038,1347,17477,1855,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
