GEO_ID,B09021_001E,B09021_001M,B09021_002E,B09021_002M,B09021_003E,B09021_003M,B09021_004E,B09021_004M,B09021_005E,B09021_005M,B09021_006E,B09021_006M,B09021_007E,B09021_007M,B09021_008E,B09021_008M,B09021_009E,B09021_009M,B09021_010E,B09021_010M,B09021_011E,B09021_011M,B09021_012E,B09021_012M,B09021_013E,B09021_013M,B09021_014E,B09021_014M,B09021_015E,B09021_015M,B09021_016E,B09021_016M,B09021_017E,B09021_017M,B09021_018E,B09021_018M,B09021_019E,B09021_019M,B09021_020E,B09021_020M,B09021_021E,B09021_021M,B09021_022E,B09021_022M,B09021_023E,B09021_023M,B09021_024E,B09021_024M,B09021_025E,B09021_025M,B09021_026E,B09021_026M,B09021_027E,B09021_027M,B09021_028E,B09021_028M,NAME,B09021_001EA,B09021_001MA,B09021_002MA,B09021_002EA,B09021_003MA,B09021_003EA,B09021_004EA,B09021_004MA,B09021_005EA,B09021_005MA,B09021_006MA,B09021_006EA,B09021_007MA,B09021_007EA,B09021_008MA,B09021_008EA,B09021_009MA,B09021_009EA,B09021_010EA,B09021_010MA,B09021_011EA,B09021_011MA,B09021_012MA,B09021_012EA,B09021_013MA,B09021_013EA,B09021_014MA,B09021_014EA,B09021_015EA,B09021_015MA,B09021_016EA,B09021_016MA,B09021_017MA,B09021_017EA,B09021_018MA,B09021_018EA,B09021_019MA,B09021_019EA,B09021_020MA,B09021_020EA,B09021_021EA,B09021_021MA,B09021_022EA,B09021_022MA,B09021_023MA,B09021_023EA,B09021_024MA,B09021_024EA,B09021_025MA,B09021_025EA,B09021_026EA,B09021_026MA,B09021_027EA,B09021_027MA,B09021_028MA,B09021_028EA,state
0400000US46,624640,1263,108566,3749,335417,8660,41287,4587,44524,3775,60444,4296,34402,4166,181304,2463,19539,2152,58762,4029,22284,2774,34893,3530,21672,2750,24154,3180,308231,2416,46972,2841,197358,5017,16664,2776,9291,1828,29869,2895,8077,1473,135105,1348,42055,2603,79297,3178,2339,758,340,307,8903,1548,2171,809,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5056312,3436,733758,11517,2509487,28538,284019,13312,594447,13219,676140,14344,258461,13535,1441208,5529,117896,5415,399336,12030,142800,10392,439181,10970,189312,8154,152683,9491,2576468,5985,346603,8424,1526783,18087,126358,8170,151744,7918,338675,9497,86305,8438,1038636,3174,269259,6445,583368,8941,14861,2261,3522,1074,148153,5353,19473,2752,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20346042,5045,2401486,23162,9756473,58368,979016,25865,2926796,28802,3183373,41024,1098898,32126,6609384,9186,495638,12142,1681666,27902,492431,15868,2313150,25483,972775,18854,653724,23247,10375748,9493,1119751,18088,6268832,47623,446626,18786,599960,19292,1570877,27801,369702,15896,3360910,5589,786097,13205,1805975,17350,39959,3937,13686,1637,639721,14178,75472,5745,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2131357,1138,191331,5488,1184318,14858,93301,6793,273867,8248,239249,10674,149291,10672,772209,3071,32063,2504,270764,8187,51232,4747,222709,8350,86514,5913,108927,8952,1029349,3006,89401,4400,705883,10329,38806,4557,50435,4068,109860,6287,34964,4418,329799,1568,69867,3462,207671,4755,3263,949,723,467,42875,3061,5400,1321,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,481180,1065,79584,3372,239840,6138,39170,3946,45593,3929,42432,3641,34561,4052,122508,1538,11874,1839,25384,2474,16493,2852,36114,3295,11249,2095,21394,3135,245263,1636,33536,2416,151114,4414,18812,2325,9361,1681,22338,2045,10102,2242,113409,798,34174,1940,63342,2492,3865,903,118,91,8845,1335,3065,779,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6364661,3579,831278,13842,3176499,31608,322744,12681,763334,14267,852254,20530,418552,15533,1828647,7756,135110,5957,460888,11579,151837,8142,594716,10103,231254,9647,254842,10193,3294251,8224,392251,10083,2025716,20815,153447,8252,164345,9469,422625,12608,135867,8526,1241763,3802,303917,8278,689895,11788,17460,2071,4273,1287,198375,8180,27843,3191,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5619433,2023,754039,14577,2834890,27931,434176,17312,546159,11937,632521,16111,417648,17145,1688638,5368,139344,6407,474989,13788,212296,11727,436053,10057,179359,8471,246597,12234,2842571,5431,336727,9009,1750832,16095,194667,9363,106213,5955,315144,11027,138988,10047,1088224,3326,277968,8548,609069,10458,27213,2993,3893,1038,138018,4765,32063,3287,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1396639,1640,213676,6025,693394,13383,89363,7362,169783,8282,167786,6206,62637,6498,348060,2526,23865,2500,89372,5406,39357,4901,121072,6152,42162,3315,32232,4045,707751,3183,95820,4462,417712,8777,43155,4281,47315,5182,80335,4202,23414,3959,340828,1575,93991,3627,186310,4482,6851,1606,1396,782,45289,2846,6991,1711,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4371061,2225,692824,11288,2276556,23869,344915,10777,397347,11591,414991,10887,244428,12330,1205579,3930,122879,5137,310729,8160,169910,8281,322771,9401,118560,5628,160730,8593,2246352,4072,303205,7525,1432347,17004,156076,6085,73490,5113,216939,6901,64295,5318,919130,2467,266740,6141,533480,7583,18929,1866,1086,493,79492,4215,19403,3464,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,427682,981,64313,3592,232093,8129,29795,4512,35996,3907,40376,4866,25109,3924,125636,1996,10439,1826,44371,3617,15674,3222,29138,3186,11399,2069,14615,2908,214268,1954,29318,2537,136606,5955,12371,2580,6679,1715,21046,3232,8248,2090,87778,1058,24556,2112,51116,2407,1750,661,179,281,7931,1518,2246,968,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2643393,370,341712,9780,894534,20944,188906,11932,619875,14013,550736,16051,47630,5239,718722,3964,22205,3141,75696,6989,64591,6109,403759,9206,135727,7735,16744,3427,1275856,4088,159481,7010,525057,14367,107036,8932,210089,10290,251778,10390,22415,3283,648815,1016,160026,6011,293781,9146,17279,2871,6027,1690,163231,7515,8471,1979,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
