GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001EA,B23002A_001MA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009MA,B23002A_009EA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013EA,B23002A_013MA,B23002A_014MA,B23002A_014EA,B23002A_015MA,B23002A_015EA,B23002A_016EA,B23002A_016MA,B23002A_017EA,B23002A_017MA,B23002A_018EA,B23002A_018MA,B23002A_019MA,B23002A_019EA,B23002A_020MA,B23002A_020EA,B23002A_021EA,B23002A_021MA,B23002A_022EA,B23002A_022MA,B23002A_023EA,B23002A_023MA,B23002A_024MA,B23002A_024EA,B23002A_025MA,B23002A_025EA,B23002A_026EA,B23002A_026MA,B23002A_027EA,B23002A_027MA,B23002A_028EA,B23002A_028MA,B23002A_029MA,B23002A_029EA,B23002A_030MA,B23002A_030EA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033EA,B23002A_033MA,B23002A_034MA,B23002A_034EA,B23002A_035MA,B23002A_035EA,B23002A_036MA,B23002A_036EA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039EA,B23002A_039MA,B23002A_040EA,B23002A_040MA,B23002A_041MA,B23002A_041EA,B23002A_042MA,B23002A_042EA,B23002A_043MA,B23002A_043EA,B23002A_044EA,B23002A_044MA,B23002A_045EA,B23002A_045MA,B23002A_046MA,B23002A_046EA,B23002A_047MA,B23002A_047EA,B23002A_048MA,B23002A_048EA,B23002A_049EA,B23002A_049MA,B23002A_050EA,B23002A_050MA,B23002A_051MA,B23002A_051EA,B23002A_052MA,B23002A_052EA,B23002A_053MA,B23002A_053EA,B23002A_054EA,B23002A_054MA,B23002A_055EA,B23002A_055MA,B23002A_056EA,B23002A_056MA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059EA,B23002A_059MA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068MA,B23002A_068EA,B23002A_069MA,B23002A_069EA,B23002A_070EA,B23002A_070MA,B23002A_071EA,B23002A_071MA,B23002A_072EA,B23002A_072MA,B23002A_073EA,B23002A_073MA,B23002A_074MA,B23002A_074EA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077EA,B23002A_077MA,B23002A_078EA,B23002A_078MA,B23002A_079MA,B23002A_079EA,state
0400000US28,1414572,4456,688173,3029,50151,3426,16271,2210,1118,316,15153,2153,13012,2154,2141,809,33880,2873,56813,3196,40802,2686,1696,503,39106,2677,34820,2951,4286,1185,16011,2840,317366,2801,268384,4755,3313,833,265071,4749,253054,5024,12017,2486,48982,3876,116994,727,79763,2513,158,267,79605,2475,76415,2462,3190,925,37231,2451,50603,2509,17042,2153,16734,2126,308,303,33561,2670,96246,2537,15402,1776,15287,1783,115,154,80844,2633,726399,2618,44983,2728,14947,1930,75,102,14872,1951,12057,1878,2815,1005,30036,2649,51086,2567,32766,2066,361,278,32405,2101,29258,2151,3147,1056,18320,2665,321555,2084,229464,4876,549,362,228915,4889,216663,5078,12252,2022,92091,5077,122517,898,66794,2850,0,217,66794,2850,65008,2789,1786,569,55723,2611,55678,2833,14334,1872,14096,1868,238,210,41344,2696,130580,2789,11730,1731,11276,1725,454,505,118850,2790,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4074928,6342,1987991,4807,129646,3908,59005,3519,1572,770,57433,3578,49380,3263,8053,1337,70641,3605,158357,3347,128263,3914,2659,1173,125604,3917,116852,3972,8752,1341,30094,2678,950278,3429,835655,6095,5668,1137,829987,5868,801492,6253,28495,2578,114623,5147,346873,1072,237771,4543,20,38,237751,4553,230782,4540,6969,1774,109102,4445,137302,4156,47178,2607,45777,2665,1401,494,90124,3937,265535,4174,38121,2768,37220,2702,901,388,227414,4467,2086937,3630,121769,3364,59781,2912,78,117,59703,2915,53580,2889,6123,1216,61988,3408,153742,2470,118606,3218,316,379,118290,3201,109980,3359,8310,1543,35136,2600,944113,2692,747844,6418,781,367,747063,6440,722422,6830,24641,2692,196269,6251,366832,1299,219758,4943,83,114,219675,4940,215278,4762,4397,1187,147074,5016,155180,3789,43345,3195,42438,3169,907,347,111835,3476,345301,4020,28094,2503,27692,2486,402,225,317207,4243,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,764191,2383,384278,1783,21530,1493,10159,1279,94,80,10065,1280,9315,1286,750,310,11371,1205,34498,1227,27968,1748,758,231,27210,1715,25608,1689,1602,784,6530,1316,171596,1199,153299,2676,997,375,152302,2672,147971,3098,4331,1093,18297,2353,69222,598,49433,1857,0,174,49433,1857,48471,1884,962,423,19789,1755,30580,1657,11030,1296,10881,1300,149,118,19550,1594,56852,1650,9419,1144,9286,1163,133,151,47433,1936,379913,1543,21729,1672,9931,1604,0,174,9931,1604,9423,1619,508,281,11798,1174,28244,1575,23064,1707,0,174,23064,1707,22221,1597,843,569,5180,1139,164434,1460,133269,2661,58,60,133211,2668,130101,2690,3110,855,31165,2505,71997,548,47362,1996,0,174,47362,1996,46170,2139,1192,496,24635,1897,32280,1673,8959,1085,8790,1083,169,135,23321,1525,61229,1633,5877,1171,5687,1191,190,154,55352,1594,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1329729,3388,657113,2488,44738,1728,22343,1730,86,83,22257,1737,18820,1595,3437,868,22395,1743,57176,1425,49159,1594,391,223,48768,1634,46346,1745,2422,731,8017,1178,316235,2126,292676,2829,2697,707,289979,2792,284231,2922,5748,1292,23559,2152,112070,829,92742,1784,34,56,92708,1784,90978,1780,1730,586,19328,1635,45677,1832,20146,1465,19958,1434,188,165,25531,1635,81217,1778,15658,1516,15590,1507,68,52,65559,1910,672616,2091,41841,1636,22937,1601,11,30,22926,1599,20671,1569,2255,608,18904,1539,54160,1531,44320,1759,0,163,44320,1759,41973,1790,2347,813,9840,1431,307163,1836,256461,3117,513,323,255948,3119,249298,3281,6650,1400,50702,2713,114311,902,84390,1957,0,163,84390,1957,83444,1957,946,361,29921,1853,47007,1779,16684,1500,16553,1483,131,115,30323,1678,108134,1843,11783,1478,11686,1466,97,101,96351,1877,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1586633,12549,808814,6957,43047,2299,14578,1620,126,107,14452,1614,11826,1525,2626,992,28469,2540,55885,1991,46217,2510,561,264,45656,2503,42496,2415,3160,823,9668,1687,399839,4771,357031,5163,4477,1015,352554,5094,338510,5440,14044,2107,42808,3138,137064,1597,96062,2914,0,211,96062,2914,91647,2956,4415,1071,41002,2730,58327,2803,18090,2138,17160,2023,930,382,40237,2376,114652,2708,17127,1878,15974,1860,1153,549,97525,2820,777819,7532,40119,2289,16052,1837,0,211,16052,1837,13207,1682,2845,948,24067,2066,51796,2224,39311,2662,298,258,39013,2684,36436,2722,2577,702,12485,1789,369013,4824,280926,6330,486,270,280440,6351,267258,6349,13182,1965,88087,4284,133043,1863,75140,3029,18,34,75122,3025,72296,2811,2826,959,57903,2669,60995,2791,17610,1997,17141,1984,469,278,43385,2602,122853,2757,11966,1699,11418,1615,548,347,110887,2826,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1048012,2674,513543,2119,32787,1495,15925,1728,57,115,15868,1724,13900,1734,1968,605,16862,1881,41518,1182,33849,1963,810,741,33039,2025,30714,2099,2325,787,7669,1551,235200,1343,213364,2169,844,503,212520,2194,206382,2468,6138,1227,21836,2089,99040,728,79251,2001,0,192,79251,2001,75623,2222,3628,1091,19789,2018,39373,1985,16488,1527,16197,1488,291,214,22885,1639,65625,1953,10607,1334,10286,1334,321,244,55018,1966,534469,1584,31761,1714,17266,1574,0,192,17266,1574,15055,1369,2211,770,14495,1530,39551,1033,34137,1653,0,192,34137,1653,31778,1551,2359,1055,5414,1305,235321,817,193419,3093,43,71,193376,3095,189118,3153,4258,986,41902,3091,102778,486,73041,2208,0,192,73041,2208,71218,2279,1823,773,29737,2183,41983,2130,14859,1542,14496,1546,363,276,27124,2125,83075,1991,8252,1406,7803,1360,449,302,74823,2014,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5020771,16789,2433122,10215,151440,3662,45790,2787,326,258,45464,2746,38016,2701,7448,1312,105650,3995,184061,2620,138802,3900,1607,704,137195,4021,124704,4104,12491,1739,45259,3121,1168702,6443,1065080,7590,3508,988,1061572,7603,1022018,7650,39554,3391,103622,5580,444779,2229,348363,4245,0,206,348363,4245,333628,4622,14735,1786,96416,3995,162069,3820,74017,3303,70390,3175,3627,701,88052,4084,322071,4038,56815,3841,53924,3684,2891,780,265256,4092,2587649,9269,145201,3089,48525,2677,0,206,48525,2677,43520,2577,5005,990,96676,3220,180061,2275,134435,3555,88,146,134347,3529,123247,3574,11100,1707,45626,3585,1161721,5879,926337,8123,882,521,925455,8133,887527,8709,37928,3786,235384,6625,464761,2177,315858,5147,0,206,315858,5147,305226,5339,10632,1354,148903,5612,180186,4586,59419,3744,57667,3698,1752,499,120767,3923,455719,4655,44902,2811,43398,2776,1504,565,410817,5382,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1274354,8681,623091,4902,43990,3235,18304,2480,395,297,17909,2437,15516,2357,2393,727,25686,2759,51548,2613,38529,3032,1790,524,36739,3111,33119,2907,3620,1350,13019,2322,286406,3147,229745,4721,4191,961,225554,4915,212843,5312,12711,2288,56661,4101,105638,1816,65521,2648,0,201,65521,2648,61394,2649,4127,1306,40117,2817,44625,2546,14323,1899,13586,1882,737,415,30302,2164,90884,2590,12690,1584,12471,1555,219,177,78194,2816,651263,5400,40813,2718,14531,2018,9,20,14522,2017,11821,1735,2701,927,26282,2734,50886,2480,37607,2934,209,209,37398,2914,34711,3010,2687,1007,13279,1831,284622,3739,202481,5333,410,408,202071,5347,192101,5119,9970,1743,82141,4712,113995,1816,63282,3308,0,201,63282,3308,61215,3361,2067,813,50713,3307,52902,2457,12858,1524,12503,1510,355,206,40044,2489,108045,2506,9052,1198,8752,1096,300,343,98993,2644,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10425348,27063,5073110,16175,302595,4746,94604,4140,1183,476,93421,4123,78984,3824,14437,1765,207991,4965,402776,4406,290366,5529,5584,1029,284782,5678,253970,5557,30812,2962,112410,5412,2458218,10448,2189138,12085,9827,1530,2179311,12162,2091560,12628,87751,5839,269080,8235,877898,3478,635501,6330,94,91,635407,6336,616750,6258,18657,1828,242397,6440,350790,5565,138951,4878,134362,4644,4589,998,211839,4825,680833,5903,112247,4582,108778,4423,3469,872,568586,6172,5352238,14792,295270,4756,105758,3902,286,432,105472,3799,93097,3768,12375,1689,189512,4602,390620,4006,283366,5501,363,229,283003,5523,261363,5772,21640,2646,107254,5006,2421219,10589,1935484,12633,678,314,1934806,12629,1867039,12311,67767,4308,485735,9558,916500,4089,585947,6688,0,200,585947,6688,567242,6981,18705,1990,330553,7403,381935,7003,121507,5085,117926,5095,3581,802,260428,6412,946694,7326,92843,4174,90054,4221,2789,968,853851,7723,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5817872,11839,2830439,7002,182752,4984,70838,4013,6584,1304,64254,3853,54385,3712,9869,1728,111914,3957,236618,4362,184407,5147,25234,2415,159173,5071,144275,5328,14898,2013,52211,4441,1366541,5365,1218537,9281,35131,2733,1183406,9258,1144714,9445,38692,3545,148004,7189,468127,2016,323367,5334,205,156,323162,5312,314135,5399,9027,1226,144760,4962,201670,4922,73121,3993,71434,3989,1687,564,128549,4716,374731,4819,54408,3193,52963,3256,1445,541,320323,5179,2987433,7849,168928,4859,68319,3714,423,296,67896,3750,56753,3430,11143,1645,100609,4652,205298,3566,150904,4109,2013,690,148891,4067,137699,4162,11192,1907,54394,3233,1381286,5186,1056913,8236,3037,724,1053876,8364,1013022,8935,40854,3156,324373,9014,508925,2053,298254,5542,0,207,298254,5542,291710,5382,6544,1210,210671,5525,222752,4426,54875,2621,53385,2542,1490,580,167877,4240,500244,4232,40505,2892,39478,2860,1027,494,459739,4426,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,529374,2014,271152,1626,17230,1353,8614,1434,56,75,8558,1433,7670,1339,888,436,8616,1127,29000,1203,25551,1420,1701,697,23850,1497,23116,1542,734,407,3449,884,129891,1393,122245,1755,2978,939,119267,2169,116219,2237,3048,1085,7646,1049,45160,313,35860,1502,0,161,35860,1502,34933,1445,927,438,9300,1455,17237,1150,8379,1042,8337,1047,42,46,8858,1035,32634,1151,5918,773,5853,756,65,98,26716,1181,258222,1217,16158,1142,9237,1149,193,212,9044,1128,8294,1073,750,352,6921,1224,25054,858,22171,1287,408,315,21763,1241,21216,1274,547,385,2883,939,113922,1008,97965,1795,375,251,97590,1829,96088,1845,1502,558,15957,1654,44123,378,30314,1500,14,26,30300,1504,29867,1434,433,437,13809,1438,15998,1093,5822,871,5805,879,17,31,10176,1061,42967,1093,4411,853,4211,852,200,205,38556,1096,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7764010,6913,3773780,4864,246400,3915,106043,4120,208,302,105835,4056,89391,3866,16444,2108,140357,4566,297664,2232,235401,4127,707,587,234694,4080,215632,4226,19062,2481,62263,3628,1791947,3375,1581992,6544,6031,1209,1575961,6573,1510005,7336,65956,3767,209955,6035,676834,993,473049,5518,158,131,472891,5522,460097,5344,12794,1483,203785,5457,276009,4146,97718,4205,95225,3969,2493,878,178291,4390,484926,4258,65545,3115,64265,3061,1280,433,419381,4999,3990230,4540,235134,3713,114044,3666,178,255,113866,3662,100117,3391,13749,1999,121090,4218,288837,2273,230575,3173,307,298,230268,3202,216995,3831,13273,1803,58262,3160,1791127,2720,1417482,10262,697,346,1416785,10219,1365438,10863,51347,3795,373645,9951,712426,1350,430669,5079,0,193,430669,5079,421144,5194,9525,1648,281757,5144,298291,5375,80926,3872,78620,3866,2306,752,217365,5368,664415,5540,49272,3020,47806,2985,1466,496,615143,5657,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2292664,5137,1122688,3236,70327,2205,30986,2200,1194,421,29792,2209,24522,2100,5270,812,39341,2272,93930,1776,71633,2360,2063,690,69570,2258,64781,2358,4789,968,22297,2149,541506,2538,463626,4902,6197,1349,457429,4913,438306,5296,19123,2024,77880,4136,188813,1009,128323,2598,75,90,128248,2583,124028,2644,4220,659,60490,2553,76745,2183,27492,1941,26881,1935,611,333,49253,2236,151367,2317,24677,1726,23983,1698,694,356,126690,2096,1169976,3421,68996,2344,27330,1957,276,356,27054,1986,22781,1851,4273,705,41666,2431,82856,1961,59089,2542,770,327,58319,2513,55373,2486,2946,745,23767,2292,537242,2206,396783,5104,906,357,395877,5197,379807,5197,16070,1950,140459,4743,199842,831,112579,2761,0,161,112579,2761,109891,2896,2688,583,87263,2692,84007,2617,23926,2149,23440,2207,486,294,60081,2145,197033,2667,16879,1595,16804,1597,75,61,180154,2950,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2894517,9266,1422150,5954,80911,3309,29805,2890,0,207,29805,2890,25250,2719,4555,1040,51106,2977,105083,2420,85529,2878,270,204,85259,2857,75941,3242,9318,1816,19554,2384,696622,4144,610367,5290,1543,716,608824,5439,580574,5897,28250,2683,86255,4353,236523,1395,159812,3788,0,207,159812,3788,153510,3906,6302,960,76711,3805,110674,3484,34488,2324,32890,2387,1598,516,76186,3523,192337,3744,24652,2492,23832,2472,820,466,167685,3961,1472367,5168,81100,2880,34027,2371,0,207,34027,2371,28162,2215,5865,1242,47073,2467,101199,2818,77935,3484,215,217,77720,3475,72294,3324,5426,1515,23264,2833,677750,3416,526823,6577,470,362,526353,6510,504620,6599,21733,2742,150927,6048,255096,1207,152497,4112,0,207,152497,4112,148523,3972,3974,931,102599,3887,117342,3016,31346,2394,30756,2334,590,309,85996,3385,239880,3158,17995,1785,17384,1789,611,363,221885,3443,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
