GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001EA,C24010_001MA,C24010_002EA,C24010_002MA,C24010_003EA,C24010_003MA,C24010_004EA,C24010_004MA,C24010_005MA,C24010_005EA,C24010_006EA,C24010_006MA,C24010_007EA,C24010_007MA,C24010_008EA,C24010_008MA,C24010_009EA,C24010_009MA,C24010_010MA,C24010_010EA,C24010_011MA,C24010_011EA,C24010_012EA,C24010_012MA,C24010_013MA,C24010_013EA,C24010_014EA,C24010_014MA,C24010_015EA,C24010_015MA,C24010_016MA,C24010_016EA,C24010_017EA,C24010_017MA,C24010_018MA,C24010_018EA,C24010_019EA,C24010_019MA,C24010_020EA,C24010_020MA,C24010_021EA,C24010_021MA,C24010_022MA,C24010_022EA,C24010_023EA,C24010_023MA,C24010_024EA,C24010_024MA,C24010_025EA,C24010_025MA,C24010_026MA,C24010_026EA,C24010_027MA,C24010_027EA,C24010_028EA,C24010_028MA,C24010_029EA,C24010_029MA,C24010_030EA,C24010_030MA,C24010_031MA,C24010_031EA,C24010_032MA,C24010_032EA,C24010_033MA,C24010_033EA,C24010_034EA,C24010_034MA,C24010_035EA,C24010_035MA,C24010_036MA,C24010_036EA,C24010_037MA,C24010_037EA,C24010_038MA,C24010_038EA,C24010_039EA,C24010_039MA,C24010_040EA,C24010_040MA,C24010_041EA,C24010_041MA,C24010_042MA,C24010_042EA,C24010_043MA,C24010_043EA,C24010_044MA,C24010_044EA,C24010_045EA,C24010_045MA,C24010_046EA,C24010_046MA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049MA,C24010_049EA,C24010_050MA,C24010_050EA,C24010_051EA,C24010_051MA,C24010_052EA,C24010_052MA,C24010_053EA,C24010_053MA,C24010_054MA,C24010_054EA,C24010_055MA,C24010_055EA,C24010_056EA,C24010_056MA,C24010_057EA,C24010_057MA,C24010_058EA,C24010_058MA,C24010_059EA,C24010_059MA,C24010_060MA,C24010_060EA,C24010_061EA,C24010_061MA,C24010_062EA,C24010_062MA,C24010_063EA,C24010_063MA,C24010_064EA,C24010_064MA,C24010_065MA,C24010_065EA,C24010_066MA,C24010_066EA,C24010_067EA,C24010_067MA,C24010_068MA,C24010_068EA,C24010_069EA,C24010_069MA,C24010_070EA,C24010_070MA,C24010_071MA,C24010_071EA,C24010_072EA,C24010_072MA,C24010_073EA,C24010_073MA,state
0400000US13,4841845,25084,2510196,15511,832288,14720,421926,10346,317377,9385,104549,5998,189187,8749,112960,6837,59193,4828,17034,2308,165329,6988,27658,2678,19605,2072,74423,4464,43643,4036,55846,4512,36012,3352,19834,2928,358361,11903,12181,2158,75402,5769,37281,4195,38121,3623,123785,6401,112905,6445,34088,4701,428745,11673,261295,10090,167450,7453,404626,12391,16306,2239,237295,10816,151025,7598,486176,13703,203417,7678,159639,7543,123120,7043,2331649,17430,971256,17378,352770,10359,216444,8843,136326,6678,62947,4049,37446,3227,10144,1698,15357,2117,347578,10487,47950,4155,23157,2536,230417,7129,46054,4351,207961,6953,133359,6187,74602,4555,446528,12867,79062,5716,31746,4338,15271,2484,16475,3472,148340,7434,69394,5112,117986,6990,710496,12663,272826,9386,437670,10061,23495,2887,7440,1681,9161,1840,6894,1631,179874,9497,103206,6136,43025,4800,33643,3907,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,680505,8766,352523,6089,110875,4397,50481,3129,38230,2747,12251,1678,22708,2148,8682,1416,10857,1594,3169,879,26358,2312,3444,865,3153,859,12629,1708,7132,1731,11328,1575,8533,1359,2795,845,86231,4923,2483,882,17348,1728,12840,1558,4508,971,33297,3608,23426,2701,9677,1708,54394,3776,29083,2973,25311,2167,61694,4344,3928,991,38147,3562,19619,2685,39329,2682,12664,1813,18036,2128,8629,1654,327982,5104,120871,4546,45071,3079,28090,2568,16981,1630,8522,1260,3474,795,2491,696,2557,735,44857,2521,6971,1130,2970,804,29202,2326,5714,1080,22421,1924,15618,1712,6803,1263,76083,4447,11379,1572,3109,839,2098,624,1011,541,30957,3157,15258,2297,15380,1924,113486,5067,44389,3624,69097,4229,3535,1093,2391,977,666,401,478,391,14007,1855,6619,1253,4460,1095,2928,1000,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,786913,9714,424073,6899,131535,6245,64956,4613,53390,4312,11566,1870,27608,2856,11869,2062,11391,1646,4348,1292,24998,2905,4288,828,2826,848,11786,2028,6098,1497,13973,2242,8384,1746,5589,1500,54775,3992,2692,810,10729,1736,5041,1246,5688,1307,17561,2192,18094,2453,5699,1185,62758,4772,40656,3687,22102,2701,90931,4373,14749,1567,46363,3459,29819,3422,84074,6207,33568,3659,32743,3903,17763,2346,362840,6994,140364,5081,46818,3790,28889,3055,17929,2328,10226,2183,4260,1043,2598,1588,3368,1182,51572,3186,8452,1604,2430,753,33978,2655,6712,1673,31748,2845,20311,2261,11437,1933,81143,4836,14907,2158,2884,1086,1458,684,1426,735,27116,2753,12028,1971,24208,2938,112417,6314,38061,3867,74356,5477,8721,1790,5079,1240,2328,1055,1314,568,20195,2423,11265,1714,3343,1021,5587,1280,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6234854,24364,3251765,15857,1110559,15219,538020,11869,384460,10620,153560,6228,252640,8993,149240,6833,81174,4816,22226,2469,238768,7817,35664,3197,36726,2973,102568,5049,63810,4285,81131,4126,59492,3414,21639,2252,465951,11124,16027,2151,101737,4933,52752,3609,48985,3437,162464,7440,135999,4725,49724,4310,566055,13222,325109,10463,240946,7179,435226,9712,16590,1819,251151,8187,167485,6214,673974,13192,288952,8147,230152,8605,154870,6606,2983089,17406,1243137,13419,442071,9855,268558,8085,173513,6129,83045,4372,45830,3314,16152,1743,21063,2105,430461,10997,65401,3827,38036,3225,269763,9391,57261,3810,287560,8010,201297,6650,86263,4593,618070,11247,122388,6812,31434,3094,20532,2638,10902,1512,184560,6627,84104,5458,195584,7608,893926,12921,319095,8665,574831,11394,19886,2285,3912,927,9295,1807,6679,1259,208070,7078,119286,5664,39243,3380,49541,3981,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3184244,18566,1670533,12151,504743,9675,244656,7775,186487,6072,58169,4414,113460,4510,50431,3358,51394,3516,11635,1732,104265,4870,18941,2126,12439,1631,49864,3690,23021,2502,42362,3021,29781,2646,12581,1565,208682,8176,7098,1529,40875,3399,20200,2657,20675,2278,70253,4823,70432,4039,20024,2480,252978,6759,143928,4872,109050,5587,265284,8061,8339,1413,154959,6589,101986,4679,438846,10438,236193,7942,102531,4571,100122,5546,1513711,12509,589564,12333,195560,7351,119948,6200,75612,4496,34103,3478,15591,2154,8358,1463,10154,1737,195965,6610,32898,3439,12573,1698,126016,5066,24478,2523,163936,6452,110948,4803,52988,3706,310098,8503,65291,3891,11092,1681,6068,1209,5024,1223,115093,5943,42782,3422,75840,4293,454424,10117,151018,6791,303406,8738,12126,1773,2110,683,5874,1372,4142,975,147499,6908,93415,4511,19961,2605,34123,4123,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1619600,9100,848262,6238,263245,5649,138253,5180,107024,4951,31229,2513,59684,3532,29749,2719,23243,2011,6692,1056,48729,2942,8716,1392,5173,1126,26351,2538,8489,1466,16579,1837,13406,1613,3173,774,100607,5121,3498,774,17103,1924,8220,1338,8883,1165,36879,2830,34066,2922,9061,1546,133598,5464,78077,4299,55521,3529,152057,5287,17189,1744,82833,4505,52035,3263,198755,6270,94997,4022,56904,3198,46854,3304,771338,6450,312267,6449,104664,4427,60578,3230,44086,2930,19866,2234,11065,1749,3459,1241,5342,1123,108905,4097,17190,1849,6159,1031,73997,3408,11559,1646,78832,4092,56182,3358,22650,2437,161570,5717,32365,2743,4672,958,2976,808,1696,595,56305,3488,20383,1957,47845,3230,233556,6763,79307,4502,154249,4870,8527,1237,4920,1033,1802,581,1805,664,55418,3506,37039,2901,5673,1178,12706,1500,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1436801,9220,765631,7071,264590,5979,128422,4384,96531,4445,31891,3094,61517,3449,30670,2807,25240,2477,5607,1098,54258,3108,8231,1265,6465,1249,27793,2442,11769,1675,20393,1969,14809,1525,5584,1145,101015,5494,4514,1273,21559,2199,9784,1511,11775,1878,31227,3219,33401,3256,10314,1716,118517,5314,64881,3881,53636,3720,128061,5006,11342,1538,70342,4105,46377,3079,153448,5789,77317,4210,42856,2892,33275,3222,671170,7033,294373,6225,90366,4177,52541,3375,37825,2790,18398,2056,9143,1387,5075,1021,4180,881,110934,4809,17530,2211,5298,1126,77007,4488,11099,1599,74675,4057,52606,3394,22069,2640,134774,5587,29763,3128,4811,1156,2471,786,2340,739,44983,3230,18153,1918,37064,3112,199358,5732,65881,4467,133477,4755,5950,1246,1970,614,3008,888,972,495,36715,3001,24360,2491,5846,1298,6509,1265,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1976688,13422,1027502,8672,288221,8255,138641,6380,105287,5316,33354,2566,57632,3307,28199,2348,24562,2365,4871,1093,61235,3621,11252,1691,8987,1559,27527,2332,13469,1758,30713,2886,20103,2012,10610,2097,134424,5470,4438,1079,27596,2569,13006,2090,14590,1625,45083,3527,44031,3496,13276,1974,176356,6243,95097,4744,81259,4511,171854,6696,10834,1703,96598,4692,64422,4795,256647,7729,127022,5535,69473,4522,60152,4422,949186,10542,374031,7890,115856,4895,71898,4123,43958,2821,16684,2034,8832,1425,3113,823,4739,949,134908,4959,22202,2321,11541,1472,89349,4441,11816,1590,106583,5174,69563,3933,37020,3211,190500,6528,40616,3822,8138,1653,4758,1210,3380,998,63776,4107,26423,2558,51547,3732,294125,7301,102123,4787,192002,6315,7450,1447,1801,664,3347,1110,2302,722,83080,5554,53904,3897,10514,1834,18662,2516,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2022766,18157,1034047,12527,282253,8316,134358,5918,104315,5616,30043,2847,51154,3991,18159,2010,25102,3005,7893,1228,65924,4679,11285,1924,12234,1715,27154,2586,15251,2090,30817,3016,24435,2694,6382,1397,158911,8008,4080,1115,46654,4702,21817,3002,24837,3033,51521,4740,44468,3427,12188,2131,165270,6891,99111,5054,66159,4947,219421,7583,7393,1426,135629,5782,76399,4991,208192,8087,89721,5379,77623,5356,40848,2991,988719,11779,393557,9481,122086,5498,74001,4231,48085,3598,18870,2452,8310,1585,4968,1534,5592,1168,146888,5808,24810,3031,14287,1983,92647,5021,15144,2145,105713,5415,66664,4588,39049,3718,228423,8164,39393,4063,13050,2246,6184,1591,6866,1564,79983,5399,34507,3977,61490,4175,313401,10322,118130,6553,195271,7820,10847,1989,1191,495,6114,1410,3542,1320,42491,4011,20277,2859,16682,2599,5532,1562,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,671486,7484,339159,4966,103777,3940,44611,3133,34381,2999,10230,1365,20858,2556,9406,1634,8971,1680,2481,691,28382,2604,5224,1019,2794,647,13687,1705,6677,1189,9926,1470,6811,1336,3115,726,48774,3794,2932,1025,9541,1568,3733,978,5808,1314,16361,2322,15640,2092,4300,973,56843,3514,32752,2841,24091,2462,70156,4065,8443,1579,38456,2889,23257,2453,59609,3678,25915,2598,19939,2020,13755,1718,332327,5250,142804,4840,46753,2831,31282,2495,15471,1497,8026,1112,3343,722,1703,622,2980,896,53248,3183,10414,1626,2838,744,33267,2596,6729,1355,34777,3119,24779,2481,9998,1647,74067,3774,17783,1922,2302,825,1736,749,566,326,23420,2349,10133,1521,20429,2027,96579,4543,33789,3188,62790,3686,3331,902,1064,471,1321,531,946,577,15546,2191,9713,1734,2785,894,3048,976,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3098182,13207,1571517,9907,663696,10504,284562,7904,199271,6316,85291,4337,201235,6573,118017,5377,54378,3212,28840,2394,132905,5033,19008,2770,24641,2072,53633,3383,35623,2873,44994,3490,32187,2564,12807,2310,233640,7392,11594,2243,64285,4422,34740,3077,29545,3144,71568,5083,61870,4487,24323,2517,245088,7030,127267,5638,117821,4965,230656,6999,3096,754,144788,6170,82772,4659,198437,7323,57481,4168,94770,6016,46186,3790,1526665,12762,758246,11622,274550,7732,163634,5361,110916,5981,90410,4637,53984,3622,10515,1579,25911,2634,246502,7763,39377,3636,26575,2380,144674,6213,35876,3053,146784,6342,102293,5333,44491,4219,290084,7659,56965,4208,22326,2349,14962,2083,7364,1349,76660,5012,48032,3479,86101,4535,409953,9436,133143,6497,276810,7391,12055,1644,2182,802,5695,1180,4178,1051,56327,4165,26540,2698,17556,2472,12231,2187,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3599534,16976,1832594,11142,771203,11920,340481,7552,243292,6296,97189,4793,215702,5926,110912,4335,66883,3365,37907,3044,157099,6441,20450,2608,22594,2321,72924,4662,41131,3414,57921,4257,41723,3549,16198,2172,281824,9340,10840,1830,64786,4362,37760,3307,27026,2715,96236,6319,74587,4582,35375,3124,304377,8872,179122,7536,125255,5771,239865,9336,6680,1533,159920,7832,73265,4918,235325,8078,99621,5211,88436,4881,47268,4081,1766940,11288,886921,11434,309909,7254,189967,5828,119942,4777,86531,4322,38451,2972,14210,1904,33870,2625,303573,8930,56737,4262,23822,2178,177283,6320,45731,3515,186908,7281,136778,6009,50130,3692,354805,8906,81618,4600,13544,1965,10096,1751,3448,907,105262,5307,49366,4105,105015,7177,440863,9804,157774,5628,283089,8409,7894,1693,2283,897,3751,1172,1860,589,76457,5367,45684,3629,16902,2315,13871,2257,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4654612,18869,2429367,12413,819276,11200,368473,9074,276814,7505,91659,4417,220543,6501,85240,3931,117602,5431,17701,1687,159648,5660,23725,1892,19618,1820,70953,4078,45352,2959,70612,3562,51851,3005,18761,2034,329546,8308,12234,1620,60630,3407,30305,3035,30325,2179,117737,5976,107246,5566,31699,2562,366583,8371,216177,6374,150406,5838,345936,7937,17546,2186,187765,6836,140625,5861,568026,10956,322170,7656,137349,6497,108507,4851,2225245,14014,889603,11833,309464,7126,192462,6532,117002,4186,70879,3857,31823,2559,21488,2222,17568,1938,281817,8187,53286,2993,16768,1737,174011,6490,37752,3120,227443,6468,151185,5758,76258,3715,486627,10966,108445,5653,15493,1792,9745,1401,5748,1228,165676,6760,64023,4503,132990,5991,655178,10081,229710,7153,425468,7961,19755,2182,7308,1343,6796,1308,5651,1240,174082,6709,123727,5611,23827,2295,26528,2338,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2960124,11625,1539549,7966,561749,9454,265683,6903,193381,5856,72302,4210,141216,6294,79823,4574,47449,2730,13944,1577,108742,4169,17357,1796,12959,1437,47392,2830,31034,2549,46108,2935,33866,2341,12242,1562,194179,6853,9107,1546,29432,3000,14071,2205,15361,1636,66991,4611,64924,3673,23725,2343,263760,7099,153661,5537,110099,4631,227676,5501,16684,1737,132762,4297,78230,3879,292185,7664,146161,5741,88547,4220,57477,3350,1420575,8851,646647,9132,225322,6482,129285,4462,96037,4942,48496,3296,25263,2253,7948,1293,15285,1469,217792,6370,41265,3049,14668,1737,129955,5016,31904,2688,155037,5077,104519,4107,50518,3218,294698,7399,58684,2958,7854,1227,4963,1062,2891,649,90700,5066,36606,2686,100854,4226,383586,7752,129911,4542,253675,7271,9883,1192,3301,632,4085,790,2497,523,85761,3947,57061,3610,13699,1867,15001,1717,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1226975,13805,623123,9470,165489,6777,78998,4350,62113,3777,16885,2270,28671,3223,11610,2227,13928,1923,3133,1114,36528,2823,7900,1504,4544,977,17786,2361,6298,1595,21292,2713,13723,2053,7569,1785,95049,5615,3500,1257,23759,3042,11922,1934,11837,2400,27819,3958,30807,3077,9164,1797,87102,5059,53697,4333,33405,3488,124607,6798,7446,1417,69293,4914,47868,4116,150876,6257,67617,4501,52330,4537,30929,3060,603852,9190,233853,7667,67891,4312,44536,4148,23355,2605,9324,1795,4931,1332,2178,870,2215,713,84738,5080,12936,1845,5436,1153,59926,4278,6440,1131,71900,4187,45792,3754,26108,2754,122210,6061,22634,2710,6330,1513,2567,932,3763,1095,43852,3439,18479,2425,30915,3490,189866,6272,75547,5601,114319,5135,6017,1612,1557,864,2309,885,2151,900,51906,4064,37037,3930,9372,1876,5497,1178,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
