GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001MA,C24030_001EA,C24030_002MA,C24030_002EA,C24030_003MA,C24030_003EA,C24030_004EA,C24030_004MA,C24030_005EA,C24030_005MA,C24030_006MA,C24030_006EA,C24030_007MA,C24030_007EA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011EA,C24030_011MA,C24030_012EA,C24030_012MA,C24030_013MA,C24030_013EA,C24030_014MA,C24030_014EA,C24030_015EA,C24030_015MA,C24030_016EA,C24030_016MA,C24030_017EA,C24030_017MA,C24030_018MA,C24030_018EA,C24030_019MA,C24030_019EA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022EA,C24030_022MA,C24030_023EA,C24030_023MA,C24030_024MA,C24030_024EA,C24030_025EA,C24030_025MA,C24030_026EA,C24030_026MA,C24030_027EA,C24030_027MA,C24030_028MA,C24030_028EA,C24030_029MA,C24030_029EA,C24030_030MA,C24030_030EA,C24030_031EA,C24030_031MA,C24030_032EA,C24030_032MA,C24030_033EA,C24030_033MA,C24030_034MA,C24030_034EA,C24030_035MA,C24030_035EA,C24030_036EA,C24030_036MA,C24030_037EA,C24030_037MA,C24030_038EA,C24030_038MA,C24030_039MA,C24030_039EA,C24030_040MA,C24030_040EA,C24030_041MA,C24030_041EA,C24030_042EA,C24030_042MA,C24030_043EA,C24030_043MA,C24030_044EA,C24030_044MA,C24030_045MA,C24030_045EA,C24030_046MA,C24030_046EA,C24030_047EA,C24030_047MA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050MA,C24030_050EA,C24030_051MA,C24030_051EA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055MA,C24030_055EA,state
0400000US36,9634437,31037,4950570,20522,39142,3104,33513,2763,5629,1131,505165,12949,401088,10499,150318,7038,518333,11203,406614,12203,361237,11222,45377,3093,156935,7360,432236,11496,283621,8676,148615,6778,660423,13594,430244,10980,5906,1357,224273,8588,720241,13150,340036,9487,380205,9778,502555,14645,126175,5805,376380,12981,207856,8212,249664,8566,4683867,21192,13378,1569,12477,1526,901,435,46372,4029,183816,6707,71180,4696,471145,11422,120643,6695,108071,6544,12572,1586,116698,6025,338208,9817,255798,8416,82410,5246,502597,11801,353039,8660,5027,1035,144531,6731,1948044,17475,713720,12012,1234324,14646,409670,10691,113464,6316,296206,9003,279884,9286,182232,7673,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4783062,24982,2451268,15499,44850,4048,41215,3783,3635,1174,294906,9012,409627,10191,78991,4544,274742,10396,163419,7243,134076,6164,29343,3108,46971,3887,144650,6250,99945,5623,44705,3682,298535,8700,170204,6640,2798,713,125533,6245,248323,9972,122046,6078,126277,6818,216420,7445,51225,3778,165195,7208,116995,6506,112839,6650,2331794,17013,10687,1583,9892,1543,795,380,35227,3094,203690,7939,37825,3064,278947,9499,53653,3439,43681,3397,9972,1817,29262,3007,165510,6539,120960,5293,44550,3829,227195,8667,142117,6467,3281,931,81797,4852,838090,14932,307198,11306,530892,11543,245900,10571,38652,3658,207248,9551,123069,7037,82739,4448,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,406875,4621,221717,3291,33198,2329,21617,1847,11581,1727,28675,3184,21344,2336,11455,1383,24154,2718,14558,1638,11741,1495,2817,650,2860,773,8352,1386,5341,1244,3011,730,15513,2011,8842,1607,117,141,6554,1404,26194,2680,11919,1627,14275,2009,16797,2182,2852,586,13945,2203,7923,1055,10694,1676,185158,3248,4048,647,2821,604,1227,440,3268,801,7609,1463,3550,1080,22729,2571,4120,916,2945,796,1175,484,2002,600,14414,1676,12071,1521,2343,672,10383,1811,7109,1696,329,327,2945,726,76646,3531,23908,1944,52738,3413,18439,2237,2598,804,15841,2074,8075,1263,9875,1520,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5582008,22592,2883996,15303,43449,3608,32288,3075,11161,1696,274592,8345,611810,12216,106682,5533,314422,9414,222673,7392,184049,6829,38624,3341,51253,2924,155201,6621,112046,4955,43155,3824,316195,9587,184039,6724,5009,1061,127147,7230,329383,8755,153816,6201,175567,7370,225645,7815,48624,3679,177021,6843,115021,5061,117670,5312,2698012,15950,10852,1585,9154,1621,1698,655,32123,2897,229675,7051,37015,2730,312889,7647,70727,4644,59976,4418,10751,1536,37646,3144,212589,8217,171071,6982,41518,2719,230980,6423,137404,5204,4458,906,89118,4764,1017138,14153,322648,8540,694490,12266,279054,9022,46813,3887,232241,8696,136461,6355,90863,4770,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1758402,13181,931411,8143,66266,3623,22583,1947,43683,2804,113882,4834,121629,4676,31931,2575,105011,5089,72618,3239,58120,2896,14498,1586,20140,2050,39837,2813,24012,1954,15825,1977,83245,4745,47436,3750,1053,496,34756,2505,95322,4693,48736,3467,46586,3111,75233,4337,21646,1666,53587,4119,44269,2999,62028,3263,826991,8001,16327,1775,5340,916,10987,1582,10642,1556,38954,2527,12197,1658,98883,4883,20063,1706,16270,1743,3793,813,12042,1634,59155,2966,44374,2455,14781,1895,67658,3344,43699,2773,842,386,23117,1895,299996,5682,108178,4173,191818,5638,95204,3959,22307,1813,72897,3844,48823,3176,47047,2764,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1992899,15346,1046030,10064,49151,4248,48049,4237,1102,556,112905,6398,169367,6710,39119,3257,116734,5455,64617,3927,55824,3819,8793,1333,20997,2291,51469,3374,28367,2306,23102,2771,123675,5358,73405,4103,2436,912,47834,3642,122105,5242,52593,2719,69512,4431,90817,4586,19285,2023,71532,4595,41483,3357,43591,3319,946869,10573,16823,2254,16790,2243,33,54,13069,2163,59184,4821,16836,2214,115607,6428,25538,2849,20220,2527,5318,1375,14519,1887,60199,4066,39379,3178,20820,2287,91709,3981,61503,3020,1447,599,28759,2960,334701,10121,111855,5166,222846,7833,100139,5452,19369,2352,80770,4880,51467,3760,47078,3604,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6173143,22722,3212510,15191,61042,4009,40371,3494,20671,2112,330860,8905,514942,11095,119519,6155,348533,9072,268135,9196,222648,7963,45487,3348,58657,3949,180772,6645,130928,5965,49844,3242,387624,9233,239722,6844,3746,955,144156,6546,423477,9673,199729,5687,223748,7989,236560,9825,58567,4211,177993,8790,141559,6065,140830,5974,2960633,17144,14404,1841,11593,1642,2811,780,33561,2439,201115,6064,47462,3541,344640,8364,95993,5691,85440,5399,10553,1469,41812,3195,219256,6756,178038,6075,41218,3044,272179,7065,175156,6016,6061,1046,90962,4743,1168677,16003,380026,9368,788651,13559,267907,7531,51846,4151,216061,6989,150795,6560,102832,5371,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,537914,6855,275181,4788,1679,674,1626,682,53,85,28321,2653,39701,3788,7499,1539,36268,3499,16544,2109,13641,2029,2903,962,5115,1583,16476,2135,10985,1639,5491,1327,35870,3496,19887,2017,622,426,15361,2903,37358,2737,20763,2004,16595,2086,26279,2817,7247,1407,19032,2500,11315,1922,12756,1870,262733,4716,567,505,567,505,0,217,2794,822,14965,2105,4308,1132,30205,2986,6607,1495,5776,1403,831,541,4196,1267,20761,2483,18155,2368,2606,689,21281,2759,12775,2096,544,331,7962,1862,105571,4857,40832,2900,64739,4934,30515,3472,6125,1394,24390,2829,12982,1774,7981,1257,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2272475,16852,1158347,9352,17525,2457,16014,2436,1511,591,141026,7053,213293,7310,40298,3235,123458,5741,88293,5059,69245,4097,19048,2374,20026,2099,51384,3743,30070,2745,21314,2416,132672,5337,67223,3977,403,357,65046,4280,113704,6070,56255,4377,57449,3947,108561,6753,23171,2915,85390,6015,55993,4530,52114,3686,1114128,12426,4061,1171,3871,1109,190,310,16345,2111,92180,5474,16288,2401,147830,6131,28137,2829,22437,2551,5700,1311,18404,2479,73308,4213,54561,4094,18747,2196,104753,5341,53478,3771,733,354,50542,4037,379792,9261,142843,6193,236949,7820,127018,6397,17508,2209,109510,6472,60862,4511,45150,3398,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,442470,5157,235063,3677,23347,1797,21812,1663,1535,580,29761,2605,30589,2756,10029,1395,29487,2513,14628,1915,10691,1551,3937,961,3708,852,14330,1808,11440,1497,2890,787,14131,1862,7794,1429,107,139,6230,1157,26062,2096,11368,1512,14694,1441,19665,2449,5785,1122,13880,2128,9239,1326,10087,1435,207407,3295,4310,773,4146,761,164,187,1847,507,13464,1559,2553,769,26225,2696,3361,724,2398,648,963,362,2621,700,17688,1931,15896,1956,1792,604,13949,1775,7953,1238,466,441,5530,1117,78817,3318,23333,1847,55484,3068,23249,2080,3884,902,19365,1996,9464,1380,9859,1325,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3130088,18518,1633262,11098,27498,3097,24099,3145,3399,942,185573,7701,287214,8524,60040,4605,184832,7773,149466,5855,123897,5477,25569,2979,33213,3018,75429,4693,49513,3667,25916,2694,160799,6658,81211,4475,3134,1136,76454,5278,175894,6293,78379,4454,97515,5137,149912,6427,34959,3319,114953,6001,71089,5396,72303,4824,1496826,15102,5887,1069,5696,1064,191,173,20248,2926,121820,6582,24653,2715,175680,7524,58527,4605,52437,4531,6090,1128,20745,2284,104567,4651,75297,4074,29270,2750,134713,6573,72212,3886,2129,654,60372,5180,534586,11255,177764,6269,356822,10096,166957,7193,25334,2759,141623,7314,75681,4521,52762,3953,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13201891,38871,7174258,23875,303978,11606,91256,5075,212722,10102,1042731,22346,824119,19361,267359,11134,776941,19221,592060,16750,496660,15457,95400,5883,143557,6706,392459,11911,249227,8425,143232,7690,888923,17303,524350,12316,11591,1783,352982,12475,717056,14359,358948,11907,358108,9524,605057,16232,109518,5909,495539,16028,317879,11984,302139,10267,6027633,30735,70064,5558,19784,2693,50280,4691,102315,5896,298446,10822,110805,6236,733072,17805,183221,8526,156566,7888,26655,2655,85870,4897,488356,14859,351213,12189,137143,7473,611209,13129,356559,9422,11824,2013,242826,9498,2129423,27003,861348,18161,1268075,19921,627789,17723,94926,6410,532863,15900,362665,12127,224398,8823,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1505003,8816,837398,6241,19899,2406,8498,1499,11401,1703,96671,5154,109895,5422,27587,3078,84215,4387,56687,3778,48767,3740,7920,1124,19580,2200,51983,3173,35415,2623,16568,2187,120835,5386,74652,4173,1636,589,44547,3390,106086,6173,54580,3722,51506,4410,65786,4101,16744,2167,49042,3882,35483,3580,42691,3117,667605,6338,4228,1055,3181,919,1047,444,10763,1708,45319,4110,10814,1624,82702,4040,18893,2397,17413,2256,1480,487,14295,2176,52505,3401,41362,3412,11143,1606,71519,4305,39024,3312,1108,577,31387,3183,230094,7205,110032,4790,120062,5465,67218,4368,14823,1648,52395,4172,33273,3052,25982,1894,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,326155,4032,164417,3154,6087,983,5566,917,521,336,21368,1668,22163,1876,4826,1011,20518,1970,8481,1552,6996,1504,1485,414,2819,710,5045,950,2986,704,2059,564,17826,1810,11906,1517,17,28,5903,1114,25408,1863,11584,1269,13824,1550,14571,1794,4690,826,9881,1701,7962,1187,7343,1235,161738,3024,2605,738,2605,738,0,157,1981,648,8878,1209,1356,580,19603,1903,1968,553,1607,474,361,215,2830,635,8661,1581,6548,1503,2113,535,13404,1776,9423,1486,0,157,3981,861,65396,2959,26997,2085,38399,2468,18953,2066,4126,828,14827,1947,7014,1200,9089,1510,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4164930,19608,2146794,12658,26639,2910,20116,2701,6523,1212,244067,8164,204399,7115,49819,3681,212343,7889,143822,5955,118039,5711,25783,2831,45033,3180,118543,5315,75053,4309,43490,3376,386549,9145,280718,7652,2333,715,103498,6209,226196,7434,122485,5663,103711,5223,172443,7487,38021,3317,134422,6632,93670,4427,223271,7222,2018136,15712,6943,1251,6741,1241,202,193,29558,2872,79199,5136,19231,2455,217258,7450,43108,3831,38504,3783,4604,1001,35401,2467,148013,5558,107085,5757,40928,3398,266277,8186,192332,6656,2717,845,71228,4638,696516,11755,282349,8258,414167,8757,200968,8327,42818,4161,158150,7482,127921,5682,147743,5357,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3599753,15471,1933026,10451,62787,4494,59563,4336,3224,910,220558,9070,261259,8747,72522,4524,222115,9246,138326,6738,118882,6214,19444,2420,48716,3880,88479,5115,45685,3707,42794,3630,278468,8186,195802,6952,3365,1092,79301,4708,206639,5619,96011,4862,110628,4682,161633,7401,41104,3267,120529,6895,71949,5625,99575,5147,1666727,12677,21960,2763,21445,2718,515,406,28890,2911,90216,4833,32975,3277,199992,8094,48277,3884,42807,3695,5470,1060,27991,2811,100615,4313,63783,3464,36832,2971,188327,5933,133810,5560,2377,805,52140,3847,578555,10710,203881,6278,374674,10616,170853,6384,38672,3314,132181,5919,96006,5044,82070,4548,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,725200,10323,382680,6400,25025,2363,3370,812,21655,2170,44117,3113,47774,3929,13724,1894,45264,3613,32974,3025,22530,2361,10444,1837,5342,1183,12646,1704,7052,1329,5594,1220,31153,3091,16905,2027,127,156,14121,1940,49847,3601,22831,2688,27016,2436,33049,3244,6550,1289,26499,3182,16282,2113,25483,2452,342520,7000,2184,785,861,511,1323,612,3403,876,9871,1825,3078,841,48018,3299,6968,1237,5590,1135,1378,507,4195,936,18706,2044,15481,2026,3225,870,22872,2361,12662,1695,281,216,9929,1787,145363,4963,45200,3489,100163,4473,38991,3262,7062,1342,31929,3196,16336,2152,22535,2606,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2979203,11574,1551032,9291,52601,2667,48028,2242,4573,962,156022,5454,378830,7408,61423,3084,160814,5674,99377,4421,82918,4106,16459,1744,26941,2710,74796,4120,57397,3360,17399,1972,149552,6397,86845,4453,2329,600,60378,4429,164588,5039,84873,4267,79715,3840,118304,5567,28213,2661,90091,4854,52986,3279,54798,3200,1428171,8752,14454,1410,14042,1444,412,345,16284,1679,153264,5004,24277,2135,162297,4906,34394,2614,29031,2335,5363,1050,21108,1883,108192,5059,91122,4407,17070,1807,106661,4660,65863,3504,2589,677,38209,2915,534886,8612,173025,5364,361861,7987,137209,5537,26701,2317,110508,5356,66561,3705,48584,3050,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,282202,4728,153620,3681,23907,2754,6659,1401,17248,2179,20018,2413,8522,1365,3562,966,15122,1879,15909,2238,11810,2203,4099,971,2139,818,4498,1010,1904,599,2594,875,10351,1576,5557,1257,0,201,4794,1312,19090,2207,11114,1720,7976,1792,14534,2138,3218,1022,11316,1957,7748,1603,8220,1453,128582,3605,4464,1134,2066,742,2398,855,2087,864,2757,802,1080,474,14320,2329,3011,728,2522,711,489,260,2502,642,6923,1466,3670,1041,3253,1053,9552,1646,6149,1386,84,140,3319,1053,52384,3027,20866,2296,31518,2862,14736,2375,2194,672,12542,2134,6209,1268,8557,1492,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1002763,16743,518551,10346,11865,2106,11336,1995,529,445,48117,4606,52895,5579,23265,2921,64823,5512,31078,3607,22158,3519,8920,1961,10222,1835,23769,3429,16865,2606,6904,2110,61969,5184,22395,3325,0,262,39574,4326,62155,6199,26191,3372,35964,4533,50294,4686,8247,1599,42047,4318,30593,3476,47506,4384,484212,11733,2380,890,2380,890,0,262,3425,1209,29512,3054,5221,1390,69160,5748,8417,1904,6349,1587,2068,990,5885,1390,33312,3586,28362,3540,4950,1283,36398,4252,18116,3215,276,290,18006,3117,182399,8139,80997,5905,101402,6134,41311,4323,4196,1282,37115,4005,25141,3276,41651,3962,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
