GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001EA,B27019_001MA,B27019_002EA,B27019_002MA,B27019_003EA,B27019_003MA,B27019_004MA,B27019_004EA,B27019_005MA,B27019_005EA,B27019_006MA,B27019_006EA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010MA,B27019_010EA,B27019_011MA,B27019_011EA,B27019_012EA,B27019_012MA,B27019_013EA,B27019_013MA,B27019_014MA,B27019_014EA,B27019_015MA,B27019_015EA,B27019_016MA,B27019_016EA,B27019_017EA,B27019_017MA,B27019_018EA,B27019_018MA,B27019_019MA,B27019_019EA,B27019_020MA,B27019_020EA,B27019_021MA,B27019_021EA,B27019_022MA,B27019_022EA,B27019_023EA,B27019_023MA,B27019_024EA,B27019_024MA,B27019_025MA,B27019_025EA,B27019_026EA,B27019_026MA,B27019_027MA,B27019_027EA,B27019_028MA,B27019_028EA,B27019_029MA,B27019_029EA,B27019_030EA,B27019_030MA,B27019_031MA,B27019_031EA,B27019_032MA,B27019_032EA,B27019_033MA,B27019_033EA,B27019_034MA,B27019_034EA,B27019_035EA,B27019_035MA,B27019_036MA,B27019_036EA,B27019_037MA,B27019_037EA,B27019_038MA,B27019_038EA,B27019_039EA,B27019_039MA,B27019_040MA,B27019_040EA,B27019_041EA,B27019_041MA,B27019_042MA,B27019_042EA,B27019_043MA,B27019_043EA,state
0400000US29,3985697,7027,3011662,7212,266944,8991,186703,7497,110244,6289,88906,4499,80241,5535,860914,15529,713328,13168,581339,11456,169157,7943,147586,7258,937395,13863,827377,13178,728953,12957,141931,6980,110018,6100,946409,14740,905690,14465,882784,14467,44123,3811,40719,3814,974035,3109,132678,5100,130750,4815,62011,3499,129129,4648,1928,752,355358,7835,354063,7808,202518,6411,347716,7758,1295,642,258689,7157,258196,7123,165020,5964,250647,7241,493,341,227310,6136,226533,6168,149818,4804,216967,6223,777,461,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,698658,2464,513679,2877,32769,2701,25598,2295,13599,2063,13885,1960,7171,1214,138615,5989,116246,5552,86796,4202,35994,3448,22369,2433,172104,6114,151473,5854,124090,5088,37137,3900,20631,2218,170191,6561,160411,6543,150770,6118,15056,1871,9780,1472,184979,1409,15001,1496,14731,1454,7599,1115,14298,1459,270,306,55530,2929,55217,2916,33517,2199,54587,2893,313,265,55262,3014,54958,2989,35873,2449,54214,3009,304,204,59186,3039,59001,3058,38285,2385,57830,3134,185,186,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1207616,3822,925319,3603,77274,4510,52768,3672,38712,3614,16627,1868,24506,2514,215870,5591,181378,5176,158472,5196,30830,2759,34492,2855,318997,7554,286799,7051,266187,7078,32694,2772,32198,2881,313178,7391,301210,7430,296262,7527,12342,1458,11968,1486,282297,1414,25842,2250,24776,2214,12933,1658,23886,2163,1066,657,102128,3612,101851,3597,63368,3129,100210,3432,277,232,81726,3137,81436,3058,54857,2763,79457,3065,290,328,72601,2721,72374,2685,50305,2589,69587,2610,227,319,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1987659,4332,1533175,4724,203466,9022,141377,8266,98855,6099,48216,4958,62089,5212,441795,11187,360975,11118,278722,9870,98796,6487,80820,5896,506766,10714,448529,11022,373447,10528,97146,4664,58237,4719,381148,10739,356794,10010,332827,10002,35822,3310,24354,3223,454484,1278,58414,3863,55649,3929,19971,1939,53702,3913,2765,1247,128298,4969,127510,4907,61631,3707,123399,5018,788,479,149344,4871,148746,4917,81076,4106,143768,4735,598,344,118428,4958,116658,5092,69165,4282,111420,4925,1770,925,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,927385,2901,700006,3112,40622,3277,31635,2662,17427,2210,16445,2077,8987,1926,186108,6434,162415,6124,130034,5428,41584,3775,23693,2699,202311,6810,185302,6293,164987,6433,27746,2649,17009,2527,270965,6488,261650,6059,251389,6188,16663,2390,9315,1657,227379,1134,22324,2279,22264,2276,11951,1457,21828,2267,60,76,71000,3196,70297,3192,48894,2815,68706,3060,703,562,59033,2728,58832,2719,41926,2336,56673,2625,201,248,75022,3403,74983,3409,56933,3549,71237,3463,39,69,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6027666,6482,4650265,6714,388455,10505,265880,8885,147136,6579,134323,6294,122575,6333,1158866,16823,973253,15668,760459,13566,253219,8573,185613,9530,1115544,15233,1010140,14486,853232,13499,195132,7881,105404,6213,1987400,19776,1897285,19762,1814703,20595,112561,6347,90115,4968,1377401,1983,213806,7309,208408,7190,83503,4383,202748,6969,5398,1405,468715,7880,464494,7963,275522,7337,449066,8389,4221,1285,268876,7227,267723,7191,179894,5969,256973,7252,1153,469,426004,7871,422344,7806,299135,6865,396572,8251,3660,1189,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1335558,4384,990717,4602,128000,6960,96872,6341,37909,4545,63488,4664,31128,3244,268383,8918,227596,8157,135800,5113,105126,6991,40787,3841,333619,8758,294950,9281,208010,8914,109613,5594,38669,4228,260715,8307,247049,8153,219449,8165,37753,3332,13666,1695,344841,1777,55445,3068,53268,3083,15562,1776,52623,3083,2177,948,87520,4223,87146,4219,43749,3068,85135,4219,374,262,96186,3949,95696,3929,55681,2736,93660,3874,490,240,105690,3913,105147,3943,69016,3303,101663,3989,543,463,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13308711,10147,10242179,10565,1188422,18344,973861,17274,428087,12924,617393,15150,214561,9919,2531068,24252,2267543,22786,1535307,18971,858734,16154,263525,10447,2583242,24692,2395573,23307,1873915,21624,645159,16811,187669,8898,3939447,26698,3780112,25711,3469581,24749,392779,11487,159335,8661,3066532,3287,581955,13242,572361,13131,206291,7659,558880,12993,9594,1598,954948,13962,949290,13706,543179,11089,919159,13733,5658,1176,639870,10299,637588,10152,415437,9085,611055,9878,2282,796,889759,13618,885430,13774,618793,12206,833581,13460,4329,1184,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6712616,9061,5123355,10182,555115,15415,339851,10855,202722,8534,160445,7145,215264,10545,1236563,20275,970471,18783,768790,17387,257369,8363,266092,10194,1629594,18754,1399651,18668,1216103,18450,269091,9006,229943,9476,1702083,19999,1617796,18666,1572858,18213,92670,5273,84287,5265,1589261,4331,256496,8496,253201,8407,110290,5034,250376,8403,3295,1067,490543,10223,488029,10261,280903,7376,480771,9849,2514,1060,425225,8883,424401,8876,283089,7490,415900,9007,824,422,416997,8887,416287,8854,297960,7228,402730,8606,710,404,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,471085,2713,364489,2683,18383,2193,14408,1948,9812,1626,5653,1207,3975,987,89320,3364,77709,3232,68241,3073,12429,1262,11611,1743,135063,4512,123675,4365,112809,4312,16192,2681,11388,1600,121723,4571,117141,4650,113945,4586,6663,1666,4582,1043,106596,945,14313,1964,14244,1961,10059,1986,13863,1931,69,64,34706,2036,34706,2036,24942,1744,33807,1972,0,161,34196,1965,34135,1974,25151,2053,33276,1921,61,64,23381,1844,23220,1805,17917,1696,21683,1707,161,229,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7664699,8407,5794511,8076,479087,11970,387896,10514,174161,7569,233198,7589,91191,5712,1807076,17177,1623888,17189,1183705,15864,509282,12234,183188,8649,1769045,17437,1643467,16433,1317451,15397,398398,10133,125578,7415,1739303,17600,1689433,17491,1606795,17347,118656,6196,49870,4202,1870188,3716,247779,6817,243858,6739,120449,4476,239871,6694,3921,979,743495,9997,742048,9964,447654,7972,727204,10302,1447,587,452053,8938,449988,9016,295013,7698,438792,9261,2065,824,426861,9171,425446,9149,295672,8011,401772,8978,1415,660,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2466325,5210,1882044,5874,207530,5925,127183,5343,84761,4507,49545,3309,80347,4966,568496,10233,421634,8332,341651,8007,101985,4637,146862,5712,605379,8965,498680,7676,438457,7562,90201,4094,106699,5369,500639,8220,467795,8456,453028,8345,33452,3240,32844,2728,584281,2431,81299,4026,79101,3888,36689,2700,78136,3910,2198,824,193832,5602,193050,5588,116482,4396,189724,5487,782,316,168064,4488,167158,4580,112227,4105,163692,4508,906,426,141086,4126,140915,4121,101679,3777,136499,4137,171,120,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2811748,5931,2114100,6148,193521,7876,147462,6940,77270,5311,79552,5606,46059,4288,465403,11372,401987,11026,283208,9790,140152,6618,63416,6059,718539,12644,654428,11702,509990,11457,190344,9019,64111,4916,736637,11710,707604,11502,654890,11171,75583,4526,29033,2910,697648,2765,59277,3844,58872,3839,28322,2790,57878,3839,405,255,183069,5388,182203,5422,110127,4090,179916,5458,866,493,235799,5777,234853,5710,150587,4777,230430,5727,946,547,219503,5685,219139,5669,148005,5505,211759,5423,364,340,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8609777,8530,6412719,8967,488787,11295,388012,10261,197303,6911,215633,8697,100775,6047,2074971,20169,1894478,20695,1422416,16901,568329,13030,180493,7654,1650097,18225,1543683,18488,1294653,17549,332006,9836,106414,6593,2198864,17982,2132751,17829,2041511,18904,143854,5564,66113,5205,2197058,3420,302018,7517,296995,7487,154361,5481,292220,7316,5023,1441,923332,11371,920732,11470,619663,8443,901622,11625,2600,906,433374,8223,432448,8276,307819,6486,419860,8264,926,483,538334,8963,537174,9007,398551,8761,513686,9095,1160,507,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,707630,2722,537572,2992,52037,4090,43768,4015,21414,2742,25042,2863,8269,1995,156585,5959,143694,6207,97868,5426,53341,5019,12891,1987,138630,6356,131788,6310,104379,5576,33423,3360,6842,1585,190320,5471,185177,5681,175026,5752,15373,2084,5143,1325,170058,1259,29026,2691,28852,2698,11429,1626,27958,2825,174,236,55205,3125,54970,3104,30420,2319,53574,2907,235,248,36336,2896,36336,2896,23954,2294,34827,2863,0,217,49491,2466,49366,2464,34866,2739,45623,2648,125,148,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3311265,6850,2462922,7046,274862,9469,175498,7331,97813,5076,92526,5449,99364,6805,716010,16207,560388,12326,434200,9718,158718,8235,155622,7373,765546,13778,665981,11714,574677,11543,136352,6236,99565,6935,706504,13128,664813,12348,640647,11808,48985,3681,41691,4157,848343,2462,136228,5391,135474,5341,54883,3536,134375,5423,754,449,259147,6582,258323,6599,147964,6044,253508,6843,824,599,219382,7189,217893,7114,142776,5463,213262,6984,1489,627,233586,6836,233409,6854,173553,5750,225138,6748,177,153,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,548902,2302,413154,2422,29246,2485,20219,2082,13902,1683,7508,1261,9027,1490,120589,5285,102062,5124,88969,5079,17895,2200,18527,2101,141618,5264,123182,4633,111640,4625,18025,2070,18436,2120,121701,5380,116559,5376,114204,5302,6946,1302,5142,961,135748,1232,14529,1527,14295,1556,7859,1056,13955,1497,234,247,47439,3021,47346,3037,28575,2212,46863,3028,93,96,38734,2672,38603,2670,25287,2212,37953,2663,131,123,35046,2727,35029,2728,24043,2281,33740,2628,17,31,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4408494,7685,3367235,7507,350099,11357,238893,8862,126951,5800,129575,6573,111206,6636,1059297,18612,868813,17374,672759,15731,251673,8312,190484,9134,983306,14750,873722,14437,735137,14709,195769,8434,109584,6650,974533,16726,922115,16053,886601,15461,65275,5136,52418,3948,1041259,3202,179210,6730,177462,6713,78708,4043,176086,6669,1748,537,368798,8096,367586,8120,207293,6481,361555,8092,1212,523,252014,6863,251826,6866,154164,5931,244212,6625,188,196,241237,6695,240511,6652,168384,5319,231328,6704,726,438,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17343873,18668,13974162,18504,2145460,27294,1097341,18818,770619,15974,371137,12824,1048119,20802,3428174,40054,2425492,30778,2027128,27306,508104,15006,1002682,23789,4108896,38683,3353724,37789,3025695,35204,504076,13848,755172,16156,4291632,36412,3971398,35736,3869691,35115,216265,9608,320234,12996,3369711,5345,682908,11124,648741,11087,196422,6658,628835,11652,34167,4100,874415,14914,860477,14590,447783,10584,833497,14541,13938,2975,889402,13508,884358,13430,539430,11066,854684,13391,5044,1165,922986,13477,913814,13436,619481,10764,864965,13712,9172,2376,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1762390,4707,1432255,5005,111965,5813,70765,4635,55766,4310,18708,2997,41200,3908,310800,10307,256329,9737,225672,9013,40297,3602,54471,5421,498204,9303,449254,9029,416399,8559,51370,4357,48950,4627,511286,10040,486650,10182,473514,9948,24859,2761,24636,2861,330135,1582,25943,2319,24433,2232,12301,1470,23219,2231,1510,722,80739,4326,79843,4306,45954,3322,77305,4149,896,452,117231,4305,116981,4319,72787,3691,113031,4483,250,212,106222,4440,105752,4484,72013,4238,101384,4411,470,442,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,426832,1939,313105,1956,19625,2280,15982,2056,7994,1570,9747,1533,3643,1122,90082,4440,82406,4115,52259,3204,34365,3443,7676,1264,81540,3315,75598,3337,58638,2987,21447,2011,5942,1198,121858,4133,118128,4210,104119,4241,18473,1742,3730,857,113727,767,10786,1404,10583,1422,5329,1016,10511,1419,203,283,32573,1833,32573,1833,20044,1750,32177,1838,0,157,27228,1999,27108,2001,17022,1677,26305,1993,120,118,43140,2575,43020,2572,30150,2490,41388,2572,120,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5498615,9046,4254652,9588,369415,10245,247651,7885,167454,6220,95380,6714,121764,7854,979371,16901,799443,16699,673115,15905,168295,7336,179928,8645,1165749,17095,1037724,16017,936855,15556,157659,6663,128025,7673,1740117,19424,1669678,18734,1635881,19101,90454,4782,70439,5256,1243963,3802,191446,7447,186482,7481,93586,5257,182197,7178,4964,1389,340151,8023,336572,8053,227081,6505,327219,8112,3579,1499,303838,7865,302643,7915,219432,7067,289733,7478,1195,626,408528,7899,406603,7717,321651,7404,383063,8023,1925,1032,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4910879,8821,3812894,8847,323501,9280,234657,9228,130273,6793,118012,7423,88844,5862,810588,15503,709234,14194,529235,11562,219281,9246,101354,6036,1279348,18340,1186417,18619,964591,17275,290298,10154,92931,5877,1399457,16372,1354093,16869,1273591,16795,120717,6023,45364,3950,1097985,3098,105272,4821,101935,4672,44741,3142,99455,4658,3337,1153,267066,7751,264684,7497,165365,6614,257991,7438,2382,919,365131,6923,364220,6815,238189,6426,352497,7093,911,486,360516,7138,359574,7121,254056,6554,344968,7074,942,487,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1229081,3993,887171,4187,91999,6530,80891,5516,27951,3285,57848,4746,11108,2453,359884,7822,320805,7886,208080,6416,132079,6230,39079,3695,244478,8472,225066,7870,169657,6813,67388,4280,19412,2754,190810,7038,181940,7116,168532,6762,20824,2404,8870,1921,341910,1579,64802,3775,64749,3772,29736,2686,64337,3772,53,88,146303,4994,146091,5019,91811,4350,144225,4948,212,200,71763,4042,71607,4068,48955,3555,70393,3971,156,253,59042,2994,58932,3023,46494,2749,56950,2917,110,174,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3826779,4775,2898682,5124,190022,7135,146212,5921,85375,3962,69663,4361,43810,3710,805125,10520,725771,10650,585151,9668,177266,6334,79354,5412,965452,10304,910937,9630,789274,8665,161827,5573,54515,3792,938083,12442,915124,12431,881792,12666,54318,3628,22959,2573,928097,2452,96993,4128,94852,4143,49390,2908,94305,4135,2141,695,364476,6023,363461,5927,230414,5994,357606,6052,1015,643,232887,5440,232719,5445,150175,5001,227607,5355,168,98,233741,4975,233500,4994,162419,4871,224254,5035,241,193,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,372079,2410,283923,2353,19316,2624,12545,1821,8156,1539,4920,1022,6771,1974,82030,5008,63545,4347,54536,4140,12134,1940,18485,2976,102959,4824,90124,4916,82255,4659,11978,1717,12835,2166,79618,4298,74536,3994,72042,3880,5597,1263,5082,1602,88156,1038,6326,1075,6298,1077,3863,914,6270,1079,28,48,27355,2540,27299,2541,17223,1999,26727,2461,56,70,29809,2311,29764,2302,20326,2027,29316,2318,45,58,24666,2084,24599,2070,17198,2168,23761,2040,67,128,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2276885,4752,1623609,4820,248416,8725,218128,8675,31001,3701,191648,8361,30288,3945,464910,13273,412875,12959,130827,8749,297327,11742,52035,5144,426077,13348,384261,12539,193566,9215,205778,9611,41816,4355,484206,13857,445613,13293,352400,12553,108117,7128,38593,3955,653276,514,298066,7244,295344,7355,46919,4174,293172,7523,2722,880,173285,6623,172584,6671,44954,3159,169997,6746,701,458,78470,5395,78258,5306,31101,3230,76101,5208,212,236,103455,4672,102149,4712,54778,4059,91724,4799,1306,585,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
