GEO_ID,C17001G_001E,C17001G_001M,C17001G_002E,C17001G_002M,C17001G_003E,C17001G_003M,C17001G_004E,C17001G_004M,C17001G_005E,C17001G_005M,C17001G_006E,C17001G_006M,C17001G_007E,C17001G_007M,C17001G_008E,C17001G_008M,C17001G_009E,C17001G_009M,C17001G_010E,C17001G_010M,C17001G_011E,C17001G_011M,C17001G_012E,C17001G_012M,C17001G_013E,C17001G_013M,C17001G_014E,C17001G_014M,C17001G_015E,C17001G_015M,C17001G_016E,C17001G_016M,C17001G_017E,C17001G_017M,C17001G_018E,C17001G_018M,C17001G_019E,C17001G_019M,NAME,C17001G_001EA,C17001G_001MA,C17001G_002EA,C17001G_002MA,C17001G_003MA,C17001G_003EA,C17001G_004MA,C17001G_004EA,C17001G_005MA,C17001G_005EA,C17001G_006MA,C17001G_006EA,C17001G_007EA,C17001G_007MA,C17001G_008EA,C17001G_008MA,C17001G_009MA,C17001G_009EA,C17001G_010MA,C17001G_010EA,C17001G_011MA,C17001G_011EA,C17001G_012EA,C17001G_012MA,C17001G_013EA,C17001G_013MA,C17001G_014MA,C17001G_014EA,C17001G_015MA,C17001G_015EA,C17001G_016MA,C17001G_016EA,C17001G_017EA,C17001G_017MA,C17001G_018EA,C17001G_018MA,C17001G_019EA,C17001G_019MA,state
0400000US32,136407,8754,16888,3871,8016,1988,5379,1814,2344,900,293,250,8872,2224,4157,1394,4286,1185,429,290,119519,7740,59958,4738,25520,3104,31106,3234,3332,855,59561,4941,26863,3433,29350,2975,3348,826,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26531,2884,2058,771,682,432,191,250,414,311,77,114,1376,591,619,460,695,483,62,108,24473,2838,12525,1835,6263,1162,5344,1372,918,463,11948,2017,5378,1474,5676,1202,894,300,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,226708,10638,31225,5003,13393,2453,7381,2037,5491,1377,521,378,17832,3291,6578,2070,10061,1939,1193,552,195483,11055,98792,6523,44136,3679,50017,4520,4639,898,96691,6431,44575,3799,46878,3969,5238,1176,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,67786,5489,15758,3055,6863,1587,3888,1326,2820,929,155,145,8895,1928,4376,1540,3847,1202,672,320,52028,5143,28188,3535,10998,2360,14915,2350,2275,635,23840,2878,9771,1873,11932,1784,2137,626,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,583927,18382,104442,8323,46467,4545,24404,3007,20102,2770,1961,727,57975,5215,24314,3205,30071,2999,3590,1101,479485,16916,233184,10145,94534,5348,128292,7720,10358,1773,246301,10569,93720,6134,137090,7019,15491,2251,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,257993,13139,54359,7050,24604,3666,15797,2828,8362,1684,445,311,29755,4871,17631,3294,11131,2128,993,427,203634,10874,101561,7002,52275,4707,45863,4007,3423,954,102073,6337,48286,4602,48159,3761,5628,1058,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14153,2571,2668,1192,1144,666,597,563,536,324,11,19,1524,750,726,509,751,433,47,87,11485,2229,6248,1499,3144,1067,3060,856,44,51,5237,1319,2909,1004,2118,670,210,189,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,328262,12384,87323,6604,42578,4064,29210,3232,12381,2369,987,595,44745,4504,27271,3356,16500,2417,974,506,240939,10074,118925,6971,56313,4400,57692,4449,4920,1001,122014,6440,55682,3989,59665,4626,6667,1296,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,293811,9169,57838,4822,26609,2571,15534,1942,10086,1356,989,335,31229,3083,14664,2099,15092,1774,1473,506,235973,8947,116202,5501,47489,3181,60109,3496,8604,1010,119771,4958,45949,2843,64474,3313,9348,884,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,191414,8975,32691,4192,14905,2341,5349,1327,9096,1679,460,327,17786,2754,7168,1464,9870,1892,748,385,158723,8818,81377,5701,33891,3809,42995,3647,4491,954,77346,6025,31803,3709,41156,3575,4387,970,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,301884,14526,67242,7159,28284,3798,17680,2852,9893,1905,711,411,38958,4571,19788,3500,18135,2256,1035,549,234642,13869,121081,8198,63842,5496,52672,4423,4567,990,113561,7517,52944,4830,54549,4359,6068,1279,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,32314,5190,7410,3225,3303,1552,1672,1126,1501,821,130,223,4107,2008,1843,1308,2055,1196,209,262,24904,3506,11392,2335,4622,1207,6412,1696,358,387,13512,2444,5499,1425,7239,1693,774,512,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,100525,9525,23944,4642,11216,3007,6354,2226,4325,1349,537,524,12728,2721,6717,1965,5593,1607,418,266,76581,7421,37022,4320,18733,2824,16678,2771,1611,629,39559,4153,18679,2904,19066,2653,1814,587,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21390,2851,3511,1497,1802,782,784,476,1018,551,0,163,1709,1001,775,700,818,610,116,186,17879,2481,8457,1328,4803,1035,3132,776,522,270,9422,2006,4749,1147,3972,1205,701,450,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,139020,8596,26787,3560,12968,2130,8109,1847,4466,1057,393,221,13819,2342,7303,2019,5741,1406,775,538,112233,7913,57433,4793,28558,3180,26648,3330,2227,690,54800,5153,26624,3403,24420,2921,3756,1009,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,727309,24264,109092,10791,48619,6018,28796,4709,17636,2439,2187,737,60473,6308,29158,4955,28254,3362,3061,844,618217,23712,312356,13655,149449,8574,147728,8526,15179,2081,305861,13022,132830,7709,156712,7736,16319,1853,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,90516,7251,10029,2331,5329,1619,2604,1178,2655,912,70,130,4700,1200,2257,833,2407,682,36,59,80487,6882,39359,4260,20849,2652,17863,2823,647,345,41128,3791,20752,2468,19708,2253,668,553,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12252,1615,1177,519,629,385,193,232,357,317,79,104,548,298,228,256,197,187,123,141,11075,1556,5311,962,2515,776,2473,526,323,239,5764,990,2499,660,2982,713,283,248,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,319402,14444,44362,7027,21310,4112,12215,2923,8667,2023,428,345,23052,3743,9755,2248,12423,2233,874,466,275040,12972,139581,7787,68385,4653,64948,5286,6248,1568,135459,7809,64961,5148,65323,4529,5175,1215,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,426187,14445,55486,7137,27777,4406,15449,3299,11998,2146,330,269,27709,3649,12696,2456,14033,1987,980,398,370701,14850,183902,8531,83914,5364,91591,5433,8397,1456,186799,9405,85846,6416,91253,5470,9700,1546,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,28437,3301,7606,1783,3175,989,1980,717,1124,615,71,93,4431,1199,2632,867,1551,588,248,366,20831,2928,10900,1771,6374,1268,3931,1082,595,314,9931,2044,5578,1567,3679,1099,674,376,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,136829,6787,27038,3433,12478,2065,8207,1631,4101,1102,170,181,14560,1960,7924,1319,6241,1149,395,312,109791,6550,56625,4225,26827,2836,27651,2453,2147,656,53166,3966,27954,2959,22816,2221,2396,607,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15948,2534,2910,1231,1589,862,892,605,579,469,118,157,1321,682,594,494,727,423,0,201,13038,2494,7544,2021,3888,1397,3511,1155,145,138,5494,1223,2535,771,2875,735,84,83,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,173578,11509,72705,8823,35167,4576,12934,2549,17787,3084,4446,1285,37538,5127,9108,2302,23607,3809,4823,1325,100873,9906,50688,5552,8175,2015,34066,4147,8447,1585,50185,5738,7349,1862,32558,4173,10278,1781,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
