GEO_ID,B25027_001E,B25027_001M,B25027_002E,B25027_002M,B25027_003E,B25027_003M,B25027_004E,B25027_004M,B25027_005E,B25027_005M,B25027_006E,B25027_006M,B25027_007E,B25027_007M,B25027_008E,B25027_008M,B25027_009E,B25027_009M,B25027_010E,B25027_010M,B25027_011E,B25027_011M,B25027_012E,B25027_012M,B25027_013E,B25027_013M,B25027_014E,B25027_014M,B25027_015E,B25027_015M,B25027_016E,B25027_016M,B25027_017E,B25027_017M,NAME,B25027_001EA,B25027_001MA,B25027_002EA,B25027_002MA,B25027_003MA,B25027_003EA,B25027_004EA,B25027_004MA,B25027_005EA,B25027_005MA,B25027_006EA,B25027_006MA,B25027_007EA,B25027_007MA,B25027_008EA,B25027_008MA,B25027_009MA,B25027_009EA,B25027_010MA,B25027_010EA,B25027_011MA,B25027_011EA,B25027_012EA,B25027_012MA,B25027_013EA,B25027_013MA,B25027_014EA,B25027_014MA,B25027_015EA,B25027_015MA,B25027_016EA,B25027_016MA,B25027_017EA,B25027_017MA,state
0400000US32,619309,7889,427386,8032,56014,3631,81414,4092,91945,4240,55219,3285,44452,2778,67998,3245,30344,2083,191923,5278,11398,1699,15625,1889,26026,2297,18461,2044,24204,1789,52844,2766,43365,2411,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369037,5901,242670,6055,26952,2362,45409,2635,67208,2845,35968,2559,26847,1913,31644,2123,8642,1322,126367,4254,3930,1178,5383,1074,15079,1704,14030,1470,18549,1904,36844,1758,32552,2222,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2053929,12820,1375400,14148,121544,5346,278488,7241,386979,7017,186667,5891,153327,5160,179130,5365,69265,3469,678529,9304,21067,2187,37405,3269,77415,3701,68337,3572,88836,4168,180610,5048,204859,4965,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,521450,7322,279646,7017,39340,3778,52798,3384,62161,3513,36253,2858,28602,2544,42777,2257,17715,1640,241804,5299,11846,2052,20660,2433,31370,2636,26181,1967,32320,2448,63980,2875,55447,2383,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3930033,20800,2394424,20242,246114,7365,473489,7954,640038,11425,323568,8121,265287,7472,322890,6487,123038,4914,1535609,16031,63939,5320,94403,4600,197088,6398,165133,5117,202647,5789,397095,7669,415304,8553,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2586616,16311,1631800,14221,202967,7015,334774,8105,404723,8083,196483,6817,166894,4637,238935,5514,87024,4446,954816,12748,44212,3600,73500,4536,136179,6147,94588,4442,118272,4860,251836,6107,236229,5284,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,200554,4137,109310,3979,25391,2157,28672,2057,23451,1557,10899,1316,8649,1135,9470,1312,2778,948,91244,2950,6233,1180,6346,1080,10552,975,11240,1036,13113,984,22539,1331,21221,1367,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3070181,16573,1927336,15922,266617,7081,375272,7359,460838,7367,234003,6647,216498,6631,265283,5504,108825,5012,1142845,13661,54550,3368,72090,4477,142811,5013,123202,5363,150638,4366,297502,6769,302052,6047,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,962483,6980,526995,6176,90964,3664,116327,3723,116835,3648,60655,2681,52067,2724,65726,2805,24421,1549,435488,5710,25205,2280,33830,2110,56664,2797,48316,2409,56901,2492,112383,3294,102189,2721,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1007015,9420,672491,9812,80144,4398,140443,4985,149585,4278,75404,3812,76799,3930,111287,3464,38829,2472,334524,7454,16296,2377,19014,1850,31205,2511,31298,2587,45167,3339,103076,3928,88468,3718,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3421017,18098,2063564,14201,270983,6020,419740,6431,531221,7594,260247,6579,226003,6517,264773,5170,90597,3874,1357453,12895,51469,3643,73889,3864,162952,4954,147032,4671,190014,5693,361920,6047,370177,7516,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,248723,5299,172375,5652,19160,2246,31674,2480,44897,2612,24096,2204,20191,2021,23628,1993,8729,1533,76348,3698,2515,784,3255,924,8506,1411,7382,1193,11681,1710,21063,1819,21946,2017,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1309670,12305,754533,12807,98508,4777,145753,5177,175225,5431,87604,3963,81706,4320,120738,4014,44999,2975,555137,10297,24722,2483,43618,3461,76179,4448,54346,4135,72457,3426,154512,5339,129303,4361,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,233092,4186,129049,3887,26955,2157,29137,1984,29408,1570,14341,1542,11435,1267,14034,1362,3739,848,104043,3298,6722,1086,6817,932,12830,1340,13603,1414,14166,1486,27222,1697,22683,1362,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1693790,16621,997085,15499,144892,5924,203959,6110,242565,6880,118254,5686,103533,4717,135671,4110,48211,3067,696705,11845,28862,2669,44512,3530,94998,4839,72094,4025,91570,4592,192424,4813,172245,4611,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5964183,30479,3439280,28551,510241,12063,859007,13742,882578,14033,390976,10501,313080,8206,363791,10193,119607,5363,2524903,24079,139684,7254,240055,7079,398568,10878,287851,8606,327113,8823,612029,9649,519603,8584,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,681563,7026,484330,6914,92461,4087,134502,3873,102854,3592,47494,3026,40497,2598,48981,2396,17541,1668,197233,4618,11366,1648,15811,1850,22146,1882,18898,1865,26305,1790,51952,2875,50755,2096,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,178405,3788,110296,3854,12069,1393,20960,1684,27158,1672,15458,1440,13432,1361,16114,1401,5105,730,68109,2841,2340,678,3628,840,7010,1038,7337,871,10406,1002,19849,1234,17539,1148,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2077417,16923,1431413,16182,172893,5635,289681,6742,361268,7282,180931,5683,153341,5527,200007,5659,73292,3999,646004,11227,26744,3088,39928,3519,85477,4683,60596,3772,80578,4156,175440,4643,177241,4950,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1783549,14805,1227493,14419,169401,5658,256095,7304,293602,7089,148908,5567,132783,5064,169718,4721,56986,2942,556056,7822,21615,2150,37442,2993,59623,3717,56300,3585,80982,3632,161497,4428,138597,4245,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,518882,7414,238355,5958,33437,2625,48836,3044,54129,3247,27480,2440,27909,2194,32285,2563,14279,1603,280527,5949,14761,1816,20465,2019,37591,2791,26064,2080,39081,2470,76555,3099,66010,2524,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1565599,10504,1003815,10465,148602,4564,214809,4918,253905,5399,127869,4227,100180,3716,120093,3484,38357,2339,561784,7901,19740,1660,30580,1967,66052,3180,65069,2687,80460,3040,154008,3383,145875,3397,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,159792,4280,92857,3929,19116,2066,20070,1904,20499,1777,11205,1387,8349,1295,10554,1360,3064,832,66935,3494,5503,1389,4037,970,8281,1380,7115,1028,8808,1449,18980,1464,14211,1424,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,802024,10541,312180,8596,24429,2922,67400,4577,80884,4780,34718,3540,33431,3419,50035,3729,21283,2326,489844,7665,13971,1722,32367,3386,66847,4614,53399,3560,61718,4219,138221,4335,123321,4812,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
