GEO_ID,B17026_001E,B17026_001M,B17026_002E,B17026_002M,B17026_003E,B17026_003M,B17026_004E,B17026_004M,B17026_005E,B17026_005M,B17026_006E,B17026_006M,B17026_007E,B17026_007M,B17026_008E,B17026_008M,B17026_009E,B17026_009M,B17026_010E,B17026_010M,B17026_011E,B17026_011M,B17026_012E,B17026_012M,B17026_013E,B17026_013M,NAME,B17026_001MA,B17026_001EA,B17026_002MA,B17026_002EA,B17026_003EA,B17026_003MA,B17026_004MA,B17026_004EA,B17026_005MA,B17026_005EA,B17026_006EA,B17026_006MA,B17026_007EA,B17026_007MA,B17026_008EA,B17026_008MA,B17026_009MA,B17026_009EA,B17026_010MA,B17026_010EA,B17026_011MA,B17026_011EA,B17026_012MA,B17026_012EA,B17026_013EA,B17026_013MA,state
0400000US36,4620008,22062,201006,7204,131535,5651,149407,7693,169369,6927,162010,6319,157819,6032,61218,3553,94774,4836,620524,12829,547400,11337,488988,11177,1835958,16507,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,114399,6120,70549,4637,90518,4711,103155,5750,101822,5591,106865,5350,46821,4046,64632,4247,432271,11390,363446,8292,298581,7621,797121,11539,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,6318,1004,2826,841,2500,657,5359,1212,4749,1042,5387,1081,2449,685,3629,985,25800,2238,29633,2867,26115,2213,75452,3074,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,119518,6093,84943,5106,85494,5404,97666,5371,103975,5040,111262,5150,52038,3786,63808,3815,483468,10390,446146,10009,374402,8704,928450,10104,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,44222,2960,31946,2369,35375,2521,42474,2937,47016,3043,45135,2951,20398,2026,24231,2201,168242,5058,141481,4673,107198,4427,256426,5992,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,35787,3142,23178,2732,30506,3289,32706,3065,34602,3369,34683,3235,16706,2045,20724,2579,159680,6575,148256,5756,119657,4916,354490,7989,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,107205,5328,72115,5064,76468,3869,94883,4840,96387,4397,104731,4458,48544,3247,68505,3817,483821,9054,472154,9992,392096,9864,1160380,11973,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,5997,1445,7152,1476,6639,1347,6888,1601,7732,1256,9425,1578,3234,923,4212,1175,34816,2653,31615,2271,29378,3183,104723,4225,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,60758,4404,37900,3158,42428,3244,55860,4146,54569,4193,52763,4348,24139,2822,35270,3225,207763,8007,180034,6675,139441,5800,362335,7884,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,7763,1347,5361,1259,4786,895,6707,1408,7205,1335,7009,1143,2873,714,5590,1082,34376,3067,34260,2562,28640,2349,68832,3067,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,72499,5181,49752,3554,64666,4339,71228,4248,73788,4929,70368,4165,29257,3159,43320,3143,296383,8389,260890,8651,192311,6261,483026,10136,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,308699,10305,211889,7860,237615,8335,303429,10298,287989,10895,287188,9615,124834,6279,157428,7975,1043248,18596,913763,15736,681411,16068,2138568,21738,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,18782,2141,14042,1945,15622,1795,21653,2254,24456,2694,27734,2260,11745,2082,17408,2175,132266,5422,120919,5331,100498,4545,218050,6339,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,3546,1013,3693,1043,3583,738,4499,981,4935,1099,6495,1302,2267,807,3679,1049,21621,1836,22815,2434,20553,1726,55962,2656,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,63924,4945,42422,3728,42656,3514,62205,3592,54949,4364,64579,4171,29779,2668,38935,3137,281072,6951,272502,7865,241709,6823,896505,11117,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,55043,4606,34666,3165,40729,3338,50338,3621,53242,3456,50873,3753,26731,2939,32627,3124,249130,7871,250408,6976,220179,7517,769827,10186,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,24908,2784,20679,2409,19505,2497,20653,2225,20790,2109,20287,2058,6612,1070,11822,1829,83222,4385,71692,4254,52326,3406,109046,4851,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,39343,3015,30891,2465,34711,2826,43174,2941,43711,2531,52247,2857,20452,1867,30454,2518,228056,5837,231470,5566,204729,5775,519137,8424,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,5558,1500,2140,768,3305,1066,3533,790,3978,1086,5787,1386,2509,838,3948,1053,23807,2500,21881,2420,20299,2171,48974,2850,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,181702,7894,76915,5043,70951,4953,69708,4518,64220,4171,53030,4409,15730,2351,26516,2931,125005,6718,55478,4039,27290,2951,39028,3318,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
