GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001MA,B17006_001EA,B17006_002MA,B17006_002EA,B17006_003EA,B17006_003MA,B17006_004EA,B17006_004MA,B17006_005MA,B17006_005EA,B17006_006MA,B17006_006EA,B17006_007MA,B17006_007EA,B17006_008EA,B17006_008MA,B17006_009EA,B17006_009MA,B17006_010EA,B17006_010MA,B17006_011MA,B17006_011EA,B17006_012MA,B17006_012EA,B17006_013MA,B17006_013EA,B17006_014EA,B17006_014MA,B17006_015EA,B17006_015MA,B17006_016MA,B17006_016EA,B17006_017MA,B17006_017EA,B17006_018MA,B17006_018EA,B17006_019EA,B17006_019MA,B17006_020EA,B17006_020MA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025EA,B17006_025MA,B17006_026EA,B17006_026MA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US45,1079597,3544,241143,10545,59809,7124,17338,2403,5174,1534,37297,5202,181334,10688,21613,5218,5671,1894,773,570,15169,3816,159721,10204,46488,3770,9980,1853,103253,8772,838454,10657,602989,12510,162402,4810,27482,2774,413105,10531,235465,11214,56254,5519,15324,2703,3231,984,37699,4358,179211,10689,38287,4189,7397,1766,133527,8154,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205902,2089,33620,3273,7584,1816,2311,676,579,249,4694,1303,26036,3006,3747,1210,1211,511,300,178,2236,848,22289,2930,6648,1317,2123,683,13518,2030,172282,3774,134982,4608,38976,2100,8424,1304,87582,3495,37300,3192,12461,1997,3380,1132,452,307,8629,1471,24839,2844,6286,1444,615,372,17938,2522,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1479094,4855,309848,12968,96092,9349,28150,3577,4884,1397,63058,6823,213756,10399,26943,5035,9826,2149,1206,592,15911,3796,186813,10253,56485,4365,9706,1617,120622,8550,1169246,13585,858437,16602,233374,6808,43178,3325,581885,13234,310809,13254,94250,9214,25100,3033,4680,1492,64470,7743,216559,11453,45438,3408,9370,1805,161751,9445,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7256944,10862,1501179,36833,549690,21127,167891,9088,33983,3803,347816,14644,951489,32430,121139,11419,35845,4983,5932,1533,79362,8962,830350,31439,250854,12861,44040,3957,535456,22266,5755765,38211,4377547,39566,1199704,15971,221619,9519,2956224,31777,1378218,28692,379094,17397,110560,9122,19933,3022,248601,12723,999124,27195,228692,10462,49856,5816,720576,21733,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,909659,3270,94273,8016,44382,6135,15698,2233,3171,954,25513,4465,49891,5980,7313,2615,2509,1067,313,358,4491,1900,42578,5406,13036,2702,2609,832,26933,4113,815386,8512,695783,10854,194599,4225,36253,2968,464931,8839,119603,8598,41174,5885,10303,2311,1998,789,28873,4171,78429,7577,13325,2229,2282,763,62822,6680,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,115345,1243,15435,2623,5366,1874,1631,772,245,193,3490,1421,10069,1747,1491,719,435,347,193,237,863,509,8578,1696,2290,931,373,260,5915,1256,99910,2995,76572,3320,20958,1607,4827,942,50787,2660,23338,2467,8240,1721,2051,684,387,206,5802,1538,15098,2193,2489,751,790,371,11819,1905,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1832711,5185,251407,13298,71934,8686,23086,3499,3362,986,45486,6103,179473,11736,17977,3221,5374,1377,773,432,11830,2624,161496,10605,43983,4859,10002,2053,107511,7322,1581304,13224,1223511,14453,338527,7011,66718,4092,818266,10309,357793,12966,101253,6765,27057,3291,5370,1385,68826,5133,256540,10669,57515,4949,13132,2164,185893,7264,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1611597,4499,222667,12881,75418,8983,22978,3804,4881,1229,47559,6118,147249,12355,24444,4630,7405,1474,1450,900,15589,3628,122805,10631,33563,3757,7292,1983,81950,8293,1388930,13802,1085425,16559,316586,6432,60841,3950,707998,12330,303505,13756,104709,8161,25861,3276,5616,1198,73232,6367,198796,10797,40184,4279,10544,1863,148068,8607,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,360159,2579,91734,6682,29925,3772,8775,1708,2101,911,19049,2784,61809,5915,11343,2926,4162,1524,571,446,6610,2180,50466,5344,18069,2390,3481,927,28916,4100,268425,6589,206104,6320,50385,2719,10582,1687,145137,5694,62321,4501,23880,2955,6790,1532,1004,525,16086,2536,38441,3765,6920,1444,1980,702,29541,3519,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1247577,3274,174921,9718,47220,5243,14606,1928,2805,588,29809,3935,127701,8257,21014,3835,7137,1841,840,441,13037,2657,106687,7110,29965,3084,6952,1414,69770,5378,1072656,9181,800158,11306,214417,4077,42251,2886,543490,9465,272498,10955,91148,6035,24120,2605,4419,944,62609,5503,181350,9513,37776,3355,7270,1196,136304,7649,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,134848,1377,17528,2972,6465,2032,1892,709,157,167,4416,1522,11063,2771,691,354,192,150,117,154,382,267,10372,2731,3665,1376,738,481,5969,2009,117320,3013,91610,4232,25948,1817,3491,752,62171,3642,25710,3708,9878,2837,2613,1036,346,560,6919,2207,15832,2486,2811,881,966,545,12055,2032,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,650698,1478,374759,11673,91773,8979,18378,3031,4690,1397,68705,7066,282986,11532,49375,6375,15140,2843,3642,1339,30593,4810,233611,10443,58717,4724,13415,2185,161479,8875,275939,11609,175085,9626,37257,3404,7382,2153,130446,8365,100854,8385,30453,5010,6666,1867,1873,1077,21914,4109,70401,7078,10218,2308,2604,907,57579,5988,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
