GEO_ID,B08113_001E,B08113_001M,B08113_002E,B08113_002M,B08113_003E,B08113_003M,B08113_004E,B08113_004M,B08113_005E,B08113_005M,B08113_006E,B08113_006M,B08113_007E,B08113_007M,B08113_008E,B08113_008M,B08113_009E,B08113_009M,B08113_010E,B08113_010M,B08113_011E,B08113_011M,B08113_012E,B08113_012M,B08113_013E,B08113_013M,B08113_014E,B08113_014M,B08113_015E,B08113_015M,B08113_016E,B08113_016M,B08113_017E,B08113_017M,B08113_018E,B08113_018M,B08113_019E,B08113_019M,B08113_020E,B08113_020M,B08113_021E,B08113_021M,B08113_022E,B08113_022M,B08113_023E,B08113_023M,B08113_024E,B08113_024M,B08113_025E,B08113_025M,B08113_026E,B08113_026M,B08113_027E,B08113_027M,B08113_028E,B08113_028M,B08113_029E,B08113_029M,B08113_030E,B08113_030M,B08113_031E,B08113_031M,B08113_032E,B08113_032M,B08113_033E,B08113_033M,B08113_034E,B08113_034M,B08113_035E,B08113_035M,B08113_036E,B08113_036M,B08113_037E,B08113_037M,B08113_038E,B08113_038M,B08113_039E,B08113_039M,B08113_040E,B08113_040M,B08113_041E,B08113_041M,B08113_042E,B08113_042M,B08113_043E,B08113_043M,B08113_044E,B08113_044M,B08113_045E,B08113_045M,B08113_046E,B08113_046M,B08113_047E,B08113_047M,B08113_048E,B08113_048M,B08113_049E,B08113_049M,B08113_050E,B08113_050M,B08113_051E,B08113_051M,B08113_052E,B08113_052M,B08113_053E,B08113_053M,B08113_054E,B08113_054M,B08113_055E,B08113_055M,B08113_056E,B08113_056M,NAME,B08113_001EA,B08113_001MA,B08113_002EA,B08113_002MA,B08113_003MA,B08113_003EA,B08113_004MA,B08113_004EA,B08113_005MA,B08113_005EA,B08113_006EA,B08113_006MA,B08113_007EA,B08113_007MA,B08113_008EA,B08113_008MA,B08113_009MA,B08113_009EA,B08113_010MA,B08113_010EA,B08113_011MA,B08113_011EA,B08113_012EA,B08113_012MA,B08113_013EA,B08113_013MA,B08113_014MA,B08113_014EA,B08113_015MA,B08113_015EA,B08113_016MA,B08113_016EA,B08113_017EA,B08113_017MA,B08113_018EA,B08113_018MA,B08113_019EA,B08113_019MA,B08113_020MA,B08113_020EA,B08113_021MA,B08113_021EA,B08113_022MA,B08113_022EA,B08113_023EA,B08113_023MA,B08113_024MA,B08113_024EA,B08113_025MA,B08113_025EA,B08113_026MA,B08113_026EA,B08113_027MA,B08113_027EA,B08113_028MA,B08113_028EA,B08113_029EA,B08113_029MA,B08113_030EA,B08113_030MA,B08113_031MA,B08113_031EA,B08113_032MA,B08113_032EA,B08113_033MA,B08113_033EA,B08113_034EA,B08113_034MA,B08113_035EA,B08113_035MA,B08113_036MA,B08113_036EA,B08113_037MA,B08113_037EA,B08113_038MA,B08113_038EA,B08113_039MA,B08113_039EA,B08113_040EA,B08113_040MA,B08113_041EA,B08113_041MA,B08113_042EA,B08113_042MA,B08113_043MA,B08113_043EA,B08113_044MA,B08113_044EA,B08113_045EA,B08113_045MA,B08113_046EA,B08113_046MA,B08113_047EA,B08113_047MA,B08113_048MA,B08113_048EA,B08113_049MA,B08113_049EA,B08113_050EA,B08113_050MA,B08113_051EA,B08113_051MA,B08113_052EA,B08113_052MA,B08113_053MA,B08113_053EA,B08113_054MA,B08113_054EA,B08113_055MA,B08113_055EA,B08113_056EA,B08113_056MA,state
0400000US36,9427680,30893,6541191,35113,1413376,16929,762681,18011,650695,14602,1473113,22026,888082,18822,585031,13213,5007277,29816,3973622,30180,481439,11187,288337,9794,193102,8399,552216,12702,363065,11088,189151,6977,589896,14308,363155,9412,110790,6847,48600,3703,62190,5486,115951,6507,59151,4627,56800,4595,2644978,23106,1451378,21179,626990,12051,328010,10393,298980,10596,566610,12590,328317,9856,238293,9001,584649,16592,319013,10869,121431,7508,59371,5471,62060,5463,144205,6817,75079,5474,69126,5615,190867,8377,127536,6258,32374,3448,15091,2072,17283,2983,30957,3360,19467,2303,11490,2101,410013,10362,306487,8325,40352,3816,23272,2888,17080,2580,63174,4814,43003,4081,20171,2217,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4780350,24489,4192987,22288,370815,8662,190866,8243,179949,6962,216548,9492,147018,7466,69530,5718,3876587,26194,3448629,23595,262239,8246,145878,6992,116361,5933,165719,7638,114694,6077,51025,4944,423062,12913,323690,9456,73557,5513,28643,4058,44914,4515,25815,4356,14391,3063,11424,2491,46327,3946,38657,3405,2524,964,826,554,1698,708,5146,1422,2753,901,2393,1051,82854,4978,71641,4488,8279,1932,4213,1116,4066,1405,2934,892,2340,726,594,391,59843,4269,50347,3748,6031,1906,3199,970,2832,1415,3465,1192,2517,839,948,610,291677,9011,260023,8859,18185,3324,8107,1756,10078,2554,13469,2141,10323,1773,3146,1120,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,405145,4371,379043,4742,10736,1792,7743,1606,2993,939,15366,2446,12520,2406,2846,945,330690,5492,312091,5126,7700,1609,5601,1256,2099,839,10899,2072,9350,1988,1549,632,33135,3318,29962,3110,1344,648,877,423,467,479,1829,1048,1290,775,539,645,2137,803,1561,614,18,31,18,31,0,161,558,503,235,309,323,398,15495,1925,13298,1721,533,257,216,149,317,203,1664,972,1315,939,349,278,4925,1160,4549,1092,188,212,188,212,0,161,188,231,171,229,17,30,18763,2227,17582,2182,953,969,843,951,110,124,228,150,159,132,69,95,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5476583,23581,5078958,24977,129615,6189,86612,5385,43003,3356,268010,8924,191736,7340,76274,5720,4564251,23989,4282428,25606,92974,5485,65538,4773,27436,2474,188849,7835,140551,6420,48298,4088,419640,11908,358281,10665,21353,3450,10817,1886,10536,2424,40006,4465,22714,2752,17292,2952,79760,4594,71248,4291,2750,865,1843,804,907,477,5762,1254,4293,934,1469,760,114359,6359,100484,5284,5218,1670,3563,1111,1655,1126,8657,1506,5967,1341,2690,658,65889,4505,54268,4287,2597,1000,1463,646,1134,769,9024,1572,5864,1356,3160,921,232684,7941,212249,7600,4723,1071,3388,973,1335,566,15712,2661,12347,2436,3365,944,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1744677,12690,1555414,12598,128646,4897,73324,4143,55322,3537,60617,4163,40296,3876,20321,2221,1435851,12825,1292594,12539,97452,4873,58588,4058,38864,2879,45805,3417,32014,3358,13791,1894,171438,6761,138207,5749,22510,3004,9767,1602,12743,2568,10721,1889,5885,1498,4836,1061,5737,1228,5237,1197,219,169,147,136,72,97,281,242,118,117,163,214,33298,3292,29718,3217,1988,654,1141,596,847,353,1592,467,988,414,604,237,23750,2355,20337,2317,2596,688,1213,489,1383,463,817,324,556,256,261,220,74603,3994,69321,3839,3881,1016,2468,706,1413,652,1401,453,735,364,666,286,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1953055,14969,1641317,18110,183179,7447,105190,7108,77989,4906,128559,6593,84643,5586,43916,3467,1399966,16563,1193722,17532,123513,6721,75895,6057,47618,4623,82731,5417,55958,4792,26773,2670,189746,7312,144127,6838,28626,3548,11709,2084,16917,2758,16993,2357,8981,1731,8012,1432,87100,5097,64780,4244,11667,2739,5718,1617,5949,2293,10653,2585,7364,2362,3289,1220,72559,5221,60046,4794,7551,1570,4798,1247,2753,1152,4962,1090,3012,915,1950,770,59977,4204,52610,3661,4276,1363,3072,1108,1204,784,3091,825,2096,715,995,575,143707,6831,126032,6591,7546,1854,3998,1228,3548,1243,10129,2076,7232,1615,2897,1240,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6056160,22146,5366815,21356,292829,9315,174278,7666,118551,6361,396516,11494,260046,8165,136470,7366,4614474,20262,4169941,19574,193225,8512,119615,6405,73610,5156,251308,8311,170417,6267,80891,5265,515172,13916,410536,11880,49393,5229,22616,2906,26777,3611,55243,4217,29951,2865,25292,3023,323271,9054,266296,8981,22663,3247,15467,2826,7196,1908,34312,3228,21470,2519,12842,2421,213841,6602,183181,6146,9891,1811,6602,1429,3289,991,20769,2213,13980,1657,6789,1219,89219,5273,67263,3619,8156,2693,3418,1148,4738,2429,13800,2314,9524,2126,4276,1259,300183,8741,269598,8515,9501,1784,6560,1545,2941,996,21084,2381,14704,1989,6380,1429,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,522214,6772,407952,7359,60534,3078,30314,2838,30220,3294,53728,4182,40611,3744,13117,1871,414455,7067,334390,6617,40138,3226,21711,2083,18427,2808,39927,3490,31140,3118,8787,1499,49305,5259,30843,4300,12370,2666,4551,1261,7819,2414,6092,1653,3754,1435,2338,902,11452,1745,8338,1376,1555,738,580,316,975,666,1559,856,1232,791,327,407,18555,1929,12696,1810,2649,1122,1579,911,1070,687,3210,1161,2049,671,1161,745,4793,1498,3477,977,312,242,257,225,55,92,1004,961,890,950,114,187,23654,2537,18208,2231,3510,1288,1636,962,1874,1053,1936,653,1546,634,390,290,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2259936,17207,2089060,17872,110162,4501,59610,4744,50552,4069,60714,4784,40761,4342,19953,2657,1849628,18872,1729426,19123,75385,5130,45594,4299,29791,3325,44817,3948,32040,3580,12777,1961,214454,8964,180812,7898,24510,3890,8648,2063,15862,3412,9132,1642,4961,1325,4171,1097,11198,1951,10597,1896,324,250,271,201,53,107,277,254,165,196,112,161,48223,3742,42964,3766,3172,1052,2261,759,911,706,2087,866,1298,617,789,538,31011,3318,27522,3250,1817,962,656,499,1161,766,1672,770,434,260,1238,720,105422,5959,97739,5540,4954,1464,2180,927,2774,1026,2729,1091,1863,734,866,766,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,436376,5284,410659,4931,9879,1522,6170,1335,3709,943,15838,2373,10926,1974,4912,1437,354488,5522,334334,5040,8609,1468,5520,1288,3089,882,11545,1761,8293,1533,3252,996,34059,3028,31713,2936,707,362,235,198,472,311,1639,691,752,373,887,618,2956,1063,1930,663,0,163,0,163,0,163,1026,708,709,662,317,232,14795,1826,13756,1825,266,204,205,181,61,88,773,345,536,275,237,184,4569,977,4138,924,216,261,129,148,87,126,215,260,215,260,0,163,25509,1951,24788,1984,81,89,81,89,0,163,640,480,421,270,219,268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3079158,18127,2840225,17670,134463,6116,60905,5384,73558,5114,104470,6990,64848,5499,39622,4654,2562137,22030,2382178,20273,99428,5984,49245,5288,50183,4395,80531,6047,51774,4821,28757,3665,270357,11128,230544,10010,26612,3353,7689,2032,18923,2718,13201,2442,7024,1595,6177,1643,19744,2803,17096,2582,1194,579,582,350,612,474,1454,680,613,500,841,447,41231,3528,36903,3247,1978,705,747,339,1231,554,2350,969,1471,530,879,652,35571,3917,32841,3543,1192,709,674,571,518,435,1538,536,552,275,986,473,150118,7072,140663,7254,4059,1114,1968,695,2091,808,5396,1539,3414,1110,1982,1096,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13051002,37723,8328241,44369,3844760,28392,2269808,29195,1574952,22726,878001,15991,604206,14872,273795,12038,10516631,40631,6806689,39699,3034448,30143,1855942,28318,1178506,20815,675494,16442,475671,12872,199823,10423,1285104,23498,670545,16613,511600,16959,256852,10340,254748,12517,102959,6859,58290,5298,44669,4931,176746,9378,110313,7821,45878,4057,21413,2787,24465,3232,20555,3388,12899,2481,7656,1725,200474,9550,123838,6718,60282,5805,30252,3634,30030,4457,16354,2544,11374,2187,4980,1174,209639,10115,119957,7273,74579,6107,33382,3957,41197,4397,15103,2657,9651,1771,5452,1669,662408,17371,496899,15080,117973,6863,71967,5355,46006,4478,47536,4213,36321,3889,11215,1843,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486681,9125,1240122,11305,166127,6890,102200,5471,63927,4182,80432,4322,59287,3464,21145,2503,1131247,11000,953581,11710,121121,5779,76213,4442,44908,4004,56545,3697,41917,3045,14628,2050,159591,7456,122299,6725,25091,3289,12778,2523,12313,2276,12201,1974,7838,1490,4363,1327,34465,3069,26141,2545,5090,1758,2539,1209,2551,1319,3234,1030,2673,942,561,343,35016,2990,28909,2666,3547,1082,2083,815,1464,759,2560,565,1983,514,577,403,25093,2935,20543,2535,2957,994,1824,617,1133,753,1593,610,1313,483,280,288,101269,6222,88649,5916,8321,2110,6763,1954,1558,661,4299,889,3563,857,736,310,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318995,4208,299720,4526,3655,828,2687,655,968,644,15620,1943,12572,1753,3048,872,238797,5178,225676,5080,2810,828,1919,561,891,634,10311,1585,8399,1392,1912,642,29243,2280,27177,2273,182,184,164,181,18,33,1884,643,1274,581,610,375,4782,1590,4058,1182,40,73,40,73,0,157,684,929,640,930,44,81,18272,2129,16628,2059,392,221,374,216,18,39,1252,527,897,399,355,302,5248,1123,4974,1108,20,32,20,32,0,157,254,231,254,231,0,157,22653,2127,21207,1955,211,168,170,154,41,60,1235,536,1108,527,127,123,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4195387,19113,3434871,21900,333819,7994,172602,7865,161217,7366,426697,9565,304604,9183,122093,7507,3246194,21680,2717107,21198,224331,7999,124243,6348,100088,6332,304756,8026,220558,7898,84198,5938,363154,10367,262966,8907,57913,4839,21225,2892,36688,4357,42275,3751,26720,2566,15555,2597,175257,6809,119858,5691,21524,2921,10333,1859,11191,2553,33875,3346,25461,2816,8414,1838,108589,4891,85289,4663,10408,1895,6282,1485,4126,1204,12892,2072,7343,1511,5549,1377,76117,4799,59298,4459,8340,1917,3825,1232,4515,1626,8479,1804,5752,1347,2727,1208,226076,6684,190353,5746,11303,1933,6694,1619,4609,1258,24420,2868,18770,2306,5650,1256,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3566785,15915,2859760,18666,293211,8442,157181,7017,136030,7123,413814,10965,275044,8850,138770,7378,2558090,18125,2091965,20008,207206,7717,114465,6417,92741,6612,258919,9697,172789,8323,86130,5076,362924,10562,247857,8902,49179,5249,20705,3007,28474,3788,65888,4786,39367,3431,26521,3154,233203,8468,177858,7632,14608,2602,8922,1974,5686,2015,40737,4100,28825,3464,11912,2143,122540,6669,96765,5152,8283,1740,4434,1156,3849,1367,17492,2978,11339,1793,6153,1802,64272,4575,54059,4125,3552,870,2172,817,1380,530,6661,1431,5254,1296,1407,516,225756,8280,191256,6978,10383,2493,6483,1457,3900,1704,24117,2612,17470,2312,6647,1568,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,711997,10856,691287,10830,6636,1396,4257,1017,2379,803,14074,2467,10839,1992,3235,1403,589312,9638,574451,9632,4888,1261,3198,964,1690,673,9973,1895,8298,1626,1675,917,64022,4473,61040,4414,1332,904,832,455,500,496,1650,1007,470,345,1180,950,6552,1198,5827,1181,0,200,0,200,0,200,725,605,610,603,115,130,20921,2900,19229,2674,227,260,227,260,0,200,1465,885,1200,803,265,282,7669,1347,7637,1357,0,200,0,200,0,200,32,49,32,49,0,200,23521,2855,23103,2824,189,176,0,200,189,176,229,316,229,316,0,200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2938890,12379,2696132,14511,127414,4471,73979,4073,53435,3815,115344,5716,82478,4618,32866,3032,2384007,12164,2210320,12501,94859,4220,55392,3624,39467,3487,78828,5092,58756,4050,20072,2742,224352,7523,188752,6935,18703,2759,9921,2065,8782,1556,16897,2302,10124,1684,6773,1393,51446,3688,43699,3576,3199,916,1528,490,1671,765,4548,1289,3206,1010,1342,565,88054,3735,78335,3787,4753,1057,3280,884,1473,676,4966,935,3294,757,1672,593,45559,2874,40917,2986,1887,628,1244,481,643,430,2755,761,1805,570,950,478,145472,5503,134109,5515,4013,1103,2614,799,1399,574,7350,1310,5293,1097,2057,523,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,279145,4794,257259,4948,14581,1660,9435,1556,5146,1511,7305,1512,5168,986,2137,978,217568,5889,201593,5989,11309,1576,7849,1423,3460,1244,4666,992,3967,840,699,458,28481,2991,25365,2909,1891,934,1120,595,771,609,1225,785,429,305,796,685,1651,615,1358,567,0,201,0,201,0,201,293,236,186,166,107,167,10106,2046,9094,1923,465,558,31,41,434,558,547,378,69,96,478,325,6566,1547,6130,1512,298,304,38,53,260,292,138,138,81,99,57,105,14773,2129,13719,2171,618,387,397,278,221,333,436,292,436,292,0,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,978691,16266,49954,4137,926584,16893,221950,9651,704634,15653,2153,939,995,586,1158,751,820782,16442,39193,3821,780225,16658,189613,9066,590612,14931,1364,631,777,477,587,409,73790,5572,4851,1293,68342,5242,15162,2550,53180,5146,597,445,142,167,455,414,17286,2719,1513,630,15773,2604,2707,1030,13066,2359,0,262,0,262,0,262,27693,3906,1836,861,25719,3678,3958,1266,21761,3495,138,172,76,129,62,108,17889,2885,1530,949,16359,2705,4269,1308,12090,2361,0,262,0,262,0,262,21251,3485,1031,532,20166,3309,6241,1556,13925,2732,54,98,0,262,54,98,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
