GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015EA,B25093_015MA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021MA,B25093_021EA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025EA,B25093_025MA,B25093_026MA,B25093_026EA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US46,233092,4186,3403,792,2098,658,399,233,181,139,94,112,527,440,104,133,30274,2069,18315,1547,4575,893,3483,879,1566,563,2250,582,85,102,131737,3034,85486,2661,15964,1913,10934,1586,4840,990,13325,1612,1188,486,67678,1941,42747,1997,6350,964,5522,1080,2543,714,10062,1300,454,246,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1693790,16621,16253,2327,7804,1545,2821,976,1874,850,1323,630,1913,789,518,280,157501,6533,92442,5068,25542,2863,13630,1613,6557,1228,18316,2287,1014,463,971485,11216,616248,11491,109507,6234,70026,4394,41480,3327,124031,5415,10193,1718,548551,6702,347400,6301,50180,3679,34806,2732,25874,2292,85288,4655,5003,1127,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5964183,30479,49834,4380,21665,2997,6775,1663,5075,1380,1968,741,11795,1955,2556,1104,600091,12516,313027,9685,92966,5423,57745,4606,39364,3566,93724,6142,3265,1009,3699228,24433,2222884,19933,452806,12187,298663,11148,182748,8886,509998,12107,32129,3564,1615030,13798,980027,12972,157787,6041,107067,5761,76465,4696,279389,8602,14295,2005,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,681563,7026,11217,1611,3997,947,1790,655,1389,543,1446,639,2543,847,52,85,92610,3650,41640,2975,18784,1797,14316,1532,6837,1303,10926,1621,107,109,408507,5876,237688,6555,59585,3536,35037,2752,22487,2124,52198,3462,1512,511,169229,3549,107267,3012,16949,1788,10551,1453,8182,1243,25657,1977,623,301,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,178405,3788,1861,645,691,392,354,262,182,189,231,263,403,286,0,157,12548,1284,5332,946,2259,550,1777,425,1336,509,1844,526,0,157,105389,2969,52888,2256,15378,1384,9588,1121,6874,1200,20228,2102,433,210,58607,1799,26888,1442,8129,1236,4686,835,4006,685,14265,1435,633,281,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2077417,16923,13856,1977,5739,1267,2344,784,1216,619,1756,729,2510,766,291,215,185781,6141,90196,4445,31821,2589,20973,2204,14990,1800,26522,2851,1279,479,1251800,12888,708758,12154,172222,6300,116633,5184,70825,3909,175422,6432,7940,1297,625980,7150,368153,6629,63901,3470,46346,3174,31374,2349,111220,4121,4986,1006,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1783549,14805,12400,1886,3155,910,1762,759,2169,874,1391,748,3520,1008,403,292,178616,5829,76621,4089,34966,3019,23784,2291,14236,1983,28190,2829,819,508,1065735,11690,564863,9884,158000,6566,101911,4594,65510,3942,168187,7262,7264,1384,526798,5510,278652,4882,55250,3120,45615,3308,31203,2506,112299,3812,3779,1012,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,518882,7414,5151,1261,2917,861,1060,780,18,33,560,406,288,217,308,424,43047,3042,26747,2729,4695,1074,3063,839,1981,816,5721,1262,840,470,281555,5157,195788,5460,25564,2328,17873,2149,10031,1844,28933,2209,3366,948,189129,4089,129445,3973,15416,1935,11500,1846,7094,1380,24434,2560,1240,479,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1565599,10504,15547,1769,7238,1500,2702,798,1065,406,982,421,3345,778,215,214,152795,3877,87759,3074,26875,2169,14746,1572,7520,1167,15469,1797,426,288,938924,8337,579615,7894,130795,4165,76288,3704,40873,2557,107245,4312,4108,701,458333,4484,248141,4625,51519,2716,36865,2054,27429,2037,91151,3524,3228,667,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,159792,4280,3043,1200,1410,844,516,418,530,504,0,201,587,362,0,201,21576,2090,9514,1341,4039,1074,2615,735,1554,734,3390,1022,464,628,88364,3065,55850,3090,11701,1550,5705,1327,4102,1153,10681,1465,325,185,46809,1963,29422,1900,4397,993,3404,828,1959,720,7388,1215,239,211,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,802024,10541,3346,1181,2409,1060,90,166,75,133,0,262,634,448,138,166,35054,3116,14096,2071,4618,1314,3466,1129,3539,1127,8267,1577,1068,600,430764,9092,232568,7690,42728,3908,31297,2611,24236,2878,80352,5398,19583,2846,332860,5570,224368,5513,22211,2310,15602,2056,9117,1620,54415,3460,7147,1305,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
