GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001EA,C08501_001MA,C08501_002MA,C08501_002EA,C08501_003MA,C08501_003EA,C08501_004EA,C08501_004MA,C08501_005EA,C08501_005MA,C08501_006EA,C08501_006MA,C08501_007EA,C08501_007MA,C08501_008MA,C08501_008EA,C08501_009EA,C08501_009MA,C08501_010EA,C08501_010MA,C08501_011EA,C08501_011MA,C08501_012EA,C08501_012MA,C08501_013MA,C08501_013EA,C08501_014MA,C08501_014EA,C08501_015EA,C08501_015MA,C08501_016EA,C08501_016MA,C08501_017EA,C08501_017MA,C08501_018EA,C08501_018MA,C08501_019MA,C08501_019EA,C08501_020EA,C08501_020MA,C08501_021EA,C08501_021MA,C08501_022EA,C08501_022MA,C08501_023EA,C08501_023MA,C08501_024MA,C08501_024EA,C08501_025MA,C08501_025EA,C08501_026EA,C08501_026MA,C08501_027EA,C08501_027MA,C08501_028EA,C08501_028MA,C08501_029EA,C08501_029MA,C08501_030MA,C08501_030EA,C08501_031EA,C08501_031MA,C08501_032EA,C08501_032MA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035MA,C08501_035EA,C08501_036MA,C08501_036EA,C08501_037MA,C08501_037EA,C08501_038EA,C08501_038MA,C08501_039EA,C08501_039MA,C08501_040EA,C08501_040MA,C08501_041MA,C08501_041EA,C08501_042MA,C08501_042EA,state
0400000US30,507615,7648,22520,1906,51746,2687,203458,4712,96688,2341,52400,2748,80803,3914,388869,8380,15554,1861,39808,2729,158125,4967,74090,3297,40829,2449,60463,3730,45136,3657,2852,760,5764,1463,18629,2231,8690,1286,4266,944,4935,1078,4003,1021,211,155,464,466,1094,529,963,498,296,226,975,614,36365,2539,3368,764,4129,998,14335,1533,6220,1382,3219,783,5094,926,33242,2771,535,277,1581,595,11275,1777,6725,1383,3790,807,9336,1304,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1016160,8079,45114,2429,103986,2949,423178,5222,189173,3650,102982,3943,151727,4272,831858,8919,34276,2296,83954,3068,347653,6707,154889,3882,85436,3399,125650,4059,91227,5103,5753,1101,10060,1616,43210,3532,16498,1929,6915,1261,8791,1424,6966,1760,388,259,618,376,2145,753,1485,739,1604,813,726,410,39233,2683,4112,881,7071,1327,12345,1518,6031,1117,2902,615,6772,1116,46876,3129,585,263,2283,664,17825,1926,10270,1312,6125,949,9788,1347,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1401743,11724,40708,2761,130496,3953,645704,7175,294537,4880,131701,4607,158597,6289,1100194,13351,25694,2805,98216,4029,510799,8773,236087,5049,104500,4953,124898,5463,137326,6813,8173,1448,15673,2285,62265,4656,28862,2837,12468,1867,9885,1291,42679,4071,1517,560,6251,1255,20421,3025,6736,1312,3295,1090,4459,1009,61260,4295,5132,1345,8425,1357,26195,3104,10588,1749,4459,958,6461,1308,60284,4284,192,182,1931,675,26024,2738,12264,1791,6979,1224,12894,1898,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,680280,9933,31809,2214,67901,3437,244290,6193,150757,3655,80635,3180,104888,4443,546477,8758,20466,1746,53860,3320,195567,5474,121975,3463,66987,3312,87622,4214,59226,4647,5403,1219,6319,1440,25381,3047,11796,1926,5464,1197,4863,1165,3747,1170,397,304,1159,673,513,407,813,457,348,288,517,343,26322,3151,3657,966,5534,1363,8518,1820,3504,1040,1704,527,3405,787,44508,3568,1886,626,1029,396,14311,1739,12669,1635,6132,1069,8481,1412,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4059360,24735,114958,5529,340462,6853,1641741,15193,937741,9833,434720,8564,589738,12077,3089063,21868,71335,4466,245407,6618,1235307,15570,729136,9985,345725,7504,462153,10099,345209,10623,18756,2188,36103,3378,148301,7225,72540,5533,27801,2565,41708,3431,217578,8348,7589,1556,24580,2958,102319,5619,42827,3312,18354,2337,21909,2583,205840,9063,15410,2033,27204,3256,88138,6317,37426,2997,15529,2185,22133,1916,201670,6892,1868,605,7168,1294,67676,3822,55812,3611,27311,2437,41835,3459,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,858922,12220,34565,3031,92074,4888,363743,6258,166273,4750,87446,3119,114821,4837,681629,12046,25348,3074,71679,4212,289822,6923,133304,4916,71636,3290,89840,4523,91686,6193,4702,1309,11742,2209,42592,3845,18047,2656,7066,1406,7537,1582,9679,2254,145,181,1983,1171,4295,1579,1122,480,895,533,1239,653,31800,3402,3034,952,3958,943,12747,1824,4354,1326,3303,1061,4404,1144,44128,3712,1336,940,2712,1112,14287,2534,9446,1810,4546,1010,11801,1442,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9832005,34970,244633,6851,831654,13355,4355642,19404,2123441,15878,967848,13889,1308787,14540,5076878,29655,119193,5328,400755,9450,2032726,19740,1198462,14276,565191,10363,760551,12170,594657,14536,32833,3473,56743,4531,247513,9199,129869,5592,57868,3797,69831,4036,2970057,23922,42572,3950,263948,7771,1556990,17258,568984,12385,238289,8524,299274,8866,780400,19628,42429,3452,90986,5653,366249,13783,130222,6077,59597,4267,90917,4794,410013,10362,7606,999,19222,2086,152164,6008,95904,5744,46903,3999,88214,4777,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4782775,26169,175012,6937,455870,10134,2068372,15271,1048966,10979,453552,9438,581003,11870,3884026,27182,123646,6492,351662,10767,1684291,17009,862775,11675,378047,8689,483605,10048,421516,12818,26932,2839,55583,5504,196056,8040,79069,5272,30740,3161,33136,3147,45746,4044,3872,1233,8034,1620,19125,2123,8648,1683,2701,844,3366,747,139810,6349,15569,2151,27626,3062,54386,3937,21651,2548,8036,1446,12542,1774,291677,9011,4993,1402,12965,1890,114514,7055,76823,5051,34028,3166,48354,3034,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,435473,5546,17795,1737,53818,2707,189536,4328,74061,2283,40782,2388,59481,3013,355231,6053,12059,1224,44137,2719,154037,4148,61931,2580,33600,2105,49467,2877,37209,3528,2096,616,4732,1696,18366,2723,5824,858,2784,685,3407,819,2440,824,40,60,393,285,1087,636,387,278,367,344,166,147,21830,2290,3070,1303,3364,906,8711,1745,2682,569,1783,548,2220,657,18763,2227,530,335,1192,553,7335,1421,3237,900,2248,547,4221,784,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5495667,23168,225749,5988,530142,7959,2278616,12766,1170213,9152,560889,9130,730058,11691,4579498,23830,156006,5067,408370,9435,1911023,14440,998018,10044,483338,9076,622743,12103,422407,11605,35480,2770,58675,4798,187507,6561,74308,4563,31336,2799,35101,2928,79064,4693,4745,1308,11604,2056,34090,3264,14139,1884,7051,1427,7435,1123,182014,8362,24221,2330,40531,4053,63034,4866,25978,3143,12677,1916,15573,1636,232684,7941,5297,1124,10962,2626,82962,4699,57770,3655,26487,2726,49206,3925,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1741248,12749,72259,3839,179988,4717,761401,7323,338511,5533,161922,4424,227167,5330,1431109,13357,51756,3304,140265,4614,629431,7836,283526,5156,137381,3873,188750,5076,172191,6943,10877,1548,23074,2422,82085,4448,29572,2579,11191,1947,15392,1853,6410,1396,367,295,809,371,2886,1037,1382,570,282,188,684,326,56935,4233,5633,1121,11567,2218,20973,2250,8429,1559,4932,996,5401,996,74603,3994,3626,1034,4273,1247,26026,2426,15602,1610,8136,1152,16940,1768,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2003410,16021,66162,3821,186507,5911,898768,9682,405007,6864,187090,6070,259876,8053,1443135,17056,41134,2792,123127,5042,639729,9740,301938,7215,145133,5756,192074,6230,196276,7475,10845,1565,22102,2756,94474,5305,36474,3106,13747,1959,18634,2373,89036,5040,4430,1289,13546,2567,44900,3732,14449,1804,5350,1053,6361,1226,131256,6503,8772,1614,20788,2456,63061,4890,19413,2155,7663,1488,11559,1506,143707,6831,981,445,6944,1415,56604,4302,32733,3311,15197,2027,31248,2703,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5998480,24662,221655,5605,537021,9185,2442087,14416,1280937,8948,643063,9926,873717,11834,4552156,20122,131274,4958,361405,8608,1833564,15743,1022428,8724,513891,9251,689594,11345,508680,14257,42799,3294,59203,4767,216546,7194,93512,5224,43785,3143,52835,3309,335489,9268,10103,1915,44169,4022,162273,5925,54326,3599,29518,2759,35100,3163,301972,8494,30571,2537,57671,3541,119115,6296,40465,2809,19333,2113,34817,2577,300183,8741,6908,1305,14573,1697,110589,4992,70206,4229,36536,3076,61371,3124,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,504436,9257,20495,2179,49382,2962,198720,5420,108169,4414,52622,3281,75048,3656,406743,8113,10519,1571,34239,3153,160576,4916,93658,3955,44087,3020,63664,3303,43335,4661,4406,1282,5429,1279,19212,3077,7108,1558,3353,880,3827,1398,7400,1476,507,288,1522,819,2762,880,922,457,583,326,1104,658,23304,2297,4237,694,6121,1242,8171,1740,1682,749,1141,470,1952,808,23654,2537,826,330,2071,730,7999,1767,4799,1360,3458,957,4501,1108,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2223124,18579,87974,6049,221949,6807,950199,11461,462874,7876,212994,6399,287134,8717,1813322,18663,57617,4888,169704,6265,779090,11811,385536,8367,181820,5676,239555,7585,216379,9382,12160,1970,27901,3922,102677,6429,43261,4203,13631,1720,16749,2227,10618,1950,335,228,1423,525,4930,1398,2203,956,833,401,894,349,77383,5416,15561,1978,16592,2188,26290,3303,9123,1911,3889,978,5928,1311,105422,5959,2301,978,6329,1320,37212,3708,22751,2564,12821,1840,24008,2861,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,439234,5466,20565,1962,44439,2352,176491,3513,83235,2068,46091,2834,68413,2706,357014,5690,15854,1858,36409,2366,144628,3510,68161,2139,37755,2826,54207,2476,34426,3044,2147,673,3389,955,17583,2215,5559,1226,2339,604,3409,809,2869,1016,220,165,118,96,1122,870,663,533,228,238,518,441,19416,2032,1715,562,3176,853,5341,1135,3756,1095,2010,481,3418,772,25509,1951,629,364,1347,521,7817,1256,5096,1048,3759,719,6861,1171,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3125313,19369,121268,4748,298786,7319,1359992,11619,661000,9244,298030,8332,386237,9397,2602298,22201,92562,4706,239783,7840,1129633,14058,559474,9461,253845,7347,327001,8983,276682,11416,18320,2864,36156,4341,130642,7007,49486,3307,19765,2331,22313,2867,19093,2689,779,495,3182,1222,8909,1605,2999,1069,1812,732,1412,553,77122,5040,7604,1389,14246,2240,30236,3459,12608,1913,5191,1216,7237,1048,150118,7072,2003,695,5419,1317,60572,4478,36433,4156,17417,2230,28274,2758,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13062275,40333,451736,12309,1300242,16033,6029928,26571,2674311,19450,1142664,16494,1463394,16645,10534296,42608,306950,10150,1016165,15609,4899770,29749,2187771,20951,936717,15339,1186923,15408,1282273,23248,89907,5752,156909,8722,610700,14164,237664,9416,90918,4963,96175,5339,175871,9461,6338,1355,23328,3460,75476,6459,30443,3037,18525,2422,21761,2848,407427,11675,38112,3998,71205,4459,170149,9213,58332,4832,29810,3434,39819,3365,662408,17371,10429,2016,32635,3332,273833,11581,160101,7477,66694,4248,118716,6644,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486471,9683,89111,4070,195180,4269,684763,7276,251794,4267,113063,4659,152560,5155,1131486,11061,65698,3569,143134,4652,524116,8624,194538,5775,87779,4240,116221,4500,159941,7347,12524,2065,27999,2575,71134,4203,26514,2993,9803,1635,11967,1667,34266,3075,3084,1410,5028,1185,16169,2494,4392,1003,2538,741,3055,743,59509,4313,6468,1328,14421,2319,23337,2731,6821,1304,3098,806,5364,1356,101269,6222,1337,422,4598,1214,50007,4421,19529,2675,9845,1396,15953,1915,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316474,4492,12408,1440,31679,1995,117062,2908,67616,2204,33639,2614,54070,2384,237893,5273,7342,1077,21169,1935,87096,2993,55233,2237,25404,1997,41649,2254,28607,2377,1614,610,2899,867,12715,1472,5332,1107,2771,805,3276,763,4291,1576,154,122,1474,1079,1590,827,423,274,143,121,507,336,23030,2386,2784,741,5029,1075,8381,1334,2422,586,1885,546,2529,692,22653,2127,514,320,1108,608,7280,1215,4206,826,3436,767,6109,994,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4104609,20778,138633,6090,399572,8113,1757612,15423,879116,9002,399683,8661,529993,10375,3238207,22012,86750,4584,293829,8199,1393468,16495,710568,8715,328080,8740,425512,9688,351323,10417,20689,2284,42493,4237,158073,5609,69271,4264,27875,3182,32922,3198,108188,5850,5073,1257,12705,2263,50958,4231,19251,2068,8874,1292,11327,1638,180815,7585,21123,2825,39974,3505,67682,4980,24763,2801,11691,1936,15582,1953,226076,6684,4998,1126,10571,1931,87431,4901,55263,3708,23163,2374,44650,2900,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3522777,16982,111290,4930,334095,6221,1600535,11910,720010,7246,326964,8103,429883,8819,2524821,18511,73271,4080,225241,6723,1131303,12884,529361,8229,248611,8287,317034,7694,356489,10031,14188,1900,36620,4113,175647,7412,76029,4260,25165,2480,28840,2804,230898,8404,8146,1727,27675,3305,125757,6390,35697,3405,14364,2084,19259,2592,184813,7249,11807,1811,35561,3900,83664,5058,24909,2445,12386,1852,16486,1925,225756,8280,3878,1013,8998,1949,84164,5100,54014,4680,26438,2391,48264,3503,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,689553,10820,23264,2659,65203,4077,283263,6692,151394,4483,65477,3864,100952,4705,573820,9423,16086,2390,51969,3404,235606,7045,129794,4411,56156,3840,84209,4276,58792,4108,4028,1157,5929,1267,27608,2725,10567,1846,3847,1032,6813,1361,5997,1219,364,302,1486,661,2344,856,582,367,362,293,859,451,27423,3090,2067,740,4808,1301,9631,1789,5697,1235,1953,699,3267,888,23521,2855,719,384,1011,482,8074,1684,4754,1209,3159,1065,5804,1047,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2893455,13652,139400,4551,297337,5671,1162141,8631,614588,5672,313991,5890,365998,6343,2344572,12662,94675,3849,222517,5288,951830,8074,510440,6086,264233,5540,300877,6338,219274,7722,17505,2096,26001,2745,96406,5004,43230,2918,17671,1518,18461,1699,49858,3585,3465,1072,10607,1972,20668,2449,6993,1304,4122,1109,4003,901,134279,4739,19913,1759,31689,2684,40549,2651,19013,1917,10436,1342,12679,1383,145472,5503,3842,800,6523,1090,52688,3524,34912,2584,17529,1718,29978,2229,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,286661,5554,11322,1741,26562,2400,123188,3801,52957,2421,32748,2638,39884,3237,223300,6375,9029,1629,20110,2483,95893,4184,42106,2811,24692,2133,31470,2774,30060,2978,1147,550,3138,1014,14851,2282,5004,872,3148,1113,2772,724,1747,622,28,50,240,302,396,300,243,215,203,176,637,381,16781,2684,672,364,2796,1102,6916,1819,2613,955,1810,754,1974,866,14773,2129,446,314,278,244,5132,1265,2991,902,2895,1139,3031,741,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,978180,16554,12991,2551,74935,5173,481982,10126,230957,6615,83158,4831,94157,5630,821204,16498,10281,2358,64851,5096,413968,10602,192044,6656,67259,4372,72801,5390,73955,5604,857,729,4140,1112,37800,3953,19562,2476,5198,1235,6398,1464,17043,2683,337,274,1300,598,6045,1569,5460,1201,2003,779,1898,714,44727,4798,1357,619,3635,1162,16595,2595,8861,2016,5647,1466,8632,1899,21251,3485,159,242,1009,511,7574,2056,5030,1399,3051,1177,4428,1005,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
