GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002EA,B25072_002MA,B25072_003EA,B25072_003MA,B25072_004EA,B25072_004MA,B25072_005MA,B25072_005EA,B25072_006EA,B25072_006MA,B25072_007EA,B25072_007MA,B25072_008EA,B25072_008MA,B25072_009EA,B25072_009MA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012EA,B25072_012MA,B25072_013EA,B25072_013MA,B25072_014EA,B25072_014MA,B25072_015MA,B25072_015EA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024MA,B25072_024EA,B25072_025EA,B25072_025MA,B25072_026EA,B25072_026MA,B25072_027MA,B25072_027EA,B25072_028EA,B25072_028MA,B25072_029EA,B25072_029MA,state
0400000US45,595430,11967,54447,3852,8854,1574,4788,1187,4778,933,3594,895,28495,3255,3938,1115,152999,6571,37438,3394,21126,2880,14445,2288,13087,2061,54579,4209,12324,1962,309112,9557,77892,5841,37073,3610,29860,3243,25883,2596,103566,5804,34838,3488,78872,4214,13573,1794,5384,964,8397,1521,4895,1100,32949,3251,13674,1874,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,111168,3817,16994,1587,4268,1206,3253,891,1510,698,953,476,6381,1270,629,339,26340,2470,8935,1327,3682,1039,2567,951,2165,796,7085,1471,1906,721,44775,2942,17160,2218,5379,1186,4685,1318,3593,984,10061,1882,3897,808,23059,1779,4859,963,2319,717,2266,591,1662,650,10115,1476,1838,505,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,894865,13978,89385,4187,17296,2596,11571,2000,8394,1627,7344,1493,37599,3885,7181,1624,247519,6156,63765,4031,36563,3842,30246,3358,21921,2488,75776,4071,19248,2783,442378,10914,125167,6539,49814,4037,50946,4424,32036,3227,139022,5845,45393,3720,115583,4996,20425,2284,8805,1393,16344,2001,11590,2171,40817,3334,17602,2035,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3659691,28117,352038,9675,54214,3961,37474,3643,32354,3250,24147,3232,173538,8334,30311,3264,1085616,16655,294493,10980,162798,7985,128950,7271,98825,6185,347952,11929,52598,4519,1807437,19923,485600,13276,235925,10262,201517,10494,154647,6923,602627,13658,127121,6356,414600,9627,60198,3902,32754,2901,40541,3253,36477,3343,192029,7794,52601,3646,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,293885,6727,46233,2800,9491,1561,6910,1399,4954,1483,4772,1200,18447,2029,1659,618,91071,4245,26792,2419,14600,1866,10693,1609,7984,1611,27409,2663,3593,942,128100,5660,37957,3245,18478,2757,13857,2035,11100,1903,38316,3368,8392,1678,28481,2378,4715,1034,2320,698,3249,829,3171,971,11439,1622,3587,982,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,78224,3675,10097,1525,1132,542,748,513,2092,1228,974,589,4714,1101,437,297,17730,1731,4402,811,2769,767,2209,806,2065,711,5574,1242,711,298,33653,2741,8335,1371,4038,1059,3709,848,3301,795,11863,1955,2407,722,16744,1520,2541,833,1810,699,2044,517,1897,696,6325,1113,2127,648,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1043463,11870,93708,3981,14826,1817,11084,2101,9686,1715,6115,1237,44520,3227,7477,1397,279526,7062,77128,4551,45661,4037,36866,3132,24880,2428,83504,5017,11487,1726,532034,10340,145313,6222,69504,4616,56866,3577,44068,3806,180705,6963,35578,3077,138195,4891,23303,2192,12147,1775,14117,1610,11905,1612,60472,3566,16251,1945,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1056828,14219,111649,4577,15906,2503,14855,2035,11892,2084,11508,2152,50892,3645,6596,1510,303714,8070,85181,4917,47852,3753,41749,3855,28622,3302,89430,5774,10880,1701,490664,10487,126121,7244,68330,4826,58540,4305,45082,3665,164613,7333,27978,3402,150801,5492,21273,1940,11912,1753,17175,2346,14037,2023,73530,3904,12874,1844,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,196426,6466,20836,2403,3975,1086,1381,690,1479,652,1382,744,9560,1593,3059,867,43260,3369,10706,1544,4425,1163,4205,1119,3644,1067,13439,2041,6841,1551,100704,4317,24324,2728,9103,1684,10220,1748,6756,1564,31394,2696,18907,1860,31626,2685,5708,1010,3277,839,3443,971,3480,1091,8221,1400,7497,1498,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,784694,9580,100862,4494,22686,2601,13875,1759,7210,1354,7854,1649,44440,3956,4797,1096,197626,5249,77402,3837,27227,2675,20744,2338,14090,1938,51000,3737,7163,1112,342380,7869,111061,5358,43681,3364,39022,2787,27774,2275,98595,4430,22247,1990,143826,4909,23400,2265,12974,1484,15957,1912,14227,1955,63434,3749,13834,1530,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,66004,3869,10575,1748,2338,818,772,458,1144,647,1169,649,4374,1018,778,463,14993,2286,4777,1169,2574,946,1809,722,1038,556,3972,1129,823,316,30723,2656,9472,1582,3914,1010,3425,1041,2405,720,7467,1573,4040,1166,9713,1395,1773,668,767,444,1101,484,1113,423,3573,1030,1386,466,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,389281,10101,22967,2375,2120,919,1158,642,1362,729,900,550,6801,1444,10626,1974,76139,4868,9499,2088,4267,1173,5079,1149,4293,1343,20667,2823,32334,2973,214389,7450,25473,2859,13368,2229,14277,2376,10959,1885,47317,3842,102995,6051,75786,4366,7216,1353,4118,1217,6040,1446,4745,1220,15559,2369,38108,3269,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
