GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001EA,B17021_001MA,B17021_002EA,B17021_002MA,B17021_003EA,B17021_003MA,B17021_004MA,B17021_004EA,B17021_005MA,B17021_005EA,B17021_006MA,B17021_006EA,B17021_007MA,B17021_007EA,B17021_008EA,B17021_008MA,B17021_009EA,B17021_009MA,B17021_010MA,B17021_010EA,B17021_011MA,B17021_011EA,B17021_012MA,B17021_012EA,B17021_013MA,B17021_013EA,B17021_014MA,B17021_014EA,B17021_015MA,B17021_015EA,B17021_016MA,B17021_016EA,B17021_017MA,B17021_017EA,B17021_018EA,B17021_018MA,B17021_019EA,B17021_019MA,B17021_020MA,B17021_020EA,B17021_021MA,B17021_021EA,B17021_022MA,B17021_022EA,B17021_023MA,B17021_023EA,B17021_024MA,B17021_024EA,B17021_025EA,B17021_025MA,B17021_026EA,B17021_026MA,B17021_027EA,B17021_027MA,B17021_028MA,B17021_028EA,B17021_029MA,B17021_029EA,B17021_030EA,B17021_030MA,B17021_031EA,B17021_031MA,B17021_032EA,B17021_032MA,B17021_033MA,B17021_033EA,B17021_034MA,B17021_034EA,B17021_035EA,B17021_035MA,state
0400000US36,19337685,4757,2722257,47366,1895427,40235,729367,26760,686041,26272,43326,4224,1166060,28307,203721,14529,149691,13187,54030,3605,962339,26913,905237,25923,57102,4241,826830,17660,540688,13038,451655,12227,89033,4468,286142,9620,16615428,47153,13882542,46266,10162132,65650,10085263,65043,76869,7327,3720410,54592,1063808,31228,980754,30041,83054,6150,2656602,51168,2526883,49185,129719,7355,2732886,28515,2143636,21658,1720977,20867,422659,9525,589250,13615,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10009042,3839,1471339,35219,1051340,30516,385638,21672,368159,21705,17479,2455,665702,27949,146909,14519,111018,12448,35891,3904,518793,23329,493004,22739,25789,2635,419999,12638,281262,9582,227391,8530,53871,4193,138737,6998,8537703,35686,7222083,39129,5556445,58203,5537750,57923,18695,3147,1665638,40988,463336,21335,425681,19535,37655,4145,1202302,34389,1141270,34085,61032,5337,1315620,19055,1083627,13699,903506,13583,180121,7056,231993,9918,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,729355,1188,75279,5405,39872,4043,14683,3183,14185,3081,498,371,25189,3856,5285,1463,3704,1361,1581,539,19904,3986,18842,3885,1062,390,35407,3142,23669,2438,16532,1809,7137,1634,11738,1724,654076,5419,530258,6777,442854,9803,441542,9718,1312,661,87404,7719,35070,5187,32071,4526,2999,1202,52334,6175,49017,5651,3317,1116,123818,5641,102420,4356,83631,4218,18789,2372,21398,2701,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11330762,4496,1582931,31003,1070255,28747,334611,18252,318978,18170,15633,2220,735644,24271,134363,12029,99358,10765,35005,3438,601281,24011,562315,23292,38966,3525,512676,12663,350529,9201,283724,8692,66805,4177,162147,6494,9747831,31083,8122450,31753,6248381,43614,6233133,43633,15248,2539,1874069,37354,588635,19564,542152,17992,46483,4177,1285434,31159,1207571,29197,77863,5081,1625381,17089,1365493,14224,1131456,15331,234037,7364,259888,8278,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3814990,2186,603864,16323,436105,15751,170046,11271,163912,11308,6134,1061,266059,12108,57223,5730,43161,5162,14062,1817,208836,11278,196078,10821,12758,1700,167759,6085,110778,4307,87969,4102,22809,2090,56981,3971,3211126,16589,2734893,19549,2104530,21888,2098557,22042,5973,1397,630363,20733,202466,10612,190856,10315,11610,1723,427897,16067,403890,15372,24007,2675,476233,10307,395442,7690,330624,7186,64818,3819,80791,5180,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4064467,2475,537974,19115,332718,18352,146795,11895,133863,11335,12932,2604,185923,13358,44059,5492,30063,4585,13996,2354,141864,12503,128720,12185,13144,2196,205256,8665,119507,5294,88131,4251,31376,2921,85749,5805,3526493,18810,2895733,23101,2311290,29245,2291145,28609,20145,2719,584443,22929,195435,15766,177051,14558,18384,2904,389008,20601,353738,19388,35270,3581,630760,11882,473153,8115,356036,8436,117117,5137,157607,7672,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12398112,4585,1548720,31552,987938,29743,321821,17494,305537,17616,16284,1826,666117,26426,127081,10496,89008,8982,38073,3580,539036,22905,501906,22917,37130,3284,560782,11132,383519,8393,319734,7938,63785,3344,177263,7318,10849392,31028,9096943,31503,7080224,42208,7060301,42120,19923,2675,2016719,39451,630984,23440,582347,21531,48637,4214,1385735,34591,1308822,33093,76913,4414,1752449,16478,1447943,12610,1201954,12891,245989,6996,304506,9926,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018556,943,118367,9887,75043,9742,23683,5925,22308,5934,1375,701,51360,8142,6617,2352,4593,1923,2024,831,44743,8044,42772,7916,1971,804,43324,3439,30911,2700,26902,2803,4009,1074,12413,2273,900189,10183,747608,11860,572214,14574,570133,14526,2081,849,175394,12545,47226,6755,44149,6196,3077,1101,128168,11961,120504,11620,7664,1584,152581,7296,126026,5729,105220,5663,20806,2531,26555,3269,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4882720,2812,751907,19900,543459,18276,174421,15128,166566,15037,7855,2101,369038,17664,57179,8311,43258,7762,13921,2110,311859,16882,296889,16324,14970,2641,208448,8677,145750,5853,123507,5788,22243,2066,62698,5358,4130813,20049,3517214,25478,2644784,33716,2634657,33954,10127,2669,872430,27754,215486,13599,201461,12816,14025,2493,656944,23182,628321,22611,28623,3194,613599,15972,506090,11547,427691,10061,78399,4578,107509,7675,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,838991,1814,109099,6423,71758,5745,23222,3714,21610,3687,1612,665,48536,4940,9588,2408,8186,2259,1402,525,38948,4899,37229,4697,1719,530,37341,2964,22560,1984,17590,1888,4970,1355,14781,2046,729892,6807,598981,9193,491199,11565,489928,11542,1271,566,107782,7202,38870,4438,35011,4085,3859,1002,68912,6416,63405,6111,5507,1179,130911,5879,108298,3898,90976,3591,17322,2196,22613,3055,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6555389,3060,980284,25177,707941,22922,261500,16396,249158,16412,12342,2074,446441,17377,79884,10029,59589,9040,20295,2633,366557,17450,344678,17236,21879,2692,272343,11425,197011,8552,162995,7323,34016,3168,75332,5429,5575105,25910,4743007,31322,3661975,39146,3650959,39598,11016,2115,1081032,28309,326968,17972,300841,16703,26127,3414,754064,24816,717176,23892,36888,3819,832098,16307,684156,11480,570763,10196,113393,5277,147942,7695,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27676343,7676,4076905,62508,3194725,59966,1346281,39281,1297538,38482,48743,4576,1848444,54416,333040,19859,253122,19338,79918,5729,1515404,51937,1450492,50818,64912,5297,882180,18598,573218,13640,458733,12757,114485,5537,308962,11568,23599438,63828,20682240,68675,15824939,93866,15764764,93280,60175,4781,4857301,71078,1460510,46245,1372658,42940,87852,6793,3396791,57200,3218252,54272,178539,9172,2917198,33027,2354595,22401,1943176,21601,411419,11444,562603,18009,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3052633,2684,296557,16717,206594,14733,108641,10964,100748,10955,7893,2059,97953,9612,20673,4739,12877,4073,7796,1824,77280,8468,70705,8131,6575,1515,89963,6823,46026,3704,30138,2989,15888,2042,43937,4612,2756076,17415,2480989,19515,2098954,22908,2086649,22802,12305,2054,382035,19590,134847,13282,123610,12119,11237,2204,247188,15515,233302,15043,13886,1868,275087,10242,206247,5721,161193,4831,45054,3604,68840,5963,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,599862,654,67841,5946,39242,5356,17065,3882,15231,3843,1834,647,22177,3307,5286,1736,3172,1285,2114,805,16891,2930,16027,2913,864,360,28599,2874,17702,1673,13044,1580,4658,946,10897,2152,532021,5991,422973,7130,339974,7770,338743,7845,1231,498,82999,6737,27543,3896,25668,3597,1875,722,55456,5834,50810,5326,4646,1169,109048,4316,85279,3370,66540,2919,18739,2015,23769,2057,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8221024,3096,874483,27673,582444,25766,210599,17113,194664,17210,15935,2150,371845,21494,61909,7311,42061,6427,19848,2693,309936,18252,289310,17746,20626,2873,292039,9918,170506,6287,133419,5106,37087,3316,121533,7106,7346541,28006,6270040,28812,4929727,39035,4903600,39149,26127,3441,1340313,33085,401537,19947,370862,18704,30675,3957,938776,25566,887513,24620,51263,5033,1076501,17003,859137,13388,698020,12524,161117,7122,217364,8285,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7273713,3235,802159,24114,516279,20728,209806,16553,189773,16702,20033,2875,306473,19483,74981,8768,50353,7921,24628,3071,231492,16734,207928,16329,23564,3100,285880,9627,169103,6094,127177,5863,41926,3245,116777,6926,6471554,24350,5373520,30553,4305880,38659,4277688,38789,28192,2750,1067640,28908,373261,18325,338240,16976,35021,3998,694379,23546,638621,22640,55758,3893,1098034,20271,837481,13763,626908,13338,210573,7524,260553,11665,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1762467,2041,336301,14216,237009,13657,93160,9218,90315,9083,2845,969,143849,10723,36067,6593,26903,5563,9164,1775,107782,9519,100514,9125,7268,1725,99292,5168,68422,3744,54136,3530,14286,1678,30870,3407,1426166,14254,1211799,14965,961666,17511,959254,17202,2412,1075,250133,11217,91016,6947,84781,6526,6235,1261,159117,10106,148648,10160,10469,1940,214367,6752,185344,5659,159540,5083,25804,2724,29023,3127,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5645194,2570,639564,18029,390020,18220,131872,9232,123875,9115,7997,1300,258148,14921,55145,6794,37680,5810,17465,2326,203003,12902,189270,12759,13733,1737,249544,9538,150359,5533,112680,5012,37679,2851,99185,6805,5005630,17603,4118543,20323,3294078,29684,3287281,29807,6797,1105,824465,24197,279984,12814,255402,11796,24582,2582,544481,20705,506086,19270,38395,3532,887087,15470,721559,11348,580257,10791,141302,5031,165528,7316,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,565242,890,64054,6154,40741,5455,18781,4266,17811,4361,970,506,21960,4323,3925,1696,2506,1462,1419,737,18035,3863,16941,3910,1094,556,23313,2562,15225,2114,11178,1848,4047,1067,8088,1524,501188,6108,418415,7434,343581,10833,342313,10930,1268,806,74834,7832,27825,5131,26131,5046,1694,800,47009,5085,42997,4840,4012,1239,82773,4345,64852,3278,53135,3080,11717,1643,17921,2693,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3306715,1129,1468798,31819,1217844,29279,443637,22185,441531,22172,2106,901,774207,25453,161555,14083,137745,13305,23810,2644,612652,22483,589288,21785,23364,3372,250954,9029,210551,7940,186819,7639,23732,2850,40403,3775,1837917,31679,1638930,32282,1063402,33839,1062321,33751,1081,671,575528,24618,158367,15584,144694,14135,13673,2638,417161,20097,400367,19702,16794,2811,198987,6853,175181,5632,154920,5662,20261,2624,23806,3159,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
