GEO_ID,B24092_001E,B24092_001M,B24092_002E,B24092_002M,B24092_003E,B24092_003M,B24092_004E,B24092_004M,B24092_005E,B24092_005M,B24092_006E,B24092_006M,B24092_007E,B24092_007M,B24092_008E,B24092_008M,B24092_009E,B24092_009M,B24092_010E,B24092_010M,B24092_011E,B24092_011M,B24092_012E,B24092_012M,B24092_013E,B24092_013M,B24092_014E,B24092_014M,B24092_015E,B24092_015M,B24092_016E,B24092_016M,B24092_017E,B24092_017M,B24092_018E,B24092_018M,NAME,B24092_001EA,B24092_001MA,B24092_002MA,B24092_002EA,B24092_003MA,B24092_003EA,B24092_004MA,B24092_004EA,B24092_005EA,B24092_005MA,B24092_006EA,B24092_006MA,B24092_007EA,B24092_007MA,B24092_008MA,B24092_008EA,B24092_009MA,B24092_009EA,B24092_010EA,B24092_010MA,B24092_011MA,B24092_011EA,B24092_012EA,B24092_012MA,B24092_013MA,B24092_013EA,B24092_014MA,B24092_014EA,B24092_015EA,B24092_015MA,B24092_016EA,B24092_016MA,B24092_017EA,B24092_017MA,B24092_018EA,B24092_018MA,state
0400000US26,51811,261,51458,285,51153,292,62290,3545,55543,1566,57372,2723,61813,1232,70064,2340,36803,1513,40505,248,37218,403,37116,390,45257,6752,46047,1213,47382,1300,52574,1727,58683,2684,25750,1490,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,55877,520,55379,640,54548,986,66058,4142,61042,1090,60595,1535,61230,1718,61957,2557,45645,1952,45841,398,42574,728,42423,546,49587,3753,50592,872,51383,602,55503,1476,56804,4784,35188,2643,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,42350,805,42052,571,41850,572,53408,9167,50187,5789,40093,2476,45380,3699,57208,7451,39557,4944,32554,884,31065,478,30909,476,40560,11175,41066,1308,32489,3468,37231,1132,51291,5216,26114,7223,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,47569,679,47842,959,47183,577,59369,5239,48586,4161,48085,1772,44495,2295,62204,3310,37113,2067,37408,540,36220,456,36108,456,42694,6986,41654,947,41790,879,37595,1702,51876,1418,26600,1824,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,45843,1587,45685,1921,44979,2402,52396,11054,40769,3581,45880,2915,50967,1708,62801,5721,40385,3180,36001,780,32619,1582,32224,1065,45578,8993,41000,3519,38593,2205,45464,4044,50540,5516,29112,2257,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50309,389,49345,1384,48281,1474,61647,2222,54786,2666,55002,3454,53817,3129,61874,2492,41321,2339,38794,1080,36311,715,36148,696,51766,7343,44298,2441,43467,2698,42171,2090,51154,8666,25899,1743,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,45447,1053,42369,815,42040,426,71625,8969,44167,5438,65600,4811,60074,6926,57717,6174,41859,7690,37916,900,35513,551,35355,561,49825,5806,44566,6325,52852,2848,49785,1677,60375,6130,31013,5898,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,58618,2806,60042,2723,59806,3123,61125,11704,62285,6797,52397,2798,52038,5553,67191,4693,51251,1715,46086,1163,42640,1770,42443,1676,49025,9682,50937,2342,51126,2477,47864,6250,61187,5011,39793,5422,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,65046,1230,64107,2072,62497,1654,76475,3414,65127,2961,70928,1555,72754,3656,73590,5314,50564,1245,51587,339,49613,1103,49125,1268,54712,9654,56907,1603,57520,1843,58946,2569,66746,4874,30995,1708,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,42917,1593,41427,745,41012,823,57461,12492,49219,5307,41874,1471,46846,4664,70991,3735,30388,2114,35600,886,31518,590,31270,599,52384,15516,38512,5134,35854,2591,42156,3025,53957,4089,31909,2055,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,55861,449,52914,988,52223,282,66751,2330,57519,2740,67134,1981,69949,2288,66375,1795,40396,1671,49036,526,45294,420,44940,616,59853,6512,51696,569,57122,875,59816,1569,61068,1417,30623,988,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,46745,445,46997,554,46333,577,60527,2648,51959,1456,44834,1433,48382,2064,60963,1078,31716,742,38871,614,36449,473,36241,500,46990,5248,47494,1351,40503,835,41855,639,56736,2887,26420,1355,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,51797,521,51981,701,51761,699,62480,13727,48093,7111,50681,1498,60692,2823,60419,9830,50861,1842,41091,705,39728,1354,39587,1537,41052,6709,44119,4708,44732,3709,50327,3278,49101,3443,32294,5723,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,51067,215,50572,258,50222,266,66769,5038,52398,1231,55792,1106,54619,1835,70672,1848,40671,1644,39852,394,36571,315,36424,326,50142,6074,45026,1103,44721,1141,51308,1179,61260,2323,28078,3503,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,46246,641,46161,844,45501,947,60758,7388,42266,3239,41935,1013,46525,2124,60351,1938,41321,1115,35538,345,33201,1140,32899,1104,40865,5515,40085,1417,35389,747,37134,770,49544,3870,26623,1627,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,51063,542,49965,1007,48920,1317,62596,7289,59395,8167,65403,3214,60746,2649,71303,5457,41180,2418,41626,407,38715,1194,38166,1232,49988,2761,47030,1852,51250,1070,49081,1662,55854,3440,30101,3226,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,52178,200,51640,234,51260,246,66364,3764,55345,1758,57373,2069,60238,1241,65326,1671,41043,1130,41999,236,40193,295,40060,363,48259,4894,47402,1072,49544,1599,50004,1304,55469,1667,30274,2851,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,55073,2083,53019,2332,52236,1155,75025,9141,56477,1426,67701,10501,71804,5616,65338,11014,36871,13360,46217,1304,41690,1328,41526,1297,75952,31630,52638,4756,60582,10275,66301,10895,61205,8164,31719,2223,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,45727,614,45835,750,45060,991,61843,4635,48369,2891,42169,1665,45809,2578,58046,4677,35703,2510,35205,432,32262,378,32206,355,39267,7190,40626,1734,39156,2360,41168,1214,53847,4431,30851,2933,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,46387,966,45621,1307,44614,1997,66514,7062,51401,6656,40371,1950,50415,7257,62487,8121,46165,4248,35502,906,32323,1072,32356,1189,31873,5263,41963,3052,38848,2548,40907,1948,42435,7895,31145,1810,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,45102,719,43509,1296,42485,917,71131,8189,51932,982,44981,2076,48268,2456,66681,2683,39746,3688,36856,369,34961,667,34722,800,50274,9302,41892,1047,41075,872,41060,1161,52882,4320,30394,6015,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,49755,570,49143,836,47838,840,71120,1937,52145,1275,50849,552,51372,1007,62156,1601,39967,2287,40286,211,37162,289,36988,285,50493,2429,46891,1081,46024,777,46097,663,55992,2762,27894,2639,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,52294,520,51249,483,50434,546,72396,4043,71067,4111,52379,1792,56175,5208,67354,4609,50088,2832,37306,685,35059,948,34272,1358,58911,10354,42140,2749,42412,2249,46838,1581,56019,2628,28109,8377,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,48839,2137,47104,1847,46737,1744,50960,3097,52052,4138,52171,2841,54593,3841,61302,4158,33464,5689,42056,949,36670,2129,36765,2142,33423,12362,43959,3263,50889,1775,52268,7908,62388,8913,26191,4079,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,59138,1446,55068,990,53916,1306,68733,6698,64700,3649,51941,1170,54276,2832,96262,2768,41930,2338,45815,395,40568,394,40378,399,50627,4096,51331,1086,47635,917,49134,1784,90590,2833,29585,2941,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,61329,453,61010,537,60620,563,74893,5244,60902,2483,70725,1263,61373,1325,68144,3586,44598,5624,47838,816,42616,1148,42354,646,52266,10036,52365,1951,54872,2023,52817,2180,59167,2200,36667,2673,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,47547,1540,47560,2106,47002,1971,61430,14156,51973,5445,39950,3813,45964,3099,70293,5586,39180,6725,35183,1028,32839,1404,32645,1326,43421,16613,36486,2016,35832,4618,37807,3425,58925,6639,25464,1943,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,51396,307,51038,339,50805,348,62495,4677,55655,3167,57395,1985,56585,2030,60456,1140,39300,3545,40966,267,38234,766,38101,760,45190,6174,46067,1235,46688,919,51066,862,60215,2142,27054,2507,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,52380,2676,51840,2765,51544,2359,60806,12896,52736,20984,51665,4456,54128,6008,62138,6882,46754,5926,40247,1738,34286,2257,33708,2179,52144,13847,43353,3154,47755,2220,51856,4786,40498,13698,30734,7709,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23009,663,21448,673,21213,701,25205,8554,19471,2431,18976,1495,31536,862,51625,7380,21871,2704,23754,498,22347,515,22334,524,23297,7970,24910,3586,20948,2522,28142,1013,40676,9707,17365,2817,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
