GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001MA,C21007_001EA,C21007_002EA,C21007_002MA,C21007_003EA,C21007_003MA,C21007_004EA,C21007_004MA,C21007_005EA,C21007_005MA,C21007_006EA,C21007_006MA,C21007_007EA,C21007_007MA,C21007_008EA,C21007_008MA,C21007_009MA,C21007_009EA,C21007_010MA,C21007_010EA,C21007_011MA,C21007_011EA,C21007_012EA,C21007_012MA,C21007_013EA,C21007_013MA,C21007_014EA,C21007_014MA,C21007_015EA,C21007_015MA,C21007_016EA,C21007_016MA,C21007_017MA,C21007_017EA,C21007_018MA,C21007_018EA,C21007_019EA,C21007_019MA,C21007_020EA,C21007_020MA,C21007_021EA,C21007_021MA,C21007_022MA,C21007_022EA,C21007_023MA,C21007_023EA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026EA,C21007_026MA,C21007_027MA,C21007_027EA,C21007_028MA,C21007_028EA,C21007_029EA,C21007_029MA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US41,3205863,2399,2508215,3467,123587,6371,12866,2430,4935,1244,7931,1695,110721,5980,21917,2277,88804,5406,2384628,7665,322871,10918,73629,5245,249242,9832,2061757,12785,186383,7486,1875374,14104,697648,2765,148530,4055,9090,1639,4422,1252,4668,1023,139440,4244,58005,3610,81435,3459,549118,4777,51817,4177,25201,2473,26616,3164,497301,6732,157800,4950,339501,6956,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9772372,2474,7575314,4158,310492,8321,25367,3163,9746,1706,15621,2272,285125,7472,48219,2978,236906,7761,7264822,9143,893012,18450,223313,8027,669699,16442,6371810,20088,589422,11474,5782388,21814,2197058,3420,414371,5991,21304,2031,10528,1521,10776,1490,393067,6081,153808,5100,239259,5640,1782687,6998,164551,5974,76891,4092,87660,4176,1618136,8122,510114,9472,1108022,10569,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,812893,1129,642835,1742,21848,2457,1750,795,929,531,821,609,20098,2385,2834,862,17264,2359,620987,2676,67478,6395,17531,3004,49947,4938,553509,6374,52931,4584,500578,6279,170058,1259,28563,1780,857,366,436,281,421,248,27706,1809,10403,1455,17303,1682,141495,2240,14424,1672,7067,1415,7357,1210,127071,2737,36508,2777,90563,3004,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3782081,3250,2933738,4065,187458,7482,18160,2584,5720,1616,12440,2081,169298,6875,34991,3173,134307,6078,2746280,9322,410321,11922,87585,6462,322736,10418,2335959,13660,247337,8733,2088622,14576,848343,2462,169396,4600,8347,1246,4091,870,4256,895,161049,4481,65607,3913,95442,4007,678947,5143,69500,3934,32614,2811,36886,2796,609447,6896,194228,5727,415219,7085,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,629573,1387,493825,1777,27529,2707,2068,775,651,347,1417,608,25461,2566,4598,1075,20863,2315,466296,3209,61735,3929,11489,1850,50246,3862,404561,4340,32258,3030,372303,5429,135748,1232,30173,1963,1861,643,889,410,972,495,28312,1937,11843,1333,16469,1679,105575,2101,8993,1261,3673,796,5320,880,96582,2448,26472,1976,70110,2742,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5053528,4350,4012269,4458,216815,8256,21847,2449,9825,1912,12022,1868,194968,8052,39142,3274,155826,7062,3795454,9322,548103,15118,148111,7389,399992,13090,3247351,16418,338550,10348,2908801,19396,1041259,3202,206889,5233,11042,1595,5234,1102,5808,1121,195847,5323,84356,4152,111491,4298,834370,5907,84265,4287,46293,3090,37972,3009,750105,6397,268550,6901,481555,7870,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20341898,5948,16972187,7526,841532,16600,61427,4809,21575,2703,39852,3688,780105,15646,131938,6146,648167,15164,16130655,18104,2125623,30579,357800,11062,1767823,30288,14005032,32984,1101822,19053,12903210,36480,3369711,5345,586091,8328,33938,2875,17835,1914,16103,1929,552153,8214,237573,6637,314580,7970,2783620,9876,329927,10018,161947,5578,167980,8203,2453693,13152,840260,12102,1613433,16833,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2135227,1458,1805092,2079,59136,3999,3954,1088,1186,564,2768,941,55182,4023,9912,1711,45270,3413,1745956,4178,173481,9521,24053,2723,149428,8754,1572475,9881,115176,5043,1457299,9447,330135,1582,64687,3095,3614,905,1396,599,2218,805,61073,3059,25133,2183,35940,2329,265448,2972,17676,2249,7182,1471,10494,1506,247772,3897,75782,3581,171990,4150,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,483465,1105,369738,1197,16552,1943,1698,499,449,302,1249,446,14854,1836,2694,854,12160,1623,353186,2237,42000,4128,10692,1605,31308,3525,311186,4735,31557,3275,279629,5140,113727,767,19806,1541,822,323,394,219,428,254,18984,1515,7299,998,11685,1296,93921,1635,7299,1126,3549,789,3750,850,86622,1779,25186,1700,61436,2078,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6304783,6049,5060820,7018,423596,9968,19939,2648,6731,1274,13208,2017,403657,9314,50299,3208,353358,9096,4637224,10795,506586,15872,107791,6171,398795,13788,4130638,17181,330103,10224,3800535,18940,1243963,3802,253456,5888,10443,1452,4852,1143,5591,1088,243013,5809,88220,4248,154793,5010,990507,6942,77784,4597,36002,2762,41782,3542,912723,7821,276434,7553,636289,9230,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5616987,3201,4519002,4132,292820,10168,18300,2096,7944,1427,10356,1538,274520,9741,45452,4690,229068,8478,4226182,10660,462207,13461,104544,5633,357663,12099,3763975,17629,320202,10709,3443773,18560,1097985,3098,236564,5495,11463,1795,5957,1427,5506,1096,225101,5361,93819,4338,131282,4670,861421,5689,76776,4814,36890,3541,39886,3669,784645,6277,256202,6518,528443,8794,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1398797,1713,1056887,2118,57642,4006,8044,1741,3555,1001,4489,1342,49598,3479,11452,1671,38146,3196,999245,4445,199707,8573,61352,5063,138355,6948,799538,9185,111629,5886,687909,9922,341910,1579,67239,2779,4538,1077,2873,858,1665,626,62701,2732,30011,2320,32690,2374,274671,3005,30254,2695,16615,2020,13639,1627,244417,4024,101299,4308,143118,4855,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4387120,2374,3459023,3303,144231,4902,10993,1553,5009,1067,5984,1119,133238,4688,21556,1959,111682,4377,3314792,5658,374267,9891,83730,4775,290537,8630,2940525,11588,225239,7583,2715286,13360,928097,2452,175863,3817,9029,1092,3703,801,5326,799,166834,3684,61028,3067,105806,3726,752234,4430,63444,3347,28122,2498,35322,2307,688790,5910,193256,5325,495534,7081,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,427138,1375,338982,1516,24088,2760,1770,746,796,514,974,498,22318,2530,4309,1177,18009,2421,314894,3330,36840,3582,10454,2169,26386,2972,278054,4464,26096,2550,251958,4919,88156,1038,19803,1575,1098,512,654,423,444,350,18705,1646,8567,1472,10138,1317,68353,1841,6333,1229,3298,831,3035,773,62020,1871,21325,2136,40695,2712,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2651514,1082,1998238,1210,27239,3278,4420,1250,1464,672,2956,1059,22819,2838,7391,1469,15428,2514,1970999,3504,832684,21376,174084,10081,658600,16925,1138315,21592,157330,9869,980985,19653,653276,514,43738,2852,8119,1437,4931,1195,3188,879,35619,2546,18230,2099,17389,1871,609538,2973,246256,9104,128356,6145,117900,6665,363282,9674,167573,7636,195709,7110,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
