GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001MA,B16005_001EA,B16005_002EA,B16005_002MA,B16005_003EA,B16005_003MA,B16005_004MA,B16005_004EA,B16005_005MA,B16005_005EA,B16005_006MA,B16005_006EA,B16005_007MA,B16005_007EA,B16005_008EA,B16005_008MA,B16005_009MA,B16005_009EA,B16005_010MA,B16005_010EA,B16005_011MA,B16005_011EA,B16005_012MA,B16005_012EA,B16005_013EA,B16005_013MA,B16005_014EA,B16005_014MA,B16005_015MA,B16005_015EA,B16005_016MA,B16005_016EA,B16005_017MA,B16005_017EA,B16005_018EA,B16005_018MA,B16005_019EA,B16005_019MA,B16005_020MA,B16005_020EA,B16005_021MA,B16005_021EA,B16005_022MA,B16005_022EA,B16005_023EA,B16005_023MA,B16005_024EA,B16005_024MA,B16005_025EA,B16005_025MA,B16005_026MA,B16005_026EA,B16005_027MA,B16005_027EA,B16005_028EA,B16005_028MA,B16005_029MA,B16005_029EA,B16005_030EA,B16005_030MA,B16005_031MA,B16005_031EA,B16005_032MA,B16005_032EA,B16005_033EA,B16005_033MA,B16005_034EA,B16005_034MA,B16005_035EA,B16005_035MA,B16005_036EA,B16005_036MA,B16005_037MA,B16005_037EA,B16005_038MA,B16005_038EA,B16005_039EA,B16005_039MA,B16005_040EA,B16005_040MA,B16005_041EA,B16005_041MA,B16005_042MA,B16005_042EA,B16005_043MA,B16005_043EA,B16005_044EA,B16005_044MA,B16005_045EA,B16005_045MA,state
0400000US13,9774156,5384,8714667,19290,8183028,20951,395839,12350,331465,12171,46704,4400,13803,2345,3867,1308,61706,5039,56891,5053,3565,955,1250,560,0,224,49653,4452,43012,3929,4902,1597,1644,643,95,166,24441,5171,22178,4891,1495,634,622,458,146,179,1059489,18938,214910,12049,395679,9020,130978,6049,97653,6010,115890,8319,51158,5606,184349,11735,122539,8876,36245,3595,18586,3067,6979,1852,187792,8513,85313,6049,57228,4594,34498,3857,10753,2601,76759,9008,50183,6629,15642,3513,8734,2979,2200,1636,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1337965,223,1074401,10431,952562,13299,21446,3285,17977,2532,2870,1396,599,463,0,187,6520,1487,5972,1510,271,239,277,222,0,187,86895,5608,68003,4821,15164,2197,3715,1022,13,21,6978,1846,6693,1833,217,199,68,130,0,187,263564,10452,40523,3379,8822,2241,4710,1405,2194,917,1284,599,634,462,8412,1785,6391,1190,1502,926,440,317,79,131,204567,9617,81550,5932,67665,5157,47728,4598,7624,1719,1240,789,966,647,244,220,30,51,0,187,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1600717,1915,1501225,7117,1410927,8394,72005,4725,59917,4838,8222,1716,3132,921,734,570,8025,1610,7460,1541,452,408,113,91,0,201,6388,1565,6035,1598,278,267,30,57,45,72,3880,1065,3420,1014,334,217,126,141,0,201,99492,6914,19482,3354,54031,3645,17766,2736,12075,1995,14106,2240,10084,2304,9026,1914,5933,1193,1653,807,1178,792,262,357,11254,2429,6776,1836,2844,1022,1259,616,375,361,5699,2929,2987,1601,1026,668,1219,1111,467,541,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12034675,2622,10210994,19754,8998372,24300,886295,14060,757234,14414,86713,6137,35017,3058,7331,1612,216964,9457,196804,9398,15449,2328,4441,1117,270,233,67140,4740,58453,4556,5161,1197,3255,814,271,239,42223,5661,37481,5340,3826,1267,916,718,0,190,1823681,19384,210918,7665,750910,14413,249171,9791,202174,7007,209133,9458,90432,6776,478952,13772,264951,8656,123721,7222,67771,4498,22509,3629,284612,8278,148884,6996,81619,5509,39633,3516,14476,3037,98289,9364,55104,5477,23749,4185,15489,2643,3947,1809,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6247266,2273,5899617,10995,5631358,15125,164209,7100,135338,6999,18953,2324,8638,1615,1280,921,77644,5754,58657,5105,13775,2080,4318,991,894,409,18855,2543,15909,2216,2355,1227,553,376,38,67,7551,2154,6441,2020,847,477,25,27,238,365,347649,10493,63239,6033,132605,7101,46740,4138,35406,3292,40934,4506,9525,1828,53548,5186,35264,3801,11195,1932,5535,1630,1554,1070,74805,5322,39843,3717,18833,2186,13678,2519,2451,1083,23452,4760,13841,3064,6093,2351,2642,1196,876,982,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2947088,2385,2782286,6942,2682396,9261,60968,3902,51240,3218,6067,1275,3236,1020,425,336,23455,3361,19644,2937,2783,868,1028,420,0,163,10594,1848,7216,1508,1955,943,1384,721,39,64,4873,1502,4679,1457,144,170,50,93,0,163,164802,6583,26733,2639,55040,3973,14807,2304,16690,2163,17005,2320,6538,1396,27272,4615,16052,2965,6012,1437,4712,1870,496,385,41812,3341,18194,2267,12970,2207,7547,1706,3101,969,13945,3205,7812,2059,3250,1100,2574,1150,309,365,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2720074,2410,2520903,6853,2370949,8636,115558,5088,99915,4778,9269,1652,5389,1482,985,499,18201,2381,15530,2186,1966,783,679,406,26,46,12901,2146,10929,1976,1293,547,662,418,17,30,3294,1225,2683,931,242,267,369,409,0,177,199171,6696,24911,2412,96331,4822,30495,3079,25873,2481,27925,2503,12038,1794,25618,3417,15627,2403,6230,1605,2932,965,829,597,40730,3821,18318,2565,13306,2038,7976,1659,1130,733,11581,2318,7025,1897,2379,779,1386,762,791,484,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4177833,2604,4010018,8409,3910321,11723,55723,3993,41741,3099,9506,2411,3918,1068,558,447,30003,5443,26021,5253,2998,1068,614,301,370,251,9366,2040,6884,1743,1371,663,1058,594,53,87,4605,1170,3648,1139,557,535,400,387,0,195,167815,7828,31611,3025,50815,3086,14565,1922,15129,2182,14155,2417,6966,1800,37978,5436,20349,3323,11141,3225,5276,1590,1212,807,28484,3262,12380,1765,9296,1594,4969,1295,1839,1063,18927,3980,10774,2658,4766,1931,3155,1287,232,384,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4378120,3181,4188450,8952,3991568,11585,79536,5131,60524,4730,10368,1909,7673,1775,971,682,95914,5147,82984,4941,8611,1405,4264,1208,55,90,16711,2208,12909,2016,2599,1216,693,468,510,536,4721,1654,4396,1620,325,396,0,214,0,214,189670,8081,32235,3667,91237,4839,28435,3171,23407,3071,28612,3454,10783,2321,20957,3484,14248,2678,4344,1279,2020,943,345,296,37284,2727,13531,1766,12696,2043,7524,1528,3533,1383,7957,2333,4893,1879,2462,1031,16,27,586,657,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1271517,1099,1226214,3072,1178342,4630,8414,1487,6877,1196,528,329,1009,513,0,175,34787,2767,30197,2708,3056,745,1344,467,190,171,2379,865,2152,846,133,117,94,87,0,175,2292,925,2106,850,105,177,81,115,0,175,45303,3047,18793,2361,2946,1000,1449,670,953,545,9,16,535,473,12746,2252,8114,1983,3470,1013,1080,489,82,112,6797,1162,3155,780,2601,707,1011,410,30,55,4021,1275,2260,915,741,366,693,452,327,298,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5688864,1648,4768592,17283,4418335,17675,207413,8820,170929,7741,23236,4147,11191,2581,2057,1489,72398,5576,64055,5335,4677,1044,3583,1019,83,139,44222,4647,36740,3979,5289,1397,2193,768,0,203,26224,4303,23595,4016,1685,615,769,532,175,278,920272,17015,186190,9773,278599,8339,103772,6127,72035,5039,74086,5167,28706,3768,189141,10806,131370,7655,35212,4185,17069,2551,5490,1377,169062,7064,87740,5213,45624,3811,28361,3386,7337,1840,97280,8509,72880,7271,18312,3054,5190,1550,898,690,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6499483,1271,5352902,18625,4729472,19868,355725,11325,266692,10304,44317,3940,29843,3550,14873,2570,185034,9925,164131,9022,14565,2426,5439,1210,899,682,62947,4673,52072,4461,8833,2200,1492,501,550,298,19724,3440,17423,3159,1846,926,455,280,0,210,1146581,18558,207876,8574,235460,10500,80954,5805,57741,5056,59665,5720,37100,4035,407728,15081,211187,8389,107873,7223,62095,5257,26573,3664,218649,7338,93938,5172,62003,3923,45723,4532,16985,2555,76868,6896,48059,4880,20155,3459,6670,1719,1984,1136,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9389941,2095,8694101,16373,8320958,18423,168745,7824,140864,7503,16677,2035,10075,2039,1129,530,101269,6234,87812,5983,8636,1304,4409,948,412,298,33870,3244,30180,3063,2252,615,1438,649,0,170,69259,5615,59333,5096,6518,1723,2889,1001,519,472,695840,16630,139104,6208,108762,5471,44311,3493,24449,2269,27138,2875,12864,2012,178713,9998,111874,6758,39258,3841,21437,3234,6144,1555,126486,5729,69074,4674,36595,3229,16501,2409,4316,1252,142775,10704,65799,5202,39978,3934,26992,4311,10006,2093,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222746,1971,4742426,10148,4498652,12750,109544,4733,89923,4660,12701,1896,5898,1245,1022,606,38816,3373,33360,3146,3371,766,1861,533,224,128,61527,3840,49436,3752,10543,1810,1302,542,246,346,33887,4218,29929,4198,2935,1345,966,501,57,94,480320,10155,101245,6619,89229,3873,27363,2704,25054,2580,28189,2630,8623,1949,58781,5075,40721,4304,13200,2291,3533,977,1327,506,122957,5218,53747,4181,32905,2980,23669,2584,12636,2462,108108,7799,52363,5293,31669,3801,17299,2876,6777,1818,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2801633,2590,2736209,5591,2685470,7133,33712,4179,24958,3840,5313,1637,2977,1063,464,529,8125,1904,6124,1655,1294,700,707,550,0,217,4302,1570,3146,1182,777,690,379,378,0,217,4600,973,4121,942,266,211,213,168,0,217,65424,4910,12814,2209,28870,3577,10135,1997,5471,1087,7092,1807,6172,2008,6535,1333,5004,1270,1193,624,246,182,92,87,14026,2109,6425,1588,4284,1374,2584,1127,733,536,3179,1410,1955,905,350,279,501,374,373,457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
