GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,C27018_042E,C27018_042M,C27018_043E,C27018_043M,C27018_044E,C27018_044M,C27018_045E,C27018_045M,C27018_046E,C27018_046M,C27018_047E,C27018_047M,C27018_048E,C27018_048M,C27018_049E,C27018_049M,C27018_050E,C27018_050M,C27018_051E,C27018_051M,NAME,C27018_001EA,C27018_001MA,C27018_002EA,C27018_002MA,C27018_003MA,C27018_003EA,C27018_004EA,C27018_004MA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007EA,C27018_007MA,C27018_008MA,C27018_008EA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011MA,C27018_011EA,C27018_012EA,C27018_012MA,C27018_013EA,C27018_013MA,C27018_014EA,C27018_014MA,C27018_015EA,C27018_015MA,C27018_016EA,C27018_016MA,C27018_017EA,C27018_017MA,C27018_018EA,C27018_018MA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021EA,C27018_021MA,C27018_022EA,C27018_022MA,C27018_023EA,C27018_023MA,C27018_024MA,C27018_024EA,C27018_025MA,C27018_025EA,C27018_026EA,C27018_026MA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029MA,C27018_029EA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032EA,C27018_032MA,C27018_033EA,C27018_033MA,C27018_034MA,C27018_034EA,C27018_035MA,C27018_035EA,C27018_036MA,C27018_036EA,C27018_037EA,C27018_037MA,C27018_038EA,C27018_038MA,C27018_039EA,C27018_039MA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,C27018_042MA,C27018_042EA,C27018_043EA,C27018_043MA,C27018_044EA,C27018_044MA,C27018_045MA,C27018_045EA,C27018_046MA,C27018_046EA,C27018_047MA,C27018_047EA,C27018_048EA,C27018_048MA,C27018_049EA,C27018_049MA,C27018_050EA,C27018_050MA,C27018_051MA,C27018_051EA,state
0400000US24,5895118,3384,548913,21390,167770,10781,131559,10077,36211,5946,311335,12162,176058,8892,135277,8286,69808,4524,65093,3969,4715,1374,271166,16743,92205,8898,65909,6576,26296,6178,136942,8907,66863,5715,70079,7021,42019,3242,40544,3139,1475,713,494835,21773,152367,10427,100153,8755,52214,5464,267863,12662,93410,6880,174453,9664,74605,4697,72121,4612,2484,795,1480502,32107,374833,14283,115345,7959,259488,12254,874825,19216,148958,7803,725867,17180,230844,7454,223175,7522,7669,1351,3099702,30594,608230,14772,43526,4864,564704,14716,2030294,19136,138317,6898,1891977,19333,461178,7809,426361,7729,34817,2608,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6618205,3591,692152,22493,192623,10789,166015,10368,26608,4063,403336,14964,260520,10947,142816,8373,96193,4886,91857,4639,4336,1167,315386,17447,80206,7927,67521,7689,12685,2592,162744,10103,115395,8369,47349,4512,72436,4459,71436,4388,1000,462,487025,21849,118652,9990,82536,6772,36116,5696,264698,13375,141213,10061,123485,7280,103675,6070,102147,5931,1528,624,1591473,31373,349684,13455,127064,8635,222620,9714,944125,20386,251632,12321,692493,17362,297664,8115,287748,7631,9916,1460,3532169,33368,685076,13744,56315,5250,628761,13843,2345643,23478,188361,9639,2157282,22246,501450,8879,460395,8410,41055,3460,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9726348,4343,1377719,28585,442217,14250,378407,12731,63810,5823,797496,17938,508447,12578,289049,10469,138006,4965,132465,4931,5541,1164,649247,18659,200822,9970,150110,8217,50712,5588,347798,11249,194545,8209,153253,7279,100627,4512,98631,4335,1996,973,1053996,24549,278543,11477,147145,8900,131398,7802,581667,15426,205733,9420,375934,10541,193786,6434,190276,6262,3510,995,3064998,36005,688776,14846,147988,7561,540788,13403,1776784,23848,279664,9169,1497120,23200,599438,8784,589996,8835,9442,1358,3580388,36045,629618,14274,34490,3850,595128,13622,2356023,23697,136307,5213,2219716,23254,594747,8808,570238,8621,24509,2613,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5448347,2853,517348,15225,157988,8444,128164,8088,29824,3558,301636,8898,174278,6187,127358,6915,57724,2952,56367,2837,1357,433,276068,12737,91112,6504,70530,5866,20582,2964,133886,7172,79169,5156,54717,4110,51070,2898,50259,2759,811,431,482378,14736,141406,7817,80774,5605,60632,6040,256500,8041,100618,5473,155882,6119,84472,3720,83641,3740,831,404,1630890,26123,415359,11211,95884,5626,319475,10432,936820,15890,152632,6602,784188,13530,278711,6750,273696,6619,5015,1045,2541663,25811,528767,10587,26828,2896,501939,9928,1655727,17662,90072,4897,1565655,17114,357169,6959,342043,6660,15126,1804,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883333,2290,570922,15601,201618,8968,176573,8885,25045,4045,307394,9807,123457,6797,183937,8379,61910,3741,60909,3820,1001,460,247747,14261,73665,7726,56113,6560,17552,3561,130136,8080,46505,5434,83631,6025,43946,3327,43383,3310,563,304,390047,19582,113577,9158,64381,6531,49196,6413,214200,11200,42515,4040,171685,10610,62270,4453,61653,4457,617,420,905160,21603,222959,9624,72496,6162,150463,8692,536736,14669,69062,4737,467674,12578,145465,6117,140711,5757,4754,1614,769457,18550,135422,7837,14113,2383,121309,7559,496139,13266,33153,3450,462986,13239,137896,5746,133916,5888,3980,835,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5919553,4848,795305,21805,263338,13013,197553,11265,65785,7500,447639,12450,178834,8139,268805,10312,84328,4430,81084,4195,3244,971,418996,15134,135096,7711,91129,6926,43967,5583,211385,9232,65838,4919,145547,7632,72515,4047,71117,4022,1398,564,684266,22629,187380,10285,87561,7783,99819,6974,370449,13527,79446,6126,291003,11236,126437,5206,124692,5155,1745,695,1933696,28806,456268,13788,83157,7462,373111,13090,1132173,18951,115674,5792,1016499,18786,345255,7972,337016,8033,8239,1586,2087290,27594,380544,12140,21135,2813,359409,12218,1361246,18425,58504,4368,1302742,17813,345500,7630,330550,7446,14950,1774,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1022800,2028,127777,8406,34190,3772,26134,3587,8056,1997,80306,5542,39456,4548,40850,3599,13281,1561,12778,1459,503,337,73031,6666,20521,3297,14455,2893,6066,1717,38660,4185,17819,3029,20841,3058,13850,1564,13597,1541,253,207,127614,8032,33992,3851,20368,3118,13624,2819,70033,5140,20450,2842,49583,4620,23589,2125,23400,2136,189,159,340558,12755,82585,5703,28853,4002,53732,4561,192536,7835,27349,3008,165187,7608,65437,3748,64350,3617,1087,610,353820,11540,61514,4603,5482,1184,56032,4473,223484,7305,13752,1578,209732,7083,68822,3549,66804,3505,2018,495,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1860579,1809,200817,11484,68212,6024,51833,5988,16379,2971,112414,6302,34183,3337,78231,5151,20191,1813,19431,1738,760,396,125820,9335,45227,5275,28798,4151,16429,3623,60313,4511,13815,2051,46498,3673,20280,1880,20129,1864,151,153,204069,10348,65765,5947,25746,3511,40019,5114,105742,5131,16054,2077,89688,4626,32562,3072,31565,2916,997,635,621890,14440,167602,6994,26442,3257,141160,6374,357061,8663,26138,2669,330923,8646,97227,4209,95161,4177,2066,687,707983,13097,138758,6216,4800,1262,133958,6207,457188,8217,17948,2103,439240,8201,112037,3909,106854,3885,5183,938,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2947411,2424,383814,18543,130274,10099,96456,9176,33818,5708,214951,11338,108428,8398,106523,6174,38589,3062,36215,3338,2374,985,199368,12599,63972,6502,41756,5599,22216,4028,99787,6604,38031,4099,61756,4656,35609,3506,34274,3546,1335,795,354989,17225,103685,7801,43944,4727,59741,6334,201706,10022,49886,4940,151820,8552,49598,4098,48425,4035,1173,465,1001046,20431,239298,10084,52636,5731,186662,8849,613290,12631,83580,5833,529710,12078,148458,5945,141282,5763,7176,1432,1008194,20078,168730,7869,13727,2535,155003,7259,657234,14135,46316,3671,610918,13490,182230,5671,172093,5066,10137,1796,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1296946,1793,99857,7384,27603,3837,23891,3785,3712,1394,59128,4516,33312,3311,25816,3458,13126,1762,12563,1808,563,363,56486,6135,13098,3403,8701,2820,4397,1462,30021,3731,13480,2314,16541,2994,13367,1874,12988,1847,379,393,103503,8308,22387,3495,14085,2878,8302,2156,58909,5306,17212,2614,41697,4117,22207,2271,22082,2242,125,155,370845,11880,82050,5447,27015,3443,55035,4905,217068,7696,30051,3404,187017,7606,71727,3998,69957,3912,1770,675,666255,14495,120635,6577,7716,1870,112919,5985,438668,9460,22173,3171,416495,9039,106952,4479,100854,4683,6098,1103,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8824413,2890,882673,28071,287375,14729,228842,13627,58533,6313,479812,15349,238641,10524,241171,9815,115486,5628,109695,5453,5791,1247,410523,21798,126766,10152,97059,9522,29707,4043,213283,12868,101074,7767,112209,8220,70474,4216,69282,4152,1192,514,727761,28772,203849,12616,125852,10030,77997,7439,395648,17366,127557,8656,268091,13735,128264,6453,125452,6562,2812,873,2132508,41703,510463,19147,151540,12950,358923,15719,1252615,26554,194603,8962,1058012,23914,369430,7786,354249,7758,15181,2507,4670948,37948,933594,15764,54398,5867,879196,16294,3043607,25748,154490,6885,2889117,25832,693747,10124,646681,10921,47066,3240,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037865,2280,401562,16291,138113,9549,120054,9274,18059,3390,221376,9266,141045,7687,80331,5473,42073,3364,40042,3356,2031,765,167693,12444,56293,6843,46340,6166,9953,2388,82417,6458,47795,4636,34622,4054,28983,3066,27922,3039,1061,703,274298,14736,77034,7587,53721,7136,23313,3574,153128,9259,67843,5690,85285,6462,44136,4232,43515,4231,621,330,607598,18642,141283,7463,52826,5163,88457,6114,359957,13009,91370,6943,268587,11108,106358,5151,103818,4828,2540,875,586714,16357,98655,6594,12051,2548,86604,6557,364768,9873,37796,4320,326972,9862,123291,5405,117784,5436,5507,1086,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19321141,5003,2721770,47404,843355,23286,728314,21353,115041,7590,1528557,28731,1000391,22498,528166,15379,349858,9491,335955,9276,13903,2268,1243859,31486,363216,15723,286180,14042,77036,6802,652711,17201,398573,12426,254138,10772,227932,8145,223840,8214,4092,1126,1868847,42056,481125,17626,288836,14142,192289,11856,1054064,26941,454022,15595,600042,18172,333658,10813,327859,10522,5799,1069,5007007,64836,1100491,26443,357216,13547,743275,23207,3070651,41148,701746,21125,2368905,32551,835865,13322,804198,13352,31667,2812,8479658,62631,1483586,22461,129422,8038,1354164,20414,5676853,44415,437807,13980,5239046,42909,1319219,14589,1230823,15545,88396,4702,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9951016,4818,1470011,35288,505434,18842,423189,17380,82245,7010,819922,19582,317751,11160,502171,14277,144655,5906,140644,5984,4011,1075,731785,21612,220079,12101,168934,11112,51145,5508,376363,13257,108251,7427,268112,11037,135343,6363,133773,6390,1570,631,1189526,28547,313779,13667,192248,12938,121531,9026,669673,16890,141520,8819,528153,13757,206074,7508,203589,7624,2485,793,3096531,43047,727736,19739,181391,9837,546345,17576,1851995,26601,219598,9422,1632397,23681,516800,11466,506957,11761,9843,1799,3463163,36606,629304,14919,41245,3339,588059,15010,2247470,25508,120715,5920,2126755,26100,586389,12185,564814,11474,21575,2332,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724193,1589,75141,5380,19043,2583,12635,2205,6408,1386,45583,3497,16107,2069,29476,3079,10515,1711,10146,1710,369,304,38726,4904,12252,2647,7282,2172,4970,1829,18800,2529,6168,1431,12632,2061,7674,1051,7602,1044,72,77,68244,6188,19050,2915,8320,1707,10730,2177,36984,3909,6234,1354,30750,3752,12210,1519,12120,1520,90,77,232037,9577,63876,4938,8689,3104,55187,4716,135551,5959,11389,2447,124162,5788,32610,2634,31708,2554,902,420,310045,9103,62132,4115,1123,442,61009,4088,204326,6190,7490,1631,196836,6035,43587,2759,41053,2704,2534,875,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11322406,4690,1582931,31003,535738,17447,455990,16526,79748,8321,903169,18288,576907,13037,326262,11295,144024,5782,139015,5672,5009,1076,712610,24834,219083,10997,164603,9848,54480,6345,369687,15149,210411,10074,159276,8691,123840,4205,122110,4165,1730,618,1234703,23873,332260,13837,173212,11381,159048,10113,660755,14384,232509,9403,428246,12910,241688,7630,237094,7534,4594,957,3629255,40609,838422,17001,158392,7938,680030,15706,2096512,24902,314124,10764,1782388,22215,694321,12809,677078,13132,17243,2323,4162907,40775,754715,14442,39458,4165,715257,14162,2741877,27030,146151,7264,2595726,26263,666315,12499,632342,11763,33973,2998,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3804443,2764,603689,16317,213898,8871,170713,7838,43185,4145,336726,8669,107929,4450,228797,7254,53065,3104,50967,3002,2098,671,311657,14175,104815,7512,78001,6661,26814,3110,156728,7608,40450,3617,116278,5852,50114,3219,48701,2997,1413,715,515636,19884,154972,9298,86138,7050,68834,4972,281265,10788,48344,4091,232921,9315,79399,3506,78312,3530,1087,425,1208872,21697,311892,10624,83610,5158,228282,8145,697488,12728,72656,4190,624832,11411,199492,5619,195304,5595,4188,845,1164589,17993,209145,7647,20784,3101,188361,7345,753233,11612,41768,3668,711465,10811,202211,5766,194767,5699,7444,1151,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4061703,2832,537795,19124,148894,10260,126650,9840,22244,3974,327994,11007,199475,9404,128519,6791,60907,4496,58794,4575,2113,686,275036,14223,84596,7787,64344,6919,20252,3653,146155,7989,76678,5862,69477,5430,44285,3513,44106,3467,179,175,439477,19112,116231,7926,65857,7058,50374,6076,246902,11476,83888,6506,163014,9670,76344,4326,75460,4299,884,555,1255768,24344,281908,11505,84629,6118,197279,8688,744608,15814,138789,7434,605819,13121,229252,7652,225896,7631,3356,822,1553627,24380,270688,9843,22910,3190,247778,9685,996079,16490,73024,5125,923055,16738,286860,7152,275727,7123,11133,1919,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12392146,4719,1548720,31552,465768,16878,379300,14549,86468,8239,897097,18445,560965,14615,336132,9354,185855,6714,178017,6285,7838,1514,714502,22093,207213,11978,157076,11150,50137,5657,354838,13166,195515,8786,159323,9563,152451,5506,150618,5384,1833,687,1245698,25864,315753,13354,171818,9544,143935,9760,642433,15149,210505,8329,431928,12033,287512,8805,283267,8747,4245,1147,3787989,40976,852603,17977,227234,10390,625369,15471,2176944,25963,321035,10161,1855909,23118,758442,11725,744100,11693,14342,1658,5095237,41670,911582,16391,74559,5712,837023,14102,3370857,27252,182699,7499,3188158,25141,812798,11922,771386,11481,41412,3560,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016616,1319,118367,9887,34983,4962,32508,4886,2475,942,68103,6115,46790,5868,21313,3100,15281,1652,14694,1642,587,401,56528,8100,13973,3207,11055,3103,2918,1410,28107,4735,18052,3387,10055,2428,14448,2304,13780,2075,668,743,99683,8794,20733,3678,13909,2975,6824,2265,58273,5634,25743,3147,32530,4010,20677,2614,20357,2652,320,312,281906,13159,62367,5239,18034,3086,44333,4398,168605,8375,36829,4538,131776,7026,50934,3118,49796,3073,1138,493,460132,12034,82707,4424,6780,1734,75927,4162,308707,8288,20857,2773,287850,7957,68718,3514,63355,3675,5363,1186,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4866219,3583,751351,19847,255099,10281,210353,9266,44746,4514,418405,12142,159271,7700,259134,9771,77847,4410,75724,4276,2123,1049,385018,18833,117747,9723,83417,7870,34330,5042,200048,10668,73358,6001,126690,8110,67223,4807,66246,4688,977,513,618470,23167,163028,8994,93749,7925,69279,6619,350850,14386,84649,7554,266201,12351,104592,5896,103321,5820,1271,664,1522299,30775,339215,13775,86009,5770,253206,12626,901329,19557,113186,7197,788143,19549,281755,9806,276367,9858,5388,1533,1589081,27515,263039,10976,18198,2672,244841,10872,1009116,17425,69974,5008,939142,15717,316926,7281,304625,6923,12301,2270,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,836439,2133,109099,6423,35938,3286,28202,3274,7736,1923,62307,3926,20224,2259,42083,3511,10854,1489,10770,1486,84,74,51294,5466,15769,3050,11201,2746,4568,1380,24228,2576,6199,1494,18029,2066,11297,1324,11114,1292,183,186,89629,7413,26497,3449,13988,2445,12509,2070,45097,3982,8699,1928,36398,3414,18035,2312,17922,2299,113,137,289665,10522,81431,4880,14411,2653,67020,4378,165962,6704,13924,1880,152038,6215,42272,2727,41195,2740,1077,468,296752,9167,56493,4395,2323,878,54170,4188,186969,5865,8147,1527,178822,5619,53290,3284,51510,3216,1780,651,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6538255,3818,980038,25170,331454,13220,278653,14197,52801,5819,553277,15355,267553,10349,285724,10456,95307,4430,92104,4555,3203,923,500018,20942,152163,11547,108258,9121,43905,6427,260165,10939,103430,6682,156735,8383,87690,5466,86763,5414,927,440,793083,23478,214467,12766,114263,10123,100204,8299,444804,14150,112628,6886,332176,10953,133812,6660,132213,6583,1599,592,2122452,35887,492355,15408,128023,7110,364332,13171,1266820,23125,177643,8862,1089177,20742,363277,8317,356363,8149,6914,1252,2142664,32130,375134,12707,28558,3344,346576,12530,1406357,22945,83327,4139,1323030,21759,361173,8329,345738,8366,15435,2126,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
