GEO_ID,B07010_001E,B07010_001M,B07010_002E,B07010_002M,B07010_003E,B07010_003M,B07010_004E,B07010_004M,B07010_005E,B07010_005M,B07010_006E,B07010_006M,B07010_007E,B07010_007M,B07010_008E,B07010_008M,B07010_009E,B07010_009M,B07010_010E,B07010_010M,B07010_011E,B07010_011M,B07010_012E,B07010_012M,B07010_013E,B07010_013M,B07010_014E,B07010_014M,B07010_015E,B07010_015M,B07010_016E,B07010_016M,B07010_017E,B07010_017M,B07010_018E,B07010_018M,B07010_019E,B07010_019M,B07010_020E,B07010_020M,B07010_021E,B07010_021M,B07010_022E,B07010_022M,B07010_023E,B07010_023M,B07010_024E,B07010_024M,B07010_025E,B07010_025M,B07010_026E,B07010_026M,B07010_027E,B07010_027M,B07010_028E,B07010_028M,B07010_029E,B07010_029M,B07010_030E,B07010_030M,B07010_031E,B07010_031M,B07010_032E,B07010_032M,B07010_033E,B07010_033M,B07010_034E,B07010_034M,B07010_035E,B07010_035M,B07010_036E,B07010_036M,B07010_037E,B07010_037M,B07010_038E,B07010_038M,B07010_039E,B07010_039M,B07010_040E,B07010_040M,B07010_041E,B07010_041M,B07010_042E,B07010_042M,B07010_043E,B07010_043M,B07010_044E,B07010_044M,B07010_045E,B07010_045M,B07010_046E,B07010_046M,B07010_047E,B07010_047M,B07010_048E,B07010_048M,B07010_049E,B07010_049M,B07010_050E,B07010_050M,B07010_051E,B07010_051M,B07010_052E,B07010_052M,B07010_053E,B07010_053M,B07010_054E,B07010_054M,B07010_055E,B07010_055M,B07010_056E,B07010_056M,B07010_057E,B07010_057M,B07010_058E,B07010_058M,B07010_059E,B07010_059M,B07010_060E,B07010_060M,B07010_061E,B07010_061M,B07010_062E,B07010_062M,B07010_063E,B07010_063M,B07010_064E,B07010_064M,B07010_065E,B07010_065M,B07010_066E,B07010_066M,NAME,B07010_001MA,B07010_001EA,B07010_002MA,B07010_002EA,B07010_003MA,B07010_003EA,B07010_004MA,B07010_004EA,B07010_005EA,B07010_005MA,B07010_006MA,B07010_006EA,B07010_007MA,B07010_007EA,B07010_008EA,B07010_008MA,B07010_009MA,B07010_009EA,B07010_010EA,B07010_010MA,B07010_011MA,B07010_011EA,B07010_012MA,B07010_012EA,B07010_013EA,B07010_013MA,B07010_014MA,B07010_014EA,B07010_015EA,B07010_015MA,B07010_016EA,B07010_016MA,B07010_017MA,B07010_017EA,B07010_018EA,B07010_018MA,B07010_019EA,B07010_019MA,B07010_020EA,B07010_020MA,B07010_021EA,B07010_021MA,B07010_022MA,B07010_022EA,B07010_023EA,B07010_023MA,B07010_024EA,B07010_024MA,B07010_025EA,B07010_025MA,B07010_026EA,B07010_026MA,B07010_027EA,B07010_027MA,B07010_028MA,B07010_028EA,B07010_029EA,B07010_029MA,B07010_030EA,B07010_030MA,B07010_031MA,B07010_031EA,B07010_032MA,B07010_032EA,B07010_033MA,B07010_033EA,B07010_034EA,B07010_034MA,B07010_035EA,B07010_035MA,B07010_036MA,B07010_036EA,B07010_037MA,B07010_037EA,B07010_038EA,B07010_038MA,B07010_039MA,B07010_039EA,B07010_040EA,B07010_040MA,B07010_041EA,B07010_041MA,B07010_042MA,B07010_042EA,B07010_043MA,B07010_043EA,B07010_044MA,B07010_044EA,B07010_045EA,B07010_045MA,B07010_046EA,B07010_046MA,B07010_047MA,B07010_047EA,B07010_048MA,B07010_048EA,B07010_049EA,B07010_049MA,B07010_050MA,B07010_050EA,B07010_051MA,B07010_051EA,B07010_052MA,B07010_052EA,B07010_053MA,B07010_053EA,B07010_054MA,B07010_054EA,B07010_055MA,B07010_055EA,B07010_056MA,B07010_056EA,B07010_057MA,B07010_057EA,B07010_058MA,B07010_058EA,B07010_059MA,B07010_059EA,B07010_060EA,B07010_060MA,B07010_061MA,B07010_061EA,B07010_062MA,B07010_062EA,B07010_063EA,B07010_063MA,B07010_064MA,B07010_064EA,B07010_065EA,B07010_065MA,B07010_066MA,B07010_066EA,state
0400000US13,8349724,5029,1274729,18179,7074995,18837,1298058,19049,719072,15485,1160820,22292,933065,19236,1000298,18595,687025,13505,275045,8871,1001612,17069,7103719,27904,1071149,17245,6032570,28113,1053754,16491,614682,15026,982428,21350,797083,17157,853920,17662,599283,13129,240366,8906,891054,16301,570181,16596,86606,5723,483575,14917,102767,6324,50465,4923,87882,6248,69493,5550,67871,4950,39795,4142,16451,2458,48851,4133,399916,14002,68124,4057,331792,13076,84299,5715,32865,3505,53248,4131,40105,4926,49996,4775,29556,3183,11446,2024,30277,3292,227850,12993,32383,3848,195467,11087,46412,4303,18110,2879,31942,3787,23703,3165,25838,3027,15350,2412,6106,1229,28006,2972,48058,5174,16467,2551,31591,4189,10826,2417,2950,1071,5320,1370,2681,889,2673,949,3041,902,676,424,3424,940,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1167820,763,145129,5719,1022691,5693,154278,6428,72847,4413,145721,5724,135674,5633,167962,7647,122081,4846,50746,3481,173382,6064,1022489,8326,121558,5666,900931,8013,131763,5599,64779,3862,129073,5379,119396,5208,149071,7486,109112,4338,44839,3184,152898,5649,85790,6665,13312,2526,72478,5782,11537,1697,5140,1421,10154,1981,11109,1898,11053,1441,7850,1494,3557,1141,12078,2127,6527,1443,715,390,5812,1381,1292,648,290,273,617,410,853,543,473,281,418,357,497,489,1372,770,38360,4086,5437,1432,32923,3721,7078,1393,2205,771,4359,1084,3124,917,5458,1187,3916,1189,1598,660,5185,1112,14654,3059,4107,1802,10547,2109,2608,1105,433,246,1518,677,1192,636,1907,767,785,443,255,391,1849,799,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1349449,1444,151895,7411,1197554,7209,247191,9493,125271,5406,213055,7261,164578,6344,166968,7497,110389,5260,41085,3134,129017,5631,1124601,11161,123232,6753,1001369,9835,193830,7279,101804,4865,175247,6125,137851,5779,144455,7203,96408,5105,37471,3101,114303,5338,119657,9202,12952,2264,106705,8713,27431,3900,11991,2023,21944,2906,15809,2602,13593,2464,8129,1835,1990,662,5818,1230,42886,4469,5209,1466,37677,4019,12667,2080,5114,1470,8218,1613,4674,1350,3153,819,1547,572,502,273,1802,806,57316,4921,8829,1697,48487,4406,11946,2277,5849,1144,7350,1467,5858,1812,5263,1337,4183,1235,1122,613,6916,1853,4989,1521,1673,858,3316,1194,1317,688,513,470,296,248,386,300,504,416,122,124,0,201,178,172,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10413077,3234,1427519,17765,8985558,18448,1536196,19288,783480,14249,1360848,18102,1115111,16440,1229035,17972,937765,16052,416546,10061,1606577,16549,9078340,27695,1220890,17240,7857450,30355,1288166,19590,679220,13595,1181097,18108,979497,15651,1074982,16799,830667,14409,370103,8833,1453718,15568,825540,20400,111201,7542,714339,18511,141307,7082,68490,4389,119710,6679,89180,5340,100799,5150,67844,4623,27758,2860,99251,6531,283446,13011,50960,4701,232486,10954,58068,4078,19101,2195,33033,3828,26310,3195,32295,2976,22449,2814,12581,2002,28649,3032,166249,8444,21503,2481,144746,8031,35983,3382,12795,1929,21886,2903,17185,2231,17550,2366,14173,1993,4909,1291,20265,2239,59502,4286,22965,3074,36537,3542,12672,2192,3874,1001,5122,1121,2939,798,3409,1213,2632,848,1195,574,4694,1169,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5364611,3364,642689,11179,4721922,11685,885844,16454,456936,9996,759049,15371,652928,14065,715946,12696,491657,10504,192857,7409,566705,10820,4595608,15891,538068,10082,4057540,18247,715947,14203,382315,9135,643197,14374,562028,13411,625208,11759,437043,10570,172534,6410,519268,10615,422363,12215,49745,4209,372618,11111,83797,5412,44880,3695,68558,4382,53317,3848,55163,3965,31502,3107,11883,1910,23518,2624,205990,8476,31773,3191,174217,7481,50440,3791,17880,2558,28179,3172,23096,2553,23339,2676,14821,2087,4042,1073,12420,2220,120836,6605,15559,2272,105277,5997,30177,2893,11030,1770,16770,2445,13317,2140,11499,1619,7899,1390,4158,1199,10427,2089,19814,2681,7544,1687,12270,2103,5483,1449,831,397,2345,861,1170,537,737,353,392,257,240,228,1072,482,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2537862,2815,217305,6263,2320557,6346,392924,8073,209638,7241,363899,8821,317061,6826,380899,8669,266339,6865,99539,5038,290258,7452,2165131,11084,181275,5674,1983856,11904,308773,7890,176080,6576,301757,7331,267996,6647,336367,8310,237529,6368,89862,4741,265492,7176,203991,9132,16573,2265,187418,8739,42061,3485,18957,2477,37369,3903,28976,2969,27324,2566,16025,2297,5524,1262,11182,1583,95097,5669,8562,1101,86535,5673,24128,2441,9211,1483,12875,2013,12214,2079,9247,1673,8458,1971,2394,657,8008,1517,62908,3834,7444,1527,55464,3675,14960,1809,4962,1100,10589,1626,6667,1423,7378,1556,4154,1385,1620,611,5134,1238,10735,2325,3451,1091,7284,1851,3002,887,428,313,1309,539,1208,858,583,339,173,194,139,155,442,434,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2318621,2961,233245,6938,2085376,7375,367999,9708,191326,6723,334673,7226,285321,7993,333472,8539,216909,5690,86982,4838,268694,6019,1941039,13322,194601,6626,1746438,12571,282136,8573,155656,6042,276559,6711,238604,7119,282474,7976,193039,5846,77079,4452,240891,5781,209377,10056,18985,2447,190392,9266,42088,4079,20235,2697,34072,3546,27477,3088,30606,3123,14659,1686,5479,1267,15776,2193,88234,5849,9245,1769,78989,5568,23444,2715,8301,1876,14138,2171,11066,1958,11371,1689,4387,1081,2064,632,4218,964,70797,4754,8297,1391,62500,4663,17436,2227,6432,1352,9148,1200,7808,1721,8001,1524,4360,1305,2094,687,7221,1396,9174,1993,2117,710,7057,1630,2895,1033,702,358,756,430,366,189,1020,378,464,300,266,244,588,338,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3612529,3254,459306,9316,3153223,9594,653170,9827,343271,8893,538952,10189,423786,10826,456219,10326,288766,9191,117769,5114,331290,7668,3063546,14074,382859,8353,2680687,16072,528534,9896,290650,7798,453379,9369,358178,10347,391300,9242,255908,8370,105295,5008,297443,7316,307301,10818,35598,3051,271703,9932,66254,4319,32676,3695,49071,3932,40848,3513,37777,3513,18361,2311,7191,1376,19525,2343,143344,7072,26650,2286,116694,6432,35787,3014,11676,1648,22039,2811,14651,2336,14994,2067,8422,1530,2494,754,6631,1477,84541,5829,10963,1812,73578,5116,18908,2256,7499,1595,12532,1901,8483,1595,10915,1795,5572,1173,2607,743,7062,1216,13797,2314,3236,1011,10561,1899,3687,1067,770,333,1931,605,1626,584,1233,497,503,267,182,153,629,375,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3760394,3299,601926,12968,3158468,12610,669320,13957,364297,11108,550767,13606,390351,10325,404776,9792,281897,8891,115206,6860,381854,8717,3288271,18280,523687,13292,2764584,17691,566002,14237,315249,10066,478541,11910,340693,9620,359137,9238,253813,8737,102748,5773,348401,8104,266506,12526,41387,4365,225119,11092,56768,4853,31051,3891,38953,4534,30104,3423,26259,2597,16576,2352,6691,1423,18717,2935,132242,8743,25176,3255,107066,7184,29944,3532,10697,2160,21520,3514,12814,1822,12546,2199,8497,1661,3890,1921,7158,1444,61691,5789,8608,1522,53083,5100,13857,2321,5988,1892,10130,1864,5719,1308,6393,1485,2525,665,1690,656,6781,1518,11684,2258,3068,998,8616,1910,2749,998,1312,561,1623,803,1021,693,441,261,486,336,187,239,797,578,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1128297,1518,83845,3705,1044452,3887,187383,6747,115900,4766,170579,5655,142974,5381,154097,5816,110838,4517,44600,2914,118081,4702,970235,7969,70248,4126,899987,7498,150898,6150,97711,4388,147327,5320,126211,5161,132042,5401,97539,4461,40434,2857,107825,4501,82887,5543,6583,1466,76304,5203,17156,2265,8578,1540,14205,1910,8267,1447,13466,1919,7164,1583,2300,1041,5168,976,39552,4216,3775,1081,35777,3825,9215,1500,6137,1657,5390,1245,4492,1277,4535,1148,3440,986,1122,612,1446,500,32251,3170,2424,875,29827,3038,9212,1669,3075,959,3364,980,3602,1033,4054,1047,2379,655,658,417,3483,850,3372,1081,815,426,2557,996,902,536,399,349,293,205,402,391,0,175,316,432,86,113,159,156,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4936544,1855,581406,11007,4355138,11137,683224,12622,316603,8403,544171,11653,485486,10608,577831,11353,488336,9857,235052,7657,1024435,12753,4282180,16447,498102,11114,3784078,18255,578162,11798,274368,8202,471826,10938,414130,10504,495713,10466,422879,9514,205804,7104,921196,13532,342024,13551,37569,3620,304455,11952,49002,4061,23448,2724,41262,4058,42847,3632,43658,4058,33882,3065,14356,2297,56000,4299,137292,8628,16990,2294,120302,8126,24583,3125,8929,1696,12919,1781,11807,1997,18549,2792,14149,1904,7339,1927,22027,2503,137219,7728,16269,2478,120950,6681,23733,2678,7962,1362,14556,1753,14579,1751,17757,2927,14993,2412,6846,1262,20524,2383,37829,4224,12476,2225,25353,3161,7744,1857,1896,1052,3608,1155,2123,826,2154,746,2433,870,707,436,4688,1273,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5738766,1372,603079,14360,5135687,14180,860066,13111,432227,12190,641224,14011,553695,10697,660948,13239,555137,9785,265499,7799,1166891,14105,4967020,17791,497916,13166,4469104,20761,708380,13828,375273,11026,567510,12986,474325,11458,575989,11946,482070,9284,235111,7615,1050446,13078,397213,13972,41440,3486,355773,12930,67404,4588,33465,3205,43660,3994,42993,3959,49793,4145,40405,3814,16528,2082,61525,4611,177268,8350,21046,2441,156222,7442,35026,3587,10580,1872,14258,2088,18354,2793,21010,2531,18776,2271,8632,1507,29586,3385,129555,7529,18622,2245,110933,6831,32463,3424,7629,1478,11284,1763,13098,2030,11200,1847,10660,1776,4358,1027,20241,2438,67710,6465,24055,2980,43655,4687,16793,2515,5280,1583,4512,1312,4925,1533,2956,990,3226,1000,870,420,5093,1430,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8180585,2787,959900,13097,7220685,13231,1358778,13751,708366,10652,1154982,14414,964874,14421,1044223,14828,721896,11566,302891,7044,964675,13100,7038871,22768,815529,13325,6223342,24671,1107294,15003,602929,10131,987807,14924,827793,13811,913760,14266,639075,10251,271815,7114,872869,12031,649469,17753,76415,4956,573054,15593,133255,6127,62674,4290,103555,5710,80851,4672,80312,4369,46001,3202,15572,1862,50834,3778,327874,8571,39878,2919,287996,7837,82709,4060,29308,2362,44528,3167,37421,2967,35727,3061,25386,2825,10606,1609,22311,2533,122980,7308,13475,1830,109505,6382,27322,2628,10659,1721,15454,1935,16317,2091,12365,1829,9453,1523,3692,967,14243,1754,41391,3707,14603,2324,26788,2611,8198,1271,2796,761,3638,1073,2492,667,2059,618,1981,846,1206,580,4418,1164,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4493286,2695,356507,8458,4136779,8918,649818,10596,342242,7472,568877,9839,518079,10000,657593,11120,484179,8848,213897,6512,702094,10967,3845513,13116,304212,7936,3541301,13968,517582,10180,286070,7274,480010,8978,440933,10061,565957,10510,422094,8373,188982,6275,639673,10717,322798,10773,21677,2605,301121,9816,57796,4132,27051,2579,48503,3657,39062,2609,49099,3502,34195,3172,13230,1849,32185,2537,206131,7097,17138,2366,188993,6780,46697,2935,17124,2011,25565,2205,26384,2403,29275,2646,17652,1893,7677,1264,18619,2036,100385,5276,6691,1336,93694,4937,23291,2238,10045,1639,13554,2130,10683,1607,12222,1604,9576,1667,3573,935,10750,1757,18459,2374,6789,1418,11670,1699,4452,1108,1952,742,1245,513,1017,447,1040,417,662,359,435,288,867,455,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2393019,3295,399783,11133,1993236,11294,425553,9863,244841,7934,350207,8917,277747,9424,284180,7363,170471,7008,66903,4517,173334,6219,2082093,11605,338018,10795,1744075,12650,350215,10087,215368,7894,306856,8500,243798,9073,252669,7083,154198,6861,61313,4538,159658,5796,152020,8802,26743,3493,125277,7556,36780,4258,14063,2193,22252,2758,17013,2448,18083,2668,8603,1494,2037,805,6446,1814,91323,5767,20031,2324,71292,5208,24161,2965,8332,1578,12759,2236,9467,1816,8466,2048,3628,1069,1488,782,2991,971,61285,5215,11783,2255,49502,4324,13454,2170,6618,1526,7968,1757,7141,1472,4640,1332,3694,1100,2065,786,3922,840,6298,1473,3208,1268,3090,832,943,449,460,318,372,307,328,237,322,283,348,379,0,217,317,397,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4963584,4544,543807,10541,4419777,11205,797463,12727,450222,10576,745836,13006,614276,11800,669726,12690,441884,9215,172131,5840,528239,10005,4206990,18306,448616,9882,3758374,18287,638386,12198,371395,8989,627667,12623,521291,11300,575676,11599,391806,9030,153099,5094,479054,9810,386189,12750,41340,3628,344849,11439,71480,4644,40376,3104,64722,4627,52770,4337,52310,4595,28781,3238,10654,1899,23756,2702,209342,8784,30004,3260,179338,8297,50241,3390,21037,2370,31560,3771,23532,2637,24355,2731,11494,2296,4618,1057,12501,1706,140520,8216,17620,2457,122900,7410,34023,3544,14829,2771,19808,3092,14703,2138,15698,2297,8671,1840,3563,1379,11605,1940,20543,3167,6227,1495,14316,2417,3333,1097,2585,1001,2079,816,1980,830,1687,1120,1132,579,197,165,1323,610,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,859328,1534,74488,4411,784840,4890,145587,6482,80247,4293,137246,6073,113585,5289,112738,4659,74294,4303,28350,2459,92793,3922,728461,5534,63276,3614,665185,6173,114345,5300,65576,3793,112910,4736,98246,5030,98091,4574,65762,4059,26331,2320,83924,3649,70132,4699,5376,1169,64756,4726,14065,2160,8133,1554,14958,3065,9324,1486,9061,1748,4333,1143,1028,500,3854,845,27487,2529,2163,715,25324,2325,9339,1473,2491,690,4295,941,2850,769,3129,1012,1553,722,307,269,1360,573,30091,3002,2677,641,27414,2889,7131,1236,3569,1104,4911,1025,2867,858,2374,736,2328,763,624,301,3610,1035,3157,1126,996,662,2161,806,707,371,478,405,172,185,298,327,83,103,318,362,60,86,45,77,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1521245,1978,131324,4555,1389921,4362,230196,5681,123039,3980,210507,6052,191723,6038,228599,5777,161863,4795,64025,3817,179969,5062,1276698,9153,106471,4038,1170227,8759,177393,5748,100167,3950,173570,5596,159409,5086,198073,5502,140263,4357,56999,3490,164353,4745,135800,7453,11838,2054,123962,6577,25225,2580,12659,1664,22623,2239,19621,2418,19015,2275,12239,1665,3744,968,8836,1365,58381,4589,5652,1543,52729,4295,14521,1833,5579,1090,7111,1324,7682,1417,6444,1294,5307,1452,2103,693,3982,1124,42611,3739,4402,1178,38209,3199,10988,1628,4311,1146,6461,1169,4395,948,4539,961,3723,956,1179,675,2613,705,7755,1430,2961,945,4794,1129,2069,811,323,246,742,428,616,379,528,268,331,256,0,163,185,239,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
