GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001MA,B01001_001EA,B01001_002EA,B01001_002MA,B01001_003EA,B01001_003MA,B01001_004EA,B01001_004MA,B01001_005MA,B01001_005EA,B01001_006MA,B01001_006EA,B01001_007MA,B01001_007EA,B01001_008EA,B01001_008MA,B01001_009EA,B01001_009MA,B01001_010EA,B01001_010MA,B01001_011MA,B01001_011EA,B01001_012MA,B01001_012EA,B01001_013EA,B01001_013MA,B01001_014EA,B01001_014MA,B01001_015EA,B01001_015MA,B01001_016MA,B01001_016EA,B01001_017MA,B01001_017EA,B01001_018MA,B01001_018EA,B01001_019EA,B01001_019MA,B01001_020EA,B01001_020MA,B01001_021EA,B01001_021MA,B01001_022MA,B01001_022EA,B01001_023MA,B01001_023EA,B01001_024EA,B01001_024MA,B01001_025EA,B01001_025MA,B01001_026EA,B01001_026MA,B01001_027MA,B01001_027EA,B01001_028MA,B01001_028EA,B01001_029MA,B01001_029EA,B01001_030EA,B01001_030MA,B01001_031EA,B01001_031MA,B01001_032EA,B01001_032MA,B01001_033MA,B01001_033EA,B01001_034MA,B01001_034EA,B01001_035EA,B01001_035MA,B01001_036EA,B01001_036MA,B01001_037EA,B01001_037MA,B01001_038MA,B01001_038EA,B01001_039MA,B01001_039EA,B01001_040MA,B01001_040EA,B01001_041EA,B01001_041MA,B01001_042EA,B01001_042MA,B01001_043EA,B01001_043MA,B01001_044MA,B01001_044EA,B01001_045MA,B01001_045EA,B01001_046EA,B01001_046MA,B01001_047EA,B01001_047MA,B01001_048EA,B01001_048MA,B01001_049MA,B01001_049EA,state
0400000US13,10429379,-555555555,5070721,7009,337570,5070,346836,7926,376357,7661,218651,4033,154709,5453,76715,5802,70283,5521,217536,7085,367305,4605,333992,5087,350112,7905,320250,8328,345845,4227,345326,4640,322336,5868,124405,5296,155794,5632,91087,4262,137382,4771,166620,5621,108456,3798,57328,3592,45826,3364,5358658,7009,317653,4637,341787,9913,359452,9014,216459,3544,153903,5140,72615,5598,63874,5530,208953,6898,364916,5194,355153,4247,367017,9178,346757,9284,370003,4108,357115,3858,349585,7018,136901,4990,181364,6045,114268,4116,157042,5323,204070,5418,139909,4999,89976,4191,89886,3712,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1427538,-555555555,716350,1229,45962,505,43351,2414,44044,2354,24191,836,16545,1034,7985,1474,11650,1858,32566,2351,55236,1064,51528,679,47044,2530,45949,2551,43059,724,43109,599,46012,2113,18507,1681,25480,1985,16211,1716,23866,1806,29658,1690,19490,1592,12123,1489,12784,1328,711188,1229,43611,533,42730,2488,40020,2286,22088,705,13820,837,7075,1481,8718,1408,25438,1969,49734,721,49566,838,48485,2363,40359,2386,43160,900,44280,593,48189,2519,18735,1940,25562,2065,18688,1582,25463,1605,30975,1921,21610,1734,19139,1846,23743,1662,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1716943,-555555555,862720,2562,60820,1546,60630,3661,67820,3589,38532,1431,26740,1971,13103,2043,12287,1772,33909,2935,57264,2035,54832,1555,55334,3353,53838,3072,49497,1631,49102,1333,55053,2820,22401,1962,27588,2431,17600,1836,27534,2392,33052,1976,19982,1546,14858,1586,10944,1364,854223,2562,55406,1500,58862,3258,63956,3147,37259,1301,23859,1950,9894,1845,9938,1631,32140,2206,54758,1222,54674,1474,60488,2973,45997,3021,50929,1639,48852,1668,54568,2998,24134,2247,29885,2527,20771,1816,27130,2165,34279,2276,22107,1490,15562,1711,18775,1812,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12802023,-555555555,6294900,4043,393722,2405,393531,7330,432489,7484,259173,2031,175723,2996,90816,4768,87205,5256,258366,5773,456044,2762,437531,2545,428599,8082,392702,8017,412817,2249,417937,1988,422806,7599,165616,5831,221665,5456,129883,4582,169987,4552,223713,5366,139802,4383,101159,3840,83614,4010,6507123,4043,373626,1981,383851,8451,411727,8292,246971,2046,163606,2977,81143,4261,85877,5218,257140,6798,443249,2539,428605,2259,434673,7985,391166,8148,417753,2047,429757,1598,445641,7237,174975,5238,237926,5783,147973,4838,191667,5075,260401,6245,192198,5463,141907,4395,165291,5009,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6666818,-555555555,3286152,4731,217518,2388,220288,6150,232676,6018,140522,1958,99967,3506,51779,4518,51066,4367,134007,4935,224014,2702,210924,2402,207905,6203,197692,5773,211900,2629,214161,2637,219483,4932,84090,3944,118353,4039,72988,3374,94002,3508,113536,3646,78505,2920,49824,2350,40952,2342,3380666,4731,202034,2278,214024,5936,215667,5174,131302,2420,91869,3166,48991,3354,47944,3115,131847,5230,223990,2580,209088,2174,216734,5636,196152,5753,212010,2192,217902,1811,228138,4778,92217,4343,126678,4831,79217,3328,106734,4123,133285,4029,100285,3658,65767,3470,88791,4135,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3145711,-555555555,1562265,3423,100627,2280,102960,3869,105793,3685,63818,2185,50827,2448,22681,2508,23550,2719,70316,3977,100076,2337,99838,1716,100239,3541,90092,3090,93747,1509,96582,1433,107211,3275,44327,2932,55945,2746,36224,2269,46874,1998,56996,2360,39463,1869,28795,1682,25284,1660,1583446,3423,97996,2163,100049,3701,100424,3606,58683,1787,46139,2226,26360,2572,20301,2403,61278,3248,97286,1793,95587,2065,95555,4589,88587,3828,93883,1731,98704,1519,111645,3330,41518,2396,58463,2803,34289,1960,52869,2485,63852,2068,49225,2392,39868,2296,50885,2350,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2913123,-555555555,1452573,3593,98170,2381,104867,3463,100686,3947,62235,1901,43561,2194,22216,2805,25399,2955,62749,4106,103406,2360,96099,1953,94698,3251,83542,3790,83462,1727,88693,1652,93567,3000,36858,2582,52516,2720,30025,1847,41192,2325,51098,2409,32814,2072,22248,1585,22472,1590,1460550,3593,94879,2084,102594,2780,93306,3094,55838,1600,40758,2476,20514,2676,19482,2273,61341,3768,93080,2151,91526,1631,90480,3609,85904,4127,82456,1594,88610,1285,96609,3009,39240,2611,56331,2979,31993,1829,42538,2071,58794,2412,40894,2035,31901,2301,41482,2320,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4454189,-555555555,2194850,3942,144843,2500,145202,4222,143536,3715,89503,2413,66699,3359,33229,2815,29118,2642,89773,4607,151772,2710,136992,2020,136882,4540,138834,4908,142452,2081,146226,1368,149083,4051,57319,2788,80467,3250,46873,2856,66601,3053,84184,3303,58384,2582,31329,2417,25549,1975,2259339,3942,131513,2516,133947,4760,142619,4708,83441,2218,61534,3022,32239,2760,32186,2849,75854,3846,150186,2272,134821,2006,141390,4327,138564,4640,143786,1674,151781,1315,166658,4335,60753,3458,81939,3907,52625,3327,76927,3192,96979,3872,69627,3118,49995,2505,49975,3197,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4684333,-555555555,2289695,5223,156873,3696,154776,5986,162146,5975,96124,2637,69268,3654,34669,3242,33905,4112,95390,5623,162716,3038,158645,3243,160507,5102,131120,5547,136796,2723,144846,3257,148901,4515,61746,3427,77523,4178,48052,3197,68550,3669,79609,3454,51180,2556,31425,2696,24928,1968,2394638,5223,149340,3834,150957,5044,149847,5155,89179,2876,67226,4133,32494,3073,29881,2806,91981,5062,166641,3144,166474,3124,159117,5543,137529,4863,141062,2445,154722,2561,157790,5435,65842,4343,92189,4559,54522,3030,74500,4065,95586,3582,69381,3303,47805,3050,50573,3230,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1335907,-555555555,654763,1582,32516,824,36059,2248,37760,2306,24118,1078,17567,924,7330,960,7936,1334,23710,1699,40438,896,39870,957,37150,2353,36723,2420,42615,731,47785,642,54289,2278,19070,1913,27882,2200,19075,1705,24099,1968,33862,1905,19628,1549,12907,1444,12374,1486,681144,1582,31874,1030,33648,2257,35753,2035,22474,819,18128,1292,7822,1297,9186,1757,18286,1690,39294,898,39111,880,39454,2148,37791,2235,44661,629,49762,587,54337,2651,24201,2423,30566,2074,21589,1981,25928,1717,34608,1948,23364,1658,16935,1808,22372,1690,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6052177,-555555555,2935822,3231,184790,1510,184357,5496,201318,5399,118223,2164,76226,2336,39526,3324,41422,3512,117469,3699,210797,2420,205215,1968,197786,5757,178576,5810,198684,2017,208083,1928,201261,4754,75603,3577,106683,3916,61348,3338,77922,3249,102724,3586,67322,2594,43758,2550,36729,2396,3116355,3231,178523,1791,180019,4947,186626,4903,113094,1558,74347,2415,37375,3266,34117,2797,117141,3941,210120,2446,211139,1881,206135,5791,190039,5643,211872,1936,225903,1513,227224,4778,86753,3732,113145,4357,68732,3464,94130,3814,128039,3433,89817,3687,59716,3571,72349,3525,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
