GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001MA,B27017_001EA,B27017_002EA,B27017_002MA,B27017_003EA,B27017_003MA,B27017_004MA,B27017_004EA,B27017_005MA,B27017_005EA,B27017_006EA,B27017_006MA,B27017_007EA,B27017_007MA,B27017_008EA,B27017_008MA,B27017_009EA,B27017_009MA,B27017_010MA,B27017_010EA,B27017_011MA,B27017_011EA,B27017_012MA,B27017_012EA,B27017_013MA,B27017_013EA,B27017_014EA,B27017_014MA,B27017_015MA,B27017_015EA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018EA,B27017_018MA,B27017_019EA,B27017_019MA,B27017_020EA,B27017_020MA,B27017_021MA,B27017_021EA,B27017_022MA,B27017_022EA,B27017_023MA,B27017_023EA,B27017_024EA,B27017_024MA,B27017_025EA,B27017_025MA,B27017_026EA,B27017_026MA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029EA,B27017_029MA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033MA,B27017_033EA,B27017_034MA,B27017_034EA,B27017_035EA,B27017_035MA,B27017_036EA,B27017_036MA,B27017_037MA,B27017_037EA,B27017_038MA,B27017_038EA,B27017_039MA,B27017_039EA,B27017_040EA,B27017_040MA,B27017_041EA,B27017_041MA,B27017_042EA,B27017_042MA,B27017_043MA,B27017_043EA,B27017_044MA,B27017_044EA,B27017_045MA,B27017_045EA,B27017_046EA,B27017_046MA,B27017_047EA,B27017_047MA,B27017_048MA,B27017_048EA,B27017_049MA,B27017_049EA,B27017_050MA,B27017_050EA,B27017_051EA,B27017_051MA,B27017_052EA,B27017_052MA,B27017_053EA,B27017_053MA,B27017_054MA,B27017_054EA,B27017_055MA,B27017_055EA,B27017_056MA,B27017_056EA,B27017_057EA,B27017_057MA,B27017_058EA,B27017_058MA,B27017_059MA,B27017_059EA,B27017_060MA,B27017_060EA,B27017_061MA,B27017_061EA,B27017_062EA,B27017_062MA,B27017_063EA,B27017_063MA,B27017_064EA,B27017_064MA,B27017_065MA,B27017_065EA,B27017_066MA,B27017_066EA,B27017_067MA,B27017_067EA,B27017_068EA,B27017_068MA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071MA,B27017_071EA,B27017_072MA,B27017_072EA,B27017_073EA,B27017_073MA,B27017_074EA,B27017_074MA,B27017_075EA,B27017_075MA,B27017_076MA,B27017_076EA,B27017_077MA,B27017_077EA,B27017_078MA,B27017_078EA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082MA,B27017_082EA,B27017_083MA,B27017_083EA,B27017_084EA,B27017_084MA,B27017_085EA,B27017_085MA,B27017_086EA,B27017_086MA,B27017_087MA,B27017_087EA,B27017_088MA,B27017_088EA,B27017_089EA,B27017_089MA,B27017_090EA,B27017_090MA,B27017_091EA,B27017_091MA,state
0400000US13,10121586,5983,683878,28116,239425,15993,39091,5522,200334,14399,398649,14071,133159,7369,265490,12704,45804,4125,21879,2692,23925,2844,832830,37318,305492,20775,45794,6576,259698,19221,434322,18670,135559,6845,298763,16071,93016,4809,31773,2816,61243,4114,770082,25365,266838,15126,76203,8300,190635,12889,389711,14197,177158,8012,212553,11596,113533,5811,43851,4053,69682,4442,228706,13442,70505,7168,21170,3619,49335,6038,123844,7963,60491,5603,63353,6757,34357,3923,14537,2336,19820,2744,988579,28813,280184,13337,125034,9418,155150,10335,567180,18450,327144,12547,240036,12686,141215,6997,66130,4251,75085,5029,901698,36031,248785,13870,145243,10772,103542,8706,525235,22099,359396,14385,165839,11256,127678,7351,65403,4744,62275,4821,769190,30740,196151,13357,139729,11555,56422,6016,457675,18478,337678,15325,119997,9915,115364,6553,65349,4909,50015,3498,1343036,29827,306631,13560,245945,12511,60686,6861,855473,19649,700457,17784,155016,10524,180932,7846,115512,5796,65420,4328,3603587,45594,697693,17131,642067,16926,55626,7047,2385657,30788,2185658,26852,199999,11411,520237,10351,366546,10907,153691,7576,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1358623,2688,66533,6367,19729,3604,5821,1416,13908,3343,38736,3412,13104,1498,25632,3051,8068,1565,3814,1010,4254,1026,65004,6002,16958,3532,6818,2754,10140,2376,33038,3307,12667,2062,20371,2799,15008,1883,5592,1314,9416,1419,51654,5976,14979,2847,6680,1848,8299,1906,24603,3185,13103,2275,11500,1803,12072,2098,5277,1192,6795,1365,21812,4730,9081,2802,3672,1793,5409,2121,8645,1982,4761,1240,3884,1208,4086,1155,2590,949,1496,664,92714,7684,27071,4038,13075,3213,13996,2991,50337,4827,34425,3659,15912,2772,15306,2083,10401,1752,4905,1082,103002,10257,29421,4584,18597,3097,10824,3082,58202,6519,44791,5042,13411,2599,15379,2157,10270,1826,5109,1160,103844,9799,27637,3641,18950,3005,8687,2236,57926,5825,47482,5333,10444,2227,18281,2230,12714,1840,5567,1198,215143,14086,54385,5593,43546,5167,10839,2488,123750,8346,106737,7095,17013,3091,37008,3624,25903,2722,11105,2379,638917,16695,113527,5628,101385,5519,12142,2418,401171,10985,373176,10232,27995,3691,124219,4466,100713,3887,23506,2425,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1682628,2028,92716,8707,31409,5856,7548,2043,23861,5244,53842,5002,24284,3699,29558,3274,7465,1406,3314,932,4151,1109,123542,10612,41557,5450,8068,2275,33489,4986,68551,6076,26105,3501,42446,4814,13434,2192,6081,1492,7353,1660,123281,10881,44908,5561,15199,3007,29709,4245,62548,5818,32214,4064,30334,3385,15825,2317,7567,1684,8258,1797,45838,7451,16849,3786,6358,1607,10491,3437,23303,3884,13474,2527,9829,2373,5686,1451,2298,839,3388,1161,188152,13755,59270,7307,29942,5211,29328,5169,100928,6521,69682,5485,31246,4035,27954,3522,15326,2684,12628,1865,188998,14457,63485,7255,40719,5948,22766,4233,97235,7435,73274,6405,23961,3159,28278,2555,18084,2336,10194,1539,157611,12580,48473,6651,38418,6398,10055,2537,83633,6815,67434,6147,16199,2973,25505,2602,14973,2190,10532,2027,254331,15056,59487,6770,49613,5918,9874,2879,151938,8984,125976,7821,25962,3148,42906,3501,30835,3120,12071,1739,508159,17700,98352,7282,92628,7116,5724,1375,318322,12073,290535,10708,27787,3709,91485,4161,65343,3860,26142,2891,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12494117,3650,723961,22569,229741,11906,33246,3748,196495,11189,437070,13846,150496,6973,286574,11087,57150,4088,25459,2114,31691,3473,845380,28176,283407,16272,48430,7280,234977,14362,456879,14453,127064,6969,329815,12993,105094,5007,35561,3065,69533,3860,755563,30025,247431,14644,58001,6446,189430,12872,382813,16516,140370,8153,242443,12949,125319,6966,50594,3138,74725,5771,230918,16545,72280,7582,22576,4206,49704,6108,118283,9118,49333,5007,68950,6053,40355,3233,15723,1597,24632,2679,1039771,28672,284113,12829,127660,9364,156453,9341,572878,17415,319862,11919,253016,12756,182780,7111,90538,4195,92242,5810,1003220,27902,269831,12312,164256,11045,105575,7345,562902,16454,371220,12882,191682,9368,170487,7473,97495,6052,72992,4942,965414,32047,255554,13484,182842,11715,72712,7782,553462,20065,413241,15248,140221,10637,156398,6144,94963,4989,61435,4039,1665208,32414,370439,13140,306789,12281,63650,5834,1030453,23148,854231,19212,176222,12138,264316,9261,178742,7265,85574,4489,5264682,44412,999011,17415,940407,16361,58604,5131,3486096,31376,3265804,29395,220292,9514,779575,12339,562991,11350,216584,8608,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6460375,3884,402895,19196,133932,10547,23080,3192,110852,10184,241751,10356,88997,5443,152754,7727,27212,2637,13673,1781,13539,2028,468352,21594,160632,12093,30932,4181,129700,11224,259130,11128,86299,5688,172831,9425,48590,3086,20442,2087,28148,2428,423177,17285,135424,9272,40985,3758,94439,7770,217064,9476,91521,5655,125543,6813,70689,4427,34716,3348,35973,3003,141845,12209,47330,6934,17348,3195,29982,5321,70964,6187,37181,4034,33783,4256,23551,2805,12032,1850,11519,1888,597701,22653,176664,11474,91241,7505,85423,8151,313727,13480,186970,8970,126757,8639,107310,4966,61854,3918,45456,3241,602745,23063,167329,11553,111850,9095,55479,6144,329076,13185,240063,9924,89013,6609,106340,6319,64731,4892,41609,3251,569496,20325,148385,9634,114212,7743,34173,4138,319535,12214,248986,10501,70549,5517,101576,5164,66386,4151,35190,3240,999811,26503,232386,10536,204968,9815,27418,3745,598914,18707,522957,17126,75957,5905,168511,5932,114684,5181,53827,3988,2254353,29531,415975,13496,391099,13657,24876,3665,1504494,22207,1404623,21059,99871,7109,333884,9862,241702,8611,92182,5190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3043079,2002,143191,8139,36161,4070,7034,1671,29127,3726,96580,5301,42309,3642,54271,4098,10450,1407,5979,1008,4471,850,183126,10643,57319,5371,12448,3065,44871,4713,103254,6216,35744,3364,67510,4839,22553,1926,10654,1316,11899,1369,186796,10721,59412,5962,24220,4534,35192,3908,90631,6434,41305,4365,49326,4159,36753,2936,20452,1990,16301,1921,55346,5954,18149,3463,6880,2299,11269,2451,26239,3031,12377,1702,13862,2113,10958,1535,5911,1095,5047,1066,275576,12667,79591,6744,42428,4550,37163,4140,144510,6125,97337,4814,47173,3661,51475,3400,32922,2639,18553,2009,268495,11422,72070,5578,50038,4771,22032,3077,145277,6762,114644,5754,30633,3310,51148,3149,33235,2593,17913,2361,261546,12782,71764,6252,54852,5274,16912,2624,142595,7615,120591,6418,22004,2843,47187,3195,31916,2736,15271,2006,492917,15448,124725,7779,105712,6740,19013,3522,290374,9819,257581,8348,32793,3910,77818,4458,57024,4068,20794,2044,1176086,19295,233962,8251,220274,8217,13688,2358,749983,12414,718646,12242,31337,2784,192141,6295,139654,5341,52487,3418,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2816106,2930,152501,9917,48245,5151,8357,1840,39888,4726,94505,5846,41667,3917,52838,4789,9751,1381,6007,1083,3744,876,183582,11409,61880,7364,17639,3577,44241,6054,100048,5347,41984,3456,58064,4506,21654,2220,9796,1362,11858,1672,179666,12244,61330,6538,19532,3488,41798,4914,88840,6433,45514,4299,43326,4428,29496,2581,15891,1916,13605,1631,67529,7190,26516,4772,11965,4199,14551,2819,32154,3158,18881,2627,13273,2482,8859,1352,4811,976,4048,859,265125,13546,85102,7893,46968,5603,38134,4753,137552,6910,92676,5584,44876,3973,42471,3107,24141,2339,18330,2075,259083,13094,72458,5674,50142,4464,22316,2841,143494,8267,110444,6625,33050,3735,43131,3396,28777,2805,14354,1785,236896,13407,65085,5604,49703,4909,15382,2831,131607,7923,106939,6118,24668,3008,40204,2958,26991,2284,13213,1767,438421,17392,113824,8148,99798,7481,14026,3374,252838,10593,222787,9946,30051,3325,71759,3987,49944,3362,21815,2152,1033303,19715,201385,8653,191433,8036,9952,1819,671051,11940,638906,11616,32145,2889,160867,5105,119864,4927,41003,2731,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4307755,3226,335047,15017,115905,8833,12010,2256,103895,8857,201364,8695,47124,4442,154240,7432,17778,2139,8656,1404,9122,1544,408891,15792,118677,8286,14843,2651,103834,8117,237134,9566,45068,4144,192066,9105,53080,3887,17181,1974,35899,3175,322007,14902,92459,6958,21422,3760,71037,6695,167647,8859,56433,4337,111214,7271,61901,4391,23384,2441,38517,3488,93043,7772,25312,3825,8211,1842,17101,3427,49017,4309,21150,2756,27867,3106,18714,2285,8959,1647,9755,1623,412111,16260,105277,7662,51827,5410,53450,5777,231757,9771,135256,5971,96501,6537,75077,4570,39722,3363,35355,2989,405186,17224,103930,7185,64645,6286,39285,5352,224261,10129,153155,8289,71106,5883,76995,4462,46204,3699,30791,2756,343923,16927,82589,7530,60845,6363,21744,3505,194974,10208,150882,8976,44092,4283,66360,4434,44644,3210,21716,2849,631374,20646,146790,8730,120492,7269,26298,3468,383369,13451,327968,12483,55401,4569,101215,5632,73092,4832,28123,2839,1356173,25504,253986,9279,237356,8923,16630,2814,888373,15991,828135,15479,60238,5120,213814,6720,161200,6337,52614,3672,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4542000,3040,420490,18521,166828,10473,19345,3949,147483,9802,230603,10098,62227,4823,168376,8690,23059,2717,8536,1531,14523,2304,478180,20199,159778,10896,19290,3770,140488,10635,260642,11131,68899,4903,191743,10493,57760,4071,17999,2174,39761,3202,381048,18628,112917,9876,26896,5240,86021,7705,199571,10625,75461,5858,124110,8513,68560,4195,27867,2730,40693,3865,114846,10422,35526,5347,10375,3323,25151,4735,60746,5837,28283,3620,32463,4871,18574,2610,7944,1821,10630,1799,446406,19655,108368,9279,47383,5564,60985,7810,261515,12183,142325,7202,119190,8641,76523,4317,35539,3407,40984,3430,361009,16557,87272,7709,46518,5794,40754,4985,209115,10173,136514,7422,72601,5554,64622,4033,33722,3102,30900,3081,331211,16933,78265,8141,49374,7330,28891,4400,195267,10894,141762,9371,53505,5769,57679,4631,33726,3643,23953,2886,559366,21900,123926,8895,97455,8330,26471,3885,337288,14897,274137,12839,63151,5875,98152,5964,60004,4361,38148,4010,1449444,26786,283421,12463,254920,11348,28501,4026,955855,17739,868898,16817,86957,6161,210168,6855,142482,5978,67686,4427,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1300042,1179,56941,5051,15292,2716,3060,1011,12232,2397,36403,3116,11820,2070,24583,2280,5246,931,2242,595,3004,841,87071,6378,19056,2885,2071,933,16985,2578,52276,3851,12248,1760,40028,3540,15739,2386,6209,1363,9530,1513,93717,8109,21958,3833,3964,1234,17994,3232,47143,4869,17505,2613,29638,3854,24616,2722,10500,1820,14116,2062,22629,3378,5690,1512,1957,812,3733,1209,11161,2030,4798,1154,6363,1515,5778,1226,2608,785,3170,1029,110360,7358,23126,3018,12212,2117,10914,2247,59934,4576,35112,3028,24822,2576,27300,2598,15718,2069,11582,1777,117140,7314,28017,3794,20044,3298,7973,1936,61185,3947,42658,3075,18527,2359,27938,2556,16799,1892,11139,1796,109659,6981,24133,3182,18871,2984,5262,1085,61610,4863,47109,4118,14501,2462,23916,2487,15019,1877,8897,1450,198537,10948,41707,3898,36128,3774,5579,1545,121047,7519,103388,5940,17659,3030,35783,3074,23092,2600,12691,1771,503988,13831,83286,4866,78409,4789,4877,1308,327126,9736,304232,9992,22894,2921,93576,4051,67898,3895,25678,2401,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5895118,3384,269592,15588,89048,8463,18039,4241,71009,8133,153439,9003,48566,4829,104873,7653,27105,2673,15575,1968,11530,1496,279321,16330,78722,8550,14540,3503,64182,7471,157896,8979,42779,3806,115117,7885,42703,3563,15493,2002,27210,2815,271166,16743,92205,8898,24112,5977,68093,6551,136942,8907,51528,4579,85414,6633,42019,3242,20180,2286,21839,2077,91754,9780,31252,5064,7202,2402,24050,4633,48071,4905,19140,3404,28931,3502,12431,1862,7462,1380,4969,1262,403081,18275,121115,9179,46515,6344,74600,7228,219792,11152,118582,7878,101210,7608,62174,4156,34349,2855,27825,3086,392912,19392,104302,8592,54174,6552,50128,5220,224786,12566,147219,8745,77567,7322,63824,4189,40823,3411,23001,2569,352108,16914,91225,7315,57674,6149,33551,4773,203381,10293,147616,8358,55765,5693,57502,3726,37511,3021,19991,2383,735482,25541,179306,11296,142396,9646,36910,4411,446658,15307,358510,12551,88148,7491,109518,5774,79805,4814,29713,3148,3099702,30594,608230,14772,565935,15126,42295,4399,2030294,19136,1890782,20177,139512,8046,461178,7809,370946,6731,90232,5148,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6618205,3591,335462,15460,101102,8515,19310,3323,81792,8061,202553,9634,78475,4883,124078,7739,31807,3157,13093,1894,18714,2318,356690,18262,91521,8592,18701,3971,72820,7814,200783,11451,53627,5452,147156,9620,64386,4106,21820,2165,42566,3406,315386,17447,80206,7927,17222,2957,62984,7219,162744,10103,47140,4868,115604,8210,72436,4459,30706,2828,41730,3676,86451,10545,24879,4947,6549,2039,18330,4357,44376,6018,16153,2701,28223,5084,17196,2028,8659,1419,8537,1516,400574,18085,93773,8221,39571,5984,54202,5233,220322,10995,108150,7027,112172,7938,86479,5894,48232,4042,38247,3683,422118,19948,99532,9103,53996,6404,45536,6016,239229,11840,147766,9221,91463,7005,83357,4440,52530,4027,30827,3027,379692,20467,85683,8778,56426,7207,29257,4836,218634,11883,150264,8863,68370,6738,75375,4240,47890,3605,27485,3412,789663,23514,164469,9386,131769,7829,32700,4912,486262,16533,386293,14459,99969,8102,138932,6606,97692,5705,41240,3814,3532169,33368,685076,13744,645896,13552,39180,5057,2345643,23478,2175920,21502,169723,10041,501450,8879,388397,8178,113053,5310,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
